日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/22,"23,144","1,519,054",67.3,64.0,65.63,16
114/08/21,"55,510","3,653,946",68.3,64.3,65.83,50
114/08/20,"20,061","1,289,204",64.9,61.8,64.26,26
114/08/19,"31,215","2,106,253",69.5,66.0,67.48,36
114/08/18,"45,284","2,952,907",68.4,64.6,65.21,42
114/08/15,"60,609","4,011,309",68.2,63.0,66.18,62
114/08/14,"246,489","15,608,639",67.4,61.0,63.32,191
114/08/13,"180,272","12,625,829",74.8,64.6,70.04,156
114/08/12,"103,540","7,143,020",72.1,65.0,68.99,136
114/08/11,"78,452","5,230,680",71.0,62.2,66.67,120
114/08/08,"277,760","20,217,823",81.2,62.0,72.79,310
114/08/07,"50,630","3,516,358",73.4,68.0,69.45,53
114/08/06,"37,522","2,516,539",69.1,65.6,67.07,41
114/08/05,"21,357","1,405,140",68.3,65.0,65.79,21
114/08/04,"8,130","551,199",68.3,67.0,67.8,10
114/08/01,"39,862","2,671,705",68.3,65.7,67.02,46
114/07/31,"31,346","2,058,389",68.2,64.9,65.67,34
114/07/30,"59,171","3,918,013",68.5,63.0,66.22,57
114/07/29,"85,666","5,920,497",72.2,65.9,69.11,87
114/07/28,"49,655","3,268,788",68.9,64.5,65.83,53
114/07/25,"22,100","1,511,798",71.3,67.9,68.41,19
114/07/24,"52,775","3,686,546",72.0,67.1,69.85,65
114/07/23,"74,171","5,043,162",70.9,66.0,67.99,73
114/07/22,"48,170","3,098,246",67.3,61.3,64.32,52
114/07/21,"129,888","8,172,817",70.9,59.8,62.92,146
114/07/18,"86,090","6,166,217",75.9,68.5,71.63,81
114/07/17,"56,390","4,018,623",74.5,69.1,71.26,66
114/07/16,"65,912","4,619,915",73.5,69.0,70.09,88
114/07/15,"80,619","5,468,094",72.5,62.0,67.83,98
114/07/14,"44,670","2,762,957",66.6,60.6,61.85,49
114/07/11,"133,346","8,379,644",68.3,59.3,62.84,125
114/07/10,"15,825","937,019",60.5,58.2,59.21,22
114/07/09,"71,841","4,199,695",59.3,56.6,58.46,64
114/07/08,"11,370","631,336",57.7,53.7,55.53,21
114/07/07,"11,660","642,812",57.7,53.8,55.13,15
114/07/04,"29,610","1,704,245",58.8,56.1,57.56,31
114/07/03,"16,735","936,630",56.8,55.8,55.97,18
114/07/02,"10,638","595,611",57.3,55.9,55.99,15
114/07/01,"17,415","1,007,884",59.3,56.4,57.87,23
114/06/30,"34,360","2,006,309",60.3,56.5,58.39,37
114/06/27,"25,060","1,430,660",59.0,56.1,57.09,16
114/06/26,"93,181","5,252,447",59.5,53.5,56.37,85
114/06/25,"43,400","2,339,233",56.1,53.2,53.9,29
114/06/24,"11,516","633,497",56.1,53.6,55.01,11
114/06/23,"21,372","1,146,691",56.2,52.0,53.65,23
114/06/20,"22,280","1,186,021",54.9,52.6,53.23,21
114/06/19,"31,350","1,675,722",55.9,52.8,53.45,25
114/06/18,"63,920","3,485,517",56.3,52.5,54.53,60
114/06/17,"77,106","4,051,168",54.4,51.0,52.54,67
114/06/16,"33,712","1,826,448",58.2,53.0,54.18,37
114/06/13,"37,138","2,123,577",58.8,56.2,57.18,32
114/06/12,"139,990","8,054,548",61.7,52.9,57.54,123
114/06/11,"107,262","6,364,526",61.1,57.3,59.34,102
114/06/10,"107,591","6,128,916",60.5,53.5,56.96,113
114/06/09,"140,350","7,280,463",53.7,50.7,51.87,99
114/06/06,"66,449","3,243,418",51.0,48.35,48.81,54
114/06/05,"191,405","9,232,339",52.3,44.0,48.23,117
114/06/04,"21,940","970,692",45.0,44.0,44.24,18
114/06/03,"38,971","1,713,965",45.45,43.55,43.98,33
114/06/02,"39,567","1,796,955",47.4,43.7,45.42,30
114/05/29,"42,081","1,888,754",47.1,43.7,44.88,32
114/05/28,"29,775","1,334,508",48.35,43.85,44.82,26
114/05/27,"73,135","3,416,318",50.4,44.0,46.71,64
114/05/26,"2,070","90,292",44.0,43.25,43.62,5
114/05/23,"8,410","367,427",44.65,43.05,43.69,11
114/05/22,"53,770","2,374,252",44.5,43.75,44.16,28
114/05/21,100,"4,445",44.45,44.45,44.45,1
114/05/20,"5,220","229,179",44.5,43.5,43.9,6
114/05/19,"1,200","53,360",44.65,44.45,44.47,3
114/05/16,"4,590","204,885",44.75,44.5,44.64,7
114/05/15,"15,135","668,322",44.7,44.0,44.16,14
114/05/14,"117,020","5,335,395",50.0,42.0,45.59,86
114/05/13,"77,471","3,456,555",46.3,43.85,44.62,49
114/05/12,"58,401","2,676,440",48.55,44.95,45.83,40
114/05/09,"23,074","1,045,296",47.05,43.95,45.3,15
114/05/08,"32,161","1,457,930",47.15,44.75,45.33,23
114/05/07,"13,072","603,861",47.3,45.95,46.19,14
114/05/06,"11,030","501,079",46.0,45.0,45.43,8
114/05/05,68,"3,074",46.15,44.1,45.22,3
114/05/02,"5,012","231,053",46.15,46.1,46.1,4
114/04/30,"1,000","46,150",46.15,46.15,46.15,1
114/04/29,"18,050","817,449",46.15,44.55,45.29,16
114/04/28,"4,010","178,603",45.3,44.15,44.54,4
114/04/25,"4,080","184,026",46.1,45.0,45.1,6
114/04/24,"20,570","927,951",46.15,44.0,45.11,23
114/04/23,10,440,44.0,44.0,44.0,1
114/04/22,"27,059","1,190,450",46.1,43.8,43.99,17
114/04/21,"18,084","793,440",44.5,43.65,43.88,12
114/04/18,"7,030","320,178",45.95,45.0,45.54,6
114/04/17,"6,122","270,283",45.95,44.05,44.15,8
114/04/16,165,"7,598",46.05,46.05,46.05,2
114/04/15,"11,460","519,085",46.15,44.05,45.3,14
114/04/14,"17,829","802,685",46.3,44.65,45.02,19
114/04/11,"78,072","3,508,514",46.3,43.55,44.94,59
114/04/10,"94,173","4,040,425",48.55,38.5,42.9,76
114/04/09,"95,850","3,913,014",45.4,37.95,40.82,71
114/04/08,"30,150","1,290,618",46.25,40.1,42.81,29
114/04/07,"87,697","3,888,538",53.2,38.8,44.34,60
114/04/02,"10,370","551,814",54.0,51.5,53.21,10
114/04/01,"51,180","2,723,768",55.7,52.0,53.22,39
114/03/31,"16,492","880,447",55.4,50.7,53.39,17
114/03/28,"4,135","220,376",55.2,52.8,53.3,6
114/03/27,0,0,0.0,0.0,0.0,0
114/03/26,"12,061","665,183",55.8,54.8,55.15,12
114/03/25,"29,250","1,610,159",57.3,54.0,55.05,19
114/03/24,"2,011","111,839",58.1,55.6,55.61,4
114/03/21,"5,015","285,561",58.2,55.9,56.94,6
114/03/20,"9,102","512,881",58.2,55.7,56.35,10
114/03/19,"3,000","167,200",56.0,55.6,55.73,3
114/03/18,"17,010","954,077",57.7,55.7,56.09,7
114/03/17,"12,812","716,585",58.4,55.7,55.93,8
114/03/14,"1,011","56,462",58.4,55.8,55.85,5
114/03/13,"20,010","1,128,585",58.5,56.0,56.4,6
114/03/12,770,"45,041",58.5,58.3,58.49,4
114/03/11,"44,320","2,580,384",60.7,57.6,58.22,21
114/03/10,"10,418","633,390",63.4,60.1,60.8,15
114/03/07,"15,683","938,533",60.7,57.9,59.84,29
114/03/06,"11,044","639,600",60.6,57.7,57.91,10
114/03/05,"11,145","645,240",60.0,55.2,57.9,11
114/03/04,"1,020","56,354",57.7,55.2,55.25,3
114/03/03,0,0,0.0,0.0,0.0,0
114/02/27,0,0,0.0,0.0,0.0,0
114/02/26,"2,010","115,977",57.7,57.7,57.7,2
114/02/25,10,579,57.9,57.9,57.9,1
114/02/24,50,"2,755",55.1,55.1,55.1,1
114/02/21,0,0,0.0,0.0,0.0,0
114/02/20,0,0,0.0,0.0,0.0,0
114/02/19,10,579,57.9,57.9,57.9,1
114/02/18,10,578,57.8,57.8,57.8,1
114/02/17,22,"1,271",57.8,57.8,57.8,1
114/02/14,"3,000","173,100",57.7,57.7,57.7,2
114/02/13,"59,100","3,431,672",59.9,57.0,58.07,42
114/02/12,"32,250","1,843,817",59.9,57.0,57.17,25
114/02/11,"31,868","1,830,322",59.9,57.0,57.43,32
114/02/10,"12,837","734,815",57.7,55.3,57.24,17
114/02/07,"26,101","1,454,679",57.7,55.3,55.73,17
114/02/06,10,553,55.3,55.3,55.3,1
114/02/05,"32,380","1,781,307",58.0,53.0,55.01,27
114/02/04,11,607,55.2,55.2,55.2,2
114/02/03,482,"25,889",55.3,52.8,53.71,5
114/01/22,0,0,0.0,0.0,0.0,0
114/01/21,"26,800","1,495,559",58.2,53.9,55.8,28
114/01/20,"20,441","1,100,969",56.3,51.9,53.86,27
114/01/17,"7,330","369,358",51.9,50.0,50.39,15
114/01/16,"10,030","516,563",53.3,51.0,51.5,7
114/01/15,"35,620","1,893,409",55.6,52.0,53.16,29
114/01/14,"3,980","205,166",52.2,49.9,51.55,7
114/01/13,"9,826","495,057",52.2,49.65,50.38,13
114/01/10,135,"6,765",52.2,49.95,50.12,2
114/01/09,"115,940","6,199,273",59.1,50.0,53.47,94
114/01/08,"1,010","51,834",53.4,51.3,51.32,2
114/01/07,"5,230","275,414",54.2,51.6,52.66,6
114/01/06,"45,252","2,362,271",54.7,50.2,52.2,43
114/01/03,"2,010","104,922",52.2,52.2,52.2,3
114/01/02,10,522,52.2,52.2,52.2,1
113/12/31,"9,249","482,153",52.2,52.0,52.13,10
113/12/30,"127,840","6,692,431",55.2,49.45,52.35,97
113/12/27,"112,722","5,913,467",57.5,49.9,52.46,80
113/12/26,"164,715","8,841,481",57.7,49.9,53.68,120
113/12/25,"137,322","7,247,469",56.4,51.0,52.78,82
113/12/24,"40,492","2,092,600",54.8,49.85,51.68,33
113/12/23,"77,011","3,983,839",54.8,49.6,51.73,59
113/12/20,"168,896","8,908,161",58.2,49.7,52.74,126
113/12/19,"183,336","10,199,965",60.3,53.0,55.64,133
113/12/18,"81,390","4,404,909",56.3,53.5,54.12,56
113/12/17,"88,832","4,859,165",59.0,51.3,54.7,71
113/12/16,"15,385","839,438",58.1,53.7,54.56,11
113/12/13,"89,667","5,133,905",61.5,55.1,57.26,75
113/12/12,"40,120","2,262,454",59.0,55.0,56.39,30
113/12/11,"11,050","611,574",55.6,55.0,55.35,10
113/12/10,"8,040","442,615",55.9,55.0,55.05,7
113/12/09,"36,271","2,021,966",57.8,54.3,55.75,31
113/12/06,0,0,0.0,0.0,0.0,0
113/12/05,"15,050","832,504",57.2,54.5,55.32,11
113/12/04,"24,963","1,374,072",55.8,53.9,55.04,19
113/12/03,"1,150","61,030",53.9,52.8,53.07,3
113/12/02,"12,020","646,479",54.0,53.7,53.78,7
113/11/29,"19,540","1,068,425",56.3,53.8,54.68,16
113/11/28,"22,073","1,222,049",56.6,54.0,55.36,19
113/11/27,"33,136","1,850,713",59.0,53.8,55.85,24
113/11/26,"26,457","1,429,746",55.2,53.8,54.04,21
113/11/25,"13,200","711,720",54.5,53.7,53.92,8
113/11/22,0,0,0.0,0.0,0.0,0
113/11/21,0,0,0.0,0.0,0.0,0
113/11/20,0,0,0.0,0.0,0.0,0
113/11/19,440,"24,860",56.5,56.5,56.5,1
113/11/18,0,0,0.0,0.0,0.0,0
113/11/15,"1,000","56,500",56.5,56.5,56.5,1
113/11/14,60,"3,390",56.5,56.5,56.5,1
113/11/13,0,0,0.0,0.0,0.0,0
113/11/12,0,0,0.0,0.0,0.0,0
113/11/11,0,0,0.0,0.0,0.0,0
113/11/08,0,0,0.0,0.0,0.0,0
113/11/07,100,"5,650",56.5,56.5,56.5,1
113/11/06,0,0,0.0,0.0,0.0,0
113/11/05,"2,710","151,763",56.3,56.0,56.0,4
113/11/04,"3,010","169,179",57.9,56.2,56.21,2
113/11/01,"44,190","2,466,122",59.9,54.8,55.81,35
113/10/30,850,"47,920",56.4,56.2,56.38,4
113/10/29,"8,400","474,240",56.6,56.4,56.46,7
113/10/28,"33,747","1,975,959",60.1,56.4,58.55,39
113/10/25,"19,326","1,144,811",62.1,56.6,59.24,20
113/10/24,"22,150","1,312,799",62.1,56.6,59.27,22
113/10/23,"24,570","1,445,409",60.9,58.0,58.83,20
113/10/22,"89,840","5,626,777",66.3,57.6,62.63,94
113/10/21,"27,181","1,564,883",59.9,57.0,57.57,27
113/10/18,"45,558","2,623,217",61.0,55.0,57.58,38
113/10/17,"74,575","4,338,610",61.7,55.5,58.18,67
113/10/16,"46,795","2,560,208",57.5,53.2,54.71,42
113/10/15,"37,285","2,059,873",58.4,53.3,55.25,35
113/10/14,"169,151","10,055,296",67.8,52.5,59.45,129
113/10/11,"38,250","2,004,572",56.2,51.1,52.41,38
113/10/09,"34,390","1,862,247",57.0,53.5,54.15,31
113/10/08,"105,417","5,924,834",62.1,52.0,56.2,89
113/10/07,"56,151","3,117,801",59.3,51.4,55.53,48
113/10/04,750,"38,625",51.5,51.5,51.5,1
113/10/01,"75,120","4,212,866",59.9,52.3,56.08,66
113/09/30,"74,914","4,061,684",57.1,51.0,54.22,76
113/09/27,"110,598","5,955,192",58.2,52.0,53.85,121
113/09/26,"415,597","26,563,649",78.0,54.4,63.92,304
113/09/25,"55,640","3,501,560",66.0,60.5,62.93,53
113/09/24,140,"8,806",62.9,62.9,62.9,2
113/09/23,"10,711","672,958",66.0,62.7,62.83,19
113/09/20,"35,190","2,311,907",67.0,63.7,65.7,24
113/09/19,"79,590","5,290,182",70.0,64.1,66.47,62
113/09/18,"106,600","7,188,630",72.3,64.2,67.44,91
113/09/16,"50,970","3,340,280",67.4,64.2,65.53,41
113/09/13,"40,400","2,625,026",67.2,63.7,64.98,36
