日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/22,"44,200","1,103,950",25.35,24.40,24.98,20
114/08/21,"1,000","24,400",24.40,24.40,24.40,1
114/08/20,"6,000","147,000",24.50,24.50,24.50,2
114/08/19,"32,000","786,500",25.00,24.25,24.58,12
114/08/18,"21,000","514,650",24.70,24.35,24.51,7
114/08/15,"1,000","24,200",24.20,24.20,24.20,1
114/08/14,"15,100","375,450",25.50,24.50,24.86,7
114/08/13,"1,000","24,500",24.5,24.5,24.5,1
114/08/12,0,0,0.0,0.0,0.0,0
114/08/11,"11,380","284,112",25.05,24.9,24.97,8
114/08/08,"24,000","592,050",25.5,24.1,24.67,13
114/08/07,"21,000","527,950",25.35,24.7,25.14,10
114/08/06,0,0,0.0,0.0,0.0,0
114/08/05,"15,673","394,925",25.25,25.15,25.2,13
114/08/04,"3,200","80,490",25.2,25.15,25.15,2
114/08/01,"6,000","151,050",25.25,25.1,25.18,2
114/07/31,"8,053","193,572",24.1,24.0,24.04,6
114/07/30,"28,000","651,700",23.65,22.45,23.28,12
114/07/29,"26,028","603,793",23.8,21.75,23.2,15
114/07/28,"3,000","71,400",23.8,23.8,23.8,2
114/07/25,"2,000","47,600",23.8,23.8,23.8,2
114/07/24,"15,000","360,750",24.2,23.75,24.05,8
114/07/23,"8,050","198,007",25.25,24.15,24.6,5
114/07/22,"27,940","675,805",25.0,24.0,24.19,13
114/07/21,"6,000","145,600",24.6,24.15,24.27,4
114/07/18,"3,000","73,800",25.4,24.2,24.6,2
114/07/17,"11,000","275,700",25.1,24.8,25.06,5
114/07/16,"19,290","475,274",25.05,23.8,24.64,14
114/07/15,0,0,0.0,0.0,0.0,0
114/07/14,"24,100","578,860",24.3,23.75,24.02,10
114/07/11,"50,001","1,171,873",23.75,23.05,23.44,18
114/07/10,"24,337","568,619",24.05,22.8,23.36,11
114/07/09,"19,400","432,080",22.6,21.95,22.27,6
114/07/08,"33,260","734,313",22.45,21.3,22.08,18
114/07/07,"8,000","171,200",21.4,21.4,21.4,3
114/07/04,"10,015","213,772",21.7,21.2,21.35,7
114/07/03,"23,600","497,590",21.3,20.9,21.08,12
114/07/02,"26,480","552,770",21.1,20.4,20.88,16
114/07/01,"17,000","347,100",20.7,20.1,20.42,8
114/06/30,"8,000","160,800",20.5,20.0,20.1,5
114/06/27,"31,660","639,958",20.85,19.85,20.21,19
114/06/26,"4,000","77,300",19.6,19.1,19.33,4
114/06/25,"1,000","19,500",19.5,19.5,19.5,1
114/06/24,0,0,0.0,0.0,0.0,0
114/06/23,"14,460","278,882",19.45,19.2,19.29,10
114/06/20,"49,850","955,857",19.35,19.0,19.17,19
114/06/19,"1,600","30,360",19.2,18.3,18.98,4
114/06/18,"11,500","210,950",18.4,18.3,18.34,7
114/06/17,0,0,0.0,0.0,0.0,0
114/06/16,"1,000","19,200",19.2,19.2,19.2,1
114/06/13,0,0,0.0,0.0,0.0,0
114/06/12,"10,005","184,591",18.5,18.3,18.45,3
114/06/11,"25,000","461,250",18.5,18.4,18.45,7
114/06/10,400,"7,360",18.4,18.4,18.4,1
114/06/09,"18,761","346,202",18.5,18.4,18.45,7
114/06/06,0,0,0.0,0.0,0.0,0
114/06/05,"39,400","737,520",18.9,18.5,18.72,13
114/06/04,"16,964","306,217",18.2,17.4,18.05,9
114/06/03,"67,600","1,203,100",18.05,17.45,17.8,17
114/06/02,"16,122","278,411",17.8,16.7,17.27,9
114/05/29,"26,310","477,502",18.3,17.75,18.15,7
114/05/28,"92,384","1,680,732",18.5,18.0,18.19,28
114/05/27,"50,010","898,680",18.2,17.8,17.97,11
114/05/26,"82,018","1,482,413",19.0,17.2,18.07,20
114/05/23,"44,900","865,900",19.7,19.0,19.29,14
114/05/22,"25,002","491,038",20.0,19.2,19.64,7
114/05/21,"71,300","1,376,600",19.85,18.05,19.31,22
114/05/20,"25,300","492,940",19.8,19.1,19.48,18
114/05/19,"9,310","183,545",19.9,19.5,19.71,4
114/05/16,"41,070","811,638",20.0,19.2,19.76,26
114/05/15,"30,958","591,471",19.5,18.15,19.11,22
114/05/14,"50,900","931,840",18.7,17.8,18.31,14
114/05/13,"101,761","1,783,182",18.1,16.85,17.52,35
114/05/12,"106,474","1,809,484",17.5,16.25,16.99,37
114/05/09,"227,000","3,521,600",16.6,15.4,15.51,27
114/05/08,"205,216","3,169,892",15.75,14.8,15.45,26
114/05/07,"234,610","3,632,383",16.05,15.25,15.48,33
114/05/06,"313,001","4,842,765",16.0,15.25,15.47,36
114/05/05,"312,006","4,820,643",15.6,14.9,15.45,35
114/05/02,1,15,15.55,15.55,15.55,1
114/04/30,"4,040","62,522",15.55,15.45,15.48,4
114/04/29,"3,030","45,150",15.0,14.9,14.9,2
114/04/28,"29,759","445,378",15.2,14.8,14.97,16
114/04/25,"36,639","555,935",16.2,14.8,15.17,18
114/04/24,"36,300","603,810",17.15,16.3,16.63,24
114/04/23,"22,052","357,541",16.3,15.95,16.21,9
114/04/22,"1,011","16,479",16.3,16.3,16.3,3
114/04/21,0,0,0.0,0.0,0.0,0
114/04/18,"29,069","449,020",15.7,14.95,15.45,8
114/04/17,"15,000","231,500",15.5,15.3,15.43,3
114/04/16,"8,000","121,600",15.2,15.2,15.2,2
114/04/15,"15,000","227,750",15.35,14.9,15.18,3
114/04/14,50,745,14.9,14.9,14.9,1
114/04/11,"20,000","299,000",15.05,14.8,14.95,4
114/04/10,"16,744","242,362",14.6,14.25,14.47,6
114/04/09,"56,120","817,960",14.8,14.2,14.58,16
114/04/08,"1,200","17,110",14.8,14.15,14.26,2
114/04/07,"45,336","664,132",15.1,14.25,14.65,12
114/04/02,1,15,15.85,15.85,15.85,1
114/04/01,"12,103","187,091",15.65,15.4,15.46,5
114/03/31,"10,496","162,898",15.55,14.8,15.52,4
114/03/28,"19,066","297,382",15.65,15.55,15.6,6
114/03/27,0,0,0.0,0.0,0.0,0
114/03/26,"10,000","156,500",15.65,15.65,15.65,2
114/03/25,103,"1,611",15.65,15.65,15.65,1
114/03/24,0,0,0.0,0.0,0.0,0
114/03/21,0,0,0.0,0.0,0.0,0
114/03/20,96,"1,488",15.5,15.5,15.5,1
114/03/19,"10,000","150,500",15.2,14.9,15.05,2
114/03/18,0,0,0.0,0.0,0.0,0
114/03/17,140,"2,093",14.95,14.95,14.95,1
114/03/14,136,"2,135",15.7,15.7,15.7,1
114/03/13,"32,200","483,780",15.25,14.9,15.02,10
114/03/12,0,0,0.0,0.0,0.0,0
114/03/11,"342,000","4,856,400",15.25,14.0,14.2,17
114/03/10,"363,203","5,129,032",15.35,14.0,14.12,16
114/03/07,"40,246","603,241",16.0,14.3,14.99,22
114/03/06,"9,500","155,950",16.5,16.3,16.42,3
114/03/05,"10,000","170,050",17.05,17.0,17.01,3
114/03/04,"5,000","85,250",17.05,17.05,17.05,1
114/03/03,60,"1,026",17.1,17.1,17.1,1
114/02/27,"10,000","176,000",17.7,17.5,17.6,2
114/02/26,"1,000","17,700",17.7,17.7,17.7,1
114/02/25,"22,000","400,950",18.65,17.85,18.23,6
114/02/24,"23,040","425,196",18.75,17.85,18.45,11
