日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/22,"1,000","10,500",10.50,10.50,10.50,1
114/08/21,"6,289","63,938",10.50,9.99,10.17,4
114/08/20,200,"1,998",9.99,9.99,9.99,1
114/08/19,0,0,0.00,0.00,0.00,0
114/08/18,"2,588","26,154",10.50,9.99,10.11,2
114/08/15,"1,199","12,488",10.50,9.99,10.42,2
114/08/14,"1,000","9,990",9.99,9.99,9.99,1
114/08/13,0,0,0.0,0.0,0.0,0
114/08/12,0,0,0.0,0.0,0.0,0
114/08/11,0,0,0.0,0.0,0.0,0
114/08/08,0,0,0.0,0.0,0.0,0
114/08/07,0,0,0.0,0.0,0.0,0
114/08/06,0,0,0.0,0.0,0.0,0
114/08/05,0,0,0.0,0.0,0.0,0
114/08/04,0,0,0.0,0.0,0.0,0
114/08/01,0,0,0.0,0.0,0.0,0
114/07/31,"1,000","10,500",10.5,10.5,10.5,1
114/07/30,0,0,0.0,0.0,0.0,0
114/07/29,0,0,0.0,0.0,0.0,0
114/07/28,0,0,0.0,0.0,0.0,0
114/07/25,0,0,0.0,0.0,0.0,0
114/07/24,0,0,0.0,0.0,0.0,0
114/07/23,"1,208","12,684",10.5,10.5,10.5,2
114/07/22,0,0,0.0,0.0,0.0,0
114/07/21,0,0,0.0,0.0,0.0,0
114/07/18,6,59,9.99,9.99,9.99,1
114/07/17,0,0,0.0,0.0,0.0,0
114/07/16,"1,000","10,500",10.5,10.5,10.5,1
114/07/15,500,"5,000",10.0,10.0,10.0,1
114/07/14,"4,000","39,970",10.0,9.99,9.99,2
114/07/11,"10,000","100,200",10.05,9.99,10.02,5
114/07/10,"16,000","160,440",10.05,9.99,10.03,4
114/07/09,"6,000","60,050",10.05,10.0,10.01,2
114/07/08,0,0,0.0,0.0,0.0,0
114/07/07,0,0,0.0,0.0,0.0,0
114/07/04,0,0,0.0,0.0,0.0,0
114/07/03,"24,086","246,558",10.55,9.98,10.24,7
114/07/02,"7,000","74,100",10.6,10.55,10.59,2
114/07/01,"13,000","138,300",10.65,10.6,10.64,4
114/06/30,"10,000","102,500",10.25,10.25,10.25,2
114/06/27,"1,000","10,250",10.25,10.25,10.25,1
114/06/26,"2,000","20,500",10.25,10.25,10.25,1
114/06/25,"5,000","50,750",10.15,10.15,10.15,1
114/06/24,20,203,10.15,10.15,10.15,1
114/06/23,"9,780","99,767",10.25,10.15,10.2,5
114/06/20,"10,000","102,500",10.3,10.2,10.25,2
114/06/19,0,0,0.0,0.0,0.0,0
114/06/18,"4,000","42,200",10.55,10.55,10.55,2
114/06/17,0,0,0.0,0.0,0.0,0
114/06/16,"1,000","10,550",10.55,10.55,10.55,1
114/06/13,0,0,0.0,0.0,0.0,0
114/06/12,"3,000","31,650",10.55,10.55,10.55,1
114/06/11,"11,600","121,480",10.55,10.45,10.47,4
114/06/10,0,0,0.0,0.0,0.0,0
114/06/09,0,0,0.0,0.0,0.0,0
114/06/06,0,0,0.0,0.0,0.0,0
114/06/05,201,"2,200",10.95,10.95,10.95,2
114/06/04,"1,000","10,450",10.45,10.45,10.45,1
114/06/03,0,0,0.0,0.0,0.0,0
114/06/02,500,"5,475",10.95,10.95,10.95,1
114/05/29,"1,000","10,850",10.85,10.85,10.85,1
114/05/28,"1,480","16,058",10.85,10.85,10.85,2
114/05/27,"12,500","132,400",11.0,10.5,10.59,4
114/05/26,0,0,0.0,0.0,0.0,0
114/05/23,"2,000","21,850",10.95,10.9,10.93,2
114/05/22,0,0,0.0,0.0,0.0,0
114/05/21,0,0,0.0,0.0,0.0,0
114/05/20,1,10,10.95,10.95,10.95,1
114/05/19,"1,000","10,950",10.95,10.95,10.95,2
114/05/16,"5,000","54,500",10.9,10.9,10.9,2
114/05/15,0,0,0.0,0.0,0.0,0
114/05/14,"1,003","10,932",10.9,10.5,10.9,3
114/05/13,"2,000","21,800",10.9,10.9,10.9,1
114/05/12,"19,600","212,910",10.9,10.8,10.86,9
114/05/09,0,0,0.0,0.0,0.0,0
114/05/08,0,0,0.0,0.0,0.0,0
114/05/07,0,0,0.0,0.0,0.0,0
114/05/06,0,0,0.0,0.0,0.0,0
114/05/05,"3,200","34,880",10.9,10.9,10.9,3
114/05/02,0,0,0.0,0.0,0.0,0
114/04/30,0,0,0.0,0.0,0.0,0
114/04/29,"6,000","63,450",10.7,10.55,10.58,2
114/04/28,"23,000","242,500",10.6,10.5,10.54,7
114/04/25,20,212,10.6,10.6,10.6,1
114/04/24,"1,000","10,150",10.15,10.15,10.15,1
114/04/23,"3,000","31,600",10.55,10.5,10.53,2
114/04/22,"2,000","20,200",10.1,10.1,10.1,1
114/04/21,"10,000","105,250",10.55,10.5,10.53,3
114/04/18,800,"8,440",10.55,10.55,10.55,2
114/04/17,"11,100","112,420",10.35,9.98,10.13,5
114/04/16,"15,000","151,750",10.15,10.1,10.12,4
114/04/15,"10,000","104,000",10.45,10.35,10.4,3
114/04/14,7,69,9.98,9.98,9.98,1
114/04/11,"10,000","104,000",10.4,10.4,10.4,3
114/04/10,"10,000","104,950",10.8,10.35,10.5,5
114/04/09,"24,000","245,470",10.4,9.93,10.23,5
114/04/08,"20,000","206,000",10.4,10.2,10.3,7
114/04/07,"85,002","906,870",10.8,10.25,10.67,23
114/04/02,99,"1,103",11.15,11.15,11.15,1
114/04/01,"3,000","33,450",11.15,11.15,11.15,2
114/03/31,0,0,0.0,0.0,0.0,0
114/03/28,0,0,0.0,0.0,0.0,0
114/03/27,0,0,0.0,0.0,0.0,0
114/03/26,0,0,0.0,0.0,0.0,0
114/03/25,"20,000","214,500",10.8,10.65,10.73,6
114/03/24,0,0,0.0,0.0,0.0,0
114/03/21,0,0,0.0,0.0,0.0,0
114/03/20,0,0,0.0,0.0,0.0,0
114/03/19,0,0,0.0,0.0,0.0,0
114/03/18,"3,804","40,914",11.15,10.65,10.76,5
114/03/17,"1,000","10,650",10.65,10.65,10.65,1
114/03/14,"3,002","32,221",10.95,10.65,10.73,3
114/03/13,0,0,0.0,0.0,0.0,0
114/03/12,"1,000","11,100",11.1,11.1,11.1,1
114/03/11,"5,000","55,250",11.15,11.0,11.05,3
114/03/10,"10,000","111,500",11.2,11.1,11.15,2
114/03/07,147,"1,646",11.2,11.2,11.2,1
114/03/06,"6,000","66,700",11.2,10.7,11.12,4
114/03/05,"7,049","76,493",11.1,10.75,10.85,4
114/03/04,"11,000","122,950",11.2,11.15,11.18,3
114/03/03,"13,001","139,610",10.8,10.7,10.74,5
114/02/27,"4,000","42,800",10.7,10.7,10.7,2
114/02/26,"19,068","206,808",11.15,10.7,10.85,8
114/02/25,"15,000","164,950",11.05,10.95,11.0,8
114/02/24,"49,000","525,900",11.2,10.1,10.73,20
114/02/21,"7,000","81,700",11.7,11.5,11.67,5
114/02/20,"77,537","933,127",12.25,11.3,12.03,22
114/02/19,"31,690","401,702",13.25,12.15,12.68,30
114/02/18,"312,833","3,998,312",13.65,11.3,12.78,160
114/02/17,309,"3,420",11.3,10.85,11.07,2
114/02/14,"7,977","86,926",11.3,10.85,10.9,12
114/02/13,"7,000","75,900",10.85,10.8,10.84,6
114/02/12,"2,000","21,700",10.85,10.85,10.85,2
114/02/11,"1,000","10,850",10.85,10.85,10.85,1
114/02/10,"29,823","319,391",10.85,10.45,10.71,13
114/02/07,"77,000","812,250",10.65,10.5,10.55,20
114/02/06,"2,000","21,700",10.85,10.85,10.85,1
114/02/05,212,"2,300",10.85,10.85,10.85,2
114/02/04,200,"2,170",10.85,10.85,10.85,1
114/02/03,"3,411","36,438",10.8,10.4,10.68,6
114/01/22,"6,000","63,600",10.8,10.5,10.6,5
114/01/21,0,0,0.0,0.0,0.0,0
114/01/20,"49,106","522,840",10.9,10.4,10.65,20
114/01/17,1,10,10.65,10.65,10.65,1
114/01/16,0,0,0.0,0.0,0.0,0
114/01/15,"5,210","54,736",10.65,10.5,10.51,4
114/01/14,"21,000","219,500",10.5,10.4,10.45,7
114/01/13,"6,000","62,500",10.5,10.4,10.42,2
114/01/10,"5,000","52,500",10.5,10.5,10.5,2
114/01/09,"10,000","101,750",10.2,10.15,10.18,2
114/01/08,"11,133","115,999",10.5,10.15,10.42,7
114/01/07,"10,000","104,500",10.5,10.4,10.45,4
114/01/06,"17,100","178,560",10.6,10.4,10.44,6
114/01/03,"7,000","73,300",10.5,10.4,10.47,4
114/01/02,"26,116","272,694",10.5,10.3,10.44,8
113/12/31,"24,002","250,620",10.5,10.4,10.44,8
113/12/30,"17,000","178,900",10.9,10.45,10.52,5
113/12/27,"3,001","32,560",10.85,10.85,10.85,2
113/12/26,"15,728","166,432",10.85,10.5,10.58,11
113/12/25,"2,001","20,710",10.55,10.15,10.35,3
113/12/24,"133,000","1,353,400",10.2,10.15,10.18,24
113/12/23,"90,005","914,553",10.6,10.1,10.16,19
113/12/20,"10,000","102,000",10.2,10.2,10.2,1
113/12/19,0,0,0.0,0.0,0.0,0
113/12/18,0,0,0.0,0.0,0.0,0
113/12/17,"1,000","10,100",10.1,10.1,10.1,1
113/12/16,"11,500","117,150",10.2,10.1,10.19,3
113/12/13,"22,100","225,630",10.3,10.2,10.21,3
113/12/12,"5,950","62,522",10.55,10.5,10.51,3
113/12/11,"4,000","42,000",10.5,10.5,10.5,2
113/12/10,0,0,0.0,0.0,0.0,0
113/12/09,"11,000","115,000",10.5,10.4,10.45,4
113/12/06,"13,131","137,175",10.5,10.4,10.45,8
113/12/05,"2,101","22,060",10.5,10.5,10.5,2
113/12/04,"49,099","513,084",10.55,10.4,10.45,14
113/12/03,"7,050","73,422",10.45,10.4,10.41,3
113/12/02,0,0,0.0,0.0,0.0,0
