日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/22,"242,033","5,455,624",23.6,21.0,22.54,162
114/08/21,"60,209","1,274,638",21.8,21.0,21.17,42
114/08/20,"65,969","1,386,616",21.8,20.8,21.02,47
114/08/19,"33,602","696,081",21.0,20.6,20.72,26
114/08/18,"35,226","724,394",20.9,20.4,20.56,32
114/08/15,"19,249","393,592",21.0,20.25,20.45,23
114/08/14,"63,701","1,300,850",20.7,20.3,20.42,36
114/08/13,"88,728","1,794,933",20.95,20.0,20.23,50
114/08/12,"121,349","2,447,974",20.8,19.95,20.17,76
114/08/11,"88,511","1,863,372",22.1,20.6,21.05,70
114/08/08,"65,077","1,438,422",22.5,21.65,22.1,50
114/08/07,"117,588","2,619,222",22.7,21.8,22.27,87
114/08/06,"198,852","4,404,844",22.7,21.5,22.15,130
114/08/05,"278,875","6,149,971",22.5,21.65,22.05,152
114/08/04,"301,336","6,508,972",22.45,20.8,21.6,193
114/08/01,"91,760","1,881,428",20.9,20.0,20.5,73
114/07/31,"60,997","1,259,474",21.55,19.9,20.65,45
114/07/30,"124,403","2,590,852",21.6,19.85,20.83,123
114/07/29,"40,257","774,613",19.8,19.0,19.24,28
114/07/28,"129,603","2,546,399",20.1,19.05,19.65,78
114/07/25,"197,922","3,992,498",21.4,19.35,20.17,129
114/07/24,"274,569","5,716,854",22.5,19.65,20.82,181
114/07/23,"625,795","12,852,803",21.6,18.8,20.54,384
114/07/22,"242,018","4,499,101",19.6,17.3,18.59,113
114/07/21,"40,058","703,115",17.7,17.3,17.55,32
114/07/18,"49,312","863,281",17.85,17.3,17.51,31
114/07/17,"127,622","2,295,045",18.7,17.55,17.98,83
114/07/16,"205,726","3,817,104",19.2,17.65,18.55,100
114/07/15,"65,884","1,154,403",17.85,17.1,17.52,40
114/07/14,"40,004","688,619",17.35,17.0,17.21,22
114/07/11,"40,614","693,900",17.2,17.0,17.09,19
114/07/10,"6,010","101,070",17.1,16.7,16.82,8
114/07/09,51,872,17.1,17.1,17.1,2
114/07/08,"11,002","187,634",17.15,17.0,17.05,5
114/07/07,"1,002","16,784",17.15,16.75,16.75,3
114/07/04,"36,039","610,212",17.15,16.6,16.93,23
114/07/03,"9,002","152,934",17.1,16.9,16.99,6
114/07/02,"61,661","1,043,105",17.1,16.55,16.92,33
114/07/01,"50,543","847,487",17.35,16.5,16.77,40
114/06/30,"24,306","412,918",17.35,16.7,16.99,18
114/06/27,"39,112","671,771",17.35,17.05,17.18,24
114/06/26,"30,206","511,291",17.05,16.75,16.93,18
114/06/25,"35,406","596,101",17.0,16.75,16.84,24
114/06/24,"42,756","722,303",17.0,16.5,16.89,24
114/06/23,"146,526","2,436,005",17.6,16.3,16.63,67
114/06/20,"118,199","2,093,073",18.4,16.95,17.71,71
114/06/19,"19,615","363,368",19.0,18.2,18.53,17
114/06/18,"44,011","829,458",19.05,18.75,18.85,24
114/06/17,"44,001","832,649",19.05,18.85,18.92,24
114/06/16,"37,254","704,126",19.05,18.75,18.9,21
114/06/13,"21,246","402,981",19.1,18.8,18.97,16
114/06/12,"7,094","134,495",19.1,18.85,18.96,9
114/06/11,"16,009","304,221",19.2,18.6,19.0,11
114/06/10,"19,002","359,038",19.1,18.7,18.89,10
114/06/09,"3,404","63,596",19.1,18.5,18.68,7
114/06/06,"44,761","830,319",19.1,18.4,18.55,36
114/06/05,53,"1,009",19.1,19.05,19.05,2
114/06/04,"11,008","207,952",19.1,18.8,18.89,7
114/06/03,"19,344","365,894",19.2,18.8,18.92,14
114/06/02,"21,184","400,122",19.2,18.55,18.89,20
114/05/29,"17,308","327,579",19.2,18.3,18.93,15
114/05/28,"105,069","1,964,378",19.4,18.4,18.7,50
114/05/27,"237,565","4,521,087",19.8,17.75,19.03,146
114/05/26,"30,006","524,706",18.0,17.2,17.49,16
114/05/23,"67,478","1,188,883",18.1,17.3,17.62,49
114/05/22,"343,371","6,071,960",18.6,16.8,17.68,150
114/05/21,"136,441","2,265,899",17.1,16.3,16.61,73
114/05/20,"53,641","860,007",16.3,15.95,16.03,35
114/05/19,"58,504","945,340",16.3,16.05,16.16,28
114/05/16,"8,357","134,340",16.25,15.95,16.08,16
114/05/15,"81,466","1,314,030",16.35,15.75,16.13,42
114/05/14,"271,951","4,430,137",16.9,16.0,16.29,116
114/05/13,"147,718","2,483,073",17.3,16.65,16.81,55
114/05/12,"99,065","1,674,505",17.5,16.7,16.9,38
114/05/09,"34,201","586,317",17.5,17.05,17.14,11
114/05/08,"56,488","964,645",17.5,17.0,17.08,20
114/05/07,"35,104","592,000",17.05,16.75,16.86,21
114/05/06,"119,267","2,015,576",17.1,16.8,16.9,38
114/05/05,"182,369","3,099,453",17.55,16.7,17.0,75
114/05/02,"42,138","726,364",17.5,17.05,17.24,17
114/04/30,"51,228","884,073",17.65,17.1,17.26,27
114/04/29,"49,363","863,395",17.95,17.35,17.49,34
114/04/28,"175,158","3,084,578",18.0,17.4,17.61,59
114/04/25,"67,105","1,214,425",18.35,18.0,18.1,35
114/04/24,"12,002","212,086",18.05,17.5,17.67,9
114/04/23,"173,019","3,032,887",18.1,17.35,17.53,59
114/04/22,"135,218","2,379,502",18.25,17.4,17.6,52
114/04/21,"70,061","1,274,496",18.9,17.9,18.19,25
114/04/18,"17,301","325,058",18.9,18.75,18.79,10
114/04/17,"16,103","300,331",18.8,18.65,18.65,9
114/04/16,"50,108","932,146",19.1,18.45,18.6,34
114/04/15,"96,890","1,799,264",19.0,18.15,18.57,46
114/04/14,"10,113","181,100",18.2,17.8,17.91,11
114/04/11,"99,496","1,796,390",18.5,17.55,18.05,45
114/04/10,"160,419","2,898,831",19.0,16.45,18.07,84
114/04/09,"127,056","2,119,439",17.85,16.0,16.68,63
114/04/08,"129,878","2,319,280",18.3,17.2,17.86,81
114/04/07,"154,451","3,012,342",22.05,18.2,19.5,93
114/04/02,"14,006","313,135",22.6,22.3,22.36,13
114/04/01,"34,126","758,396",22.6,22.1,22.22,19
114/03/31,"31,528","701,104",23.0,21.6,22.24,36
114/03/28,"25,357","575,386",23.1,22.4,22.69,26
114/03/27,"6,023","138,180",23.1,22.85,22.94,6
114/03/26,"40,081","907,941",23.1,22.5,22.65,34
114/03/25,"68,698","1,577,807",23.6,22.75,22.97,50
114/03/24,"26,778","630,635",23.9,23.0,23.55,29
114/03/21,"75,285","1,783,191",24.4,23.0,23.69,60
114/03/20,"3,004","72,147",24.4,23.65,24.02,7
114/03/19,"13,654","327,809",24.4,23.8,24.01,11
114/03/18,"5,022","120,935",24.4,23.85,24.08,8
114/03/17,"24,130","587,353",24.7,24.1,24.34,32
114/03/14,"35,808","864,269",24.35,24.0,24.14,32
114/03/13,"28,586","693,190",24.8,24.1,24.25,35
114/03/12,"33,257","813,997",24.7,24.2,24.48,23
114/03/11,"29,008","712,597",24.8,24.35,24.57,23
114/03/10,"53,860","1,327,279",25.7,24.0,24.64,37
114/03/07,"28,510","693,516",24.7,24.2,24.33,30
114/03/06,"38,224","941,121",25.1,24.25,24.62,35
114/03/05,"53,938","1,329,440",25.0,24.2,24.65,42
114/03/04,"32,427","797,867",25.0,24.3,24.61,24
114/03/03,"21,166","513,039",24.65,23.95,24.24,18
114/02/27,"43,687","1,053,791",25.0,23.95,24.12,34
114/02/26,"26,296","653,420",25.55,24.05,24.85,24
114/02/25,"47,593","1,211,774",26.0,25.05,25.46,39
114/02/24,"32,296","823,721",25.7,25.15,25.51,38
114/02/21,"60,024","1,515,310",25.5,25.0,25.25,50
114/02/20,"32,002","811,322",25.55,24.75,25.35,30
114/02/19,"50,146","1,259,507",25.4,24.85,25.12,39
114/02/18,"54,428","1,364,930",25.4,24.6,25.08,51
114/02/17,"78,321","1,913,105",24.65,24.05,24.43,51
114/02/14,"54,893","1,321,471",24.3,24.0,24.07,27
