日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/22,"269,341","2,298,058",8.67,8.47,8.53,126
114/08/21,"455,188","3,963,497",9.00,8.50,8.71,171
114/08/20,"238,219","2,066,433",9.02,8.47,8.67,98
114/08/19,"220,202","1,934,062",8.99,8.68,8.78,99
114/08/18,"243,265","2,143,381",9.02,8.68,8.81,114
114/08/15,"288,764","2,535,317",8.99,8.61,8.78,113
114/08/14,"277,418","2,437,860",9.00,8.69,8.79,115
114/08/13,"495,706","4,411,083",9.05,8.61,8.9,146
114/08/12,"618,581","5,453,811",9.06,8.49,8.82,317
114/08/11,"97,502","882,444",9.18,8.92,9.05,49
114/08/08,"36,062","328,868",9.35,8.96,9.12,21
114/08/07,"203,527","1,865,215",9.33,8.91,9.16,87
114/08/06,"380,714","3,480,919",9.36,8.97,9.14,105
114/08/05,"88,753","803,327",9.2,8.98,9.05,52
114/08/04,"198,465","1,768,421",9.04,8.86,8.91,95
114/08/01,"545,599","4,900,174",9.32,8.9,8.98,188
114/07/31,"70,433","637,436",9.16,8.98,9.05,48
114/07/30,"144,214","1,302,069",9.39,8.97,9.03,83
114/07/29,"162,871","1,501,534",9.69,8.97,9.22,86
114/07/28,"89,326","846,933",9.78,9.28,9.48,55
114/07/25,"178,376","1,662,748",9.85,8.97,9.32,94
114/07/24,"686,490","6,823,250",10.15,9.36,9.94,216
114/07/23,"542,945","5,086,162",9.59,9.11,9.37,166
114/07/22,"687,024","6,654,340",10.1,9.32,9.69,229
114/07/21,"651,302","6,452,654",10.2,9.47,9.91,216
114/07/18,"1,437,973","15,347,519",11.15,9.9,10.67,376
114/07/17,"2,496,352","25,836,675",10.55,9.91,10.35,462
114/07/16,"2,302,983","22,643,773",10.05,8.99,9.83,441
114/07/15,"1,206,577","10,705,848",9.2,8.76,8.87,417
114/07/14,"940,999","8,626,917",9.94,8.96,9.17,398
114/07/11,"165,781","1,639,363",10.05,9.79,9.89,102
114/07/10,"445,174","4,401,827",10.05,9.8,9.89,241
114/07/09,"374,363","3,735,970",10.1,9.91,9.98,168
114/07/08,"457,945","4,578,840",10.25,9.93,10.0,176
114/07/07,"354,800","3,573,575",10.35,10.0,10.07,134
114/07/04,"631,285","6,389,899",10.35,9.91,10.12,240
114/07/03,"392,854","4,008,639",10.45,10.05,10.2,154
114/07/02,"933,709","9,517,484",10.6,10.0,10.19,331
114/07/01,"375,390","3,929,639",10.6,10.15,10.47,117
114/06/30,"735,447","7,658,433",11.1,10.15,10.41,265
114/06/27,"308,592","3,271,671",11.0,10.4,10.6,118
114/06/26,"703,503","7,585,626",11.6,10.45,10.78,291
114/06/25,"1,888,534","21,893,679",12.5,10.55,11.59,356
114/06/24,"1,537,941","16,353,262",10.9,10.5,10.63,193
114/06/23,"569,841","5,965,292",10.9,10.25,10.47,193
114/06/20,"639,747","6,901,356",11.05,10.6,10.79,142
114/06/19,"415,333","4,520,271",11.15,10.75,10.88,123
114/06/18,"330,948","3,627,835",11.25,10.8,10.96,86
114/06/17,"544,688","6,075,330",11.55,10.85,11.15,175
114/06/16,"307,280","3,588,091",12.1,11.2,11.68,72
114/06/13,"556,911","6,353,354",11.55,11.25,11.41,100
114/06/12,"827,570","9,421,722",11.65,11.15,11.38,176
114/06/11,"820,434","9,435,242",11.6,11.35,11.5,146
114/06/10,"539,326","6,258,902",11.9,11.4,11.61,180
114/06/09,"664,821","7,933,280",12.05,11.65,11.93,104
114/06/06,"998,559","11,993,968",12.1,11.9,12.01,118
114/06/05,"1,001,059","12,131,736",12.35,11.9,12.12,119
114/06/04,"1,035,409","12,618,405",12.6,11.95,12.19,116
114/06/03,"1,348,034","16,336,570",12.25,11.85,12.12,179
114/06/02,"865,045","10,737,077",12.6,11.85,12.41,92
114/05/29,"701,514","8,795,414",12.8,12.25,12.54,137
114/05/28,"766,237","9,479,256",12.45,12.05,12.37,106
114/05/27,"753,241","9,516,762",12.75,12.25,12.63,112
114/05/26,"542,145","6,901,599",12.85,12.3,12.73,65
114/05/23,"459,196","5,865,304",12.85,12.35,12.77,60
114/05/22,"534,360","6,878,490",12.95,12.4,12.87,65
114/05/21,"587,243","7,543,701",12.95,12.6,12.85,88
114/05/20,"533,050","6,861,532",12.95,12.6,12.87,68
114/05/19,"658,926","8,554,050",13.1,12.5,12.98,100
114/05/16,"679,696","8,834,496",13.15,12.5,13.0,98
114/05/15,"599,630","7,776,745",13.05,12.65,12.97,87
114/05/14,"530,595","6,844,782",13.1,12.55,12.9,77
114/05/13,"1,180,160","15,159,296",13.0,12.35,12.85,110
114/05/12,"1,883,519","23,941,897",13.25,12.3,12.71,105
114/05/09,"135,940","1,689,643",12.7,12.25,12.43,71
114/05/08,"128,605","1,612,866",12.95,12.25,12.54,82
114/05/07,"50,889","643,869",13.0,12.4,12.65,37
114/05/06,"105,150","1,351,493",13.05,12.45,12.85,58
114/05/05,"177,130","2,219,786",13.0,12.3,12.53,81
114/05/02,"129,657","1,650,333",13.1,12.45,12.73,93
114/04/30,"190,203","2,538,401",13.7,12.95,13.35,99
114/04/29,"1,381,737","18,434,235",13.55,13.0,13.34,103
114/04/28,"88,216","1,167,368",13.8,12.5,13.23,57
114/04/25,"268,218","3,552,518",13.8,12.85,13.24,103
114/04/24,"133,229","1,688,170",12.9,12.4,12.67,84
114/04/23,"47,069","585,412",12.6,12.3,12.44,26
114/04/22,"125,114","1,549,443",12.5,12.25,12.38,56
114/04/21,"106,338","1,303,461",12.5,12.1,12.26,67
114/04/18,"185,162","2,291,046",12.7,12.1,12.37,91
114/04/17,"132,142","1,646,983",12.7,12.35,12.46,62
114/04/16,"121,031","1,517,493",12.8,12.3,12.54,60
114/04/15,"97,732","1,227,495",13.0,12.4,12.56,42
114/04/14,"102,597","1,290,857",13.0,12.4,12.58,60
114/04/11,"277,101","3,492,662",13.15,12.3,12.6,149
114/04/10,"540,980","7,038,928",13.5,12.0,13.01,250
114/04/09,"373,601","4,387,632",12.3,11.3,11.74,190
114/04/08,"361,477","4,340,419",12.3,11.5,12.01,180
114/04/07,"1,144,983","13,930,570",15.0,10.65,12.17,609
114/04/02,"202,965","2,979,267",15.1,14.2,14.68,103
114/04/01,"188,585","2,745,399",15.0,14.3,14.56,86
114/03/31,"509,042","7,593,844",15.25,14.6,14.92,138
114/03/28,"452,759","6,751,571",15.35,14.55,14.91,169
114/03/27,"246,215","3,639,530",15.25,14.4,14.78,131
114/03/26,"209,921","3,199,081",15.9,15.0,15.24,117
114/03/25,"165,762","2,589,267",16.1,15.2,15.62,84
114/03/24,"186,938","2,967,545",16.3,15.7,15.87,90
114/03/21,"321,376","5,134,971",16.25,15.8,15.98,149
114/03/20,"153,220","2,471,414",16.25,15.95,16.13,73
114/03/19,"169,746","2,730,843",16.35,15.9,16.09,72
114/03/18,"209,003","3,388,750",16.35,16.05,16.21,95
114/03/17,"192,028","3,113,625",16.4,16.0,16.21,102
114/03/14,"111,212","1,806,349",16.4,16.0,16.24,66
114/03/13,"290,919","4,741,765",16.5,16.15,16.3,118
114/03/12,"418,510","6,815,387",16.7,16.0,16.28,169
114/03/11,"152,943","2,452,800",16.2,15.55,16.04,87
114/03/10,"308,826","5,082,898",16.9,16.15,16.46,162
114/03/07,"745,912","12,399,367",16.85,16.3,16.62,249
114/03/06,"252,490","4,192,406",17.15,16.3,16.6,118
114/03/05,"796,809","13,332,327",17.1,16.35,16.73,299
114/03/04,"803,442","13,505,613",17.45,16.5,16.81,338
114/03/03,"1,955,301","33,216,673",17.4,16.5,16.99,770
114/02/27,"879,826","14,479,443",17.35,16.25,16.46,297
114/02/26,"1,093,968","17,852,951",16.95,16.1,16.32,330
114/02/25,"643,359","10,478,568",16.5,16.1,16.29,209
114/02/24,"1,259,376","20,596,983",16.6,16.0,16.35,387
114/02/21,"1,122,740","18,117,770",16.3,15.95,16.14,270
114/02/20,"568,765","9,141,295",16.2,15.9,16.07,154
114/02/19,"837,016","13,406,606",16.3,15.8,16.02,260
114/02/18,"475,827","7,673,602",16.3,15.95,16.13,159
114/02/17,"1,380,412","22,360,873",16.75,15.9,16.2,371
114/02/14,"1,107,469","17,813,714",16.6,15.9,16.09,307
114/02/13,"927,355","14,935,199",16.25,15.9,16.11,263
114/02/12,"1,084,546","17,390,115",16.2,15.8,16.03,351
114/02/11,"577,587","9,314,841",16.3,15.9,16.13,184
114/02/10,"457,823","7,405,631",16.65,15.95,16.18,178
114/02/07,"1,132,957","18,525,522",16.55,16.05,16.35,333
114/02/06,"689,302","11,144,175",16.45,15.95,16.17,230
114/02/05,"1,031,016","16,641,809",16.4,15.8,16.14,298
114/02/04,"787,234","12,655,706",16.45,15.9,16.08,230
114/02/03,"1,801,334","29,261,339",16.65,15.8,16.24,528
114/01/22,"2,280,605","36,344,696",16.1,15.1,15.94,615
114/01/21,"2,101,404","32,296,834",16.15,14.9,15.37,623
114/01/20,"2,826,801","42,362,869",15.2,14.25,14.99,651
114/01/17,"2,317,244","33,852,176",15.3,13.4,14.61,786
114/01/16,"3,193,117","40,693,150",14.5,10.65,12.74,846
114/01/15,"498,066","5,305,499",11.55,10.4,10.65,207
114/01/14,"272,204","3,081,148",11.65,11.1,11.32,114
114/01/13,"601,479","6,632,206",11.7,10.55,11.03,241
114/01/10,"602,917","7,124,876",12.25,11.45,11.82,206
114/01/09,"557,090","6,839,001",12.7,11.65,12.28,210
114/01/08,"330,953","4,196,464",13.1,12.6,12.68,110
114/01/07,"462,893","5,830,699",12.95,12.35,12.6,157
114/01/06,"478,183","5,995,677",12.8,12.2,12.54,162
114/01/03,"451,269","5,661,612",12.8,12.2,12.55,182
114/01/02,"295,334","3,766,615",13.05,12.65,12.75,94
113/12/31,"153,255","1,987,353",13.1,12.85,12.97,64
113/12/30,"270,852","3,511,439",13.1,12.75,12.96,97
113/12/27,"424,723","5,458,333",13.4,12.5,12.85,134
113/12/26,"379,631","4,800,601",13.1,12.1,12.65,151
113/12/25,"724,681","9,121,993",13.0,12.15,12.59,232
113/12/24,"407,632","5,283,067",13.3,12.35,12.96,164
113/12/23,"130,825","1,729,691",13.45,12.9,13.22,53
113/12/20,"221,445","2,964,592",13.65,13.15,13.39,76
113/12/19,"280,622","3,796,213",13.7,13.25,13.53,103
113/12/18,"281,420","3,787,830",13.85,13.25,13.46,107
113/12/17,"134,572","1,834,347",14.0,13.4,13.63,73
113/12/16,"906,444","12,632,733",14.2,13.4,13.94,177
113/12/13,"306,356","4,225,590",14.15,13.55,13.79,128
113/12/12,"130,775","1,825,368",14.2,13.75,13.96,73
113/12/11,"346,047","4,878,213",14.5,13.7,14.1,132
113/12/10,"444,274","6,232,857",14.35,13.7,14.03,157
113/12/09,"281,179","3,909,860",14.25,13.7,13.91,108
113/12/06,"167,945","2,350,629",14.4,13.75,14.0,96
113/12/05,"384,184","5,391,080",14.25,13.65,14.03,144
113/12/04,"512,980","7,127,492",14.1,13.5,13.89,191
113/12/03,"1,217,392","16,867,031",14.15,13.35,13.86,188
113/12/02,"1,173,714","15,885,741",13.95,12.95,13.53,211
113/11/29,"818,909","10,604,298",13.15,12.7,12.95,215
113/11/28,"365,086","4,705,244",13.2,12.65,12.89,92
113/11/27,"378,151","4,837,430",13.05,12.5,12.79,162
113/11/26,"450,904","5,813,612",13.25,12.55,12.89,151
113/11/25,"156,138","2,051,578",13.3,13.0,13.14,66
113/11/22,"148,379","1,914,635",13.25,12.7,12.9,109
113/11/21,"325,607","4,196,704",13.15,12.6,12.89,141
113/11/20,"218,914","2,866,089",13.3,12.8,13.09,153
113/11/19,"497,766","6,459,175",13.5,12.65,12.98,234
113/11/18,"392,439","5,216,720",14.0,13.0,13.29,200
113/11/15,"207,931","2,877,556",14.1,13.75,13.84,133
113/11/14,"208,794","2,919,747",14.15,13.85,13.98,119
113/11/13,"297,221","4,199,969",14.4,13.95,14.13,154
113/11/12,"183,931","2,611,337",14.55,13.95,14.2,85
