日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/22,"16,148","768,997",47.90,47.25,47.62,11
114/08/21,"21,000","994,850",47.70,47.00,47.37,9
114/08/20,"8,301","396,423",48.35,47.25,47.76,5
114/08/19,"16,301","781,128",48.45,47.45,47.92,7
114/08/18,"23,952","1,150,908",48.20,47.75,48.05,15
114/08/15,"13,011","624,078",48.00,47.85,47.97,7
114/08/14,"20,511","982,593",48.50,47.40,47.91,17
114/08/13,"13,239","633,581",48.65,46.7,47.86,18
114/08/12,"9,002","432,797",48.65,48.0,48.08,6
114/08/11,"17,411","840,516",48.95,48.0,48.28,15
114/08/08,"5,001","245,049",49.0,49.0,49.0,4
114/08/07,"12,100","579,020",48.2,46.65,47.85,8
114/08/06,611,"29,725",48.65,48.65,48.65,5
114/08/05,"11,235","540,734",49.0,48.0,48.13,11
114/08/04,"12,062","582,126",49.0,48.0,48.26,10
114/08/01,"10,013","494,158",49.7,48.9,49.35,16
114/07/31,"2,213","109,988",50.3,48.35,49.7,7
114/07/30,"1,482","73,694",50.5,48.5,49.73,26
114/07/29,302,"15,101",50.5,50.0,50.0,4
114/07/28,"12,000","604,964",50.7,50.0,50.41,26
114/07/25,"3,396","171,897",50.9,50.6,50.62,7
114/07/24,"7,324","371,529",50.9,50.7,50.73,27
114/07/23,"4,200","215,700",51.8,50.9,51.36,4
114/07/22,24,"1,221",50.9,50.9,50.9,1
114/07/21,100,"5,090",50.9,50.9,50.9,1
114/07/18,"15,503","790,559",53.1,50.6,50.99,17
114/07/17,"5,000","259,000",51.8,51.8,51.8,2
114/07/16,"15,000","779,000",52.1,51.8,51.93,7
114/07/15,"5,413","280,494",52.0,51.7,51.82,6
114/07/14,"1,060","54,868",51.8,51.0,51.76,3
114/07/11,"4,012","207,030",52.6,50.7,51.6,5
114/07/10,"24,050","1,228,115",52.3,50.3,51.07,16
114/07/09,"1,002","50,400",50.9,49.95,50.3,3
114/07/08,1,50,50.1,50.1,50.1,1
114/07/07,0,0,0.0,0.0,0.0,0
114/07/04,"1,000","51,000",51.0,51.0,51.0,1
114/07/03,"2,282","116,608",51.1,50.2,51.1,4
