日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/22,"14,706","1,665,031",114.5,112.5,113.22,17
114/08/21,"97,193","10,979,926",117.0,111.5,112.97,79
114/08/20,"45,734","5,130,425",113.0,111.5,112.18,40
114/08/19,"7,233","810,694",113.0,111.5,112.08,12
114/08/18,"19,671","2,201,910",113.0,111.5,111.94,31
114/08/15,"43,686","4,897,843",113.0,111.5,112.11,34
114/08/14,"7,119","795,850",113.0,111.0,111.79,22
114/08/13,"37,418","4,201,001",113.5,111.0,112.27,49
114/08/12,"16,320","1,844,695",113.5,112.5,113.03,21
114/08/11,"25,584","2,880,697",113.5,112.0,112.6,26
114/08/08,"2,468","280,585",114.5,113.5,113.69,10
114/08/07,"20,297","2,312,336",115.5,113.0,113.93,29
114/08/06,"55,969","6,324,557",114.5,111.0,113.0,55
114/08/05,"20,351","2,324,109",115.5,113.5,114.2,31
114/08/04,"30,247","3,464,327",116.0,112.5,114.53,33
114/08/01,"6,137","709,792",116.0,115.0,115.66,10
114/07/31,"30,433","3,523,203",116.0,115.5,115.77,25
114/07/30,"18,528","2,135,988",116.0,115.0,115.28,20
114/07/29,"3,509","405,455",116.0,115.0,115.55,9
114/07/28,"30,427","3,511,337",117.5,114.0,115.4,36
114/07/25,"19,476","2,253,771",116.5,115.5,115.72,22
114/07/24,"42,306","4,910,662",117.0,116.0,116.07,47
114/07/23,"13,672","1,584,999",117.0,115.0,115.93,24
114/07/22,"20,601","2,383,473",117.0,115.0,115.7,31
114/07/21,"29,570","3,431,803",117.5,115.0,116.06,49
114/07/18,"12,519","1,450,718",117.0,115.5,115.88,18
114/07/17,"22,216","2,578,964",116.5,115.5,116.09,19
114/07/16,"16,477","1,911,189",117.5,115.5,115.99,20
114/07/15,"13,203","1,535,724",117.5,115.0,116.32,29
114/07/14,"27,922","3,214,505",116.0,114.5,115.12,26
114/07/11,"20,426","2,333,703",115.0,112.5,114.25,34
114/07/10,"26,604","2,960,652",113.0,110.5,111.29,38
114/07/09,"51,388","5,628,620",112.0,106.5,109.53,64
114/07/08,"32,990","3,727,384",114.0,112.0,112.99,57
114/07/07,"58,101","6,564,963",113.5,112.5,112.99,17
114/07/04,"34,018","3,830,290",116.5,110.5,112.6,23
114/07/03,"58,627","6,674,189",115.0,113.5,113.84,46
114/07/02,"60,819","6,868,681",115.5,111.5,112.94,71
114/07/01,"42,063","4,828,699",118.0,113.5,114.8,54
114/06/30,"58,121","6,934,983",120.5,117.0,119.32,48
114/06/27,"111,378","13,201,840",119.0,117.5,118.53,81
114/06/26,"37,116","4,431,761",120.5,116.0,119.4,38
114/06/25,"106,339","12,774,708",122.5,118.5,120.13,91
114/06/24,"168,738","19,889,104",122.5,112.0,117.87,169
114/06/23,"78,764","9,185,776",120.5,114.5,116.62,93
114/06/20,"36,711","4,213,581",115.5,113.5,114.78,67
114/06/19,"47,144","5,376,924",115.0,112.5,114.05,65
114/06/18,"8,540","976,780",115.5,113.5,114.38,22
114/06/17,"33,344","3,791,468",115.0,113.0,113.71,42
114/06/16,"42,871","4,821,004",115.5,111.5,112.45,63
114/06/13,"8,925","996,467",112.5,109.5,111.65,23
114/06/12,"9,250","1,030,130",113.5,110.5,111.37,31
114/06/11,"12,407","1,394,420",114.0,110.0,112.39,43
114/06/10,"43,506","4,793,349",112.0,108.5,110.18,58
114/06/09,"30,774","3,336,216",109.0,107.5,108.41,132
114/06/06,"11,435","1,236,139",108.5,107.5,108.1,18
114/06/05,"11,677","1,261,543",108.5,107.5,108.04,18
114/06/04,"35,762","3,858,155",109.5,107.5,107.88,28
114/06/03,"8,002","862,717",109.0,107.5,107.81,8
114/06/02,"16,469","1,768,043",109.0,106.0,107.36,28
114/05/29,"15,425","1,661,689",108.5,106.5,107.73,15
114/05/28,"11,063","1,188,739",108.5,106.5,107.45,15
114/05/27,"7,635","816,687",108.0,105.5,106.97,14
114/05/26,"2,167","233,961",108.0,107.5,107.97,8
114/05/23,"11,008","1,191,869",109.5,108.0,108.27,13
114/05/22,"22,977","2,491,058",109.5,107.5,108.42,26
114/05/21,"21,312","2,283,705",109.0,106.0,107.16,28
114/05/20,"3,210","338,057",106.0,105.0,105.31,7
114/05/19,"52,583","5,515,110",106.5,101.5,104.88,54
114/05/16,"17,194","1,849,879",108.0,107.0,107.59,20
114/05/15,"24,055","2,606,728",110.5,107.0,108.37,36
114/05/14,"82,301","9,183,738",115.0,109.0,111.59,81
114/05/13,"115,282","12,332,103",109.5,103.0,106.97,82
114/05/12,"18,362","1,883,804",103.5,102.0,102.59,25
114/05/09,"16,135","1,658,175",104.5,102.0,102.77,28
114/05/08,"15,492","1,608,509",104.5,102.5,103.83,29
114/05/07,"20,524","2,119,498",105.0,102.5,103.27,18
114/05/06,"29,494","3,062,850",106.5,101.0,103.85,29
114/05/05,"38,515","3,975,733",104.5,102.0,103.23,35
114/05/02,"62,234","6,519,248",108.0,101.5,104.75,63
114/04/30,"15,329","1,569,043",105.0,102.0,102.36,17
114/04/29,"10,240","1,060,936",105.5,103.0,103.61,15
114/04/28,"27,281","2,822,465",106.0,102.0,103.46,38
114/04/25,"27,252","2,775,322",104.0,100.5,101.84,37
114/04/24,"23,058","2,305,929",100.5,99.7,100.01,14
114/04/23,"57,074","5,691,757",100.5,98.8,99.73,48
114/04/22,"10,874","1,079,185",99.7,99.0,99.24,25
114/04/21,"5,546","552,126",99.9,99.1,99.55,16
114/04/18,"2,961","294,968",99.9,99.4,99.62,14
114/04/17,"15,779","1,569,121",100.5,98.7,99.44,33
114/04/16,"24,882","2,466,699",101.5,97.9,99.14,33
114/04/15,"103,242","10,462,141",103.5,100.0,101.34,87
114/04/14,"61,860","6,273,005",103.0,100.0,101.41,38
114/04/11,"174,060","17,686,766",106.0,98.5,101.61,131
114/04/10,"54,626","5,723,002",109.0,97.6,104.77,69
114/04/09,"198,686","19,266,063",100.5,94.6,96.97,167
114/04/08,"75,308","7,704,283",105.0,98.5,102.3,98
114/04/07,"209,459","20,938,181",110.5,95.1,99.96,183
114/04/02,"8,757","1,015,322",116.5,115.5,115.94,22
114/04/01,"17,095","1,978,844",116.5,114.5,115.76,33
114/03/31,"51,946","5,957,703",116.5,114.0,114.69,48
114/03/28,"46,373","5,377,825",117.5,115.0,115.97,53
114/03/27,"33,071","3,891,448",119.0,116.5,117.67,43
114/03/26,"19,243","2,278,715",119.5,118.0,118.42,31
114/03/25,"31,940","3,797,917",119.5,118.0,118.91,42
114/03/24,"32,792","3,927,937",121.0,119.0,119.78,46
114/03/21,"15,903","1,917,603",121.5,120.0,120.58,30
114/03/20,"31,809","3,819,355",121.5,119.5,120.07,38
114/03/19,"75,905","9,160,268",122.5,119.5,120.68,51
114/03/18,"70,370","8,451,624",121.5,119.5,120.1,64
114/03/17,"32,197","3,908,929",123.0,121.0,121.41,31
114/03/14,"63,012","7,648,823",124.5,119.5,121.39,52
114/03/13,"114,864","13,974,650",125.0,120.0,121.66,99
114/03/12,"19,489","2,387,158",124.0,122.0,122.49,27
114/03/11,"35,792","4,353,517",124.0,120.5,121.63,41
114/03/10,"83,729","10,309,282",127.0,119.5,123.13,99
114/03/07,"50,117","6,112,000",124.5,121.0,121.95,80
114/03/06,"42,598","5,272,520",126.5,122.0,123.77,43
114/03/05,"89,221","11,194,984",128.0,123.5,125.47,89
114/03/04,"121,011","14,981,412",129.0,118.0,123.8,131
114/03/03,"21,279","2,498,773",118.5,117.0,117.43,31
114/02/27,"54,607","6,455,118",120.5,117.0,118.21,67
114/02/26,"50,237","6,009,762",122.0,118.5,119.63,58
114/02/25,"66,645","7,966,783",122.5,117.5,119.54,70
114/02/24,"22,439","2,747,892",123.0,121.5,122.46,25
114/02/21,"15,478","1,888,822",122.5,121.5,122.03,32
114/02/20,"35,007","4,277,874",123.0,121.5,122.2,49
114/02/19,"27,142","3,338,778",124.0,122.5,123.01,48
114/02/18,"70,822","8,770,456",127.0,122.0,123.84,115
114/02/17,"69,625","8,843,725",130.5,123.5,127.02,93
114/02/14,"150,426","19,512,167",131.5,129.0,129.71,151
114/02/13,"113,225","14,205,151",131.5,123.0,125.46,136
114/02/12,"139,115","17,075,913",125.0,119.5,122.75,137
114/02/11,"71,752","8,445,240",120.5,114.0,117.7,111
114/02/10,"37,763","4,214,117",113.5,110.5,111.59,47
114/02/07,"21,710","2,399,006",112.0,110.0,110.5,23
114/02/06,"65,222","7,258,498",114.0,109.0,111.29,74
114/02/05,"26,532","2,894,313",110.5,107.0,109.09,55
114/02/04,"27,128","2,883,395",107.0,106.0,106.29,35
114/02/03,"64,154","6,829,301",109.0,106.0,106.45,92
114/01/22,"35,303","3,847,213",110.0,107.0,108.98,50
114/01/21,"66,466","7,134,538",110.0,105.0,107.34,77
114/01/20,"40,589","4,296,954",106.5,104.5,105.87,46
114/01/17,"24,451","2,576,002",106.0,105.0,105.35,32
114/01/16,"46,726","4,873,733",107.0,103.5,104.3,52
114/01/15,"37,776","3,986,236",107.0,104.5,105.52,44
114/01/14,"54,419","5,673,125",107.5,103.0,104.25,61
