日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/22,"1,151,961","67,350,340",64.10,49.70,58.47,658
114/08/21,"863,951","42,025,649",51.50,44.85,48.64,455
114/08/20,"1,152,673","52,977,241",53.10,39.35,45.96,791
114/08/19,"88,121","3,453,519",39.60,38.60,39.19,46
114/08/18,"88,560","3,441,013",39.60,38.60,38.86,45
114/08/15,"43,020","1,667,730",39.10,38.15,38.77,30
114/08/14,"39,402","1,513,808",39.15,37.80,38.42,25
114/08/13,"66,759","2,530,470",39.35,37.2,37.9,48
114/08/12,"17,007","655,408",39.1,37.95,38.54,16
114/08/11,"32,568","1,267,750",40.0,37.25,38.93,31
114/08/08,"94,727","3,771,098",40.15,39.25,39.81,58
114/08/07,"88,102","3,460,458",39.65,39.0,39.28,41
114/08/06,"50,214","1,946,634",39.4,38.1,38.77,34
114/08/05,"100,305","3,910,846",39.4,38.05,38.99,46
114/08/04,"153,971","5,945,828",39.65,36.0,38.62,84
114/08/01,"119,919","4,695,224",39.6,38.75,39.15,60
114/07/31,"97,547","3,837,648",40.3,38.9,39.34,54
114/07/30,"21,046","825,557",40.25,38.9,39.23,22
114/07/29,"141,103","5,612,763",41.0,39.1,39.78,74
114/07/28,"103,411","4,049,715",40.05,38.15,39.16,86
114/07/25,"365,951","14,540,658",41.75,38.6,39.73,274
114/07/24,"947,267","37,343,576",40.9,37.05,39.42,523
114/07/23,"176,250","6,463,052",38.1,35.65,36.67,129
114/07/22,"71,467","2,531,958",35.65,34.9,35.43,55
114/07/21,"42,894","1,486,216",35.4,34.35,34.65,34
114/07/18,"97,089","3,364,074",35.0,34.35,34.65,48
114/07/17,"36,059","1,247,455",34.9,33.85,34.59,22
114/07/16,"8,422","290,921",34.8,34.0,34.54,11
114/07/15,"37,010","1,283,747",34.9,34.0,34.69,23
114/07/14,"17,408","593,107",34.9,33.35,34.07,13
114/07/11,"33,416","1,161,118",34.95,34.25,34.75,24
114/07/10,"20,125","689,338",34.35,33.4,34.25,17
114/07/09,"19,109","637,876",34.1,32.6,33.38,13
114/07/08,"32,010","1,084,439",34.05,33.6,33.88,22
114/07/07,"3,207","104,787",34.1,32.65,32.67,5
114/07/04,"36,680","1,217,292",33.8,32.9,33.19,22
114/07/03,"25,009","849,157",34.2,33.15,33.95,14
114/07/02,"30,605","1,014,188",34.1,32.9,33.14,21
114/07/01,"66,908","2,232,785",34.35,33.0,33.37,38
114/06/30,"124,200","4,118,379",34.9,31.3,33.16,67
114/06/27,"111,426","3,758,745",34.35,33.35,33.73,57
114/06/26,"30,810","1,040,289",35.25,33.65,33.76,18
114/06/25,"77,810","2,662,608",35.3,33.8,34.22,51
114/06/24,"100,388","3,473,880",35.2,34.0,34.6,61
114/06/23,"22,524","764,485",35.0,33.4,33.94,22
114/06/20,"40,041","1,369,820",34.8,33.45,34.21,29
114/06/19,"13,312","450,956",34.6,33.65,33.88,12
114/06/18,"35,016","1,203,401",34.65,34.0,34.37,23
114/06/17,"7,006","239,906",34.5,33.75,34.24,7
114/06/16,"98,254","3,256,186",34.2,32.3,33.14,42
114/06/13,"30,634","1,022,017",34.55,32.95,33.36,30
114/06/12,"125,407","4,206,280",34.9,33.2,33.54,68
114/06/11,"15,414","532,425",35.4,34.05,34.54,12
