日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/13,"1,210,339","1,932,743,350","1,645.00","1,565.00","1,596.86","2,839"
114/08/12,"1,059,163","1,729,108,295","1,680.00","1,595.00","1,632.52","2,412"
114/08/11,"1,890,915","3,131,242,350","1,685.00","1,615.00","1,655.94","2,284"
114/08/08,"1,166,113","1,883,989,575","1,640.00","1,585.00","1,615.61","1,862"
114/08/07,"958,008","1,513,442,225","1,605.00","1,550.00","1,579.78","1,773"
114/08/06,"329,373","504,372,710","1,565.00","1,505.00","1,531.31",901
114/08/05,"328,168","502,964,845","1,560.00","1,510.00","1,532.64",952
114/08/04,"324,800","489,870,670","1,560.00","1,495.00","1,508.22","1,200"
114/08/01,"401,764","619,374,840","1,565.00","1,400.00","1,541.64","1,224"
114/07/31,"830,000","1,289,177,900","1,580.00","1,485.00","1,553.23","1,577"
114/07/30,"368,127","547,793,020","1,510.00","1,470.00","1,488.05","1,233"
114/07/29,"988,993","1,485,838,960","1,570.00","1,475.00","1,502.38","3,340"
114/07/28,"418,086","650,612,580","1,590.00","1,535.00","1,556.17","1,184"
114/07/25,"999,700","1,554,431,700","1,610.00","1,525.00","1,554.90","3,096"
114/07/24,"647,198","1,041,710,340","1,625.00","1,595.00","1,609.57","1,385"
114/07/23,"1,603,262","2,530,449,295","1,625.00","1,515.00","1,578.31","2,969"
114/07/22,"2,417,436","3,874,445,875","1,660.00","1,545.00","1,602.71","4,216"
114/07/21,"6,507,183","10,244,189,905","1,625.00","1,460.00","1,574.29","4,327"
114/07/18,"951,497","1,381,503,500","1,470.00","1,420.00","1,451.93","1,318"
114/07/17,"2,060,823","2,922,269,730","1,450.00","1,380.00","1,418.01","2,193"
114/07/16,"993,041","1,378,125,155","1,405.00","1,350.00","1,387.78","1,474"
114/07/15,"346,377","463,052,400","1,355.00","1,315.00","1,336.85",642
114/07/14,"569,818","764,420,785","1,385.00","1,315.00","1,341.52","1,370"
114/07/11,"668,266","904,100,310","1,380.00","1,315.00","1,352.90","1,181"
114/07/10,"717,548","973,330,370","1,385.00","1,320.00","1,356.47","1,471"
114/07/09,"1,012,248","1,349,914,040","1,360.00","1,295.00","1,333.58","1,761"
114/07/08,"539,010","696,859,025","1,325.00","1,250.00","1,292.85","1,095"
114/07/07,"621,452","782,161,285","1,305.00","1,225.00","1,258.60","1,546"
114/07/04,"957,038","1,229,803,405","1,370.00","1,240.00","1,285.01","2,470"
114/07/03,"1,350,146","1,811,738,110","1,395.00","1,305.00","1,341.88","2,720"
114/07/02,"1,218,667","1,704,865,540","1,450.00","1,345.00","1,398.96","2,371"
114/07/01,"1,398,325","2,004,521,065","1,450.00","1,415.00","1,433.52","1,173"
114/06/30,"1,802,388","2,543,565,945","1,435.00","1,375.00","1,411.22","2,036"
114/06/27,"3,018,036","4,072,395,235","1,385.00","1,305.00","1,349.35","2,690"
114/06/26,"438,493","572,122,000","1,315.00","1,295.00","1,304.75",652
114/06/25,"744,934","972,046,635","1,315.00","1,290.00","1,304.88",835
114/06/24,"1,128,491","1,469,777,595","1,325.00","1,260.00","1,302.43","1,643"
114/06/23,"1,128,665","1,458,161,380","1,305.00","1,265.00","1,291.93","1,024"
114/06/20,"1,326,113","1,706,430,240","1,300.00","1,265.00","1,286.79","1,546"
114/06/19,"1,779,074","2,245,597,335","1,275.00","1,235.00","1,262.23","1,372"
114/06/18,"2,038,575","2,535,053,595","1,260.00","1,195.00","1,243.54","1,828"
114/06/17,"905,221","1,084,196,405","1,210.00","1,180.00","1,197.71","1,070"
114/06/16,"281,855","332,065,755","1,185.00","1,155.00","1,178.14",496
114/06/13,"360,643","419,080,045","1,185.00","1,145.00","1,162.04",829
114/06/12,"425,685","502,878,715","1,200.00","1,150.00","1,181.34",770
114/06/11,"492,358","577,359,675","1,205.00","1,150.00","1,172.64","1,045"
114/06/10,"1,271,134","1,503,839,945","1,210.00","1,120.00","1,183.07","1,953"
114/06/09,"1,621,495","1,765,259,340","1,130.00","1,020.00","1,088.66","2,254"
114/06/06,"847,500","858,134,847","1,045.00",989.00,"1,012.55","1,061"
114/06/05,"432,001","429,889,879","1,005.00",989.00,995.11,524
114/06/04,"333,414","330,395,287",999.00,986.00,990.95,452
114/06/03,"204,397","202,157,159",995.00,982.00,989.04,287
114/06/02,"272,571","268,549,227",998.00,978.00,985.25,577
114/05/29,"201,048","200,129,300","1,005.00",985.00,995.43,520
114/05/28,"407,182","407,587,034","1,015.00",988.00,"1,000.99",649
114/05/27,"175,285","175,200,246","1,010.00",993.00,999.52,344
114/05/26,"269,231","268,373,588","1,005.00",989.00,996.82,432
114/05/23,"387,702","390,151,210","1,030.00",989.00,"1,006.32",677
114/05/22,"641,041","633,537,183","1,005.00",942.00,988.29,"1,084"
114/05/21,"136,450","130,763,402",968.00,943.00,958.32,351
114/05/20,"162,456","153,240,110",977.00,916.00,943.27,703
114/05/19,"139,171","133,680,147",983.00,950.00,960.55,472
114/05/16,"268,334","259,362,687",987.00,953.00,966.57,826
114/05/15,"489,380","479,602,755",999.00,940.00,980.02,"1,198"
114/05/14,"617,077","572,240,205",952.00,889.00,927.34,"1,083"
114/05/13,"471,757","416,079,341",906.00,860.00,881.98,765
114/05/12,"262,632","220,530,311",848.00,825.00,839.69,462
114/05/09,"235,290","194,162,366",829.00,818.00,825.20,267
114/05/08,"86,022","70,457,175",827.00,814.00,819.06,166
114/05/07,"156,058","127,291,501",831.00,810.00,815.67,281
114/05/06,"158,183","129,629,200",826.00,814.00,819.49,319
114/05/05,"182,866","151,060,371",851.00,788.00,826.07,407
114/05/02,"126,489","105,259,073",837.00,822.00,832.16,312
114/04/30,"87,524","71,723,078",827.00,814.00,819.47,253
114/04/29,"118,119","97,463,651",832.00,820.00,825.13,298
114/04/28,"145,631","120,505,582",837.00,818.00,827.47,265
114/04/25,"278,362","230,218,187",848.00,807.00,827.05,714
114/04/24,"468,519","368,606,014",822.00,750.00,786.75,"1,070"
114/04/23,"229,127","174,181,919",798.00,752.00,760.20,600
114/04/22,"283,413","208,795,239",775.00,719.00,736.72,564
114/04/21,"235,252","171,006,328",753.00,715.00,726.91,528
114/04/18,"201,937","148,284,621",780.00,705.00,734.31,543
114/04/17,"271,233","189,112,740",721.00,684.00,697.23,451
114/04/16,"270,067","190,864,783",743.00,692.00,706.73,752
114/04/15,"271,208","199,752,350",748.00,728.00,736.53,462
114/04/14,"539,901","398,787,895",759.00,715.00,738.63,"1,031"
114/04/11,"361,553","250,964,066",744.00,657.00,694.13,873
114/04/10,"652,344","477,810,625",770.00,626.00,732.45,"1,205"
114/04/09,"923,772","562,265,244",689.00,570.00,608.66,"1,713"
114/04/08,"681,706","446,347,676",704.00,590.00,654.75,"1,245"
114/04/07,"1,513,075","972,149,379",850.00,591.00,642.50,"2,431"
114/04/02,"54,091","48,190,415",898.00,882.00,890.91,135
114/04/01,"149,923","133,186,531",909.00,859.00,888.37,285
114/03/31,"514,318","447,351,180",925.00,837.00,869.79,"1,295"
114/03/28,"109,799","102,397,692",950.00,923.00,932.59,209
114/03/27,"99,698","94,296,804",952.00,935.00,945.82,164
114/03/26,"267,562","253,926,062",963.00,931.00,949.04,340
114/03/25,"87,502","81,464,751",936.00,929.00,931.00,117
114/03/24,"64,381","59,701,532",932.00,922.00,927.32,117
114/03/21,"100,166","92,505,521",935.00,911.00,923.52,199
114/03/20,"66,715","62,276,936",938.00,927.00,933.48,125
114/03/19,"138,180","129,000,597",938.00,928.00,933.57,170
114/03/18,"139,868","130,121,677",937.00,917.00,930.32,225
114/03/17,"82,608","75,704,505",943.00,900.00,916.43,290
114/03/14,"26,713","25,045,994",948.00,933.00,937.60,121
114/03/13,"94,727","89,882,852",960.00,936.00,948.86,281
114/03/12,"262,883","249,257,142",962.00,905.00,948.17,584
114/03/11,"300,576","267,253,588",919.00,877.00,889.14,690
114/03/10,"182,549","166,637,601",950.00,900.00,912.84,674
114/03/07,"53,581","49,589,829",937.00,920.00,925.51,270
114/03/06,"154,080","142,293,693",975.00,904.00,923.51,440
114/03/05,"129,404","117,175,233",917.00,901.00,905.50,290
114/03/04,"310,722","278,574,625",927.00,876.00,896.54,"1,030"
114/03/03,"477,672","446,907,252",974.00,917.00,935.59,"1,481"
114/02/27,"319,058","312,169,324","1,005.00",963.00,978.41,"1,013"
114/02/26,"86,192","85,493,097",998.00,989.00,991.89,249
114/02/25,"79,129","78,906,270","1,005.00",993.00,997.19,289
114/02/24,"89,066","88,902,886","1,005.00",994.00,998.17,173
114/02/21,"111,162","111,356,628","1,010.00",998.00,"1,001.75",244
114/02/20,"39,916","39,874,741","1,005.00",997.00,998.97,144
114/02/19,"118,541","118,352,591","1,005.00",995.00,998.41,213
114/02/18,"102,315","101,725,151","1,005.00",986.00,994.23,249
114/02/17,"157,274","155,419,517","1,010.00",976.00,988.21,705
114/02/14,"117,888","118,225,559","1,020.00",994.00,"1,002.86",270
114/02/13,"453,039","459,434,033","1,035.00",987.00,"1,014.12",656
114/02/12,"249,379","244,314,430",994.00,971.00,979.69,444
114/02/11,"284,433","281,827,746","1,030.00",972.00,990.84,"1,254"
114/02/10,"329,641","341,922,185","1,075.00",992.00,"1,037.26",785
114/02/07,"118,713","119,740,445","1,015.00","1,000.00","1,008.65",235
114/02/06,"158,409","160,438,686","1,035.00",992.00,"1,012.81",313
114/02/05,"283,789","283,018,591","1,015.00",963.00,997.29,522
114/02/04,"461,884","447,470,920","1,020.00",931.00,968.80,"1,451"
114/02/03,"781,465","785,388,667","1,110.00",989.00,"1,005.02","1,522"
114/01/22,"251,678","284,905,255","1,145.00","1,115.00","1,132.02",331
114/01/21,"78,015","87,347,790","1,130.00","1,105.00","1,119.63",178
114/01/20,"134,078","149,878,600","1,145.00","1,105.00","1,117.85",265
114/01/17,"260,139","294,385,230","1,150.00","1,110.00","1,131.65",348
114/01/16,"542,408","602,259,855","1,135.00","1,075.00","1,110.34",552
114/01/15,"261,735","276,381,005","1,095.00","1,030.00","1,055.96",662
114/01/14,"99,414","108,654,600","1,130.00","1,080.00","1,092.95",246
114/01/13,"375,786","409,137,550","1,150.00","1,055.00","1,088.75",787
114/01/10,"296,872","336,784,785","1,170.00","1,120.00","1,134.44",514
114/01/09,"301,676","355,778,330","1,200.00","1,145.00","1,179.34",542
114/01/08,"329,849","391,058,440","1,220.00","1,165.00","1,185.57",527
114/01/07,"436,871","515,438,600","1,200.00","1,150.00","1,179.84",617
114/01/06,"271,199","310,123,335","1,160.00","1,115.00","1,143.53",400
114/01/03,"82,306","91,997,180","1,150.00","1,090.00","1,117.75",387
114/01/02,"106,861","120,437,770","1,155.00","1,110.00","1,127.05",298
113/12/31,"239,704","273,704,880","1,165.00","1,120.00","1,141.85",545
113/12/30,"251,898","280,264,710","1,135.00","1,070.00","1,112.61",525
113/12/27,"194,534","208,775,710","1,095.00","1,045.00","1,073.21",435
113/12/26,"362,849","391,872,025","1,130.00","1,045.00","1,079.99","1,178"
113/12/25,"160,729","181,248,595","1,150.00","1,115.00","1,127.67",280
113/12/24,"165,948","188,097,865","1,155.00","1,115.00","1,133.47",288
113/12/23,"425,316","478,740,960","1,185.00","1,085.00","1,125.61","1,111"
113/12/20,"145,776","172,009,835","1,195.00","1,165.00","1,179.96",316
113/12/19,"231,736","273,968,315","1,195.00","1,150.00","1,182.24",261
113/12/18,"600,424","709,665,310","1,210.00","1,150.00","1,181.94",719
113/12/17,"454,514","521,728,470","1,170.00","1,130.00","1,147.88",679
113/12/16,"351,081","421,180,760","1,240.00","1,145.00","1,199.67",751
113/12/13,"543,311","624,156,915","1,205.00","1,090.00","1,148.80",968
113/12/12,"540,363","646,639,970","1,255.00","1,160.00","1,196.68","1,709"
113/12/11,"419,056","526,397,790","1,295.00","1,215.00","1,256.15","1,351"
113/12/10,"302,903","399,474,280","1,355.00","1,290.00","1,318.82",643
113/12/09,"340,441","445,223,035","1,350.00","1,280.00","1,307.78",582
113/12/06,"322,123","432,068,175","1,370.00","1,320.00","1,341.31",688
113/12/05,"430,406","592,673,145","1,395.00","1,360.00","1,377.01",580
113/12/04,"362,935","500,952,420","1,395.00","1,360.00","1,380.28",633
113/12/03,"915,338","1,253,305,435","1,395.00","1,315.00","1,369.23","1,087"
113/12/02,"736,056","983,544,960","1,365.00","1,280.00","1,336.24",918
113/11/29,"350,553","447,681,275","1,300.00","1,245.00","1,277.07",624
113/11/28,"731,052","910,159,265","1,300.00","1,210.00","1,245.00","1,519"
113/11/27,"759,965","997,220,980","1,350.00","1,275.00","1,312.19","1,032"
113/11/26,"1,097,319","1,396,862,735","1,325.00","1,240.00","1,272.98","1,639"
113/11/25,"622,377","837,294,095","1,395.00","1,300.00","1,345.32","1,487"
113/11/22,"1,469,906","2,039,475,080","1,405.00","1,350.00","1,387.49","1,343"
113/11/21,"1,698,974","2,219,188,935","1,355.00","1,190.00","1,306.19","1,631"
113/11/20,"536,262","648,153,655","1,250.00","1,170.00","1,208.65",935
113/11/19,"760,707","924,055,720","1,275.00","1,175.00","1,214.73","1,489"
113/11/18,"1,141,479","1,444,841,025","1,320.00","1,190.00","1,265.76","1,798"
113/11/15,"3,067,224","3,639,587,010","1,235.00","1,095.00","1,186.61","2,159"
113/11/14,"2,096,996","2,277,664,880","1,115.00","1,035.00","1,086.16","1,280"
113/11/13,"1,295,363","1,355,380,255","1,075.00","1,015.00","1,046.33","1,094"
113/11/12,"496,701","497,988,562","1,025.00",982.00,"1,002.59",694
113/11/11,"398,727","399,220,789","1,020.00",985.00,"1,001.24",660
113/11/08,"1,186,968","1,221,639,122","1,070.00",958.00,"1,029.21","1,694"
113/11/07,"1,144,858","1,139,465,940","1,010.00",944.00,995.29,"1,151"
113/11/06,"2,025,144","1,878,422,331","1,015.00",848.00,927.55,"2,097"
113/11/05,"530,075","441,073,599",885.00,807.00,832.10,796
113/11/04,"722,868","592,102,361",843.00,798.00,819.10,971
113/11/01,"3,381,789","2,852,115,897",971.00,726.00,843.37,"2,374"
