日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/22,"10,051","1,294,606",131.5,127.5,128.8,8
114/08/21,"14,996","1,915,291",131.0,127.0,127.72,14
114/08/20,"16,936","2,154,980",130.0,125.5,127.24,20
114/08/19,"20,790","2,731,145",134.5,130.5,131.37,25
114/08/18,"38,621","5,156,713",137.5,131.0,133.52,42
114/08/15,"39,722","5,397,906",139.5,133.5,135.89,38
114/08/14,"80,018","10,636,702",139.5,126.0,132.93,89
114/08/13,"11,145","1,397,885",126.0,125.0,125.43,11
114/08/12,"25,270","3,140,615",126.0,123.0,124.28,18
114/08/11,"32,186","3,891,725",124.0,119.5,120.91,29
114/08/08,"9,000","1,076,000",120.0,119.0,119.56,6
114/08/07,"27,155","3,257,627",120.5,119.5,119.96,23
114/08/06,"19,680","2,368,780",121.0,120.0,120.36,21
114/08/05,"9,305","1,114,155",121.0,119.5,119.74,12
114/08/04,"4,059","487,080",120.5,119.5,120.0,6
114/08/01,"7,844","939,763",120.0,119.5,119.81,12
114/07/31,763,"91,178",119.5,119.5,119.5,3
114/07/30,"50,526","6,072,341",124.0,120.0,120.18,48
114/07/29,"38,282","4,665,139",124.0,119.0,121.86,46
114/07/28,"16,023","1,994,958",127.0,123.5,124.51,27
114/07/25,"5,535","690,763",127.0,124.0,124.8,13
114/07/24,"8,658","1,085,841",127.5,124.5,125.41,20
114/07/23,"13,705","1,749,697",128.5,126.5,127.67,21
114/07/22,"1,983","256,815",132.5,128.5,129.51,4
114/07/21,"2,060","264,710",128.5,128.5,128.5,4
114/07/18,0,0,0.0,0.0,0.0,0
114/07/17,"1,010","129,785",128.5,128.5,128.5,2
114/07/16,0,0,0.0,0.0,0.0,0
114/07/15,"8,421","1,089,148",130.5,128.5,129.34,11
114/07/14,"7,200","937,500",131.0,129.5,130.21,7
114/07/11,"25,060","3,260,290",131.0,129.0,130.1,16
114/07/10,"19,207","2,495,410",131.5,129.0,129.92,19
114/07/09,"12,030","1,556,870",130.0,129.0,129.42,10
114/07/08,"2,008","260,048",131.0,129.5,129.51,2
114/07/07,"3,000","389,000",130.0,129.5,129.67,2
114/07/04,"4,610","598,540",130.5,129.0,129.84,6
114/07/03,"12,635","1,656,385",132.5,130.5,131.09,11
114/07/02,"30,210","3,930,965",131.5,129.0,130.12,19
114/07/01,"13,455","1,730,095",129.0,128.0,128.58,16
114/06/30,"23,171","3,017,764",133.5,128.0,130.24,24
114/06/27,"28,651","3,678,205",130.5,127.5,128.38,21
114/06/26,"25,040","3,187,000",130.5,125.0,127.28,16
114/06/25,"22,101","2,788,277",127.5,125.5,126.16,18
114/06/24,"24,376","3,044,999",127.0,122.5,124.92,18
114/06/23,"6,322","777,637",125.0,122.0,123.0,11
114/06/20,0,0,0.0,0.0,0.0,0
114/06/19,"5,012","626,506",128.0,124.0,125.0,7
114/06/18,"4,910","621,255",128.0,125.5,126.53,6
114/06/17,"9,813","1,246,691",128.5,126.0,127.04,10
114/06/16,"1,165","149,040",128.0,127.5,127.93,4
114/06/13,"15,157","1,921,886",129.0,126.0,126.8,14
114/06/12,0,0,0.0,0.0,0.0,0
114/06/11,"14,653","1,843,065",128.0,122.5,125.78,15
114/06/10,"7,000","851,500",123.0,119.5,121.64,4
114/06/09,"7,100","856,100",121.0,119.5,120.58,6
114/06/06,"4,174","491,837",120.0,117.5,117.83,8
114/06/05,"1,000","120,000",120.0,120.0,120.0,1
114/06/04,"13,428","1,593,963",123.0,118.5,118.7,27
114/06/03,"21,960","2,657,475",126.5,119.5,121.01,33
114/06/02,"18,453","2,378,990",130.0,124.5,128.92,26
114/05/29,"9,100","1,208,875",134.5,131.5,132.84,8
114/05/28,"19,059","2,556,896",136.5,132.5,134.16,18
114/05/27,"4,000","545,000",136.5,136.0,136.25,3
114/05/26,"3,038","414,196",137.0,136.0,136.34,4
114/05/23,514,"70,422",138.0,137.0,137.01,3
114/05/22,"5,117","695,929",137.0,136.0,136.0,5
114/05/21,"10,000","1,375,000",138.0,137.0,137.5,5
114/05/20,"14,200","1,956,225",139.0,137.5,137.76,11
114/05/19,"15,450","2,125,820",139.0,135.0,137.59,13
114/05/16,"12,000","1,659,000",139.5,135.5,138.25,6
114/05/15,0,0,0.0,0.0,0.0,0
114/05/14,"8,050","1,108,875",141.5,137.0,137.75,6
114/05/13,"11,030","1,539,155",141.0,137.0,139.54,10
114/05/12,"12,250","1,700,500",140.5,134.5,138.82,9
114/05/09,"2,000","269,000",134.5,134.5,134.5,1
114/05/08,"5,038","704,320",140.5,139.0,139.8,5
114/05/07,0,0,0.0,0.0,0.0,0
114/05/06,"20,038","2,764,265",140.5,135.0,137.95,15
114/05/05,0,0,0.0,0.0,0.0,0
114/05/02,"2,030","274,080",136.0,135.0,135.01,2
114/04/30,"4,021","551,839",139.5,135.0,137.24,4
114/04/29,"12,353","1,721,511",142.0,136.5,139.36,12
114/04/28,"2,000","274,000",137.0,137.0,137.0,1
114/04/25,"5,000","695,000",140.5,137.0,139.0,4
114/04/24,"5,500","749,250",137.0,135.0,136.23,5
114/04/23,"5,419","747,403",140.0,134.5,137.92,5
114/04/22,"2,000","270,500",135.5,135.0,135.25,2
114/04/21,"1,000","134,500",134.5,134.5,134.5,1
114/04/18,"3,500","470,500",135.0,134.0,134.43,3
114/04/17,"9,052","1,221,545",135.5,134.5,134.95,10
114/04/16,"11,026","1,530,607",140.5,136.5,138.82,12
114/04/15,"31,324","4,205,237",140.5,128.5,134.25,26
114/04/14,0,0,0.0,0.0,0.0,0
114/04/11,"21,180","2,727,465",131.0,125.5,128.78,20
114/04/10,"58,047","7,305,696",134.5,110.5,125.86,52
114/04/09,"39,590","4,657,626",124.5,108.0,117.65,53
114/04/08,"31,201","3,895,160",126.0,124.0,124.84,36
114/04/07,"44,191","5,686,998",134.0,123.5,128.69,69
114/04/02,"13,150","1,862,298",144.0,140.5,141.62,14
114/04/01,"4,295","610,561",144.5,140.0,142.16,9
114/03/31,"9,886","1,412,946",145.0,141.0,142.92,20
114/03/28,"1,101","161,827",147.0,145.0,146.98,6
114/03/27,"4,001","591,648",148.5,147.0,147.88,4
114/03/26,"3,896","577,208",149.0,148.0,148.15,8
114/03/25,"9,477","1,424,854",155.5,149.0,150.35,25
114/03/24,"16,301","2,428,651",151.5,148.5,148.99,24
114/03/21,"12,720","1,892,043",151.5,147.0,148.75,16
114/03/20,"4,074","599,935",148.0,147.0,147.26,6
114/03/19,194,"28,615",147.5,147.5,147.5,4
114/03/18,"3,001","441,647",147.5,147.0,147.17,3
114/03/17,"3,394","499,465",147.5,147.0,147.16,6
114/03/14,"10,452","1,528,995",149.0,145.5,146.29,11
114/03/13,"14,416","2,097,240",150.0,144.0,145.48,20
114/03/12,"17,471","2,661,790",158.5,150.0,152.35,29
114/03/11,"12,478","1,903,359",157.5,149.0,152.54,16
114/03/10,2,313,156.5,156.5,156.5,1
114/03/07,22,"3,410",155.0,155.0,155.0,5
114/03/06,"2,000","308,000",154.0,154.0,154.0,1
114/03/05,"4,033","614,518",154.0,151.5,152.37,5
114/03/04,"2,083","312,743",150.5,146.5,150.14,5
114/03/03,"13,556","2,021,019",155.5,143.0,149.09,31
114/02/27,"3,289","518,587",158.5,157.0,157.67,8
114/02/26,"13,352","2,050,395",158.0,152.0,153.56,16
114/02/25,"25,877","3,848,578",153.0,147.0,148.73,20
114/02/24,50,"7,650",153.0,153.0,153.0,1
114/02/21,"16,033","2,424,017",153.5,149.5,151.19,15
114/02/20,2,301,150.5,150.5,150.5,1
114/02/19,"5,100","764,450",150.5,149.5,149.89,5
114/02/18,"2,032","303,268",149.5,149.0,149.25,3
114/02/17,"1,223","181,617",149.0,148.5,148.5,4
114/02/14,"12,294","1,822,850",153.0,146.5,148.27,21
114/02/13,"24,462","3,658,725",152.0,146.5,149.57,37
114/02/12,"11,090","1,608,998",145.5,143.5,145.09,15
114/02/11,"9,135","1,317,377",148.5,142.5,144.21,15
114/02/10,"15,008","2,097,118",143.5,137.5,139.73,12
114/02/07,"16,559","2,384,259",150.5,138.0,143.99,25
114/02/06,"35,151","4,859,422",143.5,132.5,138.24,43
114/02/05,"13,170","1,750,675",134.0,131.0,132.93,11
114/02/04,"6,070","793,635",131.0,130.0,130.75,6
114/02/03,"1,055","137,125",130.5,129.0,129.98,3
114/01/22,0,0,0.0,0.0,0.0,0
114/01/21,60,"7,830",130.5,130.5,130.5,3
114/01/20,"2,000","259,000",129.5,129.5,129.5,1
114/01/17,"11,085","1,440,600",131.0,129.5,129.96,8
114/01/16,"14,135","1,833,600",130.5,126.0,129.72,14
114/01/15,"1,050","135,975",129.5,129.5,129.5,2
114/01/14,"19,912","2,571,135",130.5,125.5,129.12,19
114/01/13,"4,001","506,127",127.0,126.0,126.5,4
114/01/10,"22,485","2,891,610",130.0,126.0,128.6,16
114/01/09,"1,000","125,000",125.0,125.0,125.0,1
114/01/08,"3,787","484,353",128.5,124.0,127.9,6
114/01/07,"3,090","384,915",128.5,124.0,124.57,8
114/01/06,"3,020","376,500",125.0,124.5,124.67,3
114/01/03,"4,000","503,500",126.5,125.5,125.88,4
114/01/02,"10,050","1,258,850",127.0,124.5,125.26,10
113/12/31,"12,285","1,557,385",127.5,125.5,126.77,10
113/12/30,"3,000","386,000",129.5,128.0,128.67,3
113/12/27,500,"63,250",126.5,126.5,126.5,1
113/12/26,"2,000","253,000",126.5,126.5,126.5,1
113/12/25,0,0,0.0,0.0,0.0,0
113/12/24,"9,000","1,154,500",129.0,128.0,128.28,7
113/12/23,"5,000","643,000",129.0,128.5,128.6,3
113/12/20,"17,000","2,170,500",128.0,127.5,127.68,8
113/12/19,"22,228","2,846,184",128.5,127.5,128.04,14
113/12/18,"6,000","775,500",130.0,128.5,129.25,3
113/12/17,"4,000","512,500",128.5,128.0,128.13,4
113/12/16,"17,180","2,234,762",130.5,128.5,130.08,18
113/12/13,"2,237","281,842",126.0,125.5,125.99,3
113/12/12,240,"30,570",130.0,125.5,127.38,5
113/12/11,40,"5,200",130.0,130.0,130.0,1
113/12/10,"7,144","912,297",129.0,126.5,127.7,7
113/12/09,"2,100","273,900",130.5,129.0,130.43,2
113/12/06,0,0,0.0,0.0,0.0,0
113/12/05,"22,040","2,865,190",130.5,128.0,130.0,15
113/12/04,0,0,0.0,0.0,0.0,0
113/12/03,0,0,0.0,0.0,0.0,0
113/12/02,"19,172","2,482,739",130.5,127.0,129.5,18
113/11/29,40,"4,992",127.0,124.5,124.81,2
113/11/28,0,0,0.0,0.0,0.0,0
113/11/27,"1,000","125,000",125.0,125.0,125.0,1
113/11/26,0,0,0.0,0.0,0.0,0
113/11/25,"6,000","755,000",126.0,125.5,125.83,3
113/11/22,38,"4,788",126.0,126.0,126.0,1
113/11/21,0,0,0.0,0.0,0.0,0
113/11/20,"2,000","252,500",126.5,126.0,126.25,2
