日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/22,"29,003","769,782",27.35,26.40,26.54,14
114/08/21,1,27,27.30,27.30,27.30,1
114/08/20,4,106,27.30,26.40,26.63,2
114/08/19,"3,001","80,427",27.35,26.80,26.80,4
114/08/18,"30,008","797,864",27.35,25.65,26.59,15
114/08/15,"34,002","915,855",27.70,26.60,26.94,16
114/08/14,"9,002","245,455",27.80,27.00,27.27,5
114/08/13,"30,841","844,475",28.7,27.0,27.38,18
114/08/12,1,28,28.7,28.7,28.7,1
114/08/11,"2,001","55,728",28.7,27.7,27.85,3
114/08/08,0,0,0.0,0.0,0.0,0
114/08/07,"3,001","84,928",28.3,28.3,28.3,3
114/08/06,0,0,0.0,0.0,0.0,0
114/08/05,0,0,0.0,0.0,0.0,0
114/08/04,1,28,28.3,28.3,28.3,1
114/08/01,223,"6,221",27.9,27.9,27.9,2
114/07/31,"1,000","27,450",27.45,27.45,27.45,1
114/07/30,1,28,28.2,28.2,28.2,1
114/07/29,"10,334","285,102",28.0,27.5,27.59,6
114/07/28,"2,001","55,128",28.0,27.55,27.55,2
114/07/25,"26,002","724,206",28.3,27.5,27.85,12
114/07/24,"6,502","182,932",28.85,28.1,28.13,5
114/07/23,"7,502","212,907",28.85,28.1,28.38,7
114/07/22,"1,306","36,700",28.85,28.1,28.1,4
114/07/21,1,28,28.85,28.85,28.85,1
114/07/18,"1,163","32,682",28.85,28.1,28.1,5
114/07/17,"12,281","346,410",28.85,28.1,28.21,7
114/07/16,"10,002","280,406",28.15,28.0,28.04,6
114/07/15,"3,501","98,704",29.4,28.05,28.19,4
114/07/14,0,0,0.0,0.0,0.0,0
114/07/11,0,0,0.0,0.0,0.0,0
114/07/10,1,29,29.45,29.45,29.45,1
114/07/09,1,29,29.45,29.45,29.45,1
114/07/08,1,29,29.3,29.3,29.3,1
114/07/07,"5,003","143,086",28.7,28.6,28.6,5
114/07/04,"4,031","113,648",29.0,28.15,28.19,5
114/07/03,"1,002","29,058",29.0,29.0,29.0,3
114/07/02,2,58,29.0,29.0,29.0,2
114/07/01,504,"14,216",29.1,28.2,28.21,5
114/06/30,"18,992","536,903",29.55,27.4,28.27,21
114/06/27,"18,003","492,382",28.1,27.1,27.35,12
114/06/26,252,"6,591",27.1,26.15,26.16,3
114/06/25,"15,005","405,235",27.1,26.9,27.01,10
114/06/24,"5,002","135,454",27.3,27.0,27.08,6
114/06/23,"10,276","277,734",27.3,27.0,27.03,7
114/06/20,"9,001","248,878",28.3,27.6,27.65,4
114/06/19,"6,001","163,677",27.65,27.25,27.28,3
114/06/18,"19,002","518,204",27.65,27.0,27.27,10
114/06/17,"2,001","54,627",27.3,27.3,27.3,2
114/06/16,"5,002","135,954",27.3,27.1,27.18,6
114/06/13,0,0,0.0,0.0,0.0,0
114/06/12,"2,002","54,254",27.35,27.1,27.1,3
114/06/11,"7,101","188,917",27.1,26.4,26.6,9
114/06/10,"15,333","402,941",26.45,26.0,26.28,9
114/06/09,"14,125","379,400",27.5,26.45,26.86,9
114/06/06,"9,040","248,304",27.6,27.0,27.47,5
114/06/05,"4,454","120,948",27.5,27.0,27.16,6
114/06/04,1,27,27.3,27.3,27.3,1
114/06/03,2,53,27.3,26.5,26.9,2
114/06/02,2,53,27.3,26.5,26.9,2
114/05/29,"1,658","45,263",27.3,27.3,27.3,2
114/05/28,"15,230","405,125",27.3,26.45,26.6,10
114/05/27,0,0,0.0,0.0,0.0,0
114/05/26,322,"8,855",27.5,27.5,27.5,2
114/05/23,"1,001","27,527",27.5,27.5,27.5,2
114/05/22,"10,009","271,047",28.0,26.7,27.08,8
114/05/21,"6,102","169,936",28.0,27.3,27.85,7
114/05/20,1,27,27.85,27.85,27.85,1
114/05/19,101,"2,697",27.85,26.7,26.71,2
114/05/16,4,111,27.85,27.85,27.85,4
114/05/15,1,27,27.85,27.85,27.85,1
114/05/14,2,54,27.85,27.1,27.48,2
114/05/13,"6,000","161,550",26.95,26.9,26.93,4
114/05/12,1,26,26.9,26.9,26.9,1
114/05/09,"1,511","39,795",26.9,26.05,26.34,4
114/05/08,335,"9,011",26.95,26.9,26.9,2
114/05/07,44,"1,144",26.95,26.0,26.02,3
114/05/06,23,598,26.0,26.0,26.0,2
114/05/05,"3,542","93,595",26.95,26.0,26.42,6
114/05/02,1,26,26.95,26.95,26.95,1
114/04/30,"4,224","113,209",27.05,26.7,26.8,4
114/04/29,"5,650","151,720",26.9,26.8,26.85,8
114/04/28,2,53,26.8,26.8,26.8,2
114/04/25,"11,021","291,312",26.8,26.25,26.43,6
114/04/24,0,0,0.0,0.0,0.0,0
114/04/23,"2,000","53,600",26.8,26.8,26.8,1
114/04/22,"8,027","215,115",26.8,26.5,26.8,4
114/04/21,"3,072","80,166",26.8,25.85,26.1,6
114/04/18,"9,122","237,305",26.8,25.85,26.01,8
114/04/17,"17,263","446,268",26.8,25.5,25.85,13
114/04/16,"71,721","1,922,423",28.25,25.55,26.8,44
114/04/15,"37,093","1,081,325",29.55,28.5,29.15,33
