日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/22,"289,039","9,878,037",36.0,32.55,34.18,311
114/08/21,"179,916","5,846,378",32.9,32.3,32.5,163
114/08/20,"162,142","5,293,725",33.1,32.35,32.65,199
114/08/19,"121,942","4,033,474",33.6,32.8,33.08,166
114/08/18,"179,020","5,955,950",33.65,33.05,33.27,198
114/08/15,"77,026","2,583,656",34.0,33.2,33.54,131
114/08/14,"137,982","4,626,606",34.5,33.25,33.53,126
114/08/13,"115,857","3,908,107",34.5,33.4,33.73,138
114/08/12,"187,991","6,405,505",35.15,33.3,34.07,154
114/08/11,"91,126","3,203,180",35.65,34.7,35.15,96
114/08/08,"89,425","3,155,245",36.45,35.0,35.28,84
114/08/07,"44,762","1,568,038",35.4,34.85,35.03,61
114/08/06,"87,276","3,080,484",36.0,34.9,35.3,102
114/08/05,"66,751","2,389,894",36.15,35.5,35.8,84
114/08/04,"57,966","2,086,771",36.25,35.6,36.0,79
114/08/01,"79,430","2,829,268",36.1,35.35,35.62,83
114/07/31,"56,798","2,014,708",36.0,35.35,35.47,60
114/07/30,"155,011","5,640,013",37.25,35.35,36.38,171
114/07/29,"58,729","2,177,542",37.35,36.85,37.08,61
114/07/28,"159,432","5,950,927",37.85,36.9,37.33,98
114/07/25,"261,188","9,852,155",38.5,36.25,37.72,185
114/07/24,"53,214","1,920,546",36.65,35.85,36.09,74
114/07/23,"68,768","2,506,114",37.0,36.1,36.44,96
114/07/22,"125,224","4,645,397",38.15,35.75,37.1,141
114/07/21,"107,416","3,995,247",38.0,36.65,37.19,136
114/07/18,"173,834","6,588,444",38.65,36.8,37.9,154
114/07/17,"35,484","1,285,547",36.85,35.7,36.23,112
114/07/16,"180,820","6,679,156",38.15,36.0,36.94,182
114/07/15,"174,185","6,522,179",38.85,34.55,37.44,167
114/07/14,"91,225","3,119,166",34.7,32.45,34.19,108
114/07/11,"114,834","3,701,239",33.05,31.9,32.23,137
114/07/10,"47,216","1,558,358",33.85,32.8,33.0,90
114/07/09,"19,723","655,064",33.95,33.0,33.21,28
114/07/08,"52,072","1,720,345",33.55,32.85,33.04,81
114/07/07,"56,652","1,904,361",34.0,33.35,33.62,66
114/07/04,"35,307","1,197,841",34.5,33.65,33.93,60
114/07/03,"196,730","6,595,782",34.9,32.3,33.53,208
114/07/02,"53,324","1,838,426",35.0,34.35,34.48,45
114/07/01,"45,986","1,606,005",35.5,34.8,34.92,52
