日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/22,"1,000","49,350",49.35,49.35,49.35,1
114/08/21,38,"1,832",49.50,47.10,48.23,3
114/08/20,"3,037","147,379",49.45,47.10,48.53,6
114/08/19,110,"5,439",49.45,49.45,49.45,2
114/08/18,"6,552","316,557",50.00,47.80,48.31,14
114/08/15,"4,009","196,250",50.30,48.50,48.95,3
114/08/14,"1,010","50,803",50.30,50.30,50.30,2
114/08/13,"1,107","55,351",50.2,50.0,50.0,3
114/08/12,"15,142","741,962",51.0,48.0,49.0,13
114/08/11,"7,143","352,230",51.1,48.55,49.31,8
114/08/08,"3,018","152,916",51.0,50.0,50.67,5
114/08/07,"12,131","615,879",52.6,50.0,50.77,18
114/08/06,"1,000","50,700",50.7,50.7,50.7,1
114/08/05,"9,366","471,504",51.3,48.75,50.34,13
114/08/04,"30,816","1,553,049",51.3,48.75,50.4,25
114/08/01,"2,060","103,069",51.2,48.8,50.03,5
114/07/31,"57,279","2,999,979",56.0,48.8,52.37,55
114/07/30,"1,250","61,000",48.8,48.8,48.8,4
114/07/29,51,"2,488",48.8,48.8,48.8,2
114/07/28,"2,259","109,412",49.5,47.1,48.43,10
114/07/25,"5,340","257,925",50.0,47.55,48.3,10
114/07/24,"3,058","148,100",50.0,47.6,48.43,4
114/07/23,"19,060","942,296",52.1,48.0,49.44,25
114/07/22,"8,074","400,797",51.3,47.1,49.64,15
114/07/21,"1,750","88,615",51.4,49.5,50.64,3
114/07/18,"16,856","843,319",51.5,49.0,50.03,28
114/07/17,"2,468","120,948",49.95,47.6,49.01,6
114/07/16,"5,136","254,036",49.95,48.5,49.46,11
114/07/15,"2,118","103,892",50.0,48.05,49.05,6
114/07/14,"8,418","430,894",52.9,50.7,51.19,15
114/07/11,"1,131","59,929",53.0,52.9,52.99,3
114/07/10,"12,418","652,278",54.0,52.0,52.53,13
114/07/09,"1,008","52,922",52.8,52.5,52.5,2
114/07/08,"19,293","998,876",54.6,50.5,51.77,28
114/07/07,"43,184","2,263,284",57.3,49.4,52.41,66
114/07/04,"28,819","1,502,834",57.3,48.15,52.15,43
114/07/03,"18,740","917,536",51.5,46.85,48.96,31
