日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/22,"386,325","337,269,164",882.00,861.00,873.02,858
114/08/21,"330,548","285,730,936",882.00,850.00,864.42,660
114/08/20,"201,770","169,562,106",862.00,827.00,840.37,589
114/08/19,"164,237","141,004,465",867.00,846.00,858.54,424
114/08/18,"169,853","144,860,764",862.00,846.00,852.86,495
114/08/15,"286,882","248,794,144",878.00,848.00,867.24,693
114/08/14,"380,052","323,755,285",868.00,800.00,851.87,859
114/08/13,"265,917","213,220,072",829.0,796.0,801.83,970
114/08/12,"504,783","410,077,087",836.0,802.0,812.38,"1,488"
114/08/11,"257,922","215,738,254",852.0,830.0,836.45,812
114/08/08,"125,930","107,630,731",867.0,843.0,854.69,416
114/08/07,"302,379","255,825,697",865.0,839.0,846.04,755
114/08/06,"326,449","279,258,150",873.0,846.0,855.44,"1,020"
114/08/05,"202,499","177,575,739",887.0,861.0,876.92,653
114/08/04,"177,179","156,191,587",888.0,873.0,881.55,322
114/08/01,"228,727","202,270,807",893.0,871.0,884.33,384
114/07/31,"284,695","250,706,861",889.0,867.0,880.62,402
114/07/30,"310,245","269,849,303",889.0,852.0,869.79,822
114/07/29,"293,103","258,606,089",897.0,874.0,882.3,756
114/07/28,"273,118","246,404,040",914.0,887.0,902.19,521
114/07/25,"794,323","710,014,571",920.0,879.0,893.86,"1,588"
114/07/24,"228,697","210,811,889",952.0,909.0,921.8,584
114/07/23,"468,181","431,080,362",948.0,881.0,920.76,880
114/07/22,"988,233","930,991,669",984.0,891.0,942.08,"2,147"
114/07/21,"1,090,387","1,013,720,818",970.0,877.0,929.69,"1,989"
114/07/18,"268,645","233,595,780",883.0,852.0,869.53,642
114/07/17,"245,386","213,299,978",886.0,857.0,869.24,646
114/07/16,"262,899","231,091,106",889.0,858.0,879.01,530
114/07/15,"273,966","234,633,372",871.0,848.0,856.43,564
114/07/14,"118,862","102,557,480",880.0,852.0,862.83,419
114/07/11,"183,187","160,842,249",893.0,864.0,878.02,556
114/07/10,"254,864","222,537,239",885.0,841.0,873.16,565
114/07/09,"269,185","232,541,174",889.0,848.0,863.87,990
114/07/08,"362,823","319,690,304",895.0,856.0,881.12,918
114/07/07,"764,240","646,816,450",897.0,807.0,846.35,"1,820"
114/07/04,"1,105,175","942,704,497",913.0,802.0,852.99,"3,218"
114/07/03,"860,251","775,310,795",943.0,885.0,901.26,"1,637"
114/07/02,"617,890","578,342,199",953.0,908.0,936.0,"1,339"
114/07/01,"668,834","609,325,653",953.0,875.0,911.03,"1,221"
114/06/30,"1,337,232","1,193,613,219",951.0,803.0,892.6,"2,948"
114/06/27,"1,038,291","952,094,419",952.0,879.0,916.98,"2,124"
114/06/26,"1,257,669","1,050,337,302",900.0,785.0,835.15,"2,416"
114/06/25,"1,225,019","946,049,512",804.0,735.0,772.27,"2,495"
114/06/24,"707,995","512,777,957",749.0,691.0,724.27,"1,418"
114/06/23,"630,100","437,300,792",706.0,660.0,694.02,"1,086"
114/06/20,"576,472","387,013,229",685.0,651.0,671.35,992
114/06/19,"666,008","433,105,716",671.0,623.0,650.3,"1,142"
114/06/18,"226,795","141,378,245",632.0,616.0,623.37,503
114/06/17,"353,226","220,928,241",639.0,610.0,625.46,677
114/06/16,"305,611","188,371,859",631.0,606.0,616.38,656
114/06/13,"249,852","156,128,914",634.0,618.0,624.89,632
114/06/12,"493,910","312,275,181",650.0,615.0,632.25,"1,057"
114/06/11,"694,822","428,532,846",642.0,589.0,616.75,"1,181"
114/06/10,"414,619","243,781,547",600.0,580.0,587.97,799
114/06/09,"506,764","302,271,992",616.0,589.0,596.47,939
114/06/06,"643,253","391,849,248",624.0,589.0,609.17,967
114/06/05,"619,482","371,505,834",610.0,584.0,599.7,"1,168"
114/06/04,"920,781","534,244,960",621.0,541.0,580.21,"1,470"
114/06/03,"663,243","358,040,544",551.0,523.0,539.83,974
114/06/02,"489,405","254,894,651",531.0,513.0,520.83,707
114/05/29,"1,286,302","666,512,667",542.0,482.0,518.16,"1,811"
114/05/28,"277,931","135,911,044",496.5,480.0,489.01,449
114/05/27,"183,602","87,578,990",490.0,462.0,477.0,397
114/05/26,"88,931","43,096,177",492.0,480.0,484.6,231
114/05/23,"152,837","74,861,620",496.5,485.5,489.81,264
114/05/22,"250,753","123,342,456",499.5,485.0,491.89,482
114/05/21,"360,624","175,777,097",497.0,474.0,487.42,550
114/05/20,"559,234","267,559,702",500.0,467.0,478.44,874
114/05/19,"258,639","128,303,774",503.0,489.0,496.07,460
114/05/16,"627,360","308,502,246",502.0,468.5,491.75,880
114/05/15,"414,406","198,319,349",491.0,464.5,478.56,559
114/05/14,"508,030","235,578,567",484.5,445.0,463.71,725
114/05/13,"687,176","299,033,297",466.5,410.5,435.16,766
114/05/12,"182,725","74,343,284",413.0,398.5,406.86,272
114/05/09,"151,932","60,662,501",406.0,394.0,399.27,180
114/05/08,"137,215","55,003,385",408.5,391.0,400.86,197
114/05/07,"88,125","33,820,272",396.0,376.0,383.78,177
114/05/06,"82,672","32,426,110",401.0,386.5,392.23,152
114/05/05,"176,011","70,042,645",411.5,386.5,397.94,269
114/05/02,"85,827","34,061,694",402.0,393.5,396.86,175
114/04/30,"240,269","96,769,866",413.5,388.5,402.76,356
114/04/29,"505,805","194,559,594",421.5,336.5,384.65,649
114/04/28,"91,315","30,961,264",349.0,335.0,339.06,171
114/04/25,"135,475","46,591,671",351.0,334.0,343.91,254
114/04/24,"163,110","55,061,458",354.5,325.0,337.57,315
114/04/23,"228,245","78,343,162",351.0,334.0,343.24,295
114/04/22,"552,195","184,944,155",366.0,314.0,334.93,809
114/04/21,"172,112","63,514,936",385.0,356.0,369.03,366
114/04/18,"120,243","46,142,169",391.5,378.0,383.74,199
114/04/17,"98,176","37,921,813",390.5,383.5,386.26,193
114/04/16,"204,985","80,448,253",396.5,385.0,392.46,324
114/04/15,"199,742","78,997,081",400.5,388.0,395.5,304
114/04/14,"203,409","80,237,535",407.0,386.0,394.46,339
114/04/11,"353,998","138,532,121",410.0,378.0,391.34,441
114/04/10,"446,764","182,600,480",420.5,381.0,408.72,663
114/04/09,"440,811","160,467,613",389.0,328.5,364.03,663
114/04/08,"527,559","198,108,053",396.0,332.0,375.52,800
114/04/07,"690,697","240,247,604",450.0,297.0,347.83,"1,406"
114/04/02,"148,608","68,884,726",473.0,458.5,463.53,371
114/04/01,"169,987","79,858,227",479.0,459.0,469.79,275
114/03/31,"239,405","111,572,520",478.5,459.0,466.04,506
114/03/28,"262,358","125,258,044",485.5,469.5,477.43,521
114/03/27,"154,392","74,683,195",491.0,479.0,483.72,238
114/03/26,"158,851","77,084,096",491.0,479.5,485.26,270
114/03/25,"181,935","88,489,662",493.5,481.0,486.38,290
114/03/24,"235,564","114,697,820",500.0,481.0,486.91,396
114/03/21,"366,046","180,280,217",500.0,481.0,492.51,532
114/03/20,"293,164","138,078,946",486.0,460.0,471.0,603
114/03/19,"370,744","173,575,353",480.0,459.0,468.18,713
114/03/18,"372,507","177,099,455",486.0,468.5,475.43,971
114/03/17,"399,402","195,178,759",499.5,476.5,488.68,598
114/03/14,"366,337","175,900,322",497.0,468.5,480.16,865
114/03/13,"503,138","245,443,350",499.5,477.5,487.83,"1,000"
114/03/12,"533,025","265,906,682",510.0,487.0,498.86,836
114/03/11,"1,001,634","501,800,210",515.0,479.0,500.98,"1,405"
114/03/10,"958,731","480,568,408",507.0,485.5,501.25,"1,198"
114/03/07,"1,187,703","567,624,969",497.5,443.5,477.92,"1,571"
114/03/06,"1,302,749","633,078,065",503.0,450.5,485.96,"1,441"
114/03/05,"1,018,206","437,891,749",473.0,398.0,430.06,"1,196"
114/03/04,"251,541","100,058,769",404.0,391.5,397.78,286
114/03/03,"229,437","90,611,724",403.0,386.0,394.93,270
114/02/27,"409,098","162,327,887",411.0,385.5,396.79,445
114/02/26,"492,554","195,609,144",410.0,380.5,397.13,540
114/02/25,"828,866","335,513,457",420.5,388.0,404.79,"1,019"
114/02/24,"555,818","223,758,843",412.5,386.5,402.58,747
114/02/21,"488,357","190,254,099",399.0,378.5,389.58,622
114/02/20,"807,077","306,630,950",399.5,361.0,379.93,854
114/02/19,"1,021,113","365,186,630",380.5,325.5,357.64,"1,173"
114/02/18,"455,980","148,942,608",334.0,315.0,326.64,612
114/02/17,"316,038","100,143,424",326.0,300.0,316.87,426
114/02/14,"508,136","156,858,700",320.5,299.0,308.69,572
114/02/13,"890,931","277,251,024",321.0,290.0,311.19,984
114/02/12,"329,476","93,607,812",290.0,281.0,284.11,254
114/02/11,"273,368","77,877,439",292.5,275.0,284.88,286
114/02/10,"187,980","52,763,660",285.5,277.0,280.69,234
