日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/22,"45,250","2,127,040",47.50,46.75,47.01,30
114/08/21,"17,700","820,310",47.00,45.95,46.35,13
114/08/20,"32,011","1,478,332",46.50,45.60,46.18,24
114/08/19,"5,300","245,910",47.30,45.15,46.40,6
114/08/18,"45,600","2,094,145",46.20,45.15,45.92,30
114/08/15,"21,100","945,980",45.10,44.35,44.83,18
114/08/14,"33,225","1,465,700",45.90,43.20,44.11,30
114/08/13,"89,190","3,938,296",44.95,43.85,44.16,68
114/08/12,"162,121","7,325,271",46.6,44.35,45.18,122
114/08/11,"23,794","1,144,381",48.65,47.5,48.1,23
114/08/08,"22,253","1,087,133",49.15,48.0,48.85,25
114/08/07,"24,796","1,175,034",48.15,47.1,47.39,22
114/08/06,"3,553","170,039",48.4,47.75,47.86,6
114/08/05,"53,362","2,548,280",49.85,47.45,47.75,40
114/08/04,"62,901","3,007,911",49.95,47.0,47.82,46
114/08/01,"22,707","1,080,175",49.95,47.15,47.57,26
114/07/31,"97,702","4,650,655",49.45,45.9,47.6,88
114/07/30,"7,102","348,649",50.0,48.85,49.09,9
114/07/29,"25,565","1,248,277",49.95,48.5,48.83,28
114/07/28,"50,736","2,491,951",50.7,48.55,49.12,46
114/07/25,"55,792","2,795,128",51.4,49.85,50.1,36
114/07/24,"48,420","2,408,173",50.2,49.55,49.74,33
114/07/23,"33,221","1,671,251",51.4,49.65,50.31,20
114/07/22,"47,960","2,385,307",51.3,49.15,49.74,39
114/07/21,"84,563","4,283,218",53.0,49.9,50.65,67
114/07/18,"101,163","5,300,003",54.2,51.0,52.39,83
114/07/17,"48,430","2,423,686",51.0,49.5,50.05,35
114/07/16,"17,870","892,771",50.6,49.35,49.96,21
114/07/15,"48,962","2,433,255",51.4,49.0,49.7,30
114/07/14,"46,720","2,310,312",50.8,48.0,49.45,29
114/07/11,"5,838","288,820",51.1,49.0,49.47,23
114/07/10,"41,030","2,037,916",51.4,49.0,49.67,43
114/07/09,"17,420","852,419",49.6,48.5,48.93,21
114/07/08,"14,307","701,555",50.0,49.0,49.04,15
114/07/07,"9,717","478,935",51.0,49.0,49.29,12
114/07/04,"13,548","679,448",52.6,49.5,50.15,34
114/07/03,"33,193","1,677,719",53.2,48.55,50.54,34
114/07/02,"90,096","4,403,998",49.8,48.0,48.88,73
114/07/01,"42,287","2,121,375",51.0,49.8,50.17,55
114/06/30,"105,783","5,382,518",53.0,49.4,50.88,100
114/06/27,"56,865","3,057,273",55.7,53.0,53.76,50
114/06/26,"87,650","4,724,773",56.8,53.4,53.9,97
114/06/25,175,"9,764",56.7,54.7,55.8,3
114/06/24,"13,258","730,393",56.9,54.6,55.09,17
114/06/23,"8,374","458,824",56.9,54.5,54.79,13
114/06/20,"3,111","173,516",57.0,54.9,55.77,4
114/06/19,"19,344","1,068,318",56.3,54.5,55.23,16
114/06/18,"22,225","1,236,680",56.9,55.3,55.64,36
114/06/17,"17,223","983,767",57.9,56.6,57.12,30
114/06/16,"20,568","1,160,703",57.5,55.8,56.43,20
114/06/13,"28,240","1,599,236",59.0,56.0,56.63,23
114/06/12,"51,252","2,984,435",59.9,57.6,58.23,38
114/06/11,"132,282","7,795,576",61.5,56.3,58.93,85
114/06/10,"4,337","242,617",56.4,55.0,55.94,13
114/06/09,"32,081","1,753,425",56.7,53.8,54.66,25
114/06/06,"5,338","294,812",57.4,55.1,55.23,11
114/06/05,102,"5,814",57.2,56.9,57.0,4
114/06/04,"4,053","224,918",56.7,55.0,55.49,7
114/06/03,"3,873","211,097",56.0,54.1,54.5,8
114/06/02,"22,006","1,199,752",55.6,54.3,54.52,20
114/05/29,578,"32,226",57.5,55.4,55.76,8
114/05/28,"8,272","470,789",57.8,55.9,56.91,11
114/05/27,"6,151","352,717",58.0,55.9,57.34,7
114/05/26,"41,546","2,357,542",57.5,56.3,56.75,29
114/05/23,"40,619","2,368,932",59.9,58.0,58.32,39
114/05/22,"85,628","5,005,446",62.0,56.9,58.46,64
