日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/22,11,480,43.65,43.65,43.65,2
114/08/21,10,431,43.15,43.15,43.15,1
114/08/20,"3,006","126,305",43.45,41.8,42.02,8
114/08/19,34,"1,467",43.15,43.15,43.15,2
114/08/18,"1,802","75,686",43.2,42.0,42.0,4
114/08/15,2,85,43.1,42.4,42.75,2
114/08/14,"4,214","177,604",43.2,41.5,42.15,6
114/08/13,"4,979","209,641",43.2,41.5,42.11,7
114/08/12,"21,059","881,731",43.15,41.5,41.87,18
114/08/11,"22,035","893,210",42.0,38.9,40.54,18
114/08/08,0,0,0.0,0.0,0.0,0
114/08/07,1,38,38.9,38.9,38.9,1
114/08/06,"1,011","38,027",38.9,37.6,37.61,3
114/08/05,10,388,38.8,38.8,38.8,1
114/08/04,"8,010","309,288",38.8,38.55,38.61,4
114/08/01,1,38,38.55,38.55,38.55,1
114/07/31,2,76,38.55,37.8,38.18,2
114/07/30,"3,021","111,810",38.8,37.0,37.01,4
114/07/29,"5,021","190,414",38.8,37.8,37.92,4
114/07/28,"1,020","39,575",38.8,38.7,38.8,3
114/07/25,10,380,38.0,38.0,38.0,1
114/07/24,0,0,0.0,0.0,0.0,0
114/07/23,"1,000","37,850",37.85,37.85,37.85,1
114/07/22,0,0,0.0,0.0,0.0,0
114/07/21,0,0,0.0,0.0,0.0,0
114/07/18,1,37,37.85,37.85,37.85,1
114/07/17,1,37,37.85,37.85,37.85,1
114/07/16,"3,201","119,783",37.85,36.4,37.42,7
114/07/15,"3,000","112,500",37.5,37.5,37.5,1
114/07/14,0,0,0.0,0.0,0.0,0
114/07/11,0,0,0.0,0.0,0.0,0
114/07/10,10,375,37.5,37.5,37.5,1
114/07/09,"2,000","73,200",36.6,36.6,36.6,1
114/07/08,0,0,0.0,0.0,0.0,0
114/07/07,0,0,0.0,0.0,0.0,0
114/07/04,0,0,0.0,0.0,0.0,0
114/07/03,2,75,37.5,37.5,37.5,1
114/07/02,0,0,0.0,0.0,0.0,0
114/07/01,0,0,0.0,0.0,0.0,0
114/06/30,0,0,0.0,0.0,0.0,0
114/06/27,1,37,37.5,37.5,37.5,1
114/06/26,"2,010","72,575",37.5,36.1,36.11,2
114/06/25,"1,001","36,637",37.5,36.6,36.6,2
114/06/24,0,0,0.0,0.0,0.0,0
114/06/23,10,375,37.5,37.5,37.5,1
114/06/20,"1,001","36,187",37.5,36.15,36.15,2
114/06/19,"8,013","292,694",38.15,36.25,36.53,8
114/06/18,"6,012","225,300",38.35,37.4,37.48,7
114/06/17,0,0,0.0,0.0,0.0,0
114/06/16,0,0,0.0,0.0,0.0,0
114/06/13,0,0,0.0,0.0,0.0,0
114/06/12,11,421,38.4,38.35,38.35,2
114/06/11,"8,003","299,513",38.35,37.0,37.43,7
114/06/10,4,155,38.75,38.75,38.75,2
114/06/09,"3,030","115,251",38.75,37.65,38.04,7
114/06/06,"1,002","38,477",38.75,38.4,38.4,3
114/06/05,"6,021","224,447",38.75,37.1,37.28,8
114/06/04,"45,083","1,613,693",38.0,33.85,35.79,29
114/06/03,"1,201","39,934",33.8,33.0,33.25,5
