日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/22,"9,524","1,080,414",116.00,111.00,113.44,13
114/08/21,"31,200","3,477,850",115.50,108.00,111.47,21
114/08/20,"1,107","120,635",109.00,105.00,108.97,3
114/08/19,"3,428","362,340",109.00,105.00,105.70,6
114/08/18,"6,351","692,982",110.00,107.50,109.11,7
114/08/15,0,0,0.00,0.00,0.00,0
114/08/14,"1,124","121,463",109.50,104.50,108.06,4
114/08/13,"7,078","771,885",114.0,108.5,109.05,13
114/08/12,29,"3,306",114.0,114.0,114.0,2
114/08/11,1,114,114.0,114.0,114.0,1
114/08/08,"6,000","667,000",112.0,109.5,111.17,4
114/08/07,54,"5,886",109.0,109.0,109.0,2
114/08/06,4,436,109.0,109.0,109.0,1
114/08/05,0,0,0.0,0.0,0.0,0
114/08/04,"1,000","109,000",109.0,109.0,109.0,1
114/08/01,"3,924","430,550",112.0,109.0,109.72,10
114/07/31,"1,311","149,210",115.0,110.0,113.81,3
114/07/30,23,"2,645",115.0,115.0,115.0,1
114/07/29,13,"1,495",115.0,115.0,115.0,2
114/07/28,"3,010","340,140",114.0,111.0,113.0,3
114/07/25,"3,006","343,190",115.0,114.0,114.17,3
114/07/24,"3,050","348,225",114.5,114.0,114.17,3
114/07/23,"4,125","462,575",114.0,110.0,112.14,6
114/07/22,"2,072","223,704",108.0,107.0,107.97,3
114/07/21,"2,206","238,836",108.5,106.0,108.27,4
114/07/18,2,220,110.0,110.0,110.0,2
114/07/17,"7,200","769,300",108.0,103.0,106.85,8
114/07/16,"2,249","232,448",107.5,102.5,103.36,6
114/07/15,135,"14,008",107.0,102.5,103.76,5
114/07/14,"31,756","3,301,195",108.0,102.5,103.96,38
114/07/11,"84,430","9,269,760",121.0,106.0,109.79,91
114/07/10,"62,930","7,557,777",125.0,117.5,120.1,73
114/07/09,"7,228","826,584",118.5,112.5,114.36,17
114/07/08,"1,255","142,378",117.5,113.0,113.45,7
114/07/07,115,"13,515",118.0,117.5,117.52,9
114/07/04,"16,035","1,824,476",118.0,112.0,113.78,20
114/07/03,"2,202","256,734",118.0,116.5,116.59,5
114/07/02,"31,902","3,730,616",120.5,111.5,116.94,38
114/07/01,"8,325","936,582",117.5,112.0,112.5,17
114/06/30,"96,791","10,889,600",117.0,109.0,112.51,93
114/06/27,"72,446","8,519,141",128.0,111.5,117.59,87
114/06/26,"121,570","14,230,883",123.0,108.0,117.06,114
114/06/25,"1,302","140,666",108.5,106.5,108.04,5
114/06/24,"14,134","1,497,195",108.5,103.5,105.93,14
114/06/23,"11,482","1,223,814",112.0,103.0,106.59,25
114/06/20,"3,181","356,102",115.0,110.0,111.95,16
114/06/19,"5,522","611,052",115.0,110.0,110.66,10
114/06/18,"24,556","2,648,535",109.0,105.0,107.86,25
114/06/17,"22,610","2,501,030",114.0,109.0,110.62,19
114/06/16,"6,931","776,620",113.5,110.5,112.05,12
114/06/13,"41,142","4,679,092",117.0,109.5,113.73,55
114/06/12,"34,797","4,147,651",123.0,118.0,119.2,41
114/06/11,"45,250","5,279,892",123.0,111.0,116.68,57
114/06/10,"105,142","12,711,251",126.5,114.5,120.9,126
114/06/09,"238,764","28,322,938",126.0,107.5,118.62,269
114/06/06,"103,907","10,842,835",110.5,98.0,104.35,142
114/06/05,"72,979","6,893,525",97.0,90.0,94.46,118
114/06/04,"56,811","5,165,389",95.0,89.0,90.92,84
114/06/03,"41,289","3,958,128",100.0,93.2,95.86,78
114/06/02,"52,494","5,355,332",110.0,98.0,102.02,92
114/05/29,"130,987","13,731,842",111.0,98.0,104.83,146
114/05/28,"303,676","34,638,659",125.0,100.0,114.06,369
