日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/22,"12,307","180,443",15.10,14.50,14.66,9
114/08/21,400,"5,980",15.10,14.50,14.95,2
114/08/20,"9,015","131,471",14.75,14.55,14.58,6
114/08/19,"4,025","60,827",15.15,15.00,15.11,4
114/08/18,"14,625","215,410",15.15,14.45,14.73,11
114/08/15,"12,551","186,265",15.15,14.45,14.84,10
114/08/14,0,0,0.00,0.00,0.00,0
114/08/13,0,0,0.0,0.0,0.0,0
114/08/12,"9,051","131,770",15.1,14.45,14.56,7
114/08/11,10,151,15.1,15.1,15.1,1
114/08/08,5,74,15.1,14.65,14.8,3
114/08/07,"1,002","14,630",15.2,14.6,14.6,3
114/08/06,"18,392","269,793",15.1,14.6,14.67,14
114/08/05,41,610,14.9,14.9,14.9,3
114/08/04,"2,201","32,364",14.75,14.65,14.7,5
114/08/01,"7,951","115,569",14.95,14.5,14.54,8
114/07/31,"13,200","197,530",15.15,14.65,14.96,8
114/07/30,"5,300","79,070",15.15,14.85,14.92,5
114/07/29,0,0,0.0,0.0,0.0,0
114/07/28,0,0,0.0,0.0,0.0,0
114/07/25,"1,000","15,100",15.1,15.1,15.1,1
114/07/24,"2,050","30,955",15.1,15.1,15.1,2
114/07/23,20,302,15.1,15.1,15.1,1
114/07/22,"6,464","97,232",15.2,15.0,15.04,6
114/07/21,0,0,0.0,0.0,0.0,0
114/07/18,1,15,15.35,15.35,15.35,1
114/07/17,"4,200","64,390",15.6,15.3,15.33,4
114/07/16,0,0,0.0,0.0,0.0,0
114/07/15,"19,700","305,480",15.7,15.05,15.51,16
114/07/14,0,0,0.0,0.0,0.0,0
114/07/11,"3,350","52,200",15.65,15.0,15.58,4
114/07/10,0,0,0.0,0.0,0.0,0
114/07/09,"31,300","469,565",15.1,14.95,15.0,14
114/07/08,0,0,0.0,0.0,0.0,0
114/07/07,"3,000","45,200",15.1,15.0,15.07,3
114/07/04,"20,000","301,300",15.25,14.95,15.07,9
114/07/03,"1,000","15,000",15.0,15.0,15.0,1
114/07/02,0,0,0.0,0.0,0.0,0
114/07/01,"14,111","218,625",16.0,15.45,15.49,10
