日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/22,1,30,30.5,30.5,30.5,1
114/08/21,22,660,30.5,29.1,30.03,5
114/08/20,"1,001","30,530",30.5,30.5,30.5,2
114/08/19,2,59,30.5,29.1,29.8,2
114/08/18,"3,006","90,281",30.45,28.95,30.03,9
114/08/15,13,394,30.45,28.95,30.33,4
114/08/14,0,0,0.0,0.0,0.0,0
114/08/13,0,0,0.0,0.0,0.0,0
114/08/12,2,60,30.45,30.45,30.45,2
114/08/11,0,0,0.0,0.0,0.0,0
114/08/08,"1,000","30,450",30.45,30.45,30.45,1
114/08/07,1,30,30.45,30.45,30.45,1
114/08/06,1,30,30.45,30.45,30.45,1
114/08/05,1,30,30.45,30.45,30.45,1
114/08/04,"9,751","287,880",30.5,29.4,29.52,5
114/08/01,"14,082","413,968",30.8,29.3,29.4,11
114/07/31,15,457,30.8,29.4,30.47,8
114/07/30,70,"2,103",30.2,29.45,30.04,4
114/07/29,1,30,30.85,30.85,30.85,1
114/07/28,"17,041","514,188",30.3,30.0,30.17,7
114/07/25,0,0,0.0,0.0,0.0,0
114/07/24,1,31,31.55,31.55,31.55,1
114/07/23,"9,003","276,692",31.55,30.5,30.73,7
114/07/22,"7,042","214,805",32.1,30.5,30.5,11
114/07/21,"42,014","1,295,879",31.55,30.4,30.84,18
114/07/18,"16,006","513,544",33.6,32.0,32.08,11
114/07/17,7,235,33.6,33.6,33.6,7
114/07/16,"1,001","33,633",33.6,33.6,33.6,2
114/07/15,13,418,33.6,32.05,32.17,13
114/07/14,"6,045","195,138",33.6,32.0,32.28,21
114/07/11,4,132,33.6,32.05,33.21,2
114/07/10,0,0,0.0,0.0,0.0,0
114/07/09,25,840,33.6,33.6,33.6,2
114/07/08,1,33,33.6,33.6,33.6,1
114/07/07,"1,016","34,123",33.6,32.05,33.59,17
114/07/04,"3,000","99,450",33.15,33.15,33.15,1
114/07/03,"21,001","681,484",34.0,32.3,32.45,9
114/07/02,73,"2,412",34.0,32.35,33.04,20
114/07/01,"6,001","198,934",34.0,33.0,33.15,3
114/06/30,"10,025","332,049",34.6,33.0,33.12,8
114/06/27,1,34,34.6,34.6,34.6,1
114/06/26,3,102,34.65,33.3,34.18,3
114/06/25,"9,004","308,838",34.95,34.0,34.3,9
114/06/24,"10,035","344,169",34.7,33.3,34.3,9
114/06/23,10,337,34.4,33.1,33.75,7
114/06/20,"13,000","444,550",34.4,33.25,34.2,5
114/06/19,"7,000","238,850",34.2,34.05,34.12,3
114/06/18,"11,001","379,534",34.6,34.0,34.5,7
114/06/17,0,0,0.0,0.0,0.0,0
114/06/16,0,0,0.0,0.0,0.0,0
114/06/13,"12,003","412,603",34.6,33.8,34.37,6
114/06/12,"4,002","136,068",34.0,34.0,34.0,5
114/06/11,"3,001","103,235",35.4,34.4,34.4,2
114/06/10,"9,002","312,070",35.9,34.5,34.67,7
114/06/09,"6,001","212,885",35.95,35.0,35.48,3
114/06/06,11,394,36.0,34.6,35.87,3
114/06/05,1,36,36.1,36.1,36.1,1
114/06/04,"14,011","498,494",36.1,35.0,35.58,11
114/06/03,"12,001","426,686",36.15,35.0,35.55,7
114/06/02,"7,003","244,705",36.0,34.6,34.94,8
114/05/29,"5,003","174,404",34.9,34.7,34.86,4
114/05/28,"2,002","69,872",36.3,34.9,34.9,4
114/05/27,0,0,0.0,0.0,0.0,0
114/05/26,1,36,36.5,36.5,36.5,1
114/05/23,0,0,0.0,0.0,0.0,0
114/05/22,"1,001","34,935",35.75,34.9,34.9,2
114/05/21,5,179,36.55,34.9,35.91,5
114/05/20,3,109,36.55,36.55,36.55,3
