日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/13,"1,452","41,633",29.50,28.30,28.67,4
114/08/12,"7,063","201,050",29.50,28.30,28.47,11
114/08/11,"6,475","185,682",28.95,28.20,28.68,19
114/08/08,"13,855","399,131",29.45,28.70,28.81,15
114/08/07,"12,175","348,075",29.45,28.50,28.59,13
114/08/06,"1,103","31,602",29.50,28.65,28.65,5
114/08/05,"3,088","89,667",29.25,28.60,29.04,8
114/08/04,"2,003","58,588",29.60,29.25,29.25,4
114/08/01,"12,005","354,998",29.80,29.30,29.57,12
114/07/31,"2,005","58,748",29.80,29.30,29.30,7
114/07/30,"9,156","268,844",29.80,29.25,29.36,11
114/07/29,67,"1,996",29.80,29.25,29.79,3
114/07/28,17,506,29.80,29.80,29.80,1
114/07/25,"7,772","231,077",30.00,29.25,29.73,13
114/07/24,"4,020","118,597",29.95,29.30,29.50,8
114/07/23,"4,139","122,491",30.00,29.30,29.59,9
114/07/22,"30,306","930,502",32.00,29.50,30.70,18
114/07/21,"107,397","3,327,307",32.85,28.80,30.98,70
114/07/18,"87,085","2,500,883",30.00,28.60,28.72,44
114/07/17,"62,012","1,770,149",29.45,28.25,28.55,26
114/07/16,"39,001","1,106,878",28.90,28.10,28.38,21
114/07/15,"80,105","2,264,179",29.00,28.00,28.27,36
114/07/14,"27,583","785,934",29.00,28.35,28.49,14
114/07/11,"43,669","1,249,968",29.45,28.45,28.62,29
114/07/10,"35,019","1,007,003",29.55,28.65,28.76,25
114/07/09,"18,203","522,867",29.40,28.55,28.72,12
114/07/08,"94,702","2,693,039",29.40,27.10,28.44,52
114/07/07,"23,605","682,007",29.55,28.60,28.89,17
114/07/04,"23,022","670,532",29.65,28.45,29.13,16
114/07/03,"5,162","150,308",29.50,28.45,29.12,7
114/07/02,"50,847","1,463,480",29.10,28.40,28.78,28
114/07/01,"91,325","2,621,785",29.70,28.25,28.71,53
114/06/30,"22,278","654,816",30.95,29.05,29.39,23
114/06/27,"43,180","1,306,761",31.65,29.60,30.26,39
114/06/26,"42,438","1,283,473",31.30,29.50,30.24,35
114/06/25,"32,100","949,071",30.50,29.35,29.57,20
114/06/24,"58,427","1,731,998",30.55,29.05,29.64,42
114/06/23,"14,079","427,450",30.90,30.30,30.36,9
114/06/20,"31,574","957,917",31.30,30.00,30.34,23
114/06/19,"33,404","1,056,046",32.20,31.15,31.61,33
114/06/18,"60,724","1,961,777",33.65,31.80,32.31,56
114/06/17,"15,012","509,356",34.45,33.65,33.93,11
114/06/16,"42,159","1,419,435",34.50,33.40,33.67,29
114/06/13,"28,441","1,009,724",36.90,35.30,35.50,27
114/06/12,"9,010","322,109",36.90,35.25,35.75,14
114/06/11,"1,059","38,062",35.95,35.25,35.94,6
114/06/10,"5,013","179,469",36.80,35.80,35.80,6
114/06/09,2,72,36.80,35.80,36.30,2
114/06/06,"3,057","112,646",36.85,35.70,36.85,8
114/06/05,"5,052","182,973",36.90,36.00,36.22,6
114/06/04,5,181,36.90,35.35,36.28,5
114/06/03,"4,001","142,285",35.95,35.45,35.56,4
114/06/02,"31,065","1,110,066",36.00,35.45,35.73,29
114/05/29,6,219,36.85,35.85,36.50,6
114/05/28,"2,121","76,780",36.60,35.90,36.20,8
114/05/27,67,"2,452",36.60,36.60,36.60,3
114/05/26,0,0,0.00,0.00,0.00,0
114/05/23,1,36,36.90,36.90,36.90,1
114/05/22,0,0,0.00,0.00,0.00,0
114/05/21,"2,002","72,473",36.90,35.80,36.20,4
114/05/20,1,36,36.95,36.95,36.95,1
