日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/13,"23,261","980,390",43.10,41.65,42.15,45
114/08/12,"73,448","3,120,659",44.05,41.55,42.49,112
114/08/11,"56,176","2,513,302",45.95,44.15,44.74,56
114/08/08,"22,791","1,034,947",46.45,44.85,45.41,41
114/08/07,"15,750","722,057",46.95,45.00,45.84,46
114/08/06,"7,466","338,104",46.05,45.10,45.29,15
114/08/05,"70,542","3,225,920",47.00,45.30,45.73,107
114/08/04,"78,934","3,833,494",49.35,47.90,48.57,102
114/08/01,"26,224","1,248,927",47.95,47.00,47.63,66
114/07/31,"67,252","3,213,951",49.00,47.15,47.79,116
114/07/30,"61,343","2,924,986",48.45,47.20,47.68,89
114/07/29,"45,740","2,143,227",47.40,46.60,46.86,50
114/07/28,"118,988","5,578,871",47.80,45.30,46.89,93
114/07/25,"39,451","1,790,214",45.85,45.15,45.38,30
114/07/24,"18,355","835,011",45.95,45.10,45.49,24
114/07/23,"27,635","1,255,740",46.65,45.00,45.44,30
114/07/22,"16,888","769,535",46.70,45.00,45.57,24
114/07/21,"12,386","572,416",46.90,45.30,46.21,12
114/07/18,"71,980","3,258,516",46.90,44.85,45.27,77
114/07/17,"21,898","1,003,626",46.85,45.30,45.83,32
114/07/16,"11,307","524,841",46.95,46.20,46.42,28
114/07/15,"47,745","2,227,034",47.45,46.30,46.64,51
114/07/14,"32,078","1,509,866",48.00,46.55,47.07,40
114/07/11,"86,878","4,090,054",47.75,46.55,47.08,114
114/07/10,"96,626","4,632,600",49.05,47.15,47.94,125
114/07/09,"59,585","2,919,655",50.10,48.05,49.00,98
114/07/08,"94,149","4,620,973",50.40,48.85,49.08,77
114/07/07,"193,372","9,659,720",51.40,48.85,49.95,174
114/07/04,"177,003","8,726,133",51.90,47.10,49.30,139
114/07/03,"26,152","1,222,439",47.10,46.50,46.74,19
114/07/02,"47,177","2,188,737",47.05,45.70,46.39,36
114/07/01,"13,603","616,736",45.80,45.15,45.34,13
114/06/30,"17,000","774,650",45.80,45.00,45.57,8
114/06/27,"34,001","1,541,345",45.80,45.00,45.33,25
114/06/26,"55,250","2,533,950",46.35,45.00,45.86,40
114/06/25,"25,334","1,136,270",45.45,44.20,44.85,24
114/06/24,"9,000","400,650",44.95,44.20,44.52,6
114/06/23,"10,402","456,078",44.10,43.05,43.85,12
114/06/20,"7,105","312,009",44.10,43.40,43.91,11
114/06/19,"2,006","86,761",43.95,43.00,43.25,4
114/06/18,"9,004","387,925",44.05,42.85,43.08,10
114/06/17,"10,008","433,751",44.10,43.20,43.34,12
