日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/22,"1,098","44,947",42.15,40.1,40.94,5
114/08/21,29,"1,222",42.15,42.15,42.15,5
114/08/20,100,"4,215",42.15,42.15,42.15,1
114/08/19,0,0,0.0,0.0,0.0,0
114/08/18,1,42,42.15,42.15,42.15,1
114/08/15,"2,000","80,600",40.3,40.3,40.3,1
114/08/14,0,0,0.0,0.0,0.0,0
114/08/13,0,0,0.0,0.0,0.0,0
114/08/12,0,0,0.0,0.0,0.0,0
114/08/11,12,489,42.35,40.3,40.81,2
114/08/08,0,0,0.0,0.0,0.0,0
114/08/07,0,0,0.0,0.0,0.0,0
114/08/06,"2,200","91,300",41.5,41.5,41.5,3
114/08/05,"7,439","302,170",41.75,39.65,40.62,14
114/08/04,350,"15,017",42.95,42.8,42.91,2
114/08/01,0,0,0.0,0.0,0.0,0
114/07/31,33,"1,452",44.0,44.0,44.0,1
114/07/30,"5,344","235,474",44.15,42.1,44.06,7
114/07/29,"1,000","42,100",42.1,42.1,42.1,1
114/07/28,"9,050","382,390",42.8,42.2,42.25,4
114/07/25,"1,145","48,558",42.5,42.4,42.41,3
114/07/24,0,0,0.0,0.0,0.0,0
114/07/23,10,429,42.95,42.95,42.95,2
114/07/22,36,"1,490",41.4,41.4,41.4,2
114/07/21,96,"3,974",41.4,41.4,41.4,3
114/07/18,"5,100","217,410",42.65,42.6,42.63,4
114/07/17,763,"32,588",42.85,42.6,42.71,11
114/07/16,30,"1,287",42.9,42.9,42.9,1
114/07/15,0,0,0.0,0.0,0.0,0
114/07/14,"6,000","255,450",42.6,42.55,42.58,2
114/07/11,"10,500","444,925",43.25,42.05,42.37,6
114/07/10,"1,588","66,854",42.1,42.1,42.1,2
114/07/09,"8,320","355,076",43.15,42.0,42.68,10
114/07/08,"7,128","300,510",42.4,41.8,42.16,5
114/07/07,"16,900","724,360",44.0,42.75,42.86,9
114/07/04,2,88,44.4,44.4,44.4,1
114/07/03,"6,100","270,407",44.6,44.3,44.33,4
114/07/02,"18,362","810,267",45.1,43.05,44.13,12
114/07/01,"1,445","65,244",45.2,45.15,45.15,6
114/06/30,"15,975","710,341",44.7,44.0,44.47,20
114/06/27,0,0,0.0,0.0,0.0,0
114/06/26,"47,116","2,068,141",44.15,43.5,43.89,24
114/06/25,"25,100","1,076,480",43.1,42.55,42.89,11
114/06/24,"5,000","212,750",42.55,42.55,42.55,1
114/06/23,"24,000","1,020,300",42.8,42.2,42.51,8
114/06/20,"56,160","2,388,332",43.05,42.25,42.53,27
114/06/19,"22,500","954,575",42.9,41.9,42.43,12
114/06/18,0,0,0.0,0.0,0.0,0
