日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/15,503531,33071323,66.4,65.1,65.68,516
114/08/14,490020,32402669,66.6,65.5,66.13,468
114/08/13,995767,65977667,67.1,65.1,66.26,771
114/08/12,729550,47918491,66.4,65.1,65.68,819
114/08/11,765148,50606496,67.2,65.5,66.14,741
114/08/08,981542,66026937,68.0,66.6,67.27,885
114/08/07,1372612,93207533,69.1,67.0,67.91,2025
114/08/06,947859,66255661,70.8,69.4,69.9,1269
114/08/05,2567029,178825087,71.7,68.0,69.66,2085
114/08/04,536621,36321201,68.3,66.8,67.69,495
114/08/01,944966,63926779,68.4,65.4,67.65,785
114/07/31,1095044,73871446,68.5,66.9,67.46,974
114/07/30,3483851,238890110,69.7,67.9,68.57,2885
114/07/29,1166111,79039052,68.4,66.8,67.78,1014
114/07/28,926093,62005253,68.1,65.3,66.95,748
114/07/25,1162754,77474780,67.8,66.0,66.63,1112
114/07/24,4529189,310155917,71.0,66.7,68.48,3647
114/07/23,2550597,173073738,69.4,63.6,67.86,4671
114/07/22,823547,52661029,65.8,63.0,63.94,696
114/07/21,633241,41772597,66.7,65.7,65.97,535
114/07/18,1742277,116476880,67.8,65.9,66.85,1351
114/07/17,876870,57479872,66.5,64.9,65.55,1138
114/07/16,1372535,90514552,67.1,64.5,65.95,1290
114/07/15,582518,37387987,64.8,63.6,64.18,496
114/07/14,2645055,172308003,67.5,63.5,65.14,2080
114/07/11,486295,31067668,64.6,62.9,63.89,592
114/07/10,819468,51885387,64.6,61.6,63.32,887
114/07/09,302839,18767889,62.3,61.3,61.97,296
114/07/08,744464,46301363,63.2,61.3,62.19,705
114/07/07,245071,14826961,61.0,60.0,60.5,279
114/07/04,303446,18523699,62.0,60.6,61.04,475
114/07/03,228150,14173943,62.7,61.4,62.13,253
114/07/02,232399,14252241,61.9,61.0,61.33,264
114/07/01,207547,12863638,62.6,61.2,61.98,194
114/06/30,290303,17901003,63.0,61.1,61.66,331
114/06/27,326501,20629382,64.0,62.7,63.18,313
114/06/26,498024,31650609,64.2,62.6,63.55,496
114/06/25,269780,16849833,63.0,61.8,62.46,291
114/06/24,293555,18278090,62.6,61.5,62.26,297
114/06/23,378277,22740774,61.0,58.5,60.12,370
114/06/20,2123863,127729660,61.6,59.6,60.14,519
114/06/19,516754,31704652,62.5,60.6,61.35,587
