日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"3,938,528","44,651,974",11.20,11.50,11.20,11.35,+0.05,"1,487"
114/08/21,"13,349,986","153,921,840",10.75,11.70,10.75,11.30,+0.65,"4,131"
114/08/20,"2,213,658","23,978,338",11.15,11.15,10.60,10.65,-0.40,994
114/08/19,"1,866,332","20,952,723",11.30,11.40,11.05,11.05,-0.20,885
114/08/18,"3,456,000","38,958,126",11.00,11.45,11.00,11.25,+0.25,"1,392"
114/08/15,"1,968,776","21,418,434",10.85,11.05,10.70,11.00,+0.15,922
114/08/14,"1,846,673","20,140,037",11.05,11.15,10.75,10.85,-0.20,864
114/08/13,"3,518,512","38,752,295",11.05,11.20,10.80,11.05,+0.15,"1,620"
114/08/12,"3,670,967","39,490,070",10.30,10.95,10.30,10.90,+0.65,"1,579"
114/08/11,"1,227,029","12,561,402",10.25,10.35,10.05,10.25, 0.00,554
114/08/08,"1,086,246","11,154,514",10.25,10.40,10.15,10.25,-0.10,582
114/08/07,"691,208","7,149,128",10.40,10.45,10.25,10.35,+0.05,478
114/08/06,"1,802,415","18,583,207",10.10,10.45,10.10,10.30,+0.20,789
114/08/05,"1,339,447","13,573,275",10.25,10.30,10.05,10.10,-0.05,698
114/08/04,"2,090,590","21,122,975",10.30,10.30,9.97,10.15,-0.30,"1,048"
114/08/01,"2,655,770","27,814,566",10.60,10.65,10.35,10.45,-0.40,"1,132"
114/07/31,"2,874,631","31,384,348",11.30,11.30,10.70,10.85,-0.30,"1,321"
114/07/30,"6,559,660","73,104,902",10.60,11.35,10.60,11.15,+0.55,"2,503"
114/07/29,"2,290,721","24,618,421",10.80,11.00,10.55,10.60,-0.15,"1,086"
114/07/28,"2,943,260","31,484,809",10.50,10.90,10.40,10.75,+0.25,"1,291"
114/07/25,"2,346,030","25,083,885",10.45,10.85,10.45,10.50,-0.05,997
114/07/24,"2,465,816","25,906,873",10.75,10.75,10.35,10.55,X0.00,"1,170"
114/07/23,"5,643,868","59,837,026",10.25,10.80,10.25,10.80,+0.55,"1,966"
114/07/22,"1,701,183","17,477,119",10.25,10.45,10.15,10.25,-0.05,758
114/07/21,"2,132,602","22,164,805",10.35,10.55,10.25,10.30,-0.05,821
114/07/18,"2,719,442","28,091,821",10.30,10.45,10.15,10.35,+0.10,"1,130"
114/07/17,"4,190,618","42,764,636",9.89,10.35,9.86,10.25,+0.42,"1,663"
114/07/16,"2,013,355","19,812,161",9.68,9.96,9.60,9.83,+0.15,"1,100"
114/07/15,"3,815,241","37,559,500",9.50,10.20,9.49,9.68,+0.22,"2,074"
114/07/14,"1,432,425","13,527,169",9.24,9.55,9.24,9.46,+0.22,787
114/07/11,"1,023,545","9,401,630",9.25,9.27,9.10,9.24,+0.02,742
114/07/10,"598,336","5,524,835",9.25,9.26,9.20,9.22,-0.06,470
114/07/09,"545,911","5,082,047",9.31,9.35,9.27,9.28,-0.03,409
114/07/08,"1,415,005","13,219,364",9.51,9.51,9.28,9.31,-0.21,869
114/07/07,"710,702","6,757,022",9.70,9.70,9.42,9.52,-0.15,489
114/07/04,"929,468","8,965,683",9.70,9.75,9.56,9.67,-0.05,555
114/07/03,"1,221,210","11,791,868",9.55,9.72,9.55,9.72,+0.21,681
114/07/02,"559,878","5,318,369",9.45,9.55,9.42,9.51,+0.08,411
114/07/01,"998,424","9,464,016",9.26,9.56,9.26,9.43,+0.16,667
114/06/30,"1,072,342","9,997,574",9.48,9.48,9.27,9.27,-0.24,916
114/06/27,"956,115","9,152,015",9.56,9.73,9.51,9.51,-0.05,730
