日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"463,030","2,377,122",5.14,5.15,5.13,5.15,-0.01,39
114/08/21,"694,238","3,580,424",5.16,5.17,5.14,5.16,+0.02,57
114/08/20,"804,485","4,132,740",5.12,5.15,5.12,5.14,+0.04,89
114/08/19,"525,776","2,684,585",5.13,5.13,5.09,5.10,+0.01,60
114/08/18,"1,896,244","9,666,089",5.11,5.11,5.08,5.09,-0.04,185
114/08/15,"1,131,063","5,828,102",5.18,5.18,5.13,5.13,-0.07,140
114/08/14,"432,473","2,250,861",5.19,5.21,5.18,5.20,+0.05,86
114/08/13,"1,532,961","7,874,288",5.15,5.15,5.13,5.15,-0.02,189
114/08/12,"2,646,904","13,691,710",5.18,5.19,5.16,5.17,-0.03,174
114/08/11,"2,022,188","10,516,056",5.22,5.22,5.19,5.20,-0.05,147
114/08/08,"2,988,372","15,679,884",5.25,5.27,5.24,5.25,-0.06,212
114/08/07,"1,086,638","5,775,523",5.33,5.34,5.31,5.31,-0.05,145
114/08/06,"1,686,504","9,044,125",5.38,5.38,5.35,5.36,-0.06,154
114/08/05,"606,287","3,282,712",5.43,5.43,5.40,5.42,-0.05,58
114/08/04,"2,020,576","11,071,730",5.47,5.49,5.45,5.47,+0.08,150
114/08/01,"987,745","5,308,091",5.40,5.40,5.36,5.39,+0.01,83
114/07/31,"895,603","4,838,535",5.42,5.42,5.38,5.38,-0.06,104
114/07/30,"1,322,076","7,207,498",5.46,5.47,5.44,5.44,-0.03,89
114/07/29,"795,636","4,345,692",5.46,5.47,5.45,5.47,+0.04,93
114/07/28,"2,868,504","15,530,793",5.41,5.43,5.40,5.43,+0.02,108
114/07/25,"1,229,440","6,628,951",5.39,5.41,5.38,5.41,+0.04,90
114/07/24,"3,112,345","16,685,640",5.38,5.38,5.34,5.37,-0.07,298
114/07/23,"4,947,106","26,996,257",5.49,5.49,5.44,5.44,-0.20,396
114/07/22,"763,036","4,289,961",5.61,5.65,5.61,5.64,+0.01,54
114/07/21,"571,299","3,210,696",5.62,5.64,5.61,5.63,+0.02,25
114/07/18,"929,483","5,211,498",5.60,5.62,5.60,5.61, 0.00,53
114/07/17,"247,650","1,392,012",5.62,5.65,5.61,5.61,-0.01,52
114/07/16,"624,170","3,512,406",5.62,5.65,5.62,5.62,-0.03,39
114/07/15,"614,390","3,464,175",5.63,5.65,5.62,5.65,+0.04,52
114/07/14,"866,474","4,881,622",5.66,5.68,5.61,5.61,-0.03,71
114/07/11,"426,665","2,399,574",5.64,5.64,5.60,5.64,-0.03,77
114/07/10,"4,036,304","22,939,651",5.68,5.70,5.66,5.67,+0.03,92
114/07/09,"369,925","2,092,520",5.66,5.67,5.64,5.64,-0.02,56
114/07/08,"2,342,450","13,279,984",5.67,5.70,5.66,5.66,-0.04,115
114/07/07,"3,105,334","17,652,055",5.68,5.70,5.67,5.70,-0.01,134
114/07/04,"4,520,700","25,668,482",5.66,5.71,5.64,5.71,+0.04,249
114/07/03,"1,917,650","10,860,629",5.65,5.67,5.65,5.67,+0.02,111
114/07/02,"2,034,778","11,504,480",5.66,5.68,5.64,5.65, 0.00,138
114/07/01,"1,465,271","8,265,310",5.62,5.66,5.62,5.65,+0.05,107
114/06/30,"2,275,471","12,690,747",5.57,5.61,5.56,5.60,-0.02,182
114/06/27,"2,386,848","13,391,137",5.61,5.62,5.60,5.62,-0.09,219
114/06/26,"582,138","3,324,244",5.71,5.72,5.70,5.71,-0.02,57
114/06/25,"840,111","4,828,050",5.74,5.76,5.73,5.73, 0.00,45
114/06/24,"672,500","3,852,910",5.74,5.74,5.72,5.73,-0.07,62
114/06/23,"1,150,016","6,662,516",5.80,5.80,5.78,5.80,+0.06,109
114/06/20,"625,050","3,589,544",5.73,5.75,5.73,5.74,+0.01,52
114/06/19,"510,600","2,925,987",5.73,5.74,5.72,5.73,+0.03,42
114/06/18,"1,169,104","6,671,058",5.72,5.72,5.69,5.70,-0.04,118
114/06/17,"669,180","3,840,435",5.74,5.75,5.73,5.74,-0.02,52
114/06/16,"1,047,120","6,027,943",5.75,5.78,5.75,5.76,-0.05,60
114/06/13,"1,619,752","9,417,191",5.81,5.83,5.79,5.81,+0.06,106
114/06/12,"237,273","1,365,093",5.77,5.77,5.74,5.75,+0.01,29
114/06/11,"312,801","1,795,411",5.74,5.75,5.73,5.74,+0.01,28
114/06/10,"986,599","5,637,907",5.72,5.73,5.71,5.73, 0.00,58
114/06/09,"762,500","4,370,850",5.72,5.75,5.72,5.73,-0.03,55
114/06/06,"139,800","806,229",5.77,5.78,5.76,5.76,-0.04,40
114/06/05,"383,321","2,217,576",5.77,5.80,5.76,5.80,+0.07,58
114/06/04,"812,863","4,660,411",5.75,5.75,5.73,5.73,-0.06,84
