日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"24,066,245","288,879,144",11.89,12.10,11.89,11.99,+0.14,"3,344"
114/08/21,"23,408,730","277,084,725",11.81,11.88,11.76,11.85,+0.30,"2,700"
114/08/20,"36,221,630","419,251,844",11.65,11.66,11.48,11.55,-0.29,"3,679"
114/08/19,"21,322,306","250,506,008",11.78,11.84,11.63,11.84,+0.01,"2,630"
114/08/18,"25,270,284","297,376,185",11.62,11.92,11.59,11.83,+0.22,"2,885"
114/08/15,"25,127,053","289,646,997",11.56,11.61,11.44,11.61,-0.02,"2,866"
114/08/14,"42,397,843","500,278,732",11.89,11.94,11.61,11.63,+0.15,"4,573"
114/08/13,"40,214,061","457,155,084",11.17,11.52,11.17,11.48,+0.47,"5,211"
114/08/12,"18,165,193","199,851,502",10.95,11.07,10.93,11.01,+0.04,"1,923"
114/08/11,"15,179,521","166,664,022",11.04,11.05,10.90,10.97,+0.02,"1,651"
114/08/08,"17,468,474","192,226,914",11.10,11.10,10.94,10.95,-0.17,"2,318"
114/08/07,"19,503,348","216,250,931",11.13,11.21,10.93,11.12,+0.06,"2,331"
114/08/06,"16,355,364","180,590,282",10.96,11.14,10.92,11.06,+0.14,"2,410"
114/08/05,"17,391,587","189,268,163",10.84,10.95,10.82,10.92,+0.18,"1,787"
114/08/04,"24,314,412","257,809,305",10.49,10.74,10.48,10.74,+0.04,"2,718"
114/08/01,"25,265,946","273,580,110",10.84,10.97,10.70,10.70,-0.22,"3,678"
114/07/31,"39,433,867","433,641,541",11.09,11.09,10.87,10.92,-0.43,"5,908"
114/07/30,"19,297,763","218,118,503",11.23,11.40,11.13,11.35,+0.22,"2,215"
114/07/29,"21,173,004","236,217,074",11.25,11.29,11.08,11.13,-0.17,"2,678"
114/07/28,"24,895,487","281,790,227",11.26,11.44,11.22,11.30,+0.09,"2,338"
114/07/25,"28,830,101","324,297,172",11.35,11.39,11.14,11.21,-0.25,"4,160"
114/07/24,"30,493,543","346,834,361",11.32,11.47,11.25,11.46,+0.11,"3,583"
114/07/23,"41,394,852","462,845,649",11.07,11.35,11.04,11.35,+0.49,"5,706"
114/07/22,"33,458,308","360,957,672",10.83,10.88,10.67,10.86,+0.18,"3,643"
114/07/21,"18,060,870","193,664,590",10.71,10.80,10.68,10.68,+0.15,"2,607"
114/07/18,"24,477,376","258,387,483",10.55,10.62,10.49,10.53,+0.15,"3,035"
114/07/17,"17,129,086","177,513,588",10.39,10.47,10.27,10.38,+0.04,"2,215"
114/07/16,"50,863,884","530,590,733",10.30,10.55,10.30,10.34,+0.30,"6,150"
114/07/15,"28,260,427","285,179,136",10.03,10.24,9.93,10.04,+0.09,"3,671"
114/07/14,"19,721,332","194,870,349",9.83,9.96,9.77,9.95,-0.13,"2,270"
114/07/11,"45,857,844","458,970,613",9.78,10.13,9.74,10.08,+0.32,"4,763"
114/07/10,"9,932,875","96,496,870",9.67,9.77,9.66,9.76, 0.00,"1,435"
114/07/09,"14,474,248","141,193,408",9.86,9.86,9.68,9.76,-0.02,"1,677"
114/07/08,"18,278,993","178,615,339",9.65,9.85,9.65,9.78,+0.16,"2,129"
114/07/07,"13,002,496","124,610,550",9.62,9.65,9.50,9.62,-0.10,"1,611"
114/07/04,"27,024,795","258,318,890",9.68,9.72,9.45,9.72,+0.13,"3,230"
114/07/03,"33,765,484","326,383,499",9.85,9.85,9.57,9.59,-0.22,"4,260"
114/07/02,"19,440,922","191,976,914",9.90,10.01,9.80,9.81,-0.08,"2,192"
114/07/01,"9,003,978","89,071,550",9.94,9.94,9.87,9.89,+0.07,915
114/06/30,"14,321,461","140,663,193",9.84,9.91,9.74,9.82,+0.03,"1,526"
114/06/27,"23,168,448","229,689,979",10.05,10.05,9.78,9.79,-0.13,"2,532"
114/06/26,"23,833,347","237,981,379",10.10,10.10,9.92,9.92,-0.13,"2,240"
114/06/25,"27,493,367","276,470,935",10.10,10.11,10.00,10.05,+0.14,"2,716"
114/06/24,"34,747,795","342,738,191",9.75,9.97,9.72,9.91,+0.34,"3,712"
114/06/23,"18,340,138","173,036,449",9.37,9.58,9.34,9.57,+0.10,"1,896"
114/06/20,"18,516,684","174,688,000",9.32,9.51,9.32,9.47,+0.10,"2,447"
114/06/19,"34,535,989","327,550,368",9.66,9.66,9.35,9.37,-0.31,"4,301"
114/06/18,"25,665,599","249,808,573",9.82,9.88,9.66,9.68,-0.19,"3,289"
114/06/17,"16,271,410","161,685,980",9.95,10.01,9.86,9.87,+0.02,"1,664"
114/06/16,"14,975,944","147,027,593",9.76,9.88,9.72,9.85,+0.09,"1,416"
114/06/13,"48,415,846","477,801,218",9.95,10.06,9.75,9.76,-0.35,"5,124"
114/06/12,"26,337,313","267,707,768",10.25,10.25,10.11,10.11,-0.19,"2,459"
114/06/11,"39,376,436","403,532,215",10.14,10.32,10.14,10.30,+0.35,"4,224"
114/06/10,"28,109,922","284,369,404",10.14,10.20,9.95,9.95,-0.04,"3,079"
114/06/09,"38,102,956","381,985,215",9.90,10.12,9.90,9.99,+0.24,"4,035"
114/06/06,"26,947,657","265,639,729",9.94,9.95,9.75,9.75,-0.02,"2,218"
