日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"7,331","714,214",97.10,97.50,97.10,97.50, 0.00,18
114/08/21,"2,000","195,000",97.50,97.50,97.50,97.50, 0.00,2
114/08/20,"74,000","7,214,300",97.40,97.50,97.40,97.50,+0.10,23
114/08/19,"80,492","7,847,734",97.50,97.50,97.40,97.40,-0.10,40
114/08/18,"39,598","3,858,592",97.50,97.50,97.20,97.50, 0.00,19
114/08/15,"50,868","4,958,497",97.50,97.60,97.30,97.50,+0.10,35
114/08/14,"7,218","702,957",97.40,97.40,97.40,97.40,+0.10,7
114/08/13,"17,150","1,669,095",97.30,97.40,97.30,97.30, 0.00,14
114/08/12,"6,920","672,688",97.10,97.30,97.10,97.30,+0.20,56
114/08/11,"8,000","776,700",97.00,97.10,97.00,97.10,+0.10,8
114/08/08,"2,249","218,080",97.00,97.00,97.00,97.00, 0.00,7
114/08/07,"17,117","1,660,989",97.30,97.30,97.00,97.00,-0.30,95
114/08/06,"8,307","806,456",97.00,97.30,97.00,97.30,+0.30,12
114/08/05,"14,691","1,423,734",96.70,97.00,96.70,97.00,+0.30,20
114/08/04,"16,711","1,613,254",96.50,96.70,96.50,96.70,+0.20,26
114/08/01,"22,104","2,130,695",96.20,96.50,96.20,96.50,+0.20,17
114/07/31,"3,582","344,774",96.30,96.30,96.30,96.30, 0.00,45
114/07/30,"3,292","316,932",96.30,96.30,96.30,96.30,+0.30,8
114/07/29,"2,108","202,671",96.30,96.30,96.00,96.00,-0.30,5
114/07/28,"6,219","598,906",96.40,96.40,96.30,96.30, 0.00,12
114/07/25,"6,160","593,398",96.20,96.40,96.20,96.30,-0.10,7
114/07/24,"10,236","986,607",96.40,96.40,96.40,96.40, 0.00,12
114/07/23,"9,095","876,747",96.40,96.40,96.40,96.40,+0.10,8
114/07/22,"7,241","697,354",96.40,96.40,96.30,96.30, 0.00,25
114/07/21,"2,000","192,600",96.30,96.30,96.30,96.30,-0.10,2
114/07/18,"10,005","964,184",96.50,96.50,96.40,96.40, 0.00,28
114/07/17,"4,159","400,863",96.40,96.40,96.40,96.40,+0.10,18
114/07/16,"3,000","289,100",96.40,96.40,96.30,96.30, 0.00,3
114/07/15,"9,206","887,176",96.40,96.40,96.30,96.30, 0.00,11
114/07/14,"15,780","1,519,789",96.30,96.50,96.30,96.30,-0.10,15
114/07/11,"8,000","770,900",96.40,96.40,96.30,96.40,+0.10,7
114/07/10,"10,014","963,371",96.10,96.30,96.10,96.30,+0.10,19
114/07/09,"5,068","487,233",96.10,96.20,96.10,96.20,+0.20,7
114/07/08,"12,048","1,156,695",96.00,96.10,96.00,96.00, 0.00,11
114/07/07,"7,000","672,200",96.10,96.10,96.00,96.00,-0.20,7
114/07/04,"14,000","1,346,800",96.20,96.20,96.20,96.20,+0.10,6
114/07/03,"12,046","1,156,501",96.00,96.10,96.00,96.10,+0.40,11
114/07/02,"21,192","2,027,087",95.70,95.70,95.50,95.70,+0.20,21
114/07/01,"116,832","11,103,687",95.00,95.50,95.00,95.50,+0.50,32
114/06/30,"7,480","708,738",94.60,95.00,94.60,95.00,+0.50,18
114/06/27,"75,238","7,110,190",94.60,94.60,94.50,94.50,-0.10,33
114/06/26,"38,105","3,597,036",93.60,94.80,93.60,94.60,X0.00,45
114/06/25,"23,259","2,277,815",98.00,98.00,97.90,97.90,-0.10,24
114/06/24,"48,040","4,707,925",98.00,98.00,98.00,98.00,+0.10,17
114/06/23,"26,197","2,564,504",97.80,97.90,97.80,97.90, 0.00,10
114/06/20,"10,260","1,003,391",97.80,97.90,97.80,97.90, 0.00,15
114/06/19,"8,200","801,843",97.70,97.90,97.70,97.90,+0.10,20
114/06/18,"51,482","5,038,244",97.70,98.00,97.70,97.80,+0.20,14
114/06/17,"6,130","598,491",97.70,97.70,97.60,97.60,-0.10,9
114/06/16,"44,024","4,301,137",97.70,97.70,97.70,97.70,X0.00,8
114/06/12,"4,856","473,588",97.50,97.70,97.50,97.70,+0.20,5
114/06/11,"24,540","2,395,006",97.70,97.70,97.50,97.50,-0.30,25
114/06/10,"3,231","315,774",97.70,97.80,97.70,97.80,+0.10,6
114/06/09,"2,362","230,902",97.80,97.80,97.70,97.70, 0.00,7
114/06/06,"12,105","1,182,498",97.60,97.70,97.60,97.70, 0.00,10
114/06/05,"13,197","1,288,180",97.60,97.70,97.60,97.70,+0.20,7
114/06/04,"4,210","411,274",97.60,98.00,97.50,97.50, 0.00,10
114/06/03,"3,071","299,520",97.40,97.70,97.40,97.50,X0.00,6
114/05/29,"3,317","323,179",97.40,97.70,97.30,97.70,+0.50,5
114/05/28,"13,000","1,263,700",97.20,97.30,97.20,97.20,-0.10,5
114/05/27,"9,175","892,222",97.30,97.40,97.00,97.30, 0.00,11
114/05/26,"4,358","423,526",97.10,97.30,97.10,97.30,+0.40,7
114/05/23,"18,000","1,744,200",96.90,96.90,96.90,96.90,+0.10,10
114/05/22,"13,005","1,260,582",96.90,97.00,96.80,96.80,-0.10,9
114/05/21,"14,134","1,370,871",97.00,97.00,96.90,96.90,-0.10,8
114/05/20,"4,050","392,850",97.00,97.00,97.00,97.00, 0.00,4
114/05/19,"39,239","3,806,244",97.10,97.10,97.00,97.00, 0.00,17
114/05/16,"12,435","1,205,391",96.80,97.00,96.80,97.00,+0.50,13
114/05/15,"40,128","3,874,752",96.70,96.90,96.50,96.50,-0.20,27
114/05/14,"22,825","2,207,174",96.90,96.90,96.60,96.70, 0.00,19
114/05/13,"31,410","3,038,854",97.00,97.10,96.20,96.70,-0.30,49
114/05/12,"36,420","3,535,406",97.10,97.20,97.00,97.00,-0.20,14
114/05/09,"46,012","4,470,967",97.30,97.30,97.00,97.20,-0.20,24
114/05/08,"19,898","1,935,914",97.30,97.40,97.30,97.40,+0.20,26
114/05/07,"5,200","505,300",97.10,97.20,97.10,97.20,+0.10,28
114/05/06,"7,000","679,500",97.00,97.10,97.00,97.10,+0.10,6
114/05/05,"40,214","3,903,065",97.10,97.10,97.00,97.00,-0.20,20
114/05/02,"7,001","681,196",97.30,97.40,97.20,97.20,-0.10,6
114/04/30,"4,000","389,300",97.30,97.40,97.30,97.30,+0.10,4
114/04/29,"5,216","506,986",97.30,97.30,97.20,97.20, 0.00,7
114/04/28,"7,109","689,664",97.10,97.20,97.00,97.20,+0.10,38
114/04/25,"7,009","680,673",97.00,97.20,97.00,97.10,+0.10,7
114/04/24,"40,208","3,903,176",97.10,97.10,97.00,97.00,-0.10,42
114/04/23,"32,071","3,114,056",97.10,97.10,97.10,97.10, 0.00,28
114/04/22,"13,000","1,261,100",97.00,97.10,96.90,97.10,+0.10,13
114/04/21,"8,000","776,100",97.10,97.10,97.00,97.00, 0.00,5
114/04/18,"6,391","619,115",96.60,97.00,96.60,97.00,+0.40,11
114/04/17,"29,749","2,870,791",96.00,96.70,96.00,96.60,+0.60,39
114/04/16,"2,594","248,804",95.90,96.00,95.90,96.00, 0.00,18
114/04/15,"4,481","429,933",95.80,96.00,95.80,96.00,+0.30,9
114/04/14,"32,674","3,123,819",95.60,95.80,95.40,95.70,+0.10,22
114/04/11,"11,559","1,102,083",95.20,95.60,95.20,95.60,-0.10,13
114/04/10,"7,141","679,941",95.10,95.70,95.10,95.70,+1.70,15
114/04/09,"60,941","5,757,594",95.00,95.20,94.00,94.00,-1.00,78
114/04/08,"19,231","1,825,180",94.60,95.10,94.60,95.00,+0.40,32
114/04/07,"62,982","5,956,246",93.60,95.00,93.60,94.60,-2.70,56
114/04/02,"1,122","109,158",97.30,97.30,97.30,97.30,+0.10,4
114/04/01,"1,925","187,078",97.20,97.20,97.20,97.20,+0.10,11
114/03/31,"33,253","3,236,872",97.70,98.00,97.10,97.10,-0.60,30
114/03/28,"6,000","585,400",97.60,97.70,97.50,97.70,X0.00,6
114/03/26,"3,013","294,268",97.60,97.70,97.60,97.70,+0.20,5
114/03/25,"2,218","216,260",97.50,97.50,97.50,97.50, 0.00,7
114/03/24,"11,288","1,101,579",97.60,97.60,97.50,97.50, 0.00,9
114/03/21,"39,319","3,834,743",97.60,97.60,97.50,97.50,-0.10,27
