日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"260,478","14,155,472",54.50,55.00,54.10,54.40,-0.30,281
114/08/21,"270,437","14,836,504",54.20,55.10,54.20,54.70,+0.70,259
114/08/20,"896,741","48,844,104",56.10,56.10,54.00,54.00,-2.30,757
114/08/19,"338,020","19,131,103",57.10,57.60,56.20,56.30,-0.60,573
114/08/18,"383,444","21,885,141",56.60,57.80,56.40,56.90,-0.10,766
114/08/15,"308,461","17,653,346",57.80,58.00,57.00,57.00,-0.60,611
114/08/14,"431,391","25,024,239",58.50,58.90,57.30,57.60,-0.60,702
114/08/13,"1,524,899","89,070,268",57.60,59.50,57.30,58.20,+1.10,"1,474"
114/08/12,"1,124,547","64,065,500",55.50,58.70,55.50,57.10,+1.60,904
114/08/11,"416,887","22,925,168",55.10,55.50,54.50,55.50,+0.30,491
114/08/08,"299,511","16,591,542",54.70,55.90,54.70,55.20,+0.40,281
114/08/07,"543,301","29,906,889",55.60,55.80,54.70,54.80,-0.70,695
114/08/06,"1,120,411","62,886,660",57.00,58.00,55.40,55.50,-1.90,"1,342"
114/08/05,"1,182,746","68,260,283",56.70,58.60,56.70,57.40,+1.10,892
114/08/04,"245,916","13,822,832",55.90,56.70,55.10,56.30, 0.00,224
114/08/01,"331,187","18,421,719",55.10,56.30,54.20,56.30,+0.90,309
114/07/31,"261,481","14,484,289",55.70,55.80,55.00,55.40,-0.40,251
114/07/30,"347,788","19,437,344",56.00,56.30,55.40,55.80,+0.20,369
114/07/29,"294,575","16,393,138",55.40,56.10,55.30,55.60,-0.20,274
114/07/28,"340,116","19,017,372",55.10,56.30,55.10,55.80,+0.80,266
114/07/25,"331,476","18,270,780",55.60,55.60,54.70,55.00,-0.50,289
114/07/24,"312,828","17,392,130",56.10,56.30,55.40,55.50,-0.40,320
114/07/23,"591,085","33,190,839",56.40,57.40,55.00,55.90,-0.10,645
114/07/22,"505,852","28,761,406",58.00,58.00,56.00,56.00,-1.60,708
114/07/21,"299,150","17,211,494",57.00,57.80,57.00,57.60,+0.50,262
114/07/18,"362,731","20,769,912",57.50,57.90,57.00,57.10,-0.80,372
114/07/17,"488,277","27,935,418",56.50,57.90,56.10,57.90,+1.60,402
114/07/16,"267,213","15,094,855",56.60,56.90,56.20,56.30,-0.30,260
114/07/15,"189,313","10,709,467",56.30,56.80,56.30,56.60,+0.30,193
114/07/14,"426,590","23,907,265",56.00,56.80,55.50,56.30,+0.10,483
114/07/11,"655,322","37,061,371",55.30,57.20,55.30,56.20,+0.90,552
114/07/10,"196,468","10,915,063",56.00,56.00,55.10,55.30, 0.00,210
114/07/09,"335,365","18,541,748",54.90,55.70,54.80,55.30,+0.40,282
114/07/08,"226,069","12,370,586",54.70,55.20,54.20,54.90,+0.10,200
114/07/07,"179,438","9,859,943",55.50,55.50,54.70,54.80,-0.90,199
114/07/04,"201,419","11,238,541",56.80,56.80,55.30,55.70,-1.00,249
114/07/03,"288,486","16,312,827",56.10,56.80,56.10,56.70,+0.40,256
114/07/02,"950,333","53,019,200",55.50,56.30,54.90,56.30,+0.90,681
114/07/01,"592,058","33,122,802",55.80,57.00,55.10,55.40,-0.60,526
114/05/29,"3,414,230","211,526,075",62.10,62.90,61.30,61.60,+0.50,"2,311"
114/05/28,"4,040,714","251,066,601",63.20,63.60,61.10,61.10,-0.20,"3,169"
