日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"971,119","7,573,992",7.80,7.83,7.77,7.82,+0.02,145
114/08/21,"1,550,267","12,050,976",7.78,7.81,7.75,7.80, 0.00,258
114/08/20,"1,844,761","14,423,978",7.82,7.87,7.77,7.80, 0.00,223
114/08/19,"2,706,609","21,091,708",7.84,7.84,7.77,7.80,-0.04,503
114/08/18,"1,037,319","8,122,826",7.85,7.85,7.81,7.84,-0.01,284
114/08/15,"842,934","6,616,413",7.83,7.88,7.83,7.85,+0.02,193
114/08/14,"686,856","5,374,686",7.81,7.84,7.81,7.83, 0.00,164
114/08/13,"2,907,376","22,763,517",7.85,7.86,7.80,7.83,-0.02,398
114/08/12,"2,936,023","22,983,824",7.80,7.85,7.80,7.85,+0.06,412
114/08/11,"3,117,915","24,255,462",7.76,7.81,7.74,7.79,+0.03,421
114/08/08,"2,683,975","20,821,954",7.74,7.79,7.72,7.76,+0.02,310
114/08/07,"1,875,931","14,480,337",7.72,7.74,7.69,7.74,+0.01,258
114/08/06,"1,582,536","12,231,252",7.71,7.77,7.71,7.73,+0.02,213
114/08/05,"2,991,597","23,044,440",7.73,7.74,7.69,7.71,-0.02,286
114/08/04,"3,446,598","26,457,173",7.60,7.73,7.60,7.73,+0.13,388
114/08/01,"1,903,195","14,437,902",7.52,7.60,7.52,7.60,+0.06,255
114/07/31,"2,624,392","19,717,813",7.50,7.55,7.49,7.54,+0.04,269
114/07/30,"1,543,591","11,565,846",7.49,7.50,7.49,7.50,+0.01,176
114/07/29,"1,669,000","12,483,675",7.49,7.49,7.46,7.49, 0.00,169
114/07/28,"1,493,705","11,167,849",7.47,7.49,7.47,7.49,+0.03,174
114/07/25,"1,912,798","14,277,138",7.47,7.48,7.45,7.46, 0.00,145
114/07/24,"2,098,662","15,670,975",7.48,7.49,7.45,7.46,-0.01,189
114/07/23,"247,537","1,849,018",7.46,7.48,7.46,7.47,+0.01,85
114/07/22,"2,259,580","16,915,440",7.48,7.52,7.46,7.46,-0.02,161
114/07/21,"979,476","7,310,885",7.49,7.49,7.44,7.48,-0.01,144
114/07/18,"830,756","6,216,414",7.48,7.49,7.48,7.49,+0.01,104
