日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"3,212,257","21,504,424",6.69,6.71,6.68,6.69,-0.04,394
114/08/21,"8,544,537","57,504,588",6.75,6.75,6.71,6.73,-0.09,472
114/08/20,"8,668,714","59,194,273",6.80,6.84,6.80,6.82,+0.04,600
114/08/19,"5,619,515","38,066,406",6.76,6.80,6.75,6.78,-0.02,346
114/08/18,"9,504,056","64,806,258",6.82,6.84,6.79,6.80,+0.07,583
114/08/15,"5,733,385","38,497,718",6.73,6.73,6.69,6.73,-0.05,409
114/08/14,"7,190,550","48,836,461",6.79,6.80,6.78,6.78,+0.03,503
114/08/13,"11,586,108","78,412,165",6.76,6.78,6.75,6.75,+0.10,904
114/08/12,"7,420,899","49,503,291",6.67,6.69,6.65,6.65,-0.08,544
114/08/11,"12,317,338","83,032,632",6.74,6.76,6.72,6.73,+0.03,733
114/08/08,"49,740,618","332,605,532",6.68,6.71,6.67,6.70,+0.12,"1,740"
114/08/07,"23,729,955","156,250,395",6.60,6.60,6.56,6.58,+0.06,"1,176"
114/08/06,"28,872,306","188,492,104",6.54,6.55,6.51,6.52,+0.05,899
114/08/05,"36,312,898","234,294,717",6.45,6.48,6.43,6.47,+0.12,"1,433"
114/08/04,"38,267,852","243,610,579",6.36,6.39,6.35,6.35,+0.15,"1,746"
114/08/01,"13,652,817","84,632,768",6.19,6.22,6.18,6.20,+0.04,709
114/07/31,"33,973,797","208,611,200",6.13,6.16,6.12,6.16,-0.05,"2,092"
114/07/30,"58,577,192","363,482,386",6.21,6.22,6.19,6.21,-0.24,"3,414"
114/07/29,"14,935,259","96,061,675",6.42,6.45,6.42,6.45,-0.07,762
114/07/28,"14,915,057","97,549,717",6.54,6.55,6.52,6.52,+0.06,627
114/07/25,"7,358,403","47,536,312",6.47,6.48,6.44,6.46,-0.06,513
114/07/24,"6,207,282","40,502,967",6.52,6.54,6.51,6.52, 0.00,194
114/07/23,"5,231,741","34,133,326",6.53,6.54,6.51,6.52,-0.02,248
114/07/22,"14,891,241","97,332,414",6.51,6.56,6.50,6.54,+0.07,755
114/07/21,"4,175,831","27,011,063",6.47,6.48,6.46,6.47,+0.03,228
114/07/18,"14,579,023","93,966,077",6.44,6.48,6.43,6.44,-0.10,760
114/07/17,"11,564,640","75,552,031",6.52,6.55,6.52,6.54,+0.03,354
114/07/16,"12,129,202","79,035,265",6.51,6.53,6.50,6.51, 0.00,422
114/07/15,"21,498,104","140,182,171",6.51,6.54,6.51,6.51,+0.12,"1,162"
114/07/14,"17,537,539","111,888,827",6.38,6.39,6.37,6.39,-0.13,"1,259"
114/07/11,"15,442,349","100,830,855",6.54,6.54,6.50,6.52,+0.12,"1,045"
114/07/10,"9,797,584","62,687,175",6.42,6.42,6.38,6.40,-0.02,653
114/07/09,"15,061,820","96,472,202",6.42,6.42,6.39,6.42,-0.04,973
114/07/08,"18,827,740","121,636,136",6.46,6.48,6.44,6.46,-0.11,"1,189"
114/07/07,"19,682,659","130,063,236",6.61,6.62,6.57,6.57,+0.07,907
114/07/04,"7,401,877","48,094,530",6.51,6.52,6.48,6.50,-0.02,451
114/07/03,"20,689,394","134,520,366",6.50,6.53,6.48,6.52,-0.15,"1,258"
114/07/02,"8,806,014","58,762,808",6.68,6.69,6.66,6.67,-0.07,595
114/07/01,"19,129,411","128,872,770",6.73,6.75,6.72,6.74,+0.06,870
114/06/30,"15,156,756","101,900,320",6.74,6.75,6.68,6.68,+0.05,796
114/06/27,"18,463,456","122,610,595",6.68,6.68,6.63,6.63,-0.06,705
114/06/26,"22,273,909","149,241,242",6.72,6.72,6.68,6.69,-0.01,968
114/06/25,"44,128,485","296,127,726",6.72,6.73,6.69,6.70,+0.07,"2,505"
114/06/24,"155,604,769","1,029,724,794",6.61,6.65,6.56,6.63,+0.60,"6,697"
114/06/23,"42,186,334","252,127,174",5.97,6.03,5.94,6.03,-0.08,"4,086"
114/06/20,"28,278,512","173,009,287",6.10,6.16,6.09,6.11,-0.04,"2,115"
114/06/19,"25,537,292","157,659,755",6.21,6.22,6.15,6.15,-0.08,"2,263"
114/06/18,"56,803,776","349,952,561",6.12,6.24,6.12,6.23,-0.10,"4,231"
114/06/17,"61,237,431","387,911,434",6.33,6.37,6.26,6.33,+0.08,"3,447"
114/06/16,"102,020,227","636,770,832",6.23,6.28,6.21,6.25,-0.03,"4,220"
114/06/13,"183,031,155","1,147,532,576",6.36,6.38,6.19,6.28,-0.53,"12,573"
114/06/12,"100,820,207","684,574,523",6.76,6.82,6.74,6.81,-0.27,"6,383"
114/06/11,"17,328,451","122,852,667",7.09,7.10,7.07,7.08,+0.03,"1,082"
114/06/10,"44,129,000","309,995,816",7.04,7.05,7.01,7.05,-0.08,"3,402"
114/06/09,"40,485,042","288,652,465",7.13,7.14,7.12,7.13,-0.16,"2,521"
114/06/06,"8,795,984","63,965,018",7.27,7.29,7.26,7.29,-0.05,703
114/06/05,"8,881,935","65,091,495",7.33,7.35,7.31,7.34,+0.04,503
114/06/04,"11,379,990","82,822,262",7.27,7.30,7.26,7.30,-0.04,"1,042"
114/06/03,"9,791,175","71,464,309",7.29,7.34,7.26,7.34,-0.02,774
114/06/02,"11,788,863","86,817,101",7.39,7.39,7.33,7.36,+0.03,625
114/05/29,"26,520,794","194,732,032",7.35,7.37,7.32,7.33,-0.18,"2,316"
114/05/28,"6,157,917","46,180,532",7.47,7.52,7.47,7.51,+0.01,304
114/05/27,"7,769,683","58,171,717",7.47,7.51,7.44,7.50,+0.04,413
114/05/26,"7,770,470","57,894,451",7.44,7.48,7.43,7.46,-0.09,683
114/05/23,"18,468,022","139,407,673",7.54,7.57,7.53,7.55,+0.10,"1,075"
114/05/22,"20,318,888","152,264,680",7.51,7.52,7.45,7.45,+0.13,"1,428"
114/05/21,"30,843,832","225,997,323",7.35,7.36,7.30,7.32,-0.13,"2,440"
114/05/20,"12,535,359","93,158,138",7.42,7.46,7.42,7.45,-0.05,837
114/05/19,"10,148,870","75,865,844",7.45,7.50,7.44,7.50,-0.02,614
114/05/16,"13,388,497","100,846,458",7.55,7.56,7.46,7.52,-0.05,"1,009"
114/05/15,"26,204,505","197,331,619",7.49,7.58,7.48,7.57,+0.20,"1,566"
114/05/14,"30,438,338","224,110,128",7.36,7.38,7.35,7.37,-0.17,"2,223"
114/05/13,"13,678,555","103,209,946",7.56,7.57,7.53,7.54,-0.05,"1,112"
114/05/12,"9,745,123","74,156,112",7.64,7.64,7.58,7.59,-0.14,"1,143"
114/05/09,"9,981,128","77,326,231",7.75,7.77,7.71,7.73,-0.23,"1,053"
114/05/08,"7,360,773","58,745,308",8.01,8.01,7.94,7.96,+0.15,584
114/05/07,"9,345,728","73,036,277",7.80,7.85,7.79,7.81,-0.22,901
114/05/06,"18,101,984","145,600,003",8.07,8.07,8.01,8.03,-0.22,805
114/05/05,"29,570,481","244,890,428",8.33,8.34,8.24,8.25,+0.34,"1,660"
114/05/02,"20,224,962","160,404,476",8.00,8.00,7.87,7.91,-0.04,"1,026"
114/04/30,"24,061,649","190,040,506",7.88,7.95,7.85,7.95,+0.21,"1,725"
114/04/29,"16,720,558","128,788,525",7.68,7.75,7.67,7.74,+0.19,"1,260"
114/04/28,"4,980,946","37,632,403",7.55,7.59,7.53,7.55,-0.02,385
114/04/25,"6,788,503","51,337,360",7.59,7.60,7.54,7.57,-0.08,730
114/04/24,"13,857,720","105,934,673",7.64,7.67,7.62,7.65,+0.22,"1,072"
114/04/23,"17,744,983","132,132,841",7.44,7.48,7.43,7.43,-0.17,"1,288"
114/04/22,"6,537,600","49,556,310",7.59,7.61,7.55,7.60,+0.01,457
114/04/21,"6,242,397","47,395,519",7.58,7.62,7.57,7.59,+0.03,587
114/04/18,"6,843,991","51,454,237",7.50,7.58,7.45,7.56,-0.07,823
114/04/17,"19,225,451","147,322,271",7.70,7.70,7.62,7.63,-0.28,"1,847"
114/04/16,"6,757,853","53,203,455",7.85,7.91,7.83,7.91,+0.12,526
114/04/15,"8,532,224","66,495,511",7.79,7.82,7.78,7.79,-0.08,812
114/04/14,"16,312,332","128,201,734",7.85,7.88,7.83,7.87,-0.14,964
114/04/11,"18,896,613","152,488,536",8.05,8.11,8.00,8.01,+0.16,"1,252"
114/04/10,"31,808,019","248,527,080",7.77,7.88,7.77,7.85,-0.63,"1,883"
114/04/09,"81,703,145","690,854,814",8.43,8.52,8.38,8.48,+0.60,"3,732"
114/04/08,"44,560,466","352,228,430",7.86,7.95,7.86,7.88,-0.14,"2,204"
114/04/07,"117,179,646","941,610,339",7.89,8.08,7.89,8.02,+0.99,"5,830"
114/04/02,"10,145,542","71,190,070",7.00,7.03,7.00,7.03,+0.04,690
114/04/01,"46,780,794","327,218,392",7.01,7.02,6.97,6.99,-0.25,"3,318"
114/03/31,"16,124,039","116,694,337",7.24,7.25,7.22,7.24,+0.06,897
