日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/15,523448,21151374,41.0,39.65,40.41,482
114/08/14,793016,32011559,41.5,39.5,40.37,787
114/08/13,441795,17291212,39.6,38.35,39.14,455
114/08/12,209465,8062884,39.0,37.6,38.49,165
114/08/11,293443,11186901,38.85,37.05,38.12,284
114/08/08,269180,10313061,39.1,37.9,38.31,303
114/08/07,316269,12183221,39.25,38.1,38.52,290
114/08/06,311584,12077622,39.45,38.3,38.76,317
114/08/05,2151804,86497346,41.35,39.15,40.2,1560
114/08/04,561339,21483693,38.65,36.55,38.27,346
114/08/01,75344,2655424,35.65,34.8,35.24,84
114/07/31,83984,2951339,35.9,34.9,35.14,97
114/07/30,101073,3599403,35.9,35.3,35.61,81
114/07/29,46282,1643149,36.1,35.1,35.5,54
114/07/28,160245,5701630,36.1,34.8,35.58,125
114/07/25,71060,2494606,35.5,34.85,35.11,60
114/07/24,81341,2853769,35.5,34.8,35.08,86
114/07/23,150611,5324845,36.0,34.9,35.35,122
114/07/22,90874,3124459,35.8,34.0,34.38,87
114/07/21,71000,2489700,35.75,34.8,35.07,60
114/07/18,215372,7671918,36.6,34.75,35.62,234
114/07/17,171807,6053172,35.5,34.3,35.23,162
114/07/16,47486,1639185,34.8,34.25,34.52,53
114/07/15,55271,1906589,35.65,34.2,34.5,55
114/07/14,26031,894572,34.7,34.25,34.37,30
114/07/11,127307,4402720,35.25,34.0,34.58,126
114/07/10,45059,1527660,34.6,33.65,33.9,48
114/07/09,30570,1041979,34.6,33.8,34.09,34
114/07/08,86929,2931807,34.05,33.3,33.73,82
114/07/07,108610,3699101,34.35,33.85,34.06,152
114/07/04,134093,4723943,36.95,35.0,35.23,109
114/07/03,230289,8196434,36.3,34.5,35.59,178
114/07/02,57470,2017005,35.4,34.95,35.1,86
114/07/01,51929,1849683,36.2,35.05,35.62,68
114/06/30,92360,3242748,35.95,34.65,35.11,88
114/06/27,272310,9937021,37.8,35.65,36.49,277
114/06/26,179569,6599794,37.45,36.0,36.75,180
114/06/25,65982,2355810,36.65,35.5,35.7,70
114/06/24,96254,3442465,36.35,34.5,35.76,90
114/06/23,73554,2485520,34.5,32.7,33.79,75
114/06/20,79487,2775130,36.0,34.6,34.91,88
114/06/19,171560,6052160,36.2,35.05,35.28,149
114/06/18,73032,2659063,37.45,36.0,36.41,68
114/06/17,84738,3072362,36.8,36.0,36.26,83
114/06/16,52003,1886063,36.6,35.4,36.27,49
114/06/13,174004,6326957,37.95,36.0,36.36,187
114/06/12,96127,3589335,37.95,37.0,37.34,110
114/06/11,106278,4012060,38.35,37.5,37.75,80
114/06/10,189940,7157642,38.55,36.65,37.68,172
114/06/09,319288,11654962,37.6,35.8,36.5,279
114/06/06,150787,5717770,38.75,37.15,37.92,158
114/06/05,139694,5436773,39.7,38.5,38.92,118
114/06/04,248947,9886750,41.05,38.85,39.71,251
114/06/03,92778,3603886,40.5,38.5,38.84,97
114/06/02,97737,3778220,39.7,38.05,38.66,113
114/05/29,54629,2169432,40.45,39.5,39.71,69
114/05/28,146000,5870854,41.45,39.65,40.21,174
114/05/27,98346,4020006,41.75,40.4,40.88,139
114/05/26,377882,15650604,42.2,40.2,41.42,430
114/05/23,111800,4455105,40.45,39.5,39.85,125
114/05/22,165264,6596675,40.4,39.65,39.92,149
114/05/21,192680,7925106,42.0,40.35,41.13,371
114/05/20,246181,10308670,42.2,41.55,41.87,183
114/05/19,373321,15635480,42.6,41.05,41.88,330
114/05/16,379349,15803083,42.35,41.0,41.66,333
114/05/15,385723,15715767,41.45,40.0,40.74,311
114/05/14,714040,29020095,41.9,39.9,40.64,820
114/05/13,333093,12887082,39.6,38.1,38.69,278
114/05/12,635900,24229290,38.7,35.9,38.1,461
114/05/09,170635,6082872,36.45,34.5,35.65,140
114/05/08,162225,5683285,35.5,34.6,35.03,133
114/05/07,63200,2173496,35.0,34.1,34.39,69
114/05/06,108664,3782787,35.1,34.55,34.81,93
114/05/05,279225,9661695,36.25,33.5,34.6,221
114/05/02,231434,8408046,36.8,35.85,36.33,192
114/04/30,375278,13677737,37.7,35.3,36.45,413
114/04/29,289238,10224291,36.2,34.6,35.35,227
114/04/28,103877,3581507,34.7,34.2,34.48,93
114/04/25,136326,4647246,34.5,33.55,34.09,117
114/04/24,130269,4384532,34.2,33.25,33.66,104
114/04/23,115190,3880734,33.95,33.2,33.69,95
114/04/22,111786,3657842,33.2,31.6,32.72,108
114/04/21,243078,8073007,34.35,32.7,33.21,230
114/04/18,147219,5099802,35.0,34.25,34.64,131
114/04/17,256346,8772650,34.95,33.45,34.22,224
114/04/16,391995,13773749,36.2,34.4,35.14,358
114/04/15,427150,14878760,35.8,33.0,34.83,531
114/04/14,488686,16021558,34.8,32.0,32.78,399
114/04/11,351588,11099005,32.35,29.9,31.57,256
114/04/10,479615,15554622,32.75,31.65,32.43,327
114/04/09,789391,23777759,31.45,29.8,30.12,489
114/04/08,551185,18249014,33.95,33.1,33.11,384
114/04/07,64175,2358420,36.75,36.75,36.75,56
114/04/02,188584,7575009,40.9,39.1,40.17,168
114/04/01,175958,6970477,40.1,39.25,39.61,164
114/03/31,478715,18815743,40.2,38.8,39.3,429
114/03/28,541059,22603821,43.25,40.85,41.78,430
114/03/27,257703,11100039,43.85,42.65,43.07,272
114/03/26,358204,15662288,44.15,43.05,43.72,334
114/03/25,1053686,46189070,44.9,42.1,43.84,1009
114/03/24,178270,7626229,43.4,42.2,42.78,176
114/03/21,230771,9823374,43.55,42.2,42.57,286
114/03/20,213417,9274832,43.85,42.95,43.46,208
114/03/19,250524,10829322,44.1,42.65,43.23,245
114/03/18,199701,8685657,43.7,43.1,43.49,161
114/03/17,258947,11039607,43.1,42.2,42.63,323
114/03/14,271652,11614097,43.45,42.05,42.75,257
114/03/13,527858,22865421,44.5,42.3,43.32,790
114/03/12,719098,31215978,44.5,41.5,43.41,1821
114/03/11,831215,33835029,41.95,39.6,40.71,870
114/03/10,523330,22643880,43.75,42.25,43.27,437
114/03/07,213837,8928718,42.0,41.55,41.75,171
114/03/06,365700,15475942,43.2,42.0,42.32,284
114/03/05,438655,18697958,43.0,42.25,42.63,411
114/03/04,525789,22177309,43.0,41.65,42.18,417
114/03/03,759968,32891292,44.2,42.85,43.28,653
