日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/15,61335,6954590,114.5,112.5,113.39,96
114/08/14,62911,7171350,115.0,113.0,113.99,102
114/08/13,164821,18766587,115.0,112.5,113.86,205
114/08/12,144511,16336028,114.5,111.5,113.04,258
114/08/11,191977,21867425,116.5,113.0,113.91,307
114/08/08,401526,47318765,120.0,116.0,117.85,551
114/08/07,45228,5560375,124.0,122.5,122.94,92
114/08/06,30265,3738743,124.5,123.0,123.53,76
114/08/05,59304,7324399,124.0,121.5,123.51,102
114/08/04,53512,6462205,122.0,119.5,120.76,93
114/08/01,46701,5652400,122.5,119.0,121.03,148
114/07/31,47256,5754671,123.0,121.0,121.78,81
114/07/30,35760,4395477,123.5,122.5,122.92,49
114/07/29,59987,7392443,126.0,122.5,123.23,101
114/07/28,72451,9024364,125.5,123.5,124.56,70
114/07/25,51115,6368844,125.5,122.5,124.6,67
114/07/24,55264,6856769,126.5,123.0,124.07,71
114/07/23,56031,6928146,124.5,122.5,123.65,79
114/07/22,103773,12743775,126.0,121.0,122.8,351
114/07/21,23996,3017883,126.5,125.0,125.77,165
114/07/18,67516,8531472,128.0,126.0,126.36,255
114/07/17,175236,22094521,127.0,124.0,126.08,214
114/07/16,171799,21109208,124.5,122.0,122.87,443
114/07/15,77938,9641593,124.5,123.0,123.71,96
114/07/14,81471,10098928,126.0,122.5,123.96,137
114/07/11,69707,8495585,123.0,119.0,121.88,117
114/07/10,46776,5592854,121.0,118.5,119.57,70
114/07/09,37576,4526835,121.0,119.5,120.47,49
114/07/08,59598,7086400,121.5,117.5,118.9,99
114/07/07,25468,3029932,119.5,118.5,118.97,45
114/07/04,50353,6124418,124.0,121.0,121.63,61
114/07/03,44788,5498907,123.5,122.5,122.78,74
114/07/02,94517,11625589,126.5,121.5,123.0,97
114/07/01,80360,9736164,122.5,119.0,121.16,75
114/06/30,80817,9659695,122.0,118.5,119.53,138
114/06/27,45454,5550778,124.5,121.0,122.12,85
114/06/26,315438,38829713,125.5,122.5,123.1,272
114/06/25,316624,40082086,128.5,125.0,126.59,294
114/06/24,125748,15329172,124.0,119.0,121.9,159
114/06/23,127274,14847797,118.0,115.0,116.66,226
114/06/20,110965,13396480,123.0,119.5,120.73,166
114/06/19,70642,8742400,125.5,122.5,123.76,87
114/06/18,93401,11679486,127.0,123.0,125.05,124
114/06/17,70607,8777389,125.5,123.0,124.31,91
114/06/16,79569,9788289,124.5,121.5,123.02,71
114/06/13,118445,14560073,125.0,121.5,122.93,170
114/06/12,72426,9129056,127.0,125.5,126.05,171
114/06/11,54581,6906401,127.0,126.0,126.53,82
114/06/10,112802,14247860,128.0,124.0,126.31,124
114/06/09,31698,3889359,125.0,121.5,122.7,83
114/06/06,46981,5831941,126.0,123.0,124.13,106
114/06/05,65008,8171932,126.5,124.5,125.71,217
114/06/04,127955,15900853,125.5,122.0,124.27,147
114/06/03,62554,7576240,122.0,120.5,121.12,106
