日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"2,922,782","180,709,271",62.20,62.70,61.30,61.50,-0.80,"2,405"
114/08/21,"3,416,747","213,485,064",63.00,63.00,61.90,62.30,-0.20,"2,187"
114/08/20,"4,839,550","303,839,148",64.20,64.30,62.00,62.50,-1.60,"4,714"
114/08/19,"7,778,745","501,808,119",65.00,65.40,63.10,64.10,-0.20,"5,724"
114/08/18,"11,539,485","742,365,840",64.10,65.50,63.50,64.30,+1.20,"10,243"
114/08/15,"5,722,311","358,849,583",62.10,63.20,61.20,63.10,+1.20,"3,867"
114/08/14,"4,749,861","295,949,228",61.70,63.00,61.50,61.90,+0.80,"3,363"
114/08/13,"3,830,225","234,975,608",62.30,62.30,60.80,61.10,-0.70,"4,118"
114/08/12,"3,291,861","204,651,407",62.20,62.70,61.50,61.80,+0.10,"2,404"
114/08/11,"5,431,452","336,706,210",62.50,63.00,60.90,61.70, 0.00,"4,718"
114/08/08,"6,643,579","404,859,759",59.60,61.90,59.30,61.70,+2.90,"4,163"
114/08/07,"1,381,818","81,174,379",59.00,59.30,58.50,58.80,+0.30,"1,122"
114/08/06,"1,399,188","82,311,180",58.80,59.20,58.50,58.50,+0.10,"1,067"
114/08/05,"1,553,861","90,586,281",58.50,59.00,58.00,58.40,-0.10,"1,253"
114/08/04,"1,479,721","86,574,584",58.40,59.20,57.70,58.50,-0.40,"1,159"
114/08/01,"1,844,409","108,713,284",58.10,59.70,57.50,58.90,+0.40,"1,280"
114/07/31,"3,247,752","190,776,022",60.10,60.10,58.30,58.50,-1.60,"2,810"
114/07/30,"2,746,456","163,756,348",60.00,60.40,58.60,60.10,+0.10,"2,089"
114/07/29,"2,693,438","163,056,843",60.60,61.80,59.80,60.00,-0.70,"2,473"
114/07/28,"4,333,683","264,985,219",61.90,61.90,60.60,60.70,-1.30,"3,425"
114/07/25,"13,744,326","857,347,465",62.00,63.60,61.70,62.00,+0.40,"9,153"
