日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"9,708,695","438,889,746",44.64,45.55,44.64,45.49,+0.79,"1,549"
114/08/21,"11,722,577","519,888,798",44.13,44.74,43.87,44.70,+1.56,"1,971"
114/08/20,"7,377,536","315,970,007",42.70,43.30,42.11,43.14,+0.09,952
114/08/19,"7,866,667","339,817,093",43.28,43.50,42.98,43.05,-0.05,608
114/08/18,"9,264,483","398,761,585",42.52,43.50,42.30,43.10,+0.41,"1,304"
114/08/15,"5,479,238","232,128,501",42.42,42.85,42.00,42.69,+0.02,"1,477"
114/08/14,"14,418,495","618,372,208",42.24,43.41,42.16,42.67,+0.71,"2,460"
114/08/13,"8,892,042","373,850,262",41.90,42.27,41.66,41.96,+0.18,"1,100"
114/08/12,"10,985,438","457,835,254",40.99,41.97,40.65,41.78,+0.92,"1,730"
114/08/11,"7,883,082","321,609,610",40.90,41.00,40.52,40.86,+0.06,548
114/08/08,"2,801,972","114,637,134",40.77,41.08,40.63,40.80,-0.12,377
114/08/07,"8,375,882","341,684,733",40.54,41.13,40.53,40.92,+0.48,828
114/08/06,"6,603,007","267,299,112",40.55,40.75,40.31,40.44,-0.05,502
114/08/05,"3,405,044","136,793,205",39.85,40.49,39.80,40.49,+0.95,900
114/08/04,"4,380,164","172,330,577",39.01,39.81,39.00,39.54,+0.14,857
114/08/01,"9,340,496","371,046,292",39.70,40.13,39.40,39.40,-0.70,"1,720"
114/07/31,"12,703,398","513,612,277",41.22,41.22,40.04,40.10,-1.51,"1,737"
114/07/30,"6,644,611","274,927,007",41.03,41.84,40.65,41.61,+0.61,"1,034"
114/07/29,"3,186,016","130,231,484",40.70,41.22,40.66,41.00,+0.19,445
114/07/28,"2,649,839","108,084,694",40.73,41.15,40.35,40.81,+0.08,593
114/07/25,"6,344,610","259,233,346",41.08,41.24,40.61,40.73,-0.47,"1,016"
114/07/24,"4,606,662","189,605,994",41.38,41.44,40.90,41.20,-0.49,918
114/07/23,"12,163,192","504,001,027",40.92,41.87,40.92,41.69,+0.89,"1,600"
114/07/22,"4,302,928","173,249,787",40.24,40.80,39.73,40.80,+0.71,"1,024"
114/07/21,"2,797,719","112,220,174",40.08,40.26,39.91,40.09,+0.37,591
114/07/18,"7,274,389","288,810,468",39.48,39.98,39.37,39.72,+0.47,862
114/07/17,"2,442,507","95,822,772",39.06,39.48,39.03,39.25,+0.22,405
114/07/16,"4,286,653","167,754,136",39.40,39.58,38.94,39.03,-0.22,"1,056"
114/07/15,"10,454,491","412,773,226",39.81,40.00,39.05,39.25,-0.62,"1,537"
114/07/14,"8,286,156","328,839,263",39.80,40.02,39.29,39.87,-0.63,"1,111"
114/07/11,"12,529,921","505,766,227",39.91,40.91,39.75,40.50,+0.70,"2,217"
114/07/10,"17,647,252","694,392,786",39.18,39.89,39.07,39.80,+0.50,"2,087"
114/07/09,"6,046,074","236,713,778",38.71,39.37,38.62,39.30,+0.71,"1,020"
114/07/08,"7,158,624","275,982,614",38.30,38.84,38.30,38.59,+0.35,494
114/07/07,"3,365,853","129,096,134",38.76,38.76,38.15,38.24,-0.76,561
114/07/04,"8,777,818","336,556,437",37.89,39.08,37.66,39.00,+1.21,"1,498"
114/07/03,"3,662,519","138,010,193",37.50,37.87,37.43,37.79,+0.07,393
114/07/02,"5,587,498","210,254,650",37.64,37.88,37.35,37.72,+0.08,439
114/07/01,"3,520,851","131,975,913",37.35,37.66,37.19,37.64,+0.47,492
114/06/30,"3,022,650","112,365,978",37.45,37.45,36.91,37.17,-0.20,599
114/06/27,"8,379,832","317,456,664",38.33,38.39,37.28,37.37,-0.96,"1,211"
114/06/26,"6,851,652","262,828,235",38.39,38.55,38.15,38.33,+0.37,"1,027"
114/06/25,"4,619,978","174,375,418",37.88,37.96,37.43,37.96,+0.44,646
114/06/24,"7,130,882","268,203,007",36.95,38.05,36.93,37.52,+0.96,"1,191"
114/06/23,"4,719,458","171,466,109",36.37,36.65,36.00,36.56,-0.08,418
114/06/20,"5,255,371","192,105,426",36.22,36.78,36.22,36.64,+0.35,547
114/06/19,"2,752,701","100,066,234",36.54,36.64,36.12,36.29,-0.39,443
114/06/18,"4,682,796","171,630,492",36.58,36.90,36.33,36.68,+0.15,459
114/06/17,"2,011,006","73,302,171",36.63,36.68,36.26,36.53,+0.05,279
114/06/16,"2,813,016","102,236,579",36.45,36.48,36.11,36.48,+0.14,356
114/06/13,"5,254,381","191,513,538",36.80,36.80,36.20,36.34,-0.67,984
