日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"24,393,608","269,109,130",10.98,11.12,10.96,11.01,+0.11,"2,225"
114/08/21,"24,263,706","265,315,747",10.94,11.00,10.88,10.90,+0.10,"2,340"
114/08/20,"24,917,296","269,280,969",10.84,10.90,10.72,10.80,-0.19,"2,820"
114/08/19,"32,376,594","355,307,681",11.05,11.05,10.87,10.99,-0.14,"3,144"
114/08/18,"25,191,579","279,115,001",10.93,11.21,10.93,11.13,+0.23,"2,710"
114/08/15,"35,206,039","384,100,244",11.02,11.02,10.83,10.90,-0.21,"3,637"
114/08/14,"41,156,800","463,539,095",11.29,11.37,11.10,11.11,+0.08,"3,968"
114/08/13,"39,748,953","434,247,463",10.75,11.07,10.75,11.03,+0.42,"4,497"
114/08/12,"20,222,890","213,811,445",10.52,10.65,10.48,10.61,+0.06,"2,214"
114/08/11,"20,746,745","219,191,943",10.62,10.67,10.49,10.55,-0.03,"2,119"
114/08/08,"18,857,599","200,838,015",10.69,10.72,10.58,10.58,-0.17,"2,111"
114/08/07,"25,093,705","268,103,074",10.71,10.78,10.54,10.75,+0.08,"2,739"
114/08/06,"22,235,843","237,521,058",10.67,10.75,10.58,10.67, 0.00,"2,259"
114/08/05,"26,652,988","283,038,663",10.64,10.70,10.56,10.67,+0.16,"2,337"
114/08/04,"27,915,653","290,599,254",10.26,10.53,10.26,10.51,+0.03,"2,570"
114/08/01,"30,670,640","324,550,525",10.55,10.71,10.48,10.48,-0.16,"3,456"
114/07/31,"47,245,371","506,707,993",10.83,10.85,10.61,10.64,-0.45,"5,642"
114/07/30,"33,646,820","371,506,265",11.05,11.16,10.88,11.09,+0.13,"2,824"
114/07/29,"28,501,019","313,852,270",11.14,11.14,10.94,10.96,-0.21,"3,185"
114/07/28,"25,727,968","288,495,482",11.17,11.33,11.13,11.17, 0.00,"2,498"
114/07/25,"30,926,883","346,106,844",11.29,11.32,11.10,11.17,-0.28,"3,733"
114/07/24,"24,086,943","273,760,594",11.32,11.48,11.24,11.45,+0.12,"2,704"
114/07/23,"36,768,656","411,269,071",11.10,11.33,11.06,11.33,+0.43,"3,931"
114/07/22,"26,832,789","291,350,631",10.89,10.96,10.73,10.90,+0.12,"2,897"
114/07/21,"28,335,113","307,317,858",10.77,10.93,10.75,10.78,+0.18,"2,952"
114/07/18,"22,935,238","243,994,827",10.60,10.71,10.55,10.60,+0.10,"2,401"
114/07/17,"21,390,448","224,435,647",10.50,10.61,10.41,10.50, 0.00,"2,107"
114/07/16,"50,193,269","532,260,562",10.49,10.74,10.49,10.50,+0.29,"4,806"
114/07/15,"34,069,023","350,178,180",10.20,10.46,10.08,10.21,+0.06,"3,475"
114/07/14,"24,126,607","242,706,195",10.03,10.15,9.98,10.15,-0.14,"2,285"
114/07/11,"46,217,115","472,951,257",9.97,10.36,9.92,10.29,+0.35,"4,366"
114/07/10,"18,772,709","185,019,784",9.81,9.95,9.78,9.94,+0.06,"1,772"
114/07/09,"19,458,914","192,923,290",10.01,10.03,9.81,9.88,-0.07,"1,898"
