日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"1,311,459","41,977,902",32.01,32.07,31.93,31.94,+0.12,369
114/08/21,"1,561,904","49,644,307",31.73,31.84,31.72,31.82,+0.70,438
114/08/20,"2,213,807","69,046,815",31.30,31.30,31.12,31.12,-0.68,920
114/08/19,"1,357,673","43,123,040",31.95,31.95,31.62,31.80,-0.20,421
114/08/18,"1,712,183","54,707,997",31.90,32.02,31.87,32.00,+0.11,367
114/08/15,"1,420,787","45,193,808",31.91,31.92,31.72,31.89,-0.43,616
114/08/14,"1,861,247","60,228,612",32.34,32.46,32.29,32.32,+0.29,535
114/08/13,"670,593","21,431,587",31.75,32.05,31.75,32.03,+0.28,327
114/08/12,"1,456,238","46,162,350",31.71,31.77,31.63,31.75,-0.25,465
114/08/11,"1,759,477","56,309,276",32.07,32.11,31.89,32.00,-0.24,479
114/08/08,"1,785,882","57,574,191",32.28,32.33,32.18,32.24,+0.24,526
114/08/07,"1,871,905","59,750,622",31.88,32.01,31.85,32.00,+0.27,441
114/08/06,"1,683,674","53,431,235",31.64,31.78,31.64,31.73,+0.38,550
114/08/05,"1,655,359","51,968,405",31.41,31.45,31.31,31.35,+0.16,519
114/08/04,"1,912,759","59,394,017",30.98,31.19,30.83,31.19,+0.44,545
114/08/01,"2,427,537","74,643,409",30.83,30.83,30.65,30.75,-0.47,"1,083"
114/07/31,"2,903,133","90,330,353",31.16,31.24,31.00,31.22,-0.88,"1,380"
114/07/30,"832,728","26,693,890",32.11,32.11,31.96,32.10,+0.08,375
114/07/29,"2,285,513","73,192,539",32.09,32.09,31.99,32.02,-0.12,668
114/07/28,"2,750,620","88,427,309",32.16,32.21,32.10,32.14,-0.70,"1,195"
114/07/25,"2,618,921","86,164,579",32.90,33.05,32.78,32.84,+0.01,565
114/07/24,"2,727,834","89,665,272",33.03,33.06,32.66,32.83,-0.38,"1,125"
114/07/23,"4,681,349","155,103,365",33.07,33.26,33.05,33.21,+0.50,"1,015"
114/07/22,"5,413,532","177,360,697",32.81,32.88,32.65,32.71,+0.43,"1,024"
114/07/21,"4,669,039","150,485,638",32.23,32.35,32.19,32.28,+0.10,991
114/07/18,"3,354,045","107,705,449",32.13,32.22,32.05,32.18,+0.17,392
114/07/17,"3,609,495","115,014,229",31.89,32.03,31.79,32.01,+0.12,434
114/07/16,"4,363,835","138,887,461",31.90,31.93,31.78,31.89,-0.31,818
114/07/15,"4,316,775","138,862,027",32.20,32.25,31.93,32.20,-0.75,"1,183"
114/07/14,"6,566,814","215,284,068",32.74,33.05,32.60,32.95,+1.14,"1,531"
114/07/11,"6,192,930","194,734,722",31.36,31.81,31.31,31.81,+1.15,"1,103"
114/07/10,"673,538","20,625,069",30.57,30.67,30.57,30.66,-0.07,262
114/07/09,"1,888,937","57,949,661",30.85,30.85,30.60,30.73,-0.14,312
114/07/08,"1,826,935","56,299,128",30.86,30.89,30.75,30.87,+0.23,267
114/07/07,"2,957,032","90,953,951",30.87,30.95,30.50,30.64,-0.23,457
114/07/04,"2,202,088","67,833,586",30.76,30.87,30.66,30.87,+0.34,449
114/07/03,"1,006,344","30,730,460",30.54,30.58,30.50,30.53,+0.20,342
114/07/02,"1,289,731","39,080,774",30.37,30.38,30.18,30.33,-0.11,437
114/07/01,"2,039,215","61,720,511",30.54,30.59,30.15,30.44,+0.04,730
114/06/30,"1,598,886","48,409,284",30.18,30.42,30.08,30.40,-0.23,452
114/06/27,"1,775,845","54,534,230",30.75,30.83,30.55,30.63,-0.03,472
114/06/26,"1,047,833","32,085,047",30.60,30.67,30.53,30.66,+0.35,385
114/06/25,"1,136,256","34,423,010",30.34,30.34,30.25,30.31,-0.12,398
114/06/24,"1,306,379","39,759,387",30.41,30.52,30.34,30.43,+0.03,360
114/06/23,"1,171,995","35,672,230",30.43,30.50,30.32,30.40,+0.35,420
114/06/20,"4,757,406","144,403,345",30.75,30.75,30.05,30.05,-1.04,"1,179"
114/06/19,"2,181,199","67,728,916",31.09,31.10,30.95,31.09,-0.46,694
114/06/18,"2,609,024","82,104,056",31.42,31.56,31.36,31.55,+0.74,929
114/06/17,"1,500,592","46,120,427",30.75,30.83,30.58,30.81,+0.06,437
114/06/16,"1,200,228","36,849,809",30.69,30.83,30.61,30.75,+0.06,435
114/06/13,"2,753,122","84,775,126",30.66,31.05,30.66,30.69,-0.23,963
114/06/12,"2,810,285","86,749,603",30.87,30.92,30.80,30.92,-0.15,730
114/06/11,"1,820,468","56,581,382",31.07,31.16,31.01,31.07,+0.02,584
114/06/10,"4,370,494","135,558,100",31.09,31.12,30.85,31.05,+0.34,"1,147"
114/06/09,"4,278,007","131,090,822",30.60,30.72,30.59,30.71, 0.00,976
114/06/06,"6,358,379","194,515,001",30.37,30.81,30.37,30.71,+1.40,"1,777"
114/06/05,"1,039,890","30,533,182",29.34,29.41,29.31,29.31,-0.02,416
114/06/04,"1,862,991","54,835,666",29.38,29.50,29.30,29.33,+0.21,848
114/06/03,"3,646,913","106,326,539",29.37,29.40,28.94,29.12,+0.97,"1,041"
114/06/02,"478,873","13,461,163",28.09,28.16,28.04,28.15,-0.08,204
114/05/29,"818,736","22,936,836",28.00,28.23,27.92,28.23,-0.07,237
114/05/28,"363,275","10,265,363",28.24,28.31,28.22,28.30,+0.06,152
114/05/27,"1,102,170","31,268,308",28.50,28.50,28.22,28.24,-0.30,345
114/05/26,"1,229,208","35,010,480",28.44,28.56,28.37,28.54,+0.27,390
114/05/23,"944,601","26,625,562",28.17,28.27,28.12,28.27,-0.43,356
114/05/22,"1,834,840","52,460,660",28.50,28.72,28.47,28.70,+0.48,606
114/05/21,"1,249,170","35,185,793",28.24,28.25,28.08,28.22,+0.72,442
114/05/20,"412,476","11,329,152",27.54,27.58,27.39,27.50,-0.14,255
114/05/19,"933,969","25,793,318",27.76,27.76,27.50,27.64,+0.03,245
114/05/16,"1,223,234","33,848,984",27.74,27.80,27.57,27.61,+0.55,264
114/05/15,"2,074,209","56,566,509",27.52,27.53,27.05,27.06,-0.76,962
114/05/14,"1,093,120","30,513,831",28.06,28.08,27.79,27.82,-0.40,529
114/05/13,"828,273","23,214,900",27.89,28.25,27.81,28.22,+0.20,306
114/05/12,"1,197,629","33,429,785",27.83,28.09,27.74,28.02,+0.33,293
114/05/09,"839,652","23,219,858",27.78,27.78,27.50,27.69,-0.28,459
114/05/08,"1,098,750","30,671,303",27.78,28.09,27.78,27.97,-0.23,435
114/05/07,"1,836,661","51,679,012",28.23,28.28,28.03,28.20,-0.03,420
114/05/06,"1,801,164","50,703,065",27.48,28.30,27.48,28.23,+0.80,484
114/05/05,"3,076,513","84,082,388",27.60,27.60,27.14,27.43,-0.61,811
114/05/02,"2,211,385","62,026,889",28.02,28.11,27.97,28.04,-0.28,661
114/04/30,"2,960,161","84,137,540",28.54,28.60,28.25,28.32,-0.10,587
114/04/29,"2,168,606","62,014,264",28.62,28.73,28.41,28.42,-0.07,615
114/04/28,"3,022,040","86,033,258",28.60,28.61,28.28,28.49,-0.47,897
114/04/25,"3,687,061","107,258,199",29.15,29.20,28.95,28.96,+0.02,"1,079"
114/04/24,"4,484,114","130,281,298",29.13,29.17,28.88,28.94,+0.56,"1,205"
114/04/23,"3,404,946","96,606,905",28.40,28.52,28.24,28.38,-0.12,828
114/04/22,"5,035,789","142,974,096",28.37,28.50,28.22,28.50,+0.02,"1,453"
114/04/21,"6,579,486","186,936,926",28.39,28.50,28.29,28.48,+0.08,877
114/04/18,"827,788","23,423,349",28.20,28.40,28.16,28.40,+0.15,305
114/04/17,"8,066,931","230,159,135",28.55,28.82,28.00,28.25,+0.02,"1,238"
114/04/16,"3,512,624","99,004,147",28.13,28.25,28.01,28.23,+0.21,603
114/04/15,"1,474,132","41,235,765",27.93,28.05,27.88,28.02,+0.42,459
114/04/14,"3,056,249","84,574,321",27.55,27.81,27.53,27.60,+0.34,687
114/04/11,"5,723,844","155,125,349",27.21,27.26,26.91,27.26,+0.10,677
114/04/10,"4,102,240","110,661,593",26.95,27.19,26.78,27.16,+1.19,769
114/04/09,"3,969,348","102,653,118",25.95,26.04,25.52,25.97,-0.14,690
114/04/08,"1,784,837","46,674,007",26.21,26.24,26.01,26.11,-0.20,584
114/04/07,"7,179,089","188,582,844",25.07,26.94,25.07,26.31,-3.81,"1,711"
114/04/02,"908,221","27,338,860",29.99,30.16,29.94,30.12,-0.31,346
114/04/01,"3,227,642","98,125,089",30.48,30.48,30.30,30.43,-0.52,647
114/03/31,"3,460,404","106,034,781",30.52,31.12,30.33,30.95,+0.20,961
114/03/28,"2,446,896","75,340,223",30.76,30.87,30.73,30.75,+0.83,717
114/03/27,"1,030,833","30,846,444",29.84,30.00,29.81,29.92,+0.20,312
114/03/26,"1,074,758","32,064,537",29.69,29.92,29.69,29.72,+0.40,286
114/03/25,"520,068","15,196,493",29.14,29.33,29.14,29.32,-0.07,179
114/03/24,"792,016","23,210,783",29.24,29.39,29.20,29.39,+0.06,243
114/03/21,"1,470,321","43,354,393",29.64,29.65,29.33,29.33,-0.68,548
114/03/20,"1,405,460","42,204,233",30.10,30.10,29.96,30.01,-0.16,389
114/03/19,"1,122,341","33,833,147",30.06,30.22,30.04,30.17,+0.18,354
114/03/18,"807,067","24,226,437",29.91,30.07,29.91,29.99,+0.18,301
114/03/17,"1,287,440","38,478,208",29.95,29.97,29.80,29.81,-0.20,363
