日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"28,029","249,520",8.91,8.91,8.89,8.91,-0.02,11
114/08/21,"17,250","154,165",8.92,8.96,8.91,8.93,-0.03,10
114/08/20,"132,258","1,185,623",8.95,8.99,8.94,8.96,+0.11,31
114/08/19,"58,010","514,768",8.78,8.91,8.78,8.85,+0.07,19
114/08/18,"63,320","555,477",8.81,8.82,8.75,8.78,-0.10,30
114/08/15,"183,330","1,625,473",8.96,8.96,8.83,8.88,+0.14,31
114/08/14,"340,316","2,951,021",8.62,8.74,8.62,8.74,-0.05,78
114/08/13,"267,410","2,360,879",8.90,8.90,8.79,8.79,-0.19,57
114/08/12,"86,030","772,517",7.94,9.03,7.94,8.98,+0.01,18
114/08/11,"88,006","791,384",9.00,9.02,8.97,8.97, 0.00,12
114/08/08,"17,030","152,487",8.94,8.97,8.94,8.97,+0.07,7
114/08/07,"72,105","643,395",8.99,8.99,8.89,8.90,-0.06,19
114/08/06,"106,050","949,449",8.96,8.98,8.92,8.96, 0.00,17
114/08/05,"70,050","629,750",8.99,9.01,8.95,8.96,-0.07,16
114/08/04,"296,000","2,689,860",9.11,9.13,9.02,9.03,-0.02,23
114/08/01,"111,685","1,009,545",9.08,9.08,9.00,9.05,+0.07,18
114/07/31,"1,075,125","9,608,719",8.87,9.00,8.87,8.98,+0.22,101
114/07/30,"291,095","2,562,607",8.84,8.86,8.74,8.76,-0.07,46
114/07/29,"512,005","4,500,294",8.74,8.83,8.74,8.83,+0.13,61
114/07/28,"337,000","2,913,930",8.70,8.71,8.63,8.70, 0.00,22
114/07/25,"646,319","5,608,071",8.65,8.72,8.64,8.70,+0.14,66
114/07/24,"728,320","6,251,716",8.64,8.64,8.56,8.56,-0.06,101
114/07/23,"1,188,881","10,315,504",8.74,8.74,8.62,8.62,-0.19,143
114/07/22,"318,837","2,810,412",8.80,8.86,8.78,8.81,-0.04,43
114/07/21,"292,070","2,572,577",8.83,8.88,8.79,8.85,-0.07,59
114/07/18,"502,226","4,468,524",8.91,8.94,8.88,8.92,-0.06,45
114/07/17,"295,011","2,652,348",8.99,9.03,8.95,8.98,+0.01,42
114/07/16,"797,830","7,115,172",9.00,9.00,8.86,8.97,-0.14,124
114/07/15,"270,140","2,448,877",9.09,9.15,9.00,9.11,-0.01,56
