日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"10,000","105,230",10.52,10.54,10.52,10.53,+0.04,3
114/08/21,"7,000","73,140",10.27,10.49,10.27,10.49,+0.23,5
114/08/20,"51,000","525,030",10.42,10.42,10.26,10.26,-0.31,10
114/08/19,"36,000","383,740",10.75,10.75,10.57,10.57,-0.17,13
114/08/18,"35,000","375,710",10.73,10.75,10.70,10.74,+0.04,13
114/08/15,"49,000","522,960",10.60,10.70,10.60,10.70,+0.14,20
114/08/14,"26,000","273,450",10.50,10.56,10.50,10.56,-0.02,7
114/08/13,"87,000","925,660",10.57,10.65,10.57,10.58,+0.04,19
114/08/12,"84,000","887,630",10.57,10.58,10.54,10.54,-0.03,7
114/08/11,"66,000","693,960",10.50,10.57,10.48,10.57,+0.07,16
114/08/08,"40,000","419,660",10.43,10.52,10.43,10.50,+0.07,19
114/08/07,"80,000","834,470",10.35,10.50,10.35,10.43,+0.08,23
114/08/06,"60,000","620,720",10.35,10.38,10.32,10.35,+0.02,23
114/08/05,"128,000","1,311,850",10.00,10.33,10.00,10.33,+0.36,34
114/08/04,"134,000","1,333,210",9.91,10.01,9.91,9.97,-0.03,15
114/08/01,"83,000","829,050",9.90,10.00,9.90,10.00,+0.10,20
114/07/31,"91,000","898,300",9.83,9.90,9.83,9.90,+0.23,22
114/07/30,"73,000","703,830",9.59,9.67,9.59,9.67,+0.08,10
114/07/29,"5,000","47,950",9.59,9.59,9.59,9.59,-0.04,1
114/07/28,"104,000","1,000,920",9.50,9.65,9.50,9.63,+0.16,12
114/07/25,"15,000","142,290",9.50,9.50,9.47,9.47, 0.00,5
114/07/24,"106,000","1,002,710",9.40,9.47,9.40,9.47,+0.07,15
114/07/23,"37,000","347,430",9.38,9.40,9.38,9.40,+0.07,15
114/07/22,"19,000","180,490",9.50,9.51,9.33,9.33,-0.08,5
114/07/21,"25,000","235,880",9.42,9.44,9.41,9.41,+0.01,6
114/07/18,"30,000","282,000",9.40,9.40,9.40,9.40,+0.10,9
114/07/17,"16,000","148,720",9.28,9.30,9.28,9.30,-0.08,5
114/07/16,"49,000","458,360",9.33,9.38,9.33,9.38,+0.10,15
114/07/15,"31,000","287,810",9.27,9.30,9.27,9.28,+0.09,12
114/07/14,"26,000","239,760",9.27,9.27,9.19,9.19,-0.08,10
114/07/11,"10,000","92,630",9.25,9.27,9.25,9.27,+0.04,6
114/07/10,"25,000","230,390",9.19,9.26,9.19,9.23,+0.10,7
114/07/09,"5,000","45,470",9.08,9.13,9.07,9.13,+0.10,5
114/07/08,"14,000","126,200",9.00,9.03,9.00,9.03,-0.05,5
114/07/07,"68,000","620,830",9.14,9.14,9.08,9.08,-0.12,4
114/07/04,"15,000","138,000",9.20,9.20,9.20,9.20,-0.05,2
114/07/03,"36,000","331,860",9.17,9.25,9.17,9.25,+0.21,13
114/07/02,"18,000","162,850",9.04,9.05,9.04,9.04,+0.02,7
114/07/01,"49,000","444,510",9.05,9.11,9.02,9.02, 0.00,12
