日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"10,264,376","72,003,074",7.01,7.03,7.00,7.01,-0.04,676
114/08/21,"8,847,920","62,259,414",7.02,7.06,7.02,7.05,+0.06,537
114/08/20,"12,113,507","84,793,548",6.99,7.01,6.99,6.99,+0.06,803
114/08/19,"15,220,264","105,603,294",6.94,6.96,6.92,6.93,-0.07,"1,440"
114/08/18,"13,843,067","96,724,731",6.97,7.00,6.97,7.00,-0.10,"1,166"
114/08/15,"7,328,768","51,912,673",7.08,7.10,7.07,7.10,-0.05,658
114/08/14,"10,470,761","74,958,231",7.16,7.17,7.14,7.15,+0.08,867
114/08/13,"18,257,998","128,471,906",7.02,7.07,7.01,7.07,-0.04,998
114/08/12,"9,014,367","63,964,375",7.08,7.11,7.08,7.11,-0.02,600
114/08/11,"8,643,334","61,423,253",7.10,7.13,7.10,7.13,-0.04,565
114/08/08,"8,675,762","62,201,216",7.18,7.18,7.16,7.17,+0.01,446
114/08/07,"11,558,119","82,749,204",7.17,7.18,7.14,7.16,-0.06,786
114/08/06,"7,593,840","54,828,676",7.23,7.23,7.20,7.22, 0.00,558
114/08/05,"21,024,244","151,939,231",7.22,7.24,7.21,7.22,+0.15,"1,500"
114/08/04,"27,313,695","193,341,106",7.12,7.13,7.06,7.07,+0.12,"1,103"
114/08/01,"11,546,283","80,384,218",6.98,6.98,6.95,6.95,-0.06,"1,078"
114/07/31,"16,282,367","113,983,084",6.99,7.02,6.98,7.01,-0.03,758
114/07/30,"29,572,760","207,940,419",7.02,7.05,7.02,7.04,+0.20,"1,448"
114/07/29,"7,527,686","51,503,600",6.85,6.86,6.83,6.84,-0.02,455
114/07/28,"8,512,366","58,489,821",6.87,6.89,6.86,6.86,-0.01,429
114/07/25,"9,032,588","62,029,838",6.85,6.88,6.85,6.87,+0.05,502
114/07/24,"6,325,345","43,141,015",6.83,6.84,6.80,6.82,-0.03,513
114/07/23,"8,796,954","60,272,428",6.86,6.87,6.83,6.85,+0.01,559
114/07/22,"16,313,305","111,556,666",6.84,6.85,6.83,6.84,+0.10,940
114/07/21,"4,051,858","27,318,283",6.74,6.76,6.72,6.74,-0.02,451
114/07/18,"8,490,994","57,206,696",6.72,6.76,6.71,6.76,+0.08,690
114/07/17,"20,985,198","139,972,101",6.68,6.69,6.65,6.68,-0.04,"1,762"
114/07/16,"17,526,683","117,449,947",6.69,6.72,6.69,6.72,-0.05,"1,634"
114/07/15,"21,304,289","144,361,119",6.79,6.80,6.76,6.77,-0.03,"1,267"
114/07/14,"22,646,625","154,006,871",6.79,6.83,6.78,6.80,-0.17,"1,902"
114/07/11,"3,944,442","27,527,822",7.02,7.02,6.96,6.97,-0.02,457
114/07/10,"11,074,427","77,518,829",6.98,7.03,6.98,6.99,+0.15,825
114/07/09,"12,917,731","88,384,297",6.86,6.86,6.83,6.84,-0.02,785
114/07/08,"21,664,520","148,705,854",6.85,6.89,6.85,6.86,-0.15,"1,456"
114/07/07,"13,346,938","93,314,665",6.99,7.01,6.98,7.01,-0.02,648
114/07/04,"12,022,760","84,318,916",7.01,7.03,6.99,7.03,-0.11,950
114/07/03,"8,770,392","62,619,045",7.14,7.15,7.13,7.14,-0.06,657
114/07/02,"5,356,840","38,561,187",7.22,7.22,7.18,7.20,-0.04,539
114/07/01,"20,582,578","148,663,283",7.20,7.25,7.20,7.24,+0.21,"1,390"
114/06/30,"7,697,550","54,062,326",7.02,7.04,7.01,7.03,-0.06,561
114/06/27,"11,442,352","81,220,052",7.11,7.11,7.09,7.09, 0.00,634
114/06/26,"10,874,540","77,158,389",7.09,7.11,7.08,7.09,+0.02,756
114/06/25,"13,336,519","94,151,259",7.06,7.08,7.04,7.07,+0.07,"1,539"
114/06/24,"9,383,323","65,546,127",6.99,7.00,6.97,7.00,+0.07,753
114/06/23,"6,820,550","47,110,312",6.90,6.93,6.89,6.93,+0.01,528
114/06/20,"8,102,675","56,131,575",6.94,6.94,6.91,6.92,-0.03,428
114/06/19,"9,912,586","68,878,896",6.94,6.96,6.93,6.95,+0.04,608
114/06/18,"12,833,575","88,845,233",6.93,6.94,6.91,6.91,+0.08,587
114/06/17,"8,900,758","60,737,686",6.83,6.85,6.80,6.83,-0.06,"1,000"
114/06/16,"16,102,177","111,179,888",6.92,6.94,6.87,6.89,-0.21,"1,403"
114/06/13,"40,359,076","285,983,074",7.09,7.12,7.06,7.10,+0.17,"1,909"
114/06/12,"12,688,213","87,919,353",6.95,6.95,6.90,6.93,+0.07,727
114/06/11,"7,846,910","53,990,106",6.88,6.90,6.86,6.86,-0.01,660
114/06/10,"6,036,930","41,298,916",6.85,6.87,6.82,6.87,+0.08,558
114/06/09,"15,235,894","103,531,446",6.80,6.81,6.78,6.79,-0.19,"1,306"
114/06/06,"7,681,850","53,614,291",6.97,7.00,6.96,6.98,+0.01,697
114/06/05,"29,102,850","202,390,927",6.95,6.98,6.93,6.97,+0.19,"1,652"
114/06/04,"7,151,090","48,537,462",6.79,6.81,6.77,6.78,-0.06,543
114/06/03,"9,199,674","62,573,868",6.79,6.84,6.76,6.84,+0.01,619
114/06/02,"25,214,914","171,790,816",6.82,6.84,6.79,6.83,+0.06,"1,054"
114/05/29,"11,490,493","77,679,823",6.74,6.78,6.74,6.77,-0.01,808
114/05/28,"12,124,854","82,283,287",6.81,6.81,6.76,6.78,-0.03,912
