日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"257,434","3,901,643",14.20,15.60,14.20,14.70,+0.50,210
114/08/21,"16,588","235,113",14.10,14.20,14.10,14.20,+0.10,35
114/08/20,"9,031","127,788",14.20,14.20,14.10,14.10, 0.00,26
114/08/19,"38,392","535,224",13.80,14.15,13.80,14.10,-0.05,50
114/08/18,"25,554","361,456",14.10,14.15,14.10,14.15,+0.05,53
114/08/15,"71,390","1,008,598",14.15,14.15,14.10,14.10, 0.00,30
114/08/14,"47,131","665,156",14.15,14.20,14.05,14.10, 0.00,39
114/08/13,"37,714","530,318",14.20,14.20,14.00,14.10,-0.20,51
114/08/12,"16,490","235,355",14.30,14.30,14.20,14.30, 0.00,37
114/08/11,"75,364","1,068,478",14.15,14.30,14.05,14.30,+0.10,116
114/08/08,"26,037","370,357",14.30,14.30,14.20,14.20,-0.10,31
114/08/07,"25,551","363,853",14.25,14.40,14.15,14.30,-0.05,53
114/08/06,"24,362","348,450",14.35,14.35,14.20,14.35, 0.00,45
114/08/05,"23,140","329,731",14.15,14.40,14.15,14.35,+0.20,78
114/08/04,"8,095","113,987",14.05,14.25,14.00,14.15, 0.00,35
114/08/01,"23,415","328,568",14.05,14.15,14.00,14.15,+0.10,52
114/07/31,"16,411","231,980",14.20,14.20,14.05,14.05, 0.00,46
114/07/30,"49,153","688,444",14.00,14.05,14.00,14.05,+0.10,47
114/07/29,"51,814","725,814",14.10,14.10,13.90,13.95,-0.15,94
114/07/28,"153,062","2,158,670",14.65,14.65,13.90,14.10,-0.35,231
114/07/25,"61,276","889,128",14.60,14.60,14.45,14.45,-0.25,92
114/07/24,"22,422","329,388",14.80,14.80,14.60,14.70,-0.10,35
114/07/23,"37,308","550,970",14.75,14.85,14.70,14.80,+0.20,52
114/07/22,"63,195","932,619",15.05,15.05,14.55,14.60,-0.30,89
114/07/21,"300,204","4,542,111",15.85,15.85,14.90,14.90,-1.25,276
114/07/18,"216,516","3,475,240",14.40,16.15,14.40,16.15,+1.45,193
114/07/17,"22,922","336,772",14.65,14.80,14.60,14.70,+0.15,87
114/07/16,"32,751","476,258",14.50,14.60,14.50,14.55,-0.30,54
114/07/15,"18,468","274,794",15.00,15.00,14.85,14.85,-0.15,34
114/07/14,"9,176","138,485",15.10,15.15,15.00,15.00,-0.15,24
114/07/11,"10,066","153,503",15.20,15.50,15.15,15.15,-0.05,20
114/07/10,"25,247","386,704",15.80,15.80,15.20,15.20,-0.60,30
114/07/09,"7,019","110,243",15.15,15.80,15.15,15.80,+0.55,17
114/07/08,"10,007","153,955",15.55,15.55,15.25,15.25,-0.35,14
114/07/07,"25,077","390,582",15.80,15.80,15.25,15.60,+0.15,27
114/07/04,"114,100","1,777,800",15.70,15.90,15.35,15.45,-0.50,45
114/07/03,"24,939","392,905",15.70,16.00,15.65,15.95,+0.05,73
114/07/02,"14,371","229,799",15.60,16.10,15.60,15.90,-0.45,38
114/07/01,"33,724","551,379",16.20,16.50,16.20,16.35,+0.45,57
114/06/30,"21,758","345,278",15.75,16.15,15.75,15.90,-0.15,42
114/06/27,"33,336","539,546",16.30,16.45,16.00,16.05,+0.15,43
114/06/26,"13,007","207,964",15.90,16.15,15.90,15.90, 0.00,19
114/06/25,"17,158","270,923",15.80,15.90,15.75,15.90, 0.00,30
114/06/24,"60,191","959,243",15.95,16.20,15.90,15.90, 0.00,103
114/06/23,"27,752","444,144",16.05,16.20,15.90,15.90,-0.15,61
114/06/20,"50,732","821,170",16.60,16.60,16.05,16.05,-0.55,126
114/06/19,"49,486","830,310",16.90,17.00,16.60,16.60,-0.30,58
114/06/18,"11,563","195,722",16.85,17.00,16.85,16.90,-0.15,33
114/06/17,"48,131","831,662",17.10,17.85,17.00,17.05,-0.05,69
114/06/16,"92,290","1,585,252",17.80,17.80,16.85,17.10,-0.55,137
114/06/13,"60,436","1,079,926",18.30,18.30,17.65,17.65,-0.30,64
114/06/12,"67,643","1,196,985",18.00,18.00,17.45,17.95,-0.05,67
114/06/11,"119,609","2,173,312",18.00,18.70,18.00,18.00,-0.40,142
114/06/10,"340,627","6,211,906",18.10,19.40,18.05,18.40,-1.60,330
114/06/09,"255,862","5,257,446",21.95,21.95,20.00,20.00,-2.20,399
114/06/06,"149,745","3,324,127",22.20,22.25,22.15,22.20, 0.00,81
114/06/05,"162,405","3,606,579",22.50,22.50,22.00,22.20, 0.00,104
114/06/04,"175,639","3,899,418",22.20,22.25,22.20,22.20, 0.00,115
114/06/03,"124,678","2,771,013",21.45,22.40,21.45,22.20, 0.00,94
114/06/02,"352,142","7,782,851",22.00,22.50,20.55,22.20,+0.10,281
114/05/29,"306,754","6,732,057",22.00,22.20,21.70,22.10,-0.05,171
114/05/28,"292,919","6,489,014",22.40,22.40,22.10,22.15,+0.15,172
114/05/27,"881,299","19,467,886",21.60,22.35,21.60,22.00,+0.40,293
114/05/26,"171,583","3,692,024",22.10,22.10,21.30,21.60,-0.05,176
