日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/15,38405,2597149,68.0,67.3,67.63,127
114/08/14,91516,6155164,68.0,66.7,67.26,205
114/08/13,88718,5887608,66.6,66.2,66.36,366
114/08/12,110987,7330273,66.5,65.5,66.05,186
114/08/11,323186,21317815,66.9,65.6,65.96,538
114/08/08,310466,20834692,68.2,66.5,67.11,531
114/08/07,311856,21362327,69.6,68.0,68.5,593
114/08/06,556341,38852857,70.4,69.3,69.84,905
114/08/05,35437,2569126,72.7,72.3,72.5,72
114/08/04,46514,3356818,72.5,71.7,72.17,77
114/08/01,53523,3836076,72.2,71.2,71.67,103
114/07/31,33410,2391055,71.9,71.3,71.57,78
114/07/30,32575,2330911,71.7,71.3,71.56,56
114/07/29,38937,2782687,71.7,71.2,71.47,111
114/07/28,76025,5468845,72.2,71.7,71.93,144
114/07/25,23271,1682316,72.4,72.1,72.29,51
114/07/24,37008,2677642,72.5,72.3,72.35,53
114/07/23,24344,1761720,72.5,72.3,72.37,70
114/07/22,64113,4642321,72.7,72.1,72.41,146
114/07/21,31550,2293398,72.8,72.6,72.69,103
114/07/18,23259,1691359,73.0,72.6,72.72,67
114/07/17,18249,1327489,73.0,72.6,72.74,53
114/07/16,29144,2119826,72.8,72.7,72.74,57
114/07/15,11535,839514,72.9,72.5,72.78,48
114/07/14,60007,4366071,73.2,72.4,72.76,101
114/07/11,68452,4964171,72.7,72.4,72.52,79
114/07/10,50948,3697024,72.7,72.4,72.56,87
114/07/09,58220,4222200,72.7,72.3,72.52,130
114/07/08,82362,5990856,73.5,72.3,72.74,186
114/07/07,332781,24394046,73.9,72.7,73.3,438
114/07/04,283355,22350531,79.3,78.0,78.88,325
114/07/03,144434,11352409,79.3,78.1,78.6,236
114/07/02,86441,6825412,79.3,78.5,78.96,120
114/07/01,110708,8774621,79.8,78.8,79.26,140
114/06/30,29841,2339736,78.7,78.2,78.41,102
114/06/27,51271,4010038,78.5,77.8,78.21,75
114/06/26,54168,4209404,78.1,77.0,77.71,87
114/06/25,112202,8596041,77.6,76.3,76.61,148
114/06/24,36229,2796743,77.5,76.4,77.2,58
114/06/23,89387,6844222,77.3,76.2,76.57,130
114/06/20,100146,7734453,77.6,76.8,77.23,91
114/06/19,43779,3371041,77.3,76.5,77.0,63
114/06/18,42410,3247701,77.0,76.3,76.58,67
114/06/17,39716,3051252,77.0,76.6,76.83,76
114/06/16,27810,2133763,77.0,76.5,76.73,94
114/06/13,52495,4035487,77.0,76.7,76.87,108
114/06/12,22478,1734544,77.4,77.0,77.17,57
114/06/11,22377,1725805,77.4,76.9,77.12,51
114/06/10,46392,3577977,77.5,76.8,77.12,67
114/06/09,19698,1515213,77.1,76.7,76.92,44
114/06/06,37977,2923411,77.7,76.7,76.98,62
114/06/05,21880,1686402,77.5,76.8,77.08,72
114/06/04,38284,2954080,77.5,77.0,77.16,65
114/06/03,44970,3452546,76.9,76.6,76.77,62
114/06/02,84169,6500297,78.0,76.7,77.23,182
114/05/29,13858,1083970,78.4,78.1,78.22,38
114/05/28,20616,1615138,78.7,78.0,78.34,56
114/05/27,49510,3896436,79.2,78.2,78.7,113
114/05/26,59230,4677721,79.2,78.5,78.98,102
114/05/23,10043,789170,78.8,78.4,78.58,44
114/05/22,14387,1131020,78.7,78.2,78.61,46
114/05/21,58897,4622487,78.8,77.9,78.48,114
114/05/20,46886,3663933,78.4,77.9,78.15,75
114/05/19,30473,2381055,78.4,77.9,78.14,65
114/05/16,67015,5226694,78.2,77.7,77.99,86
114/05/15,42548,3296213,78.0,77.3,77.47,58
114/05/14,63565,4927265,77.9,77.3,77.52,165
114/05/13,47641,3692680,77.7,77.4,77.51,101
114/05/12,58700,4568672,79.0,77.6,77.83,77
114/05/09,87770,6804432,77.8,77.3,77.53,118
114/05/08,86117,6736562,79.0,77.9,78.23,99
114/05/07,71536,5597592,78.9,77.9,78.25,112
114/05/06,58221,4569014,79.0,77.5,78.48,127
114/05/05,97231,7533744,77.7,77.0,77.48,129
114/05/02,48490,3731408,77.3,76.8,76.95,84
114/04/30,95383,7324717,77.0,76.5,76.79,85
114/04/29,64731,4961179,76.8,76.1,76.64,70
114/04/28,67887,5147629,76.3,75.5,75.83,115
114/04/25,73159,5532825,76.0,75.4,75.63,94
114/04/24,29990,2259781,75.7,75.0,75.35,74
114/04/23,73180,5487545,75.7,74.5,74.99,84
114/04/22,52276,3897868,75.0,74.1,74.56,84
114/04/21,47084,3533088,75.5,74.5,75.04,109
114/04/18,60501,4545428,75.5,75.0,75.13,203
114/04/17,35075,2642290,75.6,75.0,75.33,248
114/04/16,57814,4366782,75.8,75.2,75.53,632
114/04/15,51925,3922695,76.0,75.0,75.55,123
114/04/14,91573,6926340,77.0,74.8,75.64,270
114/04/11,137197,10288936,76.6,73.0,74.99,226
114/04/10,304868,23565831,78.4,75.9,77.3,355
114/04/09,258037,18725146,75.5,70.1,72.57,409
114/04/08,327367,24047412,74.7,71.1,73.46,375
114/04/07,750074,53830399,73.9,71.1,71.77,915
114/04/02,6209,491266,79.0,78.8,79.12,29
114/04/01,33507,2644087,79.9,78.3,78.91,105
114/03/31,96204,7580528,79.2,78.2,78.8,251
114/03/28,48852,3883205,80.2,79.2,79.49,87
114/03/27,29340,2355945,80.5,80.1,80.3,54
114/03/26,11313,909989,80.6,80.3,80.44,30
114/03/25,11476,925031,80.8,80.4,80.61,38
114/03/24,21244,1709366,80.7,80.2,80.46,55
114/03/21,14451,1163279,80.7,80.3,80.5,53
114/03/20,43669,3524068,81.2,80.4,80.7,79
114/03/19,47250,3802783,80.6,80.4,80.48,76
114/03/18,55986,4506776,80.7,80.4,80.5,67
114/03/17,12131,974874,80.5,80.0,80.36,60
114/03/14,38731,3094921,80.9,79.6,79.91,101
114/03/13,51477,4116911,80.4,79.7,79.98,108
114/03/12,108941,8750574,80.9,80.2,80.32,229
114/03/11,115045,9120287,79.8,79.0,79.28,159
114/03/10,37690,3026670,80.5,80.0,80.3,93
114/03/07,26701,2150949,80.8,80.2,80.56,56
114/03/06,53156,4306312,81.2,80.8,81.01,98
114/03/05,63047,5083552,81.4,79.8,80.63,134
114/03/04,54385,4363955,80.5,79.9,80.24,127
114/03/03,88126,7069347,80.6,79.7,80.22,131
