日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"11,141,078","34,824,976",3.12,3.13,3.12,3.13,+0.02,336
114/08/21,"16,323,417","50,709,244",3.10,3.12,3.09,3.11, 0.00,636
114/08/20,"13,874,541","43,026,223",3.09,3.11,3.09,3.11,+0.05,"1,078"
114/08/19,"18,924,245","57,543,282",3.05,3.06,3.04,3.06,+0.02,"2,526"
114/08/18,"4,594,843","13,961,433",3.04,3.05,3.03,3.04, 0.00,182
114/08/15,"3,918,778","11,898,890",3.04,3.04,3.03,3.04, 0.00,270
114/08/14,"7,590,509","23,005,507",3.03,3.04,3.02,3.04, 0.00,235
114/08/13,"10,481,349","31,795,291",3.03,3.04,3.03,3.04,-0.04,582
114/08/12,"6,529,026","20,045,299",3.06,3.08,3.06,3.08,+0.02,513
114/08/11,"7,210,258","22,024,314",3.06,3.06,3.05,3.06,-0.03,335
114/08/08,"8,702,538","26,801,815",3.08,3.09,3.07,3.09,-0.01,272
114/08/07,"23,822,660","73,547,821",3.09,3.10,3.08,3.10,-0.04,631
114/08/06,"8,004,202","25,145,143",3.15,3.15,3.13,3.14,+0.03,282
114/08/05,"16,539,151","51,533,973",3.11,3.12,3.10,3.11,-0.06,397
114/08/04,"10,520,412","33,316,993",3.17,3.17,3.16,3.17,+0.04,455
114/08/01,"22,698,968","70,952,576",3.11,3.13,3.11,3.13,+0.08,611
114/07/31,"19,199,048","58,736,506",3.07,3.07,3.05,3.05,-0.05,551
114/07/30,"7,663,207","23,737,132",3.10,3.10,3.09,3.10,+0.01,181
114/07/29,"4,959,949","15,308,650",3.08,3.09,3.08,3.09, 0.00,243
114/07/28,"9,775,579","30,186,168",3.08,3.09,3.08,3.09,-0.02,417
114/07/25,"8,810,117","27,327,265",3.10,3.11,3.10,3.11, 0.00,259
114/07/24,"5,405,410","16,785,105",3.10,3.11,3.10,3.11,-0.01,230
114/07/23,"3,261,895","10,200,310",3.13,3.14,3.12,3.12,-0.01,183
114/07/22,"5,467,143","17,068,481",3.12,3.13,3.11,3.13,+0.01,235
114/07/21,"1,803,370","5,639,471",3.12,3.13,3.12,3.12,-0.01,137
114/07/18,"8,023,734","25,055,292",3.13,3.13,3.12,3.13,-0.04,454
114/07/17,"15,213,085","48,075,247",3.16,3.17,3.15,3.17,+0.01,206
114/07/16,"13,974,080","44,137,780",3.16,3.17,3.15,3.16,+0.02,225
114/07/15,"12,426,892","39,193,304",3.16,3.17,3.14,3.14,-0.04,437
114/07/14,"13,490,869","42,931,884",3.18,3.19,3.17,3.18,+0.02,222
114/07/11,"6,732,430","21,312,212",3.17,3.18,3.16,3.16, 0.00,157
114/07/10,"22,674,724","71,819,266",3.16,3.17,3.15,3.16,-0.03,344
114/07/09,"18,735,205","59,582,470",3.18,3.19,3.17,3.19,+0.01,224
114/07/08,"4,657,807","14,782,061",3.18,3.18,3.17,3.18, 0.00,256
114/07/07,"5,244,277","16,646,803",3.17,3.18,3.17,3.18,+0.01,400
114/07/04,"23,534,850","74,535,041",3.16,3.17,3.15,3.17,-0.01,441
114/07/03,"4,606,394","14,647,193",3.18,3.19,3.17,3.18,-0.02,290
114/07/02,"10,564,624","33,821,602",3.20,3.21,3.19,3.20,+0.01,234
114/07/01,"16,205,299","51,546,718",3.18,3.19,3.17,3.19, 0.00,497
114/06/30,"18,002,575","57,318,730",3.19,3.19,3.18,3.19,-0.02,557
114/06/27,"10,306,227","33,048,392",3.21,3.21,3.20,3.21,-0.03,415
114/06/26,"6,282,640","20,329,113",3.24,3.24,3.23,3.24,-0.01,288
114/06/25,"5,717,712","18,540,845",3.24,3.25,3.24,3.25,-0.02,426
114/06/24,"18,869,057","61,708,754",3.27,3.28,3.26,3.27,-0.07,685
114/06/23,"13,591,070","45,400,634",3.34,3.35,3.33,3.34,+0.01,458
114/06/20,"11,541,530","38,428,545",3.32,3.34,3.32,3.33,-0.01,625
114/06/19,"6,050,320","20,150,771",3.33,3.34,3.32,3.34,+0.02,268
114/06/18,"4,274,979","14,168,555",3.31,3.32,3.30,3.32,+0.01,180
114/06/17,"29,745,862","98,285,920",3.30,3.31,3.28,3.31,-0.01,401
114/06/16,"10,296,061","34,187,907",3.32,3.33,3.31,3.32,-0.03,324
114/06/13,"32,297,540","108,096,657",3.35,3.36,3.33,3.35,+0.04,630
114/06/12,"4,846,044","16,035,702",3.30,3.32,3.30,3.31,+0.02,223
114/06/11,"4,701,420","15,468,999",3.29,3.30,3.28,3.29,-0.02,291
114/06/10,"21,722,757","71,315,454",3.30,3.31,3.27,3.31,-0.01,913
114/06/09,"7,285,934","24,143,209",3.32,3.32,3.30,3.32,-0.02,307
114/06/06,"8,295,220","27,730,264",3.34,3.35,3.33,3.34,+0.02,292
114/06/05,"3,156,758","10,475,240",3.32,3.32,3.31,3.32, 0.00,203
114/06/04,"11,643,004","38,661,665",3.32,3.33,3.32,3.32,-0.04,487
114/06/03,"13,610,031","45,707,745",3.36,3.37,3.35,3.36,-0.05,421
114/06/02,"26,752,835","90,687,346",3.38,3.41,3.38,3.41,+0.10,"1,219"
114/05/29,"24,706,341","81,690,124",3.32,3.32,3.30,3.31,-0.07,"1,136"
114/05/28,"17,961,267","60,416,900",3.36,3.38,3.35,3.38,-0.03,644
114/05/27,"14,339,381","48,892,532",3.40,3.42,3.40,3.41,+0.01,493
114/05/26,"8,727,262","29,675,254",3.41,3.42,3.39,3.40,-0.01,427
114/05/23,"21,536,133","73,492,489",3.40,3.42,3.40,3.41,-0.01,442
114/05/22,"13,124,925","44,810,506",3.41,3.42,3.40,3.42,+0.05,532
114/05/21,"9,096,992","30,678,490",3.38,3.38,3.36,3.37, 0.00,311
114/05/20,"14,527,354","48,946,741",3.37,3.38,3.36,3.37,-0.05,641
114/05/19,"20,827,624","70,910,421",3.40,3.42,3.39,3.42,+0.04,667
114/05/16,"6,934,287","23,462,811",3.39,3.39,3.37,3.38,-0.01,387
114/05/15,"7,891,778","26,686,074",3.39,3.39,3.37,3.39,+0.01,451
114/05/14,"23,170,804","78,747,313",3.41,3.41,3.38,3.38,-0.09,"1,193"
114/05/13,"17,046,381","59,016,629",3.45,3.48,3.45,3.47,-0.05,833
114/05/12,"18,096,402","63,633,858",3.53,3.53,3.51,3.52,-0.07,788
114/05/09,"7,933,520","28,421,963",3.59,3.60,3.57,3.59, 0.00,429
114/05/08,"16,134,169","58,003,782",3.60,3.61,3.58,3.59,-0.04,661
114/05/07,"11,917,010","43,010,541",3.61,3.63,3.59,3.63, 0.00,498
114/05/06,"14,269,510","51,734,317",3.64,3.64,3.61,3.63, 0.00,504
114/05/05,"19,431,969","70,192,946",3.59,3.63,3.58,3.63,+0.01,865
114/05/02,"23,376,856","85,126,248",3.67,3.67,3.62,3.62,-0.09,"1,251"
