日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/21,"5,068","200,755",39.60,39.65,39.60,39.60,X0.00,8
114/08/19,"7,150","282,954",39.65,39.65,39.45,39.65, 0.00,8
114/08/18,"15,032","595,467",39.45,39.65,39.45,39.65,+0.10,25
114/08/15,"16,134","636,230",39.40,39.55,39.40,39.55,+0.20,12
114/08/14,"12,400","488,543",39.60,39.60,39.35,39.35, 0.00,26
114/08/13,"21,062","828,899",39.40,39.40,39.35,39.35,-0.05,12
114/08/12,"4,000","157,600",39.40,39.40,39.40,39.40,+0.05,4
114/08/11,"5,030","198,077",39.35,39.60,39.30,39.35, 0.00,8
114/08/08,"40,366","1,590,884",39.50,39.50,39.35,39.35,-0.10,33
114/08/07,"25,748","1,027,668",39.45,40.40,39.45,39.45,+0.05,37
114/08/06,"16,000","630,500",39.35,39.45,39.35,39.40, 0.00,12
114/08/05,"16,225","639,510",39.40,39.45,39.40,39.40, 0.00,14
114/08/04,"5,150","202,917",39.40,39.40,39.40,39.40, 0.00,7
114/08/01,"40,410","1,592,136",39.30,39.50,39.30,39.40,+0.05,21
114/07/31,"13,444","528,901",39.35,39.35,39.30,39.35, 0.00,24
114/07/30,"8,923","351,373",39.50,39.50,39.30,39.35, 0.00,28
114/07/29,"24,547","966,063",39.35,39.40,39.35,39.35,-0.10,23
114/07/28,"22,188","875,689",39.40,39.55,39.40,39.45,+0.05,25
114/07/25,"7,763","305,872",39.35,39.45,39.35,39.40, 0.00,25
114/07/24,"94,028","3,696,182",39.20,39.50,39.20,39.40,X0.00,93
114/07/23,"64,906","2,617,750",40.35,40.40,40.25,40.35,-0.05,50
114/07/22,"17,212","694,706",40.40,40.40,40.35,40.40,-0.05,9
114/07/21,"5,950","240,077",40.30,40.45,40.30,40.45,+0.05,19
114/07/18,"3,714","150,095",40.40,40.40,40.40,40.40,-0.10,12
114/07/17,"9,292","375,365",40.40,40.50,40.35,40.50, 0.00,14
114/07/16,"7,263","293,814",40.30,40.55,40.30,40.50,+0.05,11
114/07/15,"11,012","443,634",40.40,40.45,40.25,40.45,+0.05,10
114/07/14,"45,037","1,816,098",40.35,40.40,40.25,40.40, 0.00,20
114/07/11,"29,240","1,181,324",40.40,40.40,40.40,40.40, 0.00,13
114/07/10,"25,073","1,012,812",40.40,40.40,40.35,40.40, 0.00,16
114/07/09,"1,000","40,400",40.40,40.40,40.40,40.40,+0.20,1
114/07/08,"20,025","804,009",40.30,40.30,40.00,40.20,-0.35,19
114/07/07,"14,100","577,217",41.55,41.55,40.55,40.55,+0.15,12
114/07/04,"3,155","127,461",40.40,40.40,40.40,40.40, 0.00,5
114/07/03,"8,206","331,538",40.40,40.40,40.40,40.40, 0.00,6
114/07/02,"2,115","85,457",40.40,40.40,40.40,40.40,-0.05,5
114/07/01,"10,520","426,432",40.45,40.45,40.45,40.45, 0.00,17
114/06/30,"7,198","289,558",40.20,40.45,40.15,40.45,+0.05,9
114/06/27,"20,000","805,300",40.40,40.40,40.10,40.40, 0.00,12
114/06/26,"4,020","162,408",40.40,40.40,40.40,40.40,+0.05,5
114/06/25,"7,257","292,797",40.40,40.40,40.35,40.35,+0.05,14
114/06/24,"1,202","48,449",40.30,40.30,40.30,40.30,+0.10,5
114/06/23,"4,000","160,750",40.10,40.35,40.10,40.20,+0.05,4
114/06/20,"6,130","246,438",40.20,40.30,40.10,40.15,-0.05,10
114/06/19,"2,231","89,771",40.20,40.20,40.20,40.20, 0.00,5
114/06/18,"3,001","120,640",40.20,40.20,40.20,40.20,+0.10,4
114/06/17,"6,201","248,640",40.10,40.10,40.10,40.10, 0.00,5
114/06/16,"4,199","168,369",40.15,40.15,40.05,40.10,+0.10,5
114/06/13,"1,116","44,559",40.00,40.00,40.00,40.00,-0.10,4
114/06/12,"6,209","248,521",40.00,40.10,40.00,40.10,+0.10,5
114/06/11,"5,199","208,619",40.15,40.15,40.00,40.00,-0.10,6
114/06/10,"4,202","168,447",40.05,40.10,40.05,40.10,+0.05,10
114/06/09,"5,105","204,309",40.00,40.05,40.00,40.05, 0.00,8
114/06/06,"17,100","682,609",39.95,40.05,39.90,40.05,+0.05,16
114/06/05,"13,106","524,724",40.10,40.10,40.00,40.00,-0.10,17
114/06/04,"3,255","130,555",40.10,40.10,40.10,40.10,+0.10,9
114/06/03,"8,205","328,795",40.20,40.20,40.00,40.00,-0.05,11
114/06/02,"6,091","244,368",40.20,40.20,40.05,40.05,-0.30,11
114/05/29,"2,050","82,467",40.10,40.35,40.10,40.35,+0.10,3
114/05/28,"11,172","446,096",40.15,40.25,39.15,40.25,-0.15,17
114/05/27,"12,111","489,027",40.35,40.40,40.35,40.40, 0.00,8
114/05/26,"13,001","524,790",40.40,40.40,40.30,40.40, 0.00,7
114/05/23,"20,196","815,475",40.40,40.40,40.30,40.40, 0.00,20
114/05/22,"32,658","1,318,914",40.40,40.40,40.30,40.40, 0.00,17
114/05/21,"42,008","1,695,923",40.35,40.40,40.30,40.40,+0.05,21
114/05/20,"12,111","488,934",40.40,40.40,40.35,40.35,+0.05,12
114/05/19,"10,402","419,230",40.30,40.30,40.30,40.30, 0.00,12
114/05/16,"44,001","1,775,340",40.30,40.40,40.30,40.30, 0.00,25
114/05/15,"37,115","1,495,911",40.30,40.35,40.30,40.30, 0.00,19
114/05/14,"13,277","535,309",40.30,40.35,40.30,40.30, 0.00,17
114/05/13,"7,610","306,132",40.05,40.35,40.05,40.30, 0.00,13
114/05/12,"42,116","1,694,723",40.00,40.40,40.00,40.30,+0.25,37
114/05/09,"8,152","326,510",40.10,40.10,40.00,40.05,-0.20,11
114/05/08,"33,135","1,331,753",40.00,40.30,40.00,40.25,+0.25,26
114/05/07,"52,564","2,101,289",39.95,40.00,39.95,40.00,+0.05,28
114/05/06,"86,969","3,475,789",39.90,40.00,39.90,39.95,+0.25,43
114/05/05,"14,691","582,681",39.70,39.70,39.65,39.70,+0.05,25
114/05/02,"26,384","1,044,178",39.55,39.70,39.20,39.65, 0.00,38
114/04/30,"8,225","325,286",39.50,39.65,39.50,39.65,+0.15,16
114/04/29,"5,002","196,828",39.30,39.50,39.30,39.50,+0.25,6
114/04/28,"14,172","555,367",39.15,39.25,39.15,39.25,+0.15,16
114/04/25,"10,549","412,220",39.00,39.15,39.00,39.10, 0.00,17
114/04/24,"4,361","170,560",39.10,39.10,39.10,39.10, 0.00,10
114/04/23,"62,503","2,432,558",38.80,39.10,38.80,39.10,+0.10,36
114/04/22,"29,316","1,137,204",38.75,39.00,38.75,39.00,+0.20,23
114/04/21,"82,969","3,221,669",38.90,38.90,38.80,38.80,-0.10,45
114/04/18,"31,798","1,233,917",38.80,38.90,38.70,38.90, 0.00,35
114/04/17,"35,655","1,383,549",38.90,38.90,38.70,38.90,-0.10,35
114/04/16,"24,463","952,329",39.10,39.10,38.90,39.00,-0.15,14
114/04/15,"64,523","2,516,969",39.20,39.20,38.90,39.15, 0.00,46
114/04/14,"38,860","1,517,353",39.00,39.20,38.95,39.15,-0.10,40
114/04/11,"51,434","2,004,076",38.95,39.35,38.90,39.25,-0.10,42
114/04/10,"46,754","1,833,364",38.80,39.45,38.80,39.35,+0.85,49
114/04/09,"66,074","2,548,815",38.75,38.80,38.30,38.50,-0.30,74
114/04/08,"199,319","7,695,143",38.80,38.80,38.30,38.80, 0.00,134
114/04/07,"172,537","6,707,080",38.60,39.45,38.60,38.80,-1.15,161
114/04/02,"9,116","364,310",39.95,40.00,39.95,39.95, 0.00,12
114/04/01,"39,099","1,559,572",39.95,39.95,39.85,39.95, 0.00,25
114/03/31,"66,359","2,647,280",40.00,40.00,39.80,39.95,-0.05,72
114/03/28,"16,212","648,040",40.00,40.00,39.95,40.00,-0.05,22
114/03/27,"11,530","461,545",40.05,40.05,40.00,40.05, 0.00,27
114/03/26,"87,100","3,484,108",40.00,40.05,40.00,40.05,-0.05,26
114/03/25,"40,350","1,615,537",40.10,40.10,40.00,40.10, 0.00,38
114/03/24,"45,246","1,809,995",40.00,40.10,40.00,40.10,-0.05,18
114/03/21,"31,267","1,251,083",40.10,40.15,40.00,40.15,+0.05,15
114/03/20,"99,425","3,977,472",40.10,40.10,40.00,40.10,+0.10,33
114/03/19,"22,010","880,802",40.10,40.10,40.00,40.00,-0.15,17
114/03/18,"76,662","3,068,240",40.05,40.15,40.00,40.15,+0.10,45
114/03/17,"17,518","700,816",40.00,40.05,39.95,40.05,+0.05,23
114/03/14,"30,475","1,220,008",40.15,40.15,40.00,40.00, 0.00,23
114/03/13,"105,207","4,209,140",40.05,40.15,40.00,40.00,-0.20,61
114/03/12,"52,092","2,085,072",40.05,40.20,40.00,40.20,+0.05,38
114/03/11,"1,564","62,799",40.15,40.15,40.15,40.15, 0.00,5
114/03/10,"27,599","1,107,283",40.10,40.15,40.05,40.15, 0.00,22
114/03/07,"152,790","6,117,396",40.20,40.20,40.00,40.15, 0.00,148
114/03/06,"26,433","1,061,110",40.10,40.15,40.10,40.15, 0.00,20
114/03/05,"66,104","2,651,931",40.15,40.20,40.05,40.15,-0.05,77
114/03/04,"89,404","3,594,027",40.15,40.25,40.15,40.20,+0.05,33
114/03/03,"61,929","2,486,763",40.15,40.20,40.10,40.15, 0.00,38
