日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"161,481","9,532,760",59.00,59.20,58.90,59.20, 0.00,243
114/08/21,"306,160","18,193,558",60.00,60.00,59.10,59.20,-0.50,486
114/08/20,"312,606","18,637,960",59.80,60.10,58.90,59.70,+0.10,383
114/08/19,"864,972","51,628,470",59.80,60.00,59.40,59.60,-0.50,801
114/08/18,"377,719","22,751,279",60.40,60.60,59.70,60.10,-0.40,590
114/08/15,"358,281","21,723,824",61.70,61.70,60.00,60.50,-0.80,"1,189"
114/08/14,"342,118","20,976,498",61.50,61.70,61.00,61.30, 0.00,543
114/08/13,"402,843","24,605,813",60.60,61.40,60.20,61.30,+0.90,528
114/08/12,"224,030","13,460,995",60.30,60.50,59.70,60.40,+0.10,384
114/08/11,"310,577","18,724,798",60.20,60.50,59.90,60.30,+0.10,355
114/08/08,"353,058","21,332,843",61.20,61.20,60.00,60.20,-0.50,685
114/08/07,"613,326","36,858,507",59.50,61.00,58.90,60.70,+1.00,645
114/08/06,"1,224,003","72,904,281",60.50,60.60,58.30,59.70,-2.50,"2,997"
114/08/05,"453,657","28,308,810",62.10,62.80,61.90,62.20,+0.20,479
114/08/04,"690,461","42,509,098",61.40,62.00,60.80,62.00,+1.20,890
114/08/01,"271,193","16,390,909",60.00,60.80,59.40,60.80,+1.10,464
114/07/31,"159,841","9,517,657",59.70,60.00,59.30,59.70, 0.00,402
114/07/30,"130,079","7,815,949",60.30,60.50,59.70,59.70,-0.60,675
114/07/29,"213,495","12,832,512",60.80,60.80,59.80,60.30,-0.50,514
114/07/28,"492,844","29,882,067",60.20,61.30,60.00,60.80,+0.70,615
114/07/25,"834,396","49,876,682",58.70,60.40,58.50,60.10,+1.30,780
114/07/24,"176,317","10,390,841",59.00,59.50,58.60,58.80,-0.40,243
114/07/23,"260,264","15,342,440",58.50,59.30,58.10,59.20,+1.00,319
114/07/22,"396,178","23,195,720",59.40,59.40,58.20,58.20,-1.20,586
114/07/21,"329,828","19,671,345",59.60,60.00,59.20,59.40,+0.10,566
114/07/18,"212,236","12,620,421",59.50,59.80,59.20,59.30,+0.10,561
114/07/17,"219,829","13,033,481",59.00,59.50,58.90,59.20,+0.50,327
114/07/16,"419,899","24,780,342",58.10,59.50,58.00,58.70,+0.50,445
114/07/15,"181,861","10,604,700",58.00,58.50,58.00,58.20,+0.10,176
114/07/14,"1,059,961","61,588,524",58.20,58.40,57.90,58.10,-0.10,245
114/07/11,"212,048","12,319,507",57.50,58.50,57.50,58.20,+0.70,259
114/07/10,"203,030","11,621,225",56.80,57.60,56.80,57.50,+0.70,198
114/07/09,"105,394","5,987,567",56.60,57.00,56.50,56.80,+0.20,129
114/07/08,"206,769","11,679,900",57.00,57.00,56.10,56.60,-0.30,371
114/07/07,"204,462","11,631,725",57.00,57.30,56.60,56.90,-0.10,240
114/07/04,"202,626","11,597,515",57.20,57.60,57.00,57.00,-0.20,193
114/07/03,"296,565","16,910,129",56.70,57.40,56.70,57.20,+0.10,323
114/07/02,"97,956","5,603,934",57.00,57.60,57.00,57.10,-0.10,139
114/07/01,"200,661","11,470,867",57.10,57.50,56.70,57.20,+0.60,252
114/06/30,"103,070","5,849,647",56.70,57.00,56.60,56.60,-0.30,170
114/06/27,"195,746","11,176,114",57.00,57.40,56.70,56.90,+0.10,188
114/06/26,"174,408","9,920,485",56.80,57.30,56.60,56.80,+0.20,233
114/06/25,"147,792","8,356,219",56.10,56.70,56.10,56.60,+0.60,194
114/06/24,"240,582","13,492,149",55.50,56.50,55.50,56.00,+0.50,292
114/06/23,"425,194","23,583,515",55.80,56.00,55.10,55.50,-1.30,666
114/06/20,"323,823","18,456,656",57.60,57.60,56.60,56.80,-1.00,439
114/06/19,"184,579","10,716,053",58.40,58.50,57.80,57.80,-0.80,402
114/06/18,"152,843","8,927,403",58.00,58.80,58.00,58.60,+0.30,267
