日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/07/25,"20,000","500,050",25.05,25.05,24.94,24.94,-0.01,6
114/07/24,"17,000","424,190",24.95,24.96,24.89,24.95,+0.08,5
114/07/23,"4,000","99,480",24.87,24.87,24.87,24.87,X0.00,2
114/07/17,"1,000","24,600",24.60,24.60,24.60,24.60,X0.00,1
114/07/11,"1,000","24,390",24.39,24.39,24.39,24.39,+0.21,1
114/07/10,"20,000","483,600",24.18,24.18,24.18,24.18,-0.13,1
114/07/09,"2,000","48,620",24.31,24.31,24.31,24.31,X0.00,1
114/07/03,"1,000","24,680",24.68,24.68,24.68,24.68,+0.24,1
114/07/02,"27,000","657,020",24.33,24.44,24.33,24.44,+0.11,3
114/07/01,"1,000","24,330",24.33,24.33,24.33,24.33,X0.00,1
114/06/27,"1,000","24,350",24.35,24.35,24.35,24.35,+0.04,1
114/06/26,"10,000","243,100",24.31,24.31,24.31,24.31,X0.00,1
114/06/23,"1,000","24,190",24.19,24.19,24.19,24.19,+0.23,1
114/06/20,"11,000","263,720",24.12,24.12,23.96,23.96,X0.00,2
114/06/16,"1,000","24,210",24.21,24.21,24.21,24.21,-0.20,1
114/06/13,"2,000","48,790",24.38,24.41,24.38,24.41,X0.00,2
114/06/11,"1,000","24,570",24.57,24.57,24.57,24.57,+0.06,1
114/06/10,"2,000","49,010",24.50,24.51,24.50,24.51,X0.00,2
114/06/04,"7,000","172,620",24.66,24.66,24.66,24.66,+0.16,1
114/06/03,"1,000","24,500",24.50,24.50,24.50,24.50,X0.00,1
114/05/23,"1,000","25,120",25.12,25.12,25.12,25.12,+0.12,1
114/05/22,"1,000","25,000",25.00,25.00,25.00,25.00,X0.00,1
114/05/19,"3,000","75,300",25.10,25.10,25.10,25.10,-0.04,1
114/05/16,"2,000","50,280",25.14,25.14,25.14,25.14,+0.34,1
114/05/15,"16,000","397,550",24.95,24.95,24.80,24.80,X0.00,2
114/05/13,"5,000","122,550",24.51,24.51,24.51,24.51,+0.22,1
114/05/12,"20,000","485,800",24.29,24.29,24.29,24.29,+0.28,1
114/05/09,"3,000","72,030",24.01,24.01,24.01,24.01,X0.00,1
114/05/06,"1,000","23,800",23.80,23.80,23.80,23.80,+0.29,1
114/05/05,"5,000","117,710",23.67,23.67,23.51,23.51,+0.01,2
114/05/02,"29,000","678,370",23.29,23.51,23.29,23.50,+0.43,12
114/04/30,"3,000","69,210",23.07,23.07,23.07,23.07,-0.20,1
114/04/29,"16,000","372,320",23.27,23.27,23.27,23.27,+0.29,1
114/04/28,"4,000","91,900",22.96,22.98,22.96,22.98,X0.00,2
114/04/23,"3,000","68,040",22.42,22.82,22.42,22.80,X0.00,3
114/04/21,"20,000","451,400",22.57,22.57,22.57,22.57,-0.23,1
114/04/18,"1,000","22,800",22.80,22.80,22.80,22.80,X0.00,1
114/04/15,"20,000","454,200",22.71,22.71,22.71,22.71,+0.17,2
114/04/14,"21,000","473,520",22.72,22.72,22.54,22.54,+0.58,2
114/04/11,"23,000","504,510",21.77,21.96,21.77,21.96,X0.00,4
114/04/07,"10,000","245,000",24.50,24.50,24.50,24.50,-0.58,1
114/04/02,"5,000","125,400",25.08,25.08,25.08,25.08,+0.02,1
114/04/01,"8,000","200,070",24.65,25.06,24.65,25.06,+0.53,2
114/03/31,"32,000","791,500",24.77,24.77,24.53,24.53,-0.72,3
114/03/28,"3,000","75,750",25.25,25.25,25.25,25.25,X0.00,1
114/03/25,"1,000","25,780",25.78,25.78,25.78,25.78,-0.37,1
114/03/24,"1,000","26,150",26.15,26.15,26.15,26.15,X0.00,1
114/03/20,"1,000","26,050",26.05,26.05,26.05,26.05,X0.00,1
114/03/17,"1,000","25,900",25.90,25.90,25.90,25.90,X0.00,1
114/03/10,"20,000","526,850",26.34,26.35,26.34,26.34,X0.00,4
114/03/04,"7,000","182,000",26.00,26.00,26.00,26.00, 0.00,1
114/03/03,"4,000","104,040",26.03,26.03,26.00,26.00,-0.48,3
