日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"11,653,562","70,076,268",6.05,6.08,5.98,5.99,-0.01,"2,269"
114/08/21,"11,611,438","69,783,082",6.03,6.04,5.99,6.00,+0.01,"2,482"
114/08/20,"23,521,547","141,067,272",6.09,6.09,5.96,5.99,-0.09,"5,732"
114/08/19,"15,633,078","95,342,968",6.16,6.17,6.07,6.08,-0.09,"3,644"
114/08/18,"21,864,131","136,042,633",6.35,6.36,6.16,6.17,-0.10,"5,227"
114/08/15,"51,764,030","325,903,145",6.07,6.42,6.07,6.27,+0.21,"8,833"
114/08/14,"16,419,500","100,175,699",6.13,6.18,6.05,6.06,-0.03,"3,396"
114/08/13,"13,027,675","79,482,059",6.14,6.17,6.06,6.09, 0.00,"2,828"
114/08/12,"9,921,381","60,753,252",6.14,6.18,6.09,6.09,-0.04,"2,391"
114/08/11,"14,069,229","86,728,578",6.22,6.23,6.13,6.13,-0.13,"3,246"
114/08/08,"9,919,405","62,442,528",6.31,6.34,6.25,6.26,-0.05,"2,111"
114/08/07,"16,210,856","103,324,521",6.46,6.51,6.31,6.31,-0.13,"3,146"
114/08/06,"13,065,493","84,559,828",6.55,6.56,6.41,6.44,-0.09,"3,154"
114/08/05,"17,796,751","115,961,607",6.47,6.58,6.45,6.53,+0.11,"3,249"
114/08/04,"20,678,048","132,915,381",6.36,6.54,6.28,6.42, 0.00,"4,114"
114/08/01,"24,399,751","155,306,493",6.20,6.49,6.17,6.42,+0.17,"4,423"
114/07/31,"28,785,250","182,416,165",6.35,6.45,6.22,6.25,+0.01,"5,109"
114/07/30,"19,377,976","120,664,211",6.15,6.30,6.14,6.24,+0.17,"3,915"
114/07/29,"9,066,806","55,057,777",6.11,6.12,6.04,6.07,+0.01,"1,686"
114/07/28,"5,913,065","36,004,171",6.08,6.12,6.06,6.06, 0.00,"1,363"
114/07/25,"7,863,995","47,662,125",6.08,6.10,6.04,6.06,-0.04,"1,654"
114/07/24,"8,884,930","54,502,922",6.17,6.22,6.09,6.10,-0.06,"1,966"
114/07/23,"12,414,653","75,581,338",6.00,6.16,6.00,6.16,+0.21,"2,609"
114/07/22,"20,880,595","126,304,201",6.22,6.23,5.95,5.95,-0.24,"4,677"
114/07/21,"13,427,696","83,773,827",6.22,6.31,6.17,6.19, 0.00,"2,726"
114/07/18,"23,867,146","149,567,738",6.31,6.40,6.17,6.19,-0.07,"4,367"
114/07/17,"23,758,030","146,315,267",6.06,6.26,6.04,6.26,+0.28,"4,295"
114/07/16,"18,175,943","108,981,790",5.93,6.07,5.93,5.98,+0.15,"3,476"
114/07/15,"9,142,038","53,334,607",5.79,5.90,5.77,5.83,+0.08,"2,188"
114/07/14,"5,967,415","34,409,450",5.80,5.81,5.74,5.75,-0.05,"1,753"
114/07/11,"20,403,143","116,866,385",5.67,5.81,5.60,5.80,+0.03,"3,721"
114/07/10,"31,148,015","181,220,683",5.93,5.94,5.74,5.77,-0.21,"6,966"
114/07/09,"9,286,098","55,734,220",5.99,6.05,5.97,5.98, 0.00,"2,402"
114/07/08,"19,719,322","118,553,006",6.08,6.08,5.98,5.98,-0.12,"3,928"
114/07/07,"19,054,512","117,515,536",6.34,6.34,6.09,6.10,-0.24,"4,103"
114/07/04,"20,037,714","126,412,504",6.30,6.40,6.18,6.34,+0.06,"3,597"
114/07/03,"17,379,809","108,366,588",6.10,6.34,6.10,6.28,+0.20,"3,244"
114/07/02,"5,361,969","32,762,851",6.14,6.15,6.08,6.08,-0.04,"1,408"
114/07/01,"6,581,845","40,591,388",6.17,6.22,6.12,6.12,-0.02,"1,543"
114/06/30,"6,058,191","37,238,824",6.18,6.20,6.12,6.14,-0.04,"1,520"
114/06/27,"5,631,718","34,979,043",6.25,6.26,6.17,6.18,-0.03,"1,654"
114/06/26,"7,992,207","50,095,691",6.27,6.33,6.21,6.21,-0.01,"1,766"
114/06/25,"10,848,622","67,843,190",6.31,6.32,6.21,6.22,-0.02,"2,288"
114/06/24,"10,582,230","65,759,908",6.20,6.26,6.16,6.24,+0.18,"2,259"
114/06/23,"9,365,721","56,190,717",5.99,6.08,5.89,6.06, 0.00,"2,528"
114/06/20,"11,645,342","70,561,159",6.06,6.13,6.00,6.06, 0.00,"2,403"
114/06/19,"9,089,141","55,374,793",6.15,6.18,6.05,6.06,-0.11,"2,566"
114/06/18,"11,838,210","72,997,765",6.14,6.25,6.09,6.17,+0.04,"2,416"
114/06/17,"8,486,022","52,236,973",6.17,6.23,6.11,6.13,+0.02,"2,259"
114/06/16,"13,819,149","83,965,399",6.01,6.17,5.95,6.11,+0.01,"2,671"
114/06/13,"21,976,417","136,461,502",6.31,6.31,6.10,6.10,-0.27,"5,438"
114/06/12,"7,853,667","50,175,087",6.46,6.46,6.36,6.37,-0.08,"2,046"
114/06/11,"16,378,517","105,167,442",6.37,6.47,6.35,6.45,+0.13,"3,428"
114/06/10,"11,245,917","71,311,769",6.32,6.38,6.30,6.32,+0.07,"2,873"
114/06/09,"7,563,376","47,370,295",6.28,6.32,6.24,6.25, 0.00,"1,775"
114/06/06,"8,202,641","51,452,974",6.31,6.32,6.25,6.25,-0.04,"2,051"
114/06/05,"12,139,154","76,312,937",6.34,6.36,6.23,6.29,-0.04,"3,121"
114/06/04,"14,770,062","94,448,125",6.39,6.47,6.32,6.33,+0.01,"3,242"
114/06/03,"8,429,593","53,605,466",6.35,6.44,6.31,6.32,+0.01,"2,032"
114/06/02,"16,805,534","107,588,220",6.55,6.56,6.30,6.31,-0.30,"4,755"
114/05/29,"14,233,590","93,984,163",6.55,6.69,6.52,6.61,+0.10,"3,110"
114/05/28,"11,672,488","76,552,226",6.65,6.68,6.50,6.51,-0.04,"2,714"
114/05/27,"9,398,211","61,741,428",6.65,6.65,6.52,6.55,-0.03,"2,350"
114/05/26,"13,875,531","92,360,976",6.73,6.76,6.58,6.58,-0.11,"3,187"
114/05/23,"17,715,131","118,402,211",6.71,6.83,6.56,6.69, 0.00,"3,687"
