日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/15,51502,3023707,59.0,58.6,58.71,56
114/08/14,55807,3290682,59.0,58.8,58.97,193
114/08/13,64514,3787420,59.0,58.5,58.71,69
114/08/12,66402,3894620,59.3,58.5,58.65,78
114/08/11,42920,2512716,59.0,58.3,58.54,67
114/08/08,45855,2698009,59.0,58.5,58.84,53
114/08/07,38613,2292376,59.7,59.1,59.37,58
114/08/06,19339,1155490,59.9,59.6,59.75,38
114/08/05,64404,3843962,60.0,59.0,59.69,77
114/08/04,31538,1848886,59.0,58.2,58.62,43
114/08/01,41990,2457341,59.0,58.0,58.52,56
114/07/31,36098,2107489,58.6,58.2,58.38,64
114/07/30,33094,1938997,58.9,58.5,58.59,42
114/07/29,78211,4573683,59.0,58.2,58.48,118
114/07/28,42090,2469690,58.8,58.5,58.68,53
114/07/25,105701,6253333,59.5,58.6,59.16,151
114/07/24,88338,5341302,61.0,60.3,60.46,141
114/07/23,124560,7523083,60.8,60.0,60.4,103
114/07/22,55933,3361819,60.6,59.8,60.1,66
114/07/21,51340,3103192,60.6,60.1,60.44,94
114/07/18,29796,1800136,60.8,60.1,60.42,55
114/07/17,58272,3503907,60.4,59.5,60.13,86
114/07/16,56493,3345193,59.8,58.6,59.21,67
114/07/15,265585,15635167,59.2,58.6,58.87,123
114/07/14,36368,2137994,59.0,58.7,58.79,63
114/07/11,46839,2785957,60.0,58.8,59.48,65
114/07/10,105388,6239005,60.0,58.8,59.2,81
114/07/09,23807,1419752,59.8,59.3,59.64,35
114/07/08,48246,2833834,59.1,58.5,58.74,51
114/07/07,54513,3252748,60.0,59.3,59.67,74
114/07/04,66283,3971337,60.2,59.6,59.91,79
114/07/03,60045,3598384,60.2,59.6,59.93,69
114/07/02,27000,1610610,59.9,59.5,59.65,53
114/07/01,130267,7719649,59.7,58.9,59.26,110
114/06/30,64352,3796620,59.5,58.6,59.0,77
114/06/27,111370,6583114,59.7,58.8,59.11,271
114/06/26,125722,7398818,59.2,58.6,58.85,132
114/06/25,155088,9158543,60.0,58.5,59.05,235
114/06/24,124251,7405095,60.1,58.9,59.6,141
114/06/23,126445,7409306,59.7,58.3,58.6,202
114/06/20,307118,18427719,61.0,59.3,60.0,368
114/06/19,73388,4517082,62.1,61.2,61.55,249
114/06/18,58423,3640327,62.7,62.0,62.31,102
114/06/17,255915,15979571,63.1,61.7,62.44,216
114/06/16,236986,14638244,62.7,61.5,61.77,163
114/06/13,172809,10750708,62.9,62.0,62.21,299
114/06/12,78992,4961532,63.3,62.4,62.81,97
114/06/11,233764,14622789,63.5,62.3,62.55,310
114/06/10,137266,8685585,63.8,63.0,63.28,145
114/06/09,151180,9610194,64.7,63.0,63.57,240
114/06/06,111728,7262419,65.6,64.3,65.0,192
114/06/05,22648,1482638,65.6,65.3,65.46,38
114/06/04,56668,3698609,66.0,65.0,65.27,111
114/06/03,60455,3966324,65.9,65.3,65.61,79
114/06/02,47069,3114349,66.6,65.8,66.17,87
114/05/29,41614,2793005,67.3,66.9,67.12,46
114/05/28,13530,909840,67.5,67.1,67.25,14
114/05/27,40298,2712517,67.8,67.1,67.31,71
114/05/26,68661,4618448,68.1,66.8,67.26,100
114/05/23,20247,1380618,68.5,68.0,68.19,26
114/05/22,5152,350671,68.3,68.0,68.07,13
114/05/21,21541,1471766,68.5,68.2,68.32,26
114/05/20,22052,1502715,68.3,68.0,68.14,37
114/05/19,36448,2487022,69.1,68.0,68.23,50
114/05/16,28292,1935142,68.6,68.2,68.4,50
114/05/15,55415,3816131,69.7,68.5,68.86,86
114/05/14,26672,1855451,69.8,69.1,69.57,117
114/05/13,23437,1625192,69.5,69.2,69.34,43
114/05/12,28820,1996782,69.5,69.1,69.28,74
114/05/09,41572,2874019,69.7,68.5,69.13,47
114/05/08,9242,627466,68.6,67.6,67.89,15
114/05/07,38476,2606911,68.2,67.3,67.75,38
114/05/06,24323,1644277,68.0,66.7,67.6,50
114/05/05,55644,3755442,68.1,67.2,67.49,72
114/05/02,59911,4075657,68.5,67.7,68.03,89
114/04/30,31246,2142503,69.0,68.0,68.57,54
114/04/29,21240,1468265,69.4,68.8,69.13,24
114/04/28,15631,1077627,69.7,68.8,68.94,28
114/04/25,29408,2031058,69.5,68.5,69.06,94
114/04/24,40428,2781700,69.4,68.5,68.81,59
114/04/23,24825,1707733,69.2,68.5,68.79,71
114/04/22,19852,1362586,69.0,68.1,68.64,53
114/04/21,26240,1796289,68.9,68.3,68.46,51
114/04/18,28125,1931657,68.9,67.9,68.68,30
114/04/17,16690,1150294,69.3,67.7,68.92,94
114/04/16,79465,5500665,70.0,68.4,69.22,216
114/04/15,108131,7517738,70.6,68.3,69.52,160
114/04/14,71563,4948863,70.7,68.5,69.15,172
114/04/11,143477,9820741,70.0,66.3,68.45,156
114/04/10,76520,5226311,68.3,68.3,68.3,83
114/04/09,180431,11268981,63.6,62.1,62.46,215
114/04/08,313190,19944832,66.7,62.0,63.68,319
114/04/07,136947,9163343,66.9,66.9,66.91,254
114/04/02,20718,1531498,74.3,73.6,73.92,47
114/04/01,37714,2776258,73.9,73.2,73.61,44
114/03/31,169246,12448827,74.4,73.1,73.55,174
114/03/28,62314,4647327,74.7,74.3,74.58,79
114/03/27,26742,2002430,75.0,74.7,74.88,48
114/03/26,23616,1777538,75.5,74.9,75.27,45
114/03/25,40887,3070097,75.3,74.9,75.09,50
114/03/24,24690,1852628,75.2,75.0,75.04,33
114/03/21,26356,1981123,75.4,75.0,75.17,37
114/03/20,21625,1630743,75.7,75.3,75.41,35
114/03/19,20486,1538639,75.2,75.0,75.11,33
114/03/18,38309,2880660,75.9,75.0,75.2,41
114/03/17,30239,2281308,75.6,75.2,75.44,34
114/03/14,45651,3427185,75.6,74.7,75.07,46
114/03/13,48329,3639340,76.2,75.1,75.3,80
114/03/12,36467,2758971,76.2,75.1,75.66,40
114/03/11,40135,3015663,75.5,74.6,75.14,68
114/03/10,22859,1727602,75.8,75.4,75.58,44
114/03/07,40785,3092255,76.0,75.6,75.82,53
114/03/06,25720,1954649,76.0,75.9,76.0,31
114/03/05,29540,2252742,76.5,76.1,76.26,62
114/03/04,42747,3255893,76.5,76.0,76.17,107
114/03/03,23558,1804306,76.8,76.4,76.59,79
