日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"8,170,268","86,426,982",10.64,10.65,10.55,10.55,-0.06,"2,553"
114/08/21,"12,907,802","136,741,357",10.54,10.65,10.54,10.61,+0.15,"2,705"
114/08/20,"34,696,129","365,927,622",10.71,10.71,10.46,10.46,-0.36,"11,817"
114/08/19,"26,447,925","288,596,948",11.02,11.03,10.82,10.82,-0.13,"7,586"
114/08/18,"17,745,506","193,392,304",10.82,10.97,10.81,10.95,+0.12,"3,449"
114/08/15,"11,526,290","124,312,552",10.80,10.83,10.74,10.83,+0.05,"2,547"
114/08/14,"12,413,142","133,839,825",10.77,10.83,10.73,10.78,+0.02,"2,965"
114/08/13,"20,134,761","216,676,798",10.77,10.82,10.69,10.76,+0.04,"4,400"
114/08/12,"17,157,115","183,677,910",10.74,10.75,10.68,10.72,-0.01,"4,718"
114/08/11,"26,641,543","284,680,354",10.67,10.75,10.59,10.73,+0.08,"5,300"
114/08/08,"22,283,194","236,524,191",10.60,10.66,10.55,10.65,+0.14,"3,968"
114/08/07,"11,604,938","121,482,300",10.37,10.52,10.36,10.51,+0.29,"2,568"
114/08/06,"21,753,496","221,961,048",10.21,10.24,10.18,10.22,-0.03,"2,623"
114/08/05,"11,838,182","121,055,840",10.22,10.25,10.19,10.25,+0.15,"2,054"
114/08/04,"13,393,690","135,186,830",10.12,10.12,10.07,10.10,-0.10,"4,179"
114/08/01,"15,680,219","159,533,828",10.10,10.22,10.10,10.20,-0.03,"3,733"
114/07/31,"27,067,745","275,376,476",10.09,10.23,10.06,10.23,+0.19,"3,112"
114/07/30,"13,858,857","139,090,498",10.06,10.08,10.00,10.04,+0.04,"1,977"
114/07/29,"30,108,437","301,773,892",10.11,10.11,9.96,10.00,-0.08,"6,975"
114/07/28,"12,490,338","125,790,222",10.07,10.10,10.03,10.08,+0.07,"2,039"
114/07/25,"10,992,654","110,200,113",10.07,10.07,10.00,10.01,-0.05,"2,963"
114/07/24,"10,788,308","108,272,042",10.02,10.06,10.01,10.06,+0.09,"2,223"
114/07/23,"40,468,132","403,629,849",9.99,10.03,9.94,9.97,+0.02,"7,974"
114/07/22,"41,919,841","420,299,251",10.06,10.15,9.93,9.95,-0.10,"9,700"
114/07/21,"39,456,346","396,471,704",10.04,10.08,10.03,10.05,-0.02,"5,672"
