日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"820,321","46,264,370",56.60,56.60,56.20,56.25,-0.25,545
114/08/21,"1,452,102","82,099,770",56.50,56.70,56.40,56.50,+0.70,621
114/08/20,"2,541,855","141,489,701",55.65,55.90,55.50,55.80,-0.70,"1,294"
114/08/19,"1,562,769","87,970,694",56.35,56.50,56.15,56.50,-0.40,786
114/08/18,"1,014,661","57,590,335",56.50,57.10,56.40,56.90,+0.25,465
114/08/15,"1,305,796","73,758,333",56.50,56.80,56.30,56.65,-0.50,771
114/08/14,"1,120,515","64,338,600",57.50,57.60,57.05,57.15,+0.10,695
114/08/13,"1,378,762","78,520,566",56.85,57.10,56.75,57.05,-0.05,578
114/08/12,"2,444,059","139,460,128",57.10,57.20,56.90,57.10,-1.15,"1,072"
114/08/11,"2,162,934","125,735,465",58.40,58.45,57.90,58.25,-1.60,901
114/08/08,"5,489,231","329,241,931",60.15,60.50,59.60,59.85,+1.40,"1,782"
114/08/07,"1,486,123","86,648,763",58.25,58.45,58.15,58.45,+0.70,757
114/08/06,"1,337,662","77,552,754",58.10,58.15,57.75,57.75,+0.15,513
114/08/05,"2,958,672","171,239,068",58.00,58.05,57.55,57.60,+0.45,940
114/08/04,"3,724,225","212,126,310",56.50,57.35,56.45,57.15,+1.95,"1,314"
114/08/01,"1,953,391","107,534,403",55.10,55.25,54.75,55.20,-0.10,869
114/07/31,"3,574,013","196,673,246",54.90,55.35,54.85,55.30,-1.10,"1,833"
114/07/30,"1,038,199","58,554,379",56.35,56.55,56.20,56.40,+0.35,526
114/07/29,"3,033,557","169,767,418",55.80,56.15,55.75,56.05,-0.75,"1,310"
114/07/28,"2,059,818","116,795,893",56.60,56.95,56.50,56.80,-0.75,"1,116"
114/07/25,"1,557,482","89,903,114",58.30,58.30,57.40,57.55,-0.65,864
114/07/24,"2,392,773","139,923,325",58.75,58.80,58.10,58.20,-1.70,"1,028"
114/07/23,"3,577,439","214,736,158",60.10,60.25,59.85,59.90,+1.15,"1,301"
114/07/22,"4,203,567","247,314,256",59.00,59.00,58.65,58.75,+0.90,"1,195"
114/07/21,"1,870,861","107,662,392",57.35,57.90,57.35,57.85,+0.90,686
114/07/18,"671,482","38,211,020",56.95,57.10,56.75,56.95, 0.00,370
114/07/17,"890,322","50,760,126",57.15,57.15,56.90,56.95, 0.00,314
114/07/16,"1,511,335","85,727,803",56.75,56.95,56.50,56.95,-0.90,799
114/07/15,"1,107,884","63,685,110",57.40,57.85,57.25,57.85,+0.10,478
114/07/14,"2,056,898","119,195,688",58.10,58.20,57.65,57.75,+0.65,972
114/07/11,"2,028,611","115,249,694",56.70,57.10,56.65,57.10,+0.65,466
114/07/10,"2,687,949","151,480,175",56.20,56.50,56.15,56.45,+1.05,759
114/07/09,"6,909,584","384,913,490",55.75,56.00,55.20,55.40,-1.40,"1,331"
114/07/08,"1,460,878","82,924,596",56.70,56.90,56.60,56.80,+1.00,482
114/07/07,"2,878,333","161,146,563",56.50,56.50,55.70,55.80,-1.15,954
114/07/04,"2,679,998","151,967,367",56.50,57.00,56.45,56.95,-0.40,831
114/07/03,"1,239,408","70,921,769",57.15,57.45,57.05,57.35,+0.15,569
114/07/02,"2,608,297","148,615,587",57.05,57.20,56.70,57.20,+0.35,"1,635"
114/07/01,"2,530,034","142,997,749",56.35,56.85,56.25,56.85,+1.40,"1,025"
114/06/30,"2,590,763","142,437,892",55.00,55.45,54.40,55.45,-0.15,"1,105"
114/06/27,"4,582,671","256,095,352",56.50,56.60,55.40,55.60,-1.45,"2,244"
114/06/26,"1,038,347","59,308,464",57.15,57.35,56.95,57.05,+0.05,531
114/06/25,"2,385,300","135,957,321",56.95,57.25,56.85,57.00,-0.30,"1,017"
114/06/24,"2,592,818","149,425,813",57.60,57.90,57.30,57.30,-0.60,"1,130"
114/06/23,"3,044,950","177,109,870",58.25,58.50,57.85,57.90,+0.10,923
114/06/20,"3,352,917","194,299,065",58.50,58.50,57.55,57.80,-0.90,"1,442"
114/06/19,"3,271,737","192,199,668",58.80,59.10,58.60,58.70,-0.65,"1,111"
114/06/18,"3,614,926","213,573,516",58.90,59.60,58.60,59.35,-0.05,"1,101"
114/06/17,"5,068,087","300,084,002",59.45,59.65,58.60,59.40,-1.10,"1,847"
114/06/16,"5,626,209","342,083,625",60.80,61.20,60.40,60.50, 0.00,"1,546"
114/06/13,"8,897,740","539,515,093",60.30,61.25,60.15,60.50,+1.65,"2,986"
114/06/12,"2,973,985","174,797,533",58.60,59.00,58.50,58.85,+1.10,"1,020"
