日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"3,410,949","60,462,904",17.80,18.05,17.55,17.60,-0.40,"1,780"
114/08/21,"5,301,626","96,391,428",18.25,18.65,17.90,18.00,-0.20,"2,672"
114/08/20,"13,363,505","249,384,588",18.55,19.25,18.20,18.20,-0.50,"6,133"
114/08/19,"18,146,075","344,365,880",19.80,19.85,18.45,18.70,-1.00,"8,790"
114/08/18,"16,706,834","317,787,368",18.20,19.70,18.00,19.70,+1.75,"6,398"
114/08/15,"6,341,647","112,813,364",17.55,18.15,17.25,17.95,+0.50,"2,888"
114/08/14,"3,826,046","67,066,960",17.25,17.80,17.25,17.45,+0.20,"1,829"
114/08/13,"9,622,169","169,861,002",17.35,18.50,17.15,17.25,+0.25,"4,439"
114/08/12,"4,596,014","78,598,420",16.65,17.30,16.65,17.00,+0.35,"1,986"
114/08/11,"1,554,198","25,883,796",16.65,16.85,16.45,16.65, 0.00,755
114/08/08,"2,777,805","46,641,314",17.00,17.00,16.60,16.65,-0.35,"1,483"
114/08/07,"3,842,127","64,894,630",16.75,17.20,16.55,17.00,+0.40,"1,468"
114/08/06,"2,206,197","36,841,674",16.45,16.95,16.45,16.60,+0.10,"1,103"
114/08/05,"1,090,679","17,970,732",16.50,16.55,16.35,16.50,+0.05,610
114/08/04,"1,213,028","19,603,475",16.20,16.45,15.90,16.45,+0.20,664
114/08/01,"1,024,264","16,585,288",16.20,16.35,15.90,16.25,-0.10,721
114/07/31,"1,201,285","19,731,627",16.75,16.75,16.30,16.35,-0.30,700
114/07/30,"1,547,912","25,577,169",16.25,16.70,16.20,16.65,+0.35,839
114/07/29,"9,294,055","152,231,488",16.75,17.00,16.25,16.30,-0.55,"1,754"
114/07/28,"9,617,888","162,611,836",16.60,17.20,16.60,16.85,+0.30,"4,017"
114/07/25,"1,434,397","23,822,862",16.80,16.80,16.50,16.55,-0.20,753
114/07/24,"3,985,247","66,332,877",16.60,16.80,16.40,16.75,+0.40,"1,558"
114/07/23,"3,538,577","58,209,209",16.35,16.65,16.30,16.35,+0.15,"1,782"
114/07/22,"2,553,893","42,044,429",16.70,16.75,16.10,16.20,-0.35,"1,199"
114/07/21,"2,029,009","33,677,596",16.40,16.85,16.40,16.55,+0.30,"1,107"
114/07/18,"1,353,103","22,017,604",16.25,16.45,16.10,16.25,+0.05,866
114/07/17,"2,246,215","36,330,531",16.00,16.35,15.85,16.20,+0.40,"1,011"
114/07/16,"1,476,613","23,531,480",15.60,16.10,15.55,15.80,+0.25,880
114/07/15,"565,458","8,801,161",15.60,15.70,15.45,15.55, 0.00,382
114/07/14,"614,505","9,600,964",15.85,15.85,15.50,15.55,-0.05,469
114/07/11,"1,807,144","28,175,949",15.35,15.80,15.30,15.60,+0.40,920
114/07/10,"1,409,525","21,575,381",15.50,15.55,15.20,15.20,-0.20,914
114/07/09,"1,064,993","16,562,654",15.65,15.75,15.40,15.40,-0.25,856
114/07/08,"2,228,104","34,875,289",15.80,15.80,15.50,15.65,-0.40,"1,279"
114/07/07,"2,773,818","44,685,949",16.00,16.40,15.75,16.05,+0.05,"1,576"
114/07/04,"9,588,317","159,282,647",16.75,17.50,16.00,16.00,-0.30,"4,207"
114/07/03,"832,796","13,610,672",16.15,16.45,16.15,16.30,+0.20,432
114/07/02,"578,302","9,347,410",16.10,16.35,16.05,16.10, 0.00,385
114/07/01,"985,616","16,016,051",16.25,16.35,16.10,16.10, 0.00,584
114/06/30,"536,141","8,712,991",16.55,16.55,16.10,16.10,-0.35,435
114/06/27,"956,698","15,751,699",16.50,16.65,16.30,16.45,+0.15,628
114/06/26,"1,189,094","19,458,330",16.10,16.50,16.10,16.30,+0.25,652
114/06/25,"694,101","11,203,976",16.35,16.40,16.05,16.05,-0.15,479
114/06/24,"1,098,697","17,650,751",15.85,16.20,15.80,16.20,+0.60,710
114/06/23,"1,234,396","19,031,055",15.55,15.70,15.20,15.60,+0.05,798
114/06/20,"1,482,032","23,282,423",15.95,16.15,15.55,15.55,-0.40,"1,069"
114/06/19,"1,867,159","30,133,465",16.45,16.45,15.95,15.95,X0.00,"1,248"
114/06/18,"1,962,881","32,822,107",16.45,17.15,16.45,16.70,+0.30,"1,013"
114/06/17,"1,100,834","18,164,095",16.55,16.70,16.35,16.40,-0.05,661
114/06/16,"729,084","11,999,150",16.35,16.60,16.20,16.45,+0.05,467
114/06/13,"2,967,644","49,173,644",16.90,16.90,16.40,16.40,-0.60,"1,802"
114/06/12,"885,930","14,949,975",16.90,17.00,16.70,17.00,+0.15,532
114/06/11,"1,344,782","22,630,089",16.95,16.95,16.65,16.85, 0.00,851
114/06/10,"1,827,339","30,886,004",16.70,17.05,16.70,16.85,+0.20,926
114/06/09,"2,247,485","37,455,416",16.95,17.00,16.55,16.65,-0.30,"1,529"
114/06/06,"1,214,403","20,622,915",17.00,17.10,16.90,16.95,-0.05,730
114/06/05,"1,679,375","28,674,967",17.10,17.30,16.95,17.00,-0.05,"1,003"
114/06/04,"2,263,335","38,767,757",17.05,17.30,17.00,17.05,+0.20,"1,379"
114/06/03,"2,394,822","40,651,959",17.15,17.25,16.80,16.85,-0.15,"1,447"
114/06/02,"4,976,534","85,146,394",17.60,17.65,16.85,17.00,-0.70,"2,437"
114/05/29,"9,601,480","173,834,713",18.60,18.65,17.70,17.70,-0.80,"4,662"
114/05/28,"48,827,668","972,173,115",22.40,22.40,18.50,18.50,-1.90,"18,827"
114/05/27,"5,351,118","109,162,758",20.40,20.40,20.40,20.40,+1.85,"1,533"
114/05/26,"3,931,701","70,184,398",16.85,18.55,16.80,18.55,+1.65,"1,526"
114/05/23,"549,721","9,273,644",16.65,17.05,16.65,16.90,+0.25,376
114/05/22,"647,574","10,838,980",16.95,16.95,16.65,16.65,-0.35,615
114/05/21,"462,913","7,863,504",16.90,17.15,16.85,17.00,+0.10,354
114/05/20,"391,862","6,629,791",17.00,17.05,16.85,16.90,-0.05,336
114/05/19,"715,006","12,197,046",17.30,17.30,16.95,16.95,-0.35,498
114/05/16,"589,685","10,181,577",17.15,17.35,17.15,17.30,+0.15,403
114/05/15,"579,380","9,961,923",17.30,17.35,17.10,17.15,-0.15,424
114/05/14,"955,735","16,596,918",17.20,17.45,17.20,17.30,+0.15,583
114/05/13,"729,319","12,551,265",17.35,17.35,17.10,17.15,-0.05,459
114/05/12,"958,822","16,439,278",17.10,17.25,17.00,17.20,+0.10,627
114/05/09,"755,033","12,856,200",17.25,17.25,16.90,17.10,-0.10,655
114/05/08,"1,547,239","26,604,482",16.95,17.35,16.95,17.20,+0.35,837
114/05/07,"480,540","8,070,664",16.70,16.90,16.70,16.85,+0.10,395
114/05/06,"457,867","7,645,279",16.55,16.85,16.55,16.75,+0.20,353
114/05/05,"1,058,144","17,708,926",17.00,17.20,16.40,16.55,-0.45,717
114/05/02,"678,719","11,488,903",16.85,17.00,16.85,17.00,+0.25,434
114/04/30,"707,089","11,934,831",16.95,17.10,16.70,16.75,-0.20,668
114/04/29,"629,131","10,629,333",16.80,17.00,16.75,16.95,+0.15,492
114/04/28,"792,629","13,274,232",16.60,16.90,16.60,16.80,+0.20,487
114/04/25,"839,986","13,938,385",16.70,16.70,16.50,16.60,+0.15,496
114/04/24,"973,900","15,991,995",16.45,16.60,16.30,16.45,+0.25,655
114/04/23,"1,570,460","25,573,496",16.30,16.50,16.15,16.20,+0.20,801
114/04/22,"915,900","14,706,450",15.85,16.20,15.80,16.00,-0.15,496
114/04/21,"997,452","16,392,701",16.70,16.75,16.10,16.15,-0.50,621
114/04/18,"654,478","10,890,089",16.50,16.75,16.50,16.65,+0.10,398
114/04/17,"674,893","11,119,851",16.50,16.65,16.30,16.55,-0.10,489
114/04/16,"758,322","12,656,953",16.80,16.80,16.55,16.65,-0.15,642
114/04/15,"1,392,480","23,181,613",16.30,16.90,16.30,16.80,+0.65,921
114/04/14,"2,057,492","33,583,514",16.20,16.70,16.05,16.15,+0.10,"1,179"
114/04/11,"2,838,900","44,326,196",14.95,16.05,14.95,16.05,+0.40,"1,444"
114/04/10,"1,136,547","17,768,883",15.65,15.65,15.30,15.65,+1.40,537
114/04/09,"8,162,501","119,764,884",15.50,15.50,14.25,14.25,-1.55,"3,465"
114/04/08,"5,246,941","83,525,569",15.90,16.45,15.80,15.80,-1.75,"2,285"
114/04/07,"700,164","12,287,799",17.55,17.55,17.55,17.55,-1.90,818
114/04/02,"1,108,308","21,530,898",19.85,19.85,19.20,19.45,+0.15,666
114/04/01,"2,731,996","53,052,341",19.00,19.80,19.00,19.30,+0.80,"1,612"
114/03/31,"2,983,249","55,651,580",19.00,19.10,18.00,18.50,-0.80,"1,801"
114/03/28,"1,856,648","36,261,855",20.00,20.00,19.30,19.30,-0.70,"1,472"
114/03/27,"638,621","12,781,247",20.10,20.20,19.90,20.00,-0.10,850
114/03/26,"536,543","10,806,847",20.10,20.30,20.05,20.10,+0.05,595
114/03/25,"848,877","17,142,417",20.40,20.50,20.05,20.05,-0.15,860
114/03/24,"1,066,962","21,780,402",20.65,20.70,20.20,20.20,-0.40,"1,229"
114/03/21,"853,472","17,719,343",21.00,21.00,20.60,20.60,-0.40,652
114/03/20,"730,732","15,359,517",20.90,21.10,20.90,21.00,+0.15,574
114/03/19,"703,979","14,709,624",20.95,21.10,20.75,20.85,-0.05,543
114/03/18,"649,160","13,614,221",20.95,21.15,20.85,20.90, 0.00,485
114/03/17,"659,455","13,776,346",20.85,21.00,20.80,20.90,+0.05,455
114/03/14,"720,593","14,917,194",20.50,20.85,20.50,20.85,+0.35,525
