日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/15,4186361,301732990,72.9,71.4,72.08,3964
114/08/14,9347684,674263570,73.5,69.9,72.13,19472
114/08/13,5862564,409865686,71.3,68.7,69.91,9459
114/08/12,4154197,285886590,70.3,67.9,68.82,11562
114/08/11,4204026,290836349,70.0,67.6,69.18,3264
114/08/08,3955549,267881211,68.6,66.9,67.72,4140
114/08/07,12054341,818723601,69.7,66.8,67.92,63701
114/08/06,4314408,305415893,71.5,70.3,70.79,4020
114/08/05,4059099,293122011,73.0,71.6,72.21,3966
114/08/04,5887286,419563541,73.0,70.5,71.27,13253
114/08/01,6091486,443659570,74.0,71.7,72.83,6039
114/07/31,7388499,540653800,74.0,72.0,73.18,5322
114/07/30,6121611,438912728,72.5,70.5,71.7,5903
114/07/29,8261817,587429568,72.3,70.1,71.1,17907
114/07/28,14504988,1035671729,73.3,68.7,71.4,12618
114/07/25,7365925,506161890,69.6,67.3,68.72,7136
114/07/24,15286069,1046605276,70.2,67.1,68.47,29830
114/07/23,17753153,1211653363,70.3,65.9,68.25,21515
114/07/22,30202818,2046468334,70.7,65.5,67.76,55844
114/07/21,8963049,589076690,66.4,64.5,65.72,6212
114/07/18,4930341,316764659,64.8,63.6,64.25,3516
114/07/17,5300706,336451685,64.0,62.3,63.47,3791
114/07/16,8945843,566184273,64.6,62.2,63.29,8834
114/07/15,4799934,299353284,63.0,60.8,62.37,3480
114/07/14,2899295,177752932,62.1,60.8,61.31,3281
114/07/11,5377572,329740743,62.0,59.9,61.32,3819
114/07/10,2041738,121598152,60.2,59.1,59.56,1678
114/07/09,4889641,290048285,60.2,57.5,59.32,3586
114/07/08,3103563,184662590,60.1,58.9,59.5,2919
114/07/07,3885780,235024273,61.8,59.4,60.48,10147
114/07/04,1659525,101147732,61.8,60.7,60.95,1396
114/07/03,2446595,150344917,62.1,61.2,61.45,2409
114/07/02,2052635,126666422,62.5,61.4,61.71,2263
114/07/01,7060732,441418387,63.7,61.6,62.52,7918
114/06/30,4159988,256403012,62.5,60.7,61.64,3505
114/06/27,9910715,614891703,62.8,61.3,62.04,8387
114/06/26,4788933,295364071,62.4,60.9,61.68,5671
114/06/25,3951426,243143083,62.7,60.6,61.53,4373
114/06/24,3705472,224256816,61.6,59.3,60.52,2670
114/06/23,1517434,88604108,59.0,57.4,58.39,2720
114/06/20,1993019,117717394,59.9,58.6,59.06,1463
114/06/19,2447311,147001274,61.3,59.5,60.07,3332
114/06/18,4399747,266039611,61.3,59.8,60.47,4256
114/06/17,2845642,175745388,62.8,61.1,61.76,3191
114/06/16,5307964,327621621,62.7,59.6,61.72,4069
114/06/13,3196730,193853183,61.2,60.3,60.64,2272
114/06/12,3421138,211887028,62.4,61.5,61.93,3287
114/06/11,9136095,572673017,63.4,61.7,62.68,6538
114/06/10,3877293,237076580,61.8,60.2,61.14,2832
114/06/09,1773476,106889960,60.7,59.6,60.27,1317
114/06/06,3365641,202991602,61.6,59.5,60.31,3684
114/06/05,5045808,304041322,61.4,58.4,60.26,4000
114/06/04,3944155,238606912,61.0,59.8,60.5,3153
114/06/03,4375764,262653227,60.6,59.4,60.02,3641
114/06/02,8464315,504539596,60.6,58.5,59.61,10717
114/05/29,21579593,1326797950,65.2,59.3,61.48,28926
114/05/28,25205820,1643835059,66.8,63.9,65.22,18268
114/05/27,17198532,1085654676,64.2,61.3,63.12,12619
114/05/26,5588268,341411740,61.9,60.0,61.09,4288
114/05/23,7097405,427569008,60.9,59.3,60.24,4902
114/05/22,14628150,879147934,62.7,57.6,60.1,10851
114/05/21,2123153,122872001,58.4,57.3,57.87,1537
114/05/20,1409080,80583235,57.7,56.6,57.19,1296
114/05/19,2524659,145258391,58.1,56.7,57.54,1985
114/05/16,4242803,243937289,58.2,56.3,57.49,3208
114/05/15,2507118,141707698,57.0,56.1,56.52,1773
114/05/14,2718078,151564810,56.2,55.4,55.76,1914
114/05/13,2832995,156135937,55.5,54.6,55.11,2392
114/05/12,3322364,178598654,54.5,52.5,53.76,2441
114/05/09,1402391,71729806,51.7,50.5,51.15,1071
114/05/08,1490940,75555742,51.1,50.0,50.68,1030
114/05/07,2026925,101541298,50.8,49.2,50.1,1588
114/05/06,4218731,209187477,50.3,47.9,49.59,3978
114/05/05,3079055,149108494,49.85,47.0,48.43,6614
114/05/02,1342990,64593811,48.3,47.8,48.1,853
114/04/30,1152730,54940183,48.25,47.2,47.66,1080
114/04/29,1171849,55721556,48.05,46.8,47.55,927
114/04/28,1028891,48241966,47.15,46.3,46.89,844
114/04/25,1524352,70695411,46.8,45.95,46.38,993
114/04/24,951320,43251857,45.9,45.1,45.47,683
114/04/23,1210677,54616942,45.55,44.45,45.11,905
114/04/22,756305,32789611,43.85,42.65,43.36,745
114/04/21,1412046,62228062,45.2,43.5,44.07,3233
114/04/18,650254,29403139,45.5,45.1,45.22,709
114/04/17,1280788,57865174,45.65,44.65,45.18,893
114/04/16,1818053,82627422,46.05,45.2,45.45,1490
114/04/15,2639260,120123737,46.2,44.1,45.51,2275
114/04/14,2390996,105845466,45.35,43.7,44.27,9672
114/04/11,3010645,124742074,43.45,39.1,41.43,2749
114/04/10,708810,30195174,42.6,42.6,42.6,501
114/04/09,3955477,157486993,42.3,38.75,39.81,5282
114/04/08,3854261,166584954,44.8,43.05,43.22,2733
114/04/07,175733,8399884,47.8,47.8,47.8,404
114/04/02,1083323,57120242,53.2,52.0,52.73,907
114/04/01,1042948,54819788,53.1,52.0,52.56,904
114/03/31,2866748,150729791,54.1,51.5,52.58,2082
114/03/28,1738406,96365474,56.3,54.9,55.43,1793
114/03/27,2008456,113411238,57.4,55.8,56.47,1609
114/03/26,4247821,244011655,57.9,56.8,57.44,2654
114/03/25,1652755,93338245,56.9,56.1,56.47,1400
114/03/24,1816388,102312391,56.8,55.9,56.33,1862
114/03/21,6132391,350661017,57.9,56.5,57.18,4884
114/03/20,3970969,223986719,57.1,55.4,56.41,2740
114/03/19,2722990,151462131,56.4,54.9,55.62,2330
114/03/18,663202,36543073,55.4,54.7,55.1,602
114/03/17,694641,38061960,55.2,54.5,54.79,632
114/03/14,1109707,60140643,54.8,53.5,54.2,1047
114/03/13,1331934,72374115,55.0,53.4,54.34,924
114/03/12,869538,46867257,54.3,53.5,53.9,795
114/03/11,1446988,76317672,53.4,51.9,52.74,1464
114/03/10,706788,38101362,54.3,53.7,53.91,1029
114/03/07,1071320,58178342,55.0,53.9,54.31,2062
114/03/06,1290294,71027731,56.0,54.8,55.05,1576
114/03/05,855340,47461026,55.9,55.0,55.49,666
114/03/04,1040860,57201507,55.6,54.1,54.96,988
114/03/03,1107119,61114058,55.8,54.8,55.2,1257
