日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/15,2485614,156991480,64.2,62.6,63.16,1907
114/08/14,3730282,241071757,65.9,63.5,64.63,3027
114/08/13,3408714,219470329,65.3,63.1,64.39,2203
114/08/12,1964781,125899095,64.5,63.6,64.08,2212
114/08/11,3226060,204839735,64.6,61.1,63.5,2691
114/08/08,2746541,169900967,63.2,61.2,61.86,2423
114/08/07,1968090,124299046,64.4,62.5,63.16,2003
114/08/06,2269542,142669403,63.8,62.1,62.86,1799
114/08/05,3461667,220239859,65.0,63.0,63.62,4713
114/08/04,6279422,401706255,65.2,61.8,63.97,4319
114/08/01,13897699,851920297,63.2,59.1,61.3,9429
114/07/31,3432475,226376701,67.0,65.5,65.95,3108
114/07/30,3490811,232586514,67.5,65.9,66.63,3448
114/07/29,8780656,595075020,69.5,66.0,67.77,6922
114/07/28,11964818,814576301,69.5,66.7,68.08,8327
114/07/25,16661203,1127676373,70.4,66.3,67.68,12533
114/07/24,4770471,312528673,66.3,64.3,65.51,3706
114/07/23,6569499,426229642,66.5,63.1,64.88,4625
114/07/22,5683948,362506377,65.5,61.8,63.78,4015
114/07/21,4130554,265121563,66.7,62.8,64.19,3123
114/07/18,3631788,234025419,65.7,63.4,64.44,2529
114/07/17,2895103,185616319,64.7,63.3,64.11,2170
114/07/16,5553598,359445204,66.4,63.9,64.72,4473
114/07/15,6746998,432014979,65.2,61.1,64.03,5240
114/07/14,3876339,238575303,63.1,60.7,61.55,3126
114/07/11,7112957,454680418,65.5,62.6,63.92,6104
114/07/10,15015043,960516597,66.5,61.3,63.97,9737
114/07/09,8530253,516070209,62.5,57.2,60.5,5568
114/07/08,1384048,79379834,57.9,56.6,57.35,1147
114/07/07,2910785,168693425,58.9,57.0,57.95,2059
114/07/04,3658016,216957510,60.8,58.4,59.31,3190
114/07/03,6722507,413197621,63.2,60.2,61.46,4718
114/07/02,18304736,1106734742,62.5,57.5,60.46,10805
114/07/01,15270119,929767617,61.8,56.7,60.89,7309
114/06/30,3236188,180655897,56.8,54.9,55.82,2607
114/06/27,5016328,280125661,56.5,54.7,55.84,3616
114/06/26,15255686,833740079,56.3,52.3,54.65,10168
114/06/25,5114154,265370346,52.9,49.15,51.89,3565
114/06/24,14580189,702060709,51.8,45.7,48.15,9248
114/06/23,985014,48840438,50.3,48.45,49.58,880
114/06/20,808825,40618842,50.7,49.85,50.22,623
114/06/19,844748,42875696,52.0,50.3,50.76,1090
114/06/18,1042880,54272017,52.9,51.3,52.04,736
114/06/17,815160,41880281,52.1,50.6,51.38,1156
114/06/16,745812,38254005,51.8,50.8,51.29,832
114/06/13,1033352,53799596,53.0,51.7,52.06,1513
114/06/12,925223,49661159,54.4,52.8,53.67,816
114/06/11,974936,51529639,53.4,52.2,52.85,829
114/06/10,993998,52170785,53.2,51.6,52.49,931
114/06/09,773584,39868870,52.4,51.0,51.54,783
114/06/06,693443,36155579,52.6,51.7,52.14,838
114/06/05,733016,38530666,53.0,51.8,52.56,780
114/06/04,1173326,61523460,53.1,52.0,52.44,884
114/06/03,1042946,54252280,52.9,51.5,52.02,929
114/06/02,1062242,55626825,53.7,51.6,52.37,1034
114/05/29,1023890,55389476,55.0,53.5,54.1,780
114/05/28,1047928,57873979,56.2,54.3,55.23,739
114/05/27,1220944,67499581,57.2,54.4,55.28,1054
114/05/26,800145,44769167,57.0,55.5,55.95,807
114/05/23,873973,49332837,57.3,55.1,56.45,748
114/05/22,1029258,56594221,55.9,54.3,54.99,880
114/05/21,1122569,63215694,57.4,55.9,56.31,820
114/05/20,1621701,93063813,60.2,56.1,57.39,1306
114/05/19,921621,54060644,60.5,58.1,58.66,772
114/05/16,927381,55100910,59.9,58.8,59.42,803
114/05/15,2180617,129611075,60.5,57.9,59.44,1499
114/05/14,1405911,81419399,58.6,57.3,57.91,1312
114/05/13,1732356,99303803,58.1,56.6,57.32,1248
114/05/12,1914941,106865158,56.8,54.6,55.81,1673
114/05/09,2319123,123368852,54.8,51.5,53.2,1759
114/05/08,1268503,64654913,51.9,50.3,50.97,916
114/05/07,915482,46693897,51.5,50.5,51.0,710
114/05/06,762377,38618616,51.3,50.0,50.66,638
114/05/05,667453,33601641,51.7,49.7,50.34,582
114/05/02,624192,31949110,51.7,50.9,51.18,555
114/04/30,881923,45152299,52.3,50.5,51.2,1067
114/04/29,451250,23264540,51.9,51.1,51.56,468
114/04/28,450671,22978785,51.3,50.6,50.99,411
114/04/25,920516,46560410,52.0,49.6,50.58,876
114/04/24,617604,30471051,50.1,48.85,49.34,851
114/04/23,408011,20050105,49.7,48.4,49.14,439
114/04/22,800613,38227784,48.5,47.1,47.75,637
114/04/21,763885,37290819,49.9,48.25,48.82,588
114/04/18,497612,24746674,50.6,49.35,49.73,492
114/04/17,645583,32129281,50.4,49.1,49.77,823
114/04/16,1048024,53637461,52.1,50.4,51.18,1062
114/04/15,899410,46737948,52.9,50.4,51.97,773
114/04/14,1508852,76732405,52.4,50.0,50.85,1325
114/04/11,1254202,59284733,48.45,45.05,47.27,1162
114/04/10,1332247,64378903,48.45,47.05,48.32,778
114/04/09,4224408,188393836,46.25,44.05,44.6,2814
114/04/08,1464599,71683626,49.5,48.9,48.94,1282
114/04/07,444814,24153497,54.3,54.3,54.3,647
114/04/02,653342,39141655,60.6,59.0,59.91,660
114/04/01,1252157,75151914,60.5,59.3,60.02,1043
114/03/31,2019507,120755401,60.7,58.7,59.79,1582
114/03/28,1770043,108679570,62.8,60.5,61.4,1434
114/03/27,398682,25137630,63.5,62.8,63.05,925
114/03/26,513333,32598632,63.9,63.1,63.5,1275
114/03/25,940114,59355476,64.5,62.7,63.14,1637
114/03/24,997379,64132803,65.0,63.3,64.3,1469
114/03/21,716512,45566158,64.3,63.1,63.59,864
114/03/20,602918,38474371,64.2,63.4,63.81,735
114/03/19,883332,56091657,64.2,63.0,63.5,876
114/03/18,432633,27677251,64.3,63.8,63.97,589
114/03/17,567924,36336315,64.4,63.8,63.98,946
114/03/14,1098400,69714961,64.2,63.0,63.47,1288
114/03/13,1107163,70402908,65.4,62.8,63.59,1334
114/03/12,1114070,71098639,64.3,62.9,63.82,1251
114/03/11,2463667,153346012,63.2,60.9,62.24,2140
114/03/10,5139961,333290928,68.4,62.8,64.84,4060
114/03/07,791528,53942330,69.0,67.5,68.15,723
114/03/06,1069324,73147101,69.4,68.0,68.4,1342
114/03/05,1214250,83588165,69.4,68.0,68.84,1041
114/03/04,1382731,93544712,68.4,67.0,67.65,1087
114/03/03,1243873,86021153,70.0,68.7,69.16,1112
