日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/15,1105363,1624083690,1505.0,1450.0,1469.28,2531
114/08/14,1719893,2564088195,1510.0,1460.0,1490.84,2511
114/08/13,2144333,3152319515,1520.0,1430.0,1470.07,5392
114/08/12,1475788,2182496515,1510.0,1450.0,1478.87,2605
114/08/11,1379312,2081199790,1525.0,1475.0,1508.87,2501
114/08/08,2260374,3348085930,1510.0,1420.0,1481.21,4170
114/08/07,2508937,3569345535,1455.0,1335.0,1422.65,6981
114/08/06,801406,1062540480,1345.0,1300.0,1325.85,1563
114/08/05,2791080,3619734085,1345.0,1265.0,1296.89,4491
114/08/04,2044526,2683553280,1355.0,1285.0,1312.56,6377
114/08/01,1065593,1489821090,1435.0,1380.0,1398.11,2904
114/07/31,1011865,1446657600,1450.0,1390.0,1429.69,1930
114/07/30,605174,835907950,1400.0,1365.0,1381.27,998
114/07/29,1983547,2731767670,1440.0,1350.0,1377.21,4326
114/07/28,706895,1026416920,1470.0,1440.0,1452.01,1144
114/07/25,566168,814676720,1450.0,1425.0,1438.93,868
114/07/24,1565539,2246145320,1460.0,1385.0,1434.74,2283
114/07/23,1038616,1423077205,1390.0,1345.0,1370.17,1615
114/07/22,1431953,1996238880,1465.0,1355.0,1394.07,3412
114/07/21,1121033,1608725065,1485.0,1415.0,1435.04,2530
114/07/18,812692,1211602120,1505.0,1465.0,1490.85,1253
114/07/17,487289,715586880,1490.0,1455.0,1468.51,849
114/07/16,951368,1419117530,1505.0,1465.0,1491.66,1880
114/07/15,730081,1052881360,1465.0,1390.0,1442.14,1416
114/07/14,615344,860114920,1430.0,1380.0,1397.78,1501
114/07/11,973934,1387391310,1455.0,1405.0,1424.52,1430
114/07/10,1200097,1732511095,1485.0,1425.0,1443.64,2336
114/07/09,1153526,1688968810,1505.0,1440.0,1464.18,1917
114/07/08,896638,1319930880,1495.0,1440.0,1472.09,1041
114/07/07,916001,1343365325,1500.0,1450.0,1466.55,1337
114/07/04,622923,935125065,1530.0,1480.0,1501.19,1128
114/07/03,1385416,2096122580,1535.0,1490.0,1512.99,2196
114/07/02,790336,1161450010,1485.0,1455.0,1469.56,1131
114/07/01,1598912,2367628890,1520.0,1455.0,1480.77,2637
114/06/30,852705,1277554705,1520.0,1475.0,1498.24,1283
114/06/27,752946,1122340305,1505.0,1475.0,1490.6,984
114/06/26,816075,1215297635,1505.0,1470.0,1489.2,1034
114/06/25,1725643,2580974410,1510.0,1480.0,1495.66,1915
114/06/24,1798660,2636672560,1485.0,1445.0,1465.91,1987
114/06/23,1511996,2203488275,1485.0,1440.0,1457.34,1936
114/06/20,2899727,4287152840,1525.0,1450.0,1478.47,3846
114/06/19,1223467,1882541915,1565.0,1520.0,1538.69,1734
114/06/18,1805239,2807071115,1585.0,1510.0,1554.96,3637
114/06/17,2468515,3780103205,1560.0,1490.0,1531.33,3174
114/06/16,1888055,2858880265,1575.0,1480.0,1514.19,5697
114/06/13,1150370,1726137360,1530.0,1460.0,1500.51,2046
114/06/12,1412967,2123099195,1530.0,1460.0,1502.58,2340
114/06/11,1889161,2770101985,1490.0,1430.0,1466.31,3269
114/06/10,1109066,1562319835,1420.0,1395.0,1408.68,2101
114/06/09,759647,1049768245,1395.0,1355.0,1381.92,1271
114/06/06,544001,737922740,1365.0,1340.0,1356.47,757
114/06/05,722732,981913330,1370.0,1345.0,1358.61,1022
114/06/04,1324511,1817516820,1405.0,1350.0,1372.22,2250
114/06/03,2040052,2799498525,1395.0,1320.0,1372.27,3006
114/06/02,925789,1224092925,1350.0,1305.0,1322.22,1604
114/05/29,2079303,2825342605,1380.0,1335.0,1358.79,2818
114/05/28,2023355,2704936585,1360.0,1315.0,1336.86,2922
114/05/27,1130079,1476639595,1335.0,1285.0,1306.67,2271
114/05/26,1304434,1697816345,1320.0,1270.0,1301.57,1739
114/05/23,1117652,1435857095,1305.0,1265.0,1284.71,1561
114/05/22,1025001,1318732655,1305.0,1275.0,1286.57,1517
114/05/21,928885,1209242880,1320.0,1280.0,1301.82,1257
114/05/20,1200760,1565432090,1340.0,1280.0,1303.7,2492
114/05/19,2076231,2772212895,1365.0,1300.0,1335.21,4305
114/05/16,2622833,3505930890,1380.0,1280.0,1336.7,4122
114/05/15,1757675,2252530135,1305.0,1250.0,1281.54,2621
114/05/14,3752057,4518387865,1275.0,1135.0,1204.24,5231
114/05/13,2198229,2608192690,1235.0,1160.0,1186.5,2733
114/05/12,2858051,3345857335,1200.0,1130.0,1170.68,3604
114/05/09,1422761,1561676710,1125.0,1060.0,1097.64,1986
114/05/08,1368145,1483568860,1095.0,1070.0,1084.37,1602
114/05/07,1516441,1617045655,1085.0,1030.0,1066.34,1839
114/05/06,1451110,1521692665,1070.0,999.0,1048.64,2051
114/05/05,1407108,1420892280,1045.0,982.0,1009.8,1792
114/05/02,1530939,1554800130,1050.0,998.0,1015.59,2083
114/04/30,738199,743906680,1025.0,1000.0,1007.73,1006
114/04/29,715294,732977360,1035.0,1015.0,1024.72,1003
114/04/28,1984541,2035235530,1045.0,1005.0,1025.54,2262
114/04/25,1677878,1665781717,1010.0,958.0,992.79,4624
114/04/24,993475,917762724,945.0,908.0,923.79,1299
114/04/23,1150385,1055015675,939.0,891.0,917.1,1976
114/04/22,1270553,1116843923,918.0,857.0,879.02,2789
114/04/21,680579,623586041,937.0,905.0,916.26,1343
114/04/18,934516,878692292,954.0,926.0,940.26,1433
114/04/17,977324,907972367,949.0,903.0,929.04,1491
114/04/16,1482173,1378904809,955.0,908.0,930.33,3574
114/04/15,2058683,1951556961,972.0,905.0,947.96,2831
114/04/14,2250470,2063863579,954.0,897.0,917.08,3074
114/04/11,3646405,3108781447,909.0,766.0,852.56,4268
114/04/10,1775803,1471838025,831.0,809.0,828.83,1653
114/04/09,1173004,887689482,768.0,756.0,756.77,1766
114/04/08,261600,219483702,839.0,839.0,839.0,1118
114/04/07,43480,40523360,932.0,932.0,932.0,479
