日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"613,314","2,096,990",3.45,3.45,3.41,3.42,-0.02,62
114/08/21,"712,842","2,454,994",3.45,3.45,3.44,3.44,-0.05,55
114/08/20,"273,158","954,364",3.51,3.52,3.48,3.49, 0.00,30
114/08/19,"154,700","537,036",3.47,3.49,3.47,3.49,+0.01,12
114/08/18,"360,900","1,255,743",3.49,3.49,3.46,3.48,-0.01,23
114/08/15,"159,514","560,555",3.52,3.53,3.49,3.49,-0.01,23
114/08/14,"306,050","1,064,306",3.49,3.50,3.47,3.50,-0.02,26
114/08/13,"701,400","2,462,556",3.53,3.53,3.50,3.52,-0.02,27
114/08/12,"425,999","1,506,646",3.56,3.56,3.53,3.54,-0.03,24
114/08/11,"58,014","206,720",3.57,3.57,3.56,3.57, 0.00,15
114/08/08,"580,000","2,071,170",3.57,3.58,3.56,3.57,+0.01,11
114/08/07,"46,000","163,870",3.58,3.58,3.55,3.56,-0.03,11
114/08/06,"32,000","114,670",3.58,3.59,3.58,3.59, 0.00,7
114/08/05,"265,301","954,256",3.62,3.62,3.59,3.59,-0.03,21
114/08/04,"1,251,301","4,512,784",3.64,3.65,3.60,3.62,-0.01,28
114/08/01,"299,887","1,085,877",3.61,3.63,3.61,3.63,+0.03,34
114/07/31,"458,263","1,639,971",3.56,3.60,3.56,3.60,+0.07,40
114/07/30,"226,830","800,265",3.55,3.55,3.52,3.53,-0.02,23
114/07/29,"242,010","861,793",3.56,3.57,3.55,3.55,-0.01,16
114/07/28,"89,250","317,204",3.57,3.57,3.55,3.56, 0.00,9
114/07/25,"180,177","639,802",3.53,3.56,3.53,3.56,+0.03,10
114/07/24,"43,277","152,891",3.54,3.54,3.53,3.53,+0.01,12
114/07/23,"430,627","1,517,633",3.56,3.56,3.50,3.52,-0.04,42
114/07/22,"284,279","1,016,012",3.57,3.60,3.56,3.56,-0.03,24
114/07/21,"57,280","205,536",3.59,3.59,3.58,3.59,-0.02,11
114/07/18,"256,280","922,872",3.61,3.61,3.60,3.61,-0.02,27
114/07/17,"621,170","2,252,406",3.63,3.63,3.62,3.63,-0.01,27
114/07/16,"285,004","1,036,663",3.63,3.64,3.63,3.64, 0.00,25
114/07/15,"369,418","1,340,828",3.63,3.64,3.61,3.64,+0.04,23
114/07/14,"386,430","1,393,336",3.62,3.62,3.60,3.60,+0.03,24
114/07/11,"1,336,023","4,789,730",3.64,3.64,3.56,3.57,-0.04,59
114/07/10,"277,422","1,004,503",3.66,3.66,3.61,3.61,-0.01,18
114/07/09,"244,700","882,293",3.64,3.64,3.60,3.62,-0.03,50
114/07/08,"475,410","1,733,301",3.65,3.65,3.63,3.65,-0.01,28
114/07/07,"145,407","530,846",3.64,3.66,3.64,3.66,+0.04,19
114/07/04,"372,255","1,350,063",3.67,3.67,3.61,3.62,-0.05,55
114/07/03,"50,246","184,511",3.68,3.68,3.67,3.67,-0.02,29
114/07/02,"14,345","52,715",3.70,3.70,3.69,3.69,-0.02,350
114/07/01,"24,019","88,947",3.72,3.72,3.70,3.71,-0.01,29
114/06/30,"93,401","347,029",3.71,3.72,3.71,3.72,+0.03,19
114/06/27,"366,020","1,349,892",3.66,3.70,3.66,3.69,+0.03,13
114/06/26,"343,519","1,258,150",3.70,3.70,3.66,3.66,-0.05,52
114/06/25,"281,290","1,044,095",3.73,3.73,3.71,3.71,-0.01,30
114/06/24,"1,450,625","5,431,325",3.77,3.77,3.71,3.72,-0.08,60
114/06/23,"17,004","64,682",3.80,3.81,3.80,3.80,+0.02,11
114/06/20,"127,000","481,160",3.80,3.80,3.77,3.78,-0.02,6
114/06/19,"235,200","891,900",3.79,3.81,3.79,3.80,+0.02,12
114/06/18,"47,026","177,887",3.78,3.80,3.77,3.78, 0.00,10
114/06/17,"165,595","625,925",3.77,3.78,3.77,3.78,-0.02,20
114/06/16,"41,008","155,884",3.80,3.81,3.80,3.80, 0.00,11
114/06/13,"217,068","821,778",3.79,3.80,3.78,3.80,+0.03,21
114/06/12,"16,051","60,850",3.80,3.80,3.77,3.77,-0.01,10
114/06/11,"29,293","110,496",3.80,3.80,3.75,3.78,-0.04,69
114/06/10,"134,051","507,307",3.79,3.82,3.77,3.82,+0.02,28
114/06/09,"37,000","140,189",3.78,3.80,3.78,3.80,+0.02,6
114/06/06,"76,949","290,996",3.81,3.81,3.78,3.78,-0.01,9
114/06/05,"23,000","87,220",3.80,3.80,3.79,3.79,-0.02,8
114/06/04,"54,050","205,129",3.80,3.81,3.79,3.81,+0.02,10
114/06/03,"433,016","1,654,391",3.83,3.83,3.79,3.79,-0.08,17
114/06/02,"143,749","555,175",3.82,3.87,3.82,3.87,+0.07,31
114/05/29,"50,995","193,610",3.82,3.82,3.79,3.80, 0.00,18
114/05/28,"46,095","175,221",3.83,3.83,3.80,3.80, 0.00,23
114/05/27,"53,075","201,113",3.77,3.80,3.77,3.80,+0.02,20
114/05/26,"237,000","893,560",3.76,3.79,3.75,3.78,+0.07,39
114/05/23,"233,048","865,317",3.72,3.72,3.71,3.71,-0.02,149
114/05/22,"275,815","1,027,155",3.73,3.73,3.71,3.73,+0.01,15
