日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/15,142036,22879495,162.5,160.0,161.08,319
114/08/14,134442,21813031,164.0,161.0,162.25,503
114/08/13,153876,25297875,167.5,163.0,164.4,1207
114/08/12,52223,8586964,165.5,163.5,164.43,221
114/08/11,97347,15937436,165.0,162.0,163.72,266
114/08/08,120386,19795425,165.5,163.0,164.43,244
114/08/07,167584,27575820,168.0,163.5,164.55,474
114/08/06,150345,24908795,167.0,164.0,165.68,675
114/08/05,101426,17015311,169.0,166.5,167.76,602
114/08/04,223389,37599753,169.5,164.0,168.32,396
114/08/01,81392,13359667,166.0,161.5,164.14,129
114/07/31,72322,11815105,165.5,162.5,163.37,109
114/07/30,196252,32383567,166.0,163.0,165.01,266
114/07/29,76820,12409690,163.5,160.5,161.54,111
114/07/28,207719,33512826,162.5,159.5,161.34,280
114/07/25,213794,35729352,169.0,165.0,167.12,316
114/07/24,245651,40557160,167.5,161.0,165.1,288
114/07/23,382095,61638707,164.5,159.5,161.32,618
114/07/22,256626,42282549,167.0,163.5,164.76,222
114/07/21,140706,23283774,166.5,165.0,165.48,139
114/07/18,76347,12622677,166.0,165.0,165.33,196
114/07/17,91792,15237041,167.5,165.5,166.0,325
114/07/16,92675,15363239,167.0,165.0,165.78,302
114/07/15,39584,6561663,166.0,165.5,165.77,49
114/07/14,32183,5332367,166.5,165.5,165.69,153
114/07/11,56231,9301649,166.0,164.5,165.42,87
114/07/10,43458,7200942,167.0,165.0,165.7,62
114/07/09,55824,9237031,167.0,164.5,165.47,69
114/07/08,65131,10747967,166.0,164.5,165.02,82
114/07/07,92710,15343433,167.0,163.5,165.5,111
114/07/04,85275,14102624,167.0,164.5,165.38,105
114/07/03,38122,6323852,167.0,165.0,165.88,79
114/07/02,31182,5159701,166.5,165.0,165.47,44
114/07/01,35009,5790627,166.5,164.5,165.4,61
114/06/30,208576,34239364,165.5,163.0,164.16,206
114/06/27,67593,11156014,166.5,164.5,165.05,94
114/06/26,119519,19748480,167.0,164.5,165.23,161
114/06/25,97430,16228366,170.0,165.5,166.56,274
114/06/24,286212,48094033,170.0,165.5,168.04,323
114/06/23,231474,38342637,168.0,164.5,165.65,247
114/06/20,285734,46485383,165.0,161.5,162.69,564
114/06/19,213831,35352947,167.0,164.0,165.33,242
114/06/18,177008,29328730,167.5,164.0,165.69,257
114/06/17,161621,26722983,166.0,163.0,165.34,175
114/06/16,275657,44963576,165.5,162.0,163.11,303
114/06/13,785803,130416959,169.5,163.0,165.97,711
114/06/12,299446,49125536,165.5,162.5,164.05,280
114/06/11,284533,47023421,168.0,163.5,165.27,326
114/06/10,111689,18696385,168.5,166.5,167.4,174
114/06/09,279683,46175005,168.0,163.0,165.1,259
114/06/06,148400,24626547,167.5,165.0,165.95,182
114/06/05,172861,28820533,169.5,165.0,166.73,264
114/06/04,167055,27951770,168.5,166.5,167.32,266
114/06/03,295942,49633657,171.0,166.5,167.71,867
114/06/02,422569,72485025,174.0,167.5,171.53,667
114/05/29,380688,64988429,175.0,168.0,170.71,569
114/05/28,211093,36479770,176.0,171.5,172.81,253
114/05/27,328379,57229943,178.5,172.5,174.28,404
114/05/26,270824,48180112,180.5,176.0,177.9,554
114/05/23,395898,70869562,182.0,176.0,179.01,971
114/05/22,563424,101844632,184.0,179.0,180.76,691
114/05/21,518079,95488153,186.5,182.5,184.31,579
114/05/20,1588203,297395631,191.5,183.5,187.25,2493
114/05/19,1434166,270360661,191.5,183.5,188.51,1594
114/05/16,1625548,303303862,190.0,183.5,186.59,6014
114/05/15,3744270,701298907,192.0,181.0,187.3,3316
114/05/14,368713,65394733,178.5,175.5,177.36,710
114/05/13,425058,74328386,176.5,173.0,174.87,420
114/05/12,505350,88505061,178.5,173.0,175.14,640
114/05/09,2171833,390197470,186.0,175.0,179.66,1901
114/05/08,498330,86938914,178.0,172.0,174.46,1069
114/05/07,1203571,211494441,181.0,170.0,175.72,1202
114/05/06,797813,138503747,177.5,167.0,173.6,861
114/05/05,998174,169186986,178.0,165.0,169.5,1457
114/05/02,476172,83425157,177.0,173.5,175.2,432
114/04/30,597322,104954421,179.5,173.5,175.71,790
114/04/29,1076760,194634360,183.5,179.0,180.76,1128
114/04/28,1151683,206422236,181.5,175.0,179.24,1400
114/04/25,2886263,516063227,182.5,174.5,178.8,4625
114/04/24,1210285,210315575,176.0,170.5,173.77,1187
114/04/23,1071221,182425778,173.0,168.0,170.3,946
114/04/22,911070,152143576,169.5,163.5,166.99,879
114/04/21,1801447,301350898,174.5,163.5,167.28,2801
114/04/18,892962,150945457,172.0,166.5,169.04,1333
114/04/17,4201359,716705349,180.0,164.0,170.59,7932
114/04/16,6643026,1176995261,182.0,163.0,177.18,6189
