日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/21,"45,000","53,150",1.19,1.19,1.18,1.18,-0.02,2
114/08/20,"95,000","113,600",1.19,1.20,1.19,1.20,+0.04,8
114/08/19,"64,000","73,830",1.14,1.17,1.14,1.16,+0.02,8
114/08/18,"50,000","57,000",1.14,1.14,1.14,1.14,-0.02,1
114/08/15,"56,000","64,940",1.15,1.16,1.15,1.16, 0.00,4
114/08/14,"1,000","1,160",1.16,1.16,1.16,1.16, 0.00,1
114/08/13,"12,000","13,920",1.16,1.16,1.16,1.16,X0.00,1
114/08/11,"64,000","73,180",1.16,1.16,1.14,1.14,-0.01,4
114/08/08,"7,000","8,080",1.16,1.16,1.15,1.15,-0.01,2
114/08/07,"26,000","30,110",1.16,1.16,1.15,1.16,-0.02,5
114/08/06,"22,000","25,960",1.18,1.18,1.18,1.18, 0.00,3
114/08/05,"21,000","24,830",1.18,1.19,1.18,1.18,X0.00,4
114/08/01,"16,000","19,390",1.24,1.24,1.21,1.21, 0.00,5
114/07/31,"41,000","50,030",1.22,1.23,1.21,1.21,-0.03,7
114/07/30,"72,000","89,280",1.24,1.24,1.24,1.24,-0.01,7
114/07/29,"45,000","56,250",1.25,1.25,1.25,1.25,X0.00,3
114/07/24,"4,000","5,000",1.25,1.25,1.25,1.25,-0.01,1
114/07/23,"78,000","98,180",1.26,1.26,1.25,1.26,-0.01,9
114/07/22,"64,000","80,120",1.24,1.28,1.24,1.27,+0.02,6
114/07/21,"41,000","51,220",1.22,1.25,1.22,1.25,-0.01,3
114/07/18,"42,000","52,920",1.26,1.26,1.26,1.26,-0.02,7
114/07/17,"10,000","12,800",1.28,1.28,1.28,1.28, 0.00,1
114/07/16,"61,000","77,020",1.27,1.28,1.26,1.28, 0.00,6
114/07/15,"504,000","645,220",1.30,1.30,1.28,1.28,X0.00,6
114/07/11,"7,000","9,040",1.30,1.30,1.29,1.29, 0.00,3
114/07/10,"32,000","41,580",1.30,1.30,1.29,1.29,-0.03,4
114/07/09,"27,000","35,740",1.33,1.33,1.32,1.32,X0.00,3
114/07/07,"1,000","1,330",1.33,1.33,1.33,1.33,+0.03,1
114/07/04,"9,000","11,700",1.30,1.30,1.30,1.30, 0.00,2
114/07/03,"30,000","39,120",1.30,1.31,1.30,1.30,X0.00,13
114/07/01,"11,000","14,520",1.32,1.32,1.32,1.32,-0.01,2
114/06/30,"10,000","13,300",1.33,1.33,1.33,1.33, 0.00,1
114/06/27,"24,000","31,920",1.33,1.33,1.33,1.33, 0.00,1
114/06/26,"1,000","1,330",1.33,1.33,1.33,1.33, 0.00,1
114/06/25,"8,000","10,640",1.33,1.33,1.33,1.33,-0.02,4
114/06/24,"130,000","175,500",1.35,1.35,1.35,1.35,-0.04,3
114/06/23,"519,000","721,410",1.39,1.39,1.39,1.39,X0.00,7
114/06/19,"41,000","56,580",1.38,1.38,1.38,1.38,+0.01,3
114/06/18,"16,000","21,930",1.38,1.38,1.37,1.37, 0.00,3
114/06/17,"20,000","27,300",1.36,1.37,1.36,1.37,X0.00,2
114/06/13,"10,000","13,700",1.37,1.37,1.37,1.37, 0.00,1
114/06/12,"45,000","61,650",1.37,1.37,1.37,1.37,-0.01,6
114/06/11,"311,000","429,180",1.38,1.38,1.38,1.38, 0.00,5
114/06/10,"23,000","31,760",1.39,1.39,1.38,1.38,X0.00,5
114/06/05,"4,000","5,520",1.38,1.38,1.38,1.38,-0.02,1
114/06/04,"40,000","56,150",1.41,1.41,1.40,1.40,X0.00,6
114/06/02,"5,000","7,250",1.45,1.45,1.45,1.45,+0.03,1
114/05/29,"47,000","66,790",1.42,1.43,1.42,1.42,-0.01,4
114/05/28,"10,000","14,350",1.44,1.44,1.43,1.43,X0.00,2
114/05/26,"5,000","7,160",1.43,1.44,1.43,1.44,+0.01,5
114/05/23,"2,000","2,860",1.43,1.43,1.43,1.43,-0.01,1
114/05/22,"118,000","169,920",1.44,1.44,1.44,1.44,+0.01,3
114/05/21,"1,009,000","1,442,840",1.42,1.43,1.42,1.43,-0.01,19
114/05/20,"49,000","70,560",1.44,1.44,1.44,1.44,-0.01,4
114/05/19,"11,000","15,940",1.44,1.45,1.44,1.45,+0.04,2
114/05/16,"10,000","14,100",1.41,1.41,1.41,1.41,-0.01,1
114/05/15,"94,000","132,790",1.41,1.42,1.41,1.42,+0.01,8
114/05/14,"53,000","75,310",1.43,1.43,1.41,1.41,-0.04,12
114/05/13,"73,000","104,710",1.42,1.45,1.42,1.45,-0.02,9
114/05/12,"132,000","194,030",1.47,1.47,1.46,1.47,-0.03,7
114/05/09,"212,000","317,750",1.50,1.50,1.49,1.50, 0.00,11
114/05/08,"26,000","39,100",1.51,1.51,1.50,1.50,-0.02,6
114/05/07,"29,000","44,090",1.51,1.53,1.51,1.52, 0.00,4
114/05/06,"104,000","158,280",1.54,1.54,1.52,1.52,-0.01,3
114/05/05,"266,000","412,070",1.51,1.55,1.51,1.53,+0.02,10
114/05/02,"1,205,000","1,821,730",1.53,1.53,1.50,1.51,-0.06,29
114/04/30,"25,000","38,790",1.55,1.57,1.55,1.57,+0.02,5
114/04/29,"118,000","184,020",1.56,1.57,1.54,1.55,-0.01,5
114/04/28,"29,000","45,230",1.56,1.56,1.55,1.56,-0.01,6
114/04/25,"16,000","25,120",1.57,1.57,1.57,1.57,-0.04,5
114/04/24,"10,000","16,090",1.63,1.63,1.60,1.61,+0.02,8
114/04/23,"88,000","140,930",1.61,1.62,1.59,1.59,-0.08,11
114/04/22,"43,000","70,930",1.65,1.67,1.64,1.67,+0.03,6
114/04/21,"68,000","110,620",1.62,1.64,1.62,1.64,+0.02,6
