日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/15,62155,2839654,46.0,45.35,45.69,55
114/08/14,14450,661413,46.0,45.55,45.77,18
114/08/13,15080,691698,46.0,45.8,45.87,17
114/08/12,53695,2453830,46.15,45.35,45.7,38
114/08/11,30000,1360700,45.6,45.2,45.36,24
114/08/08,57000,2582750,45.35,45.3,45.31,25
114/08/07,37308,1695685,45.7,45.25,45.45,35
114/08/06,36551,1677610,46.05,45.8,45.9,50
114/08/05,16028,743843,46.5,46.15,46.41,14
114/08/04,7004,323437,46.35,45.95,46.18,6
114/08/01,36133,1660607,46.1,45.6,45.96,22
114/07/31,34263,1585729,46.5,46.05,46.28,53
114/07/30,30379,1396708,46.5,45.8,45.98,26
114/07/29,22039,1016515,46.5,45.65,46.12,15
114/07/28,27010,1252962,46.5,46.3,46.39,22
114/07/25,22268,1029647,46.5,46.15,46.24,17
114/07/24,26100,1204375,46.4,46.0,46.14,20
114/07/23,40306,1866101,46.8,45.6,46.3,43
114/07/22,38152,1763046,46.5,45.7,46.21,35
114/07/21,11128,507140,45.6,45.55,45.57,10
114/07/18,28050,1277636,45.55,45.5,45.55,12
114/07/17,17000,780150,46.0,45.7,45.89,12
114/07/16,9664,440606,45.75,45.5,45.59,44
114/07/15,13124,600041,45.9,45.7,45.72,25
114/07/14,17002,774790,45.65,45.5,45.57,11
114/07/11,20115,918360,45.8,45.55,45.66,24
114/07/10,20294,923581,45.55,45.45,45.51,20
114/07/09,70304,3193212,45.7,44.75,45.42,50
114/07/08,59252,2828845,48.1,47.55,47.74,60
114/07/07,36085,1720140,47.8,47.55,47.67,28
114/07/04,23973,1146338,48.0,47.6,47.82,108
114/07/03,48188,2293612,48.0,47.3,47.6,51
114/07/02,30180,1425112,47.6,47.0,47.22,27
114/07/01,30170,1433151,47.6,47.25,47.5,175
114/06/30,43155,2029260,47.35,46.75,47.02,72
114/06/27,71301,3359272,47.2,47.0,47.11,86
114/06/26,24294,1147773,47.45,47.15,47.25,68
114/06/25,131144,6153268,47.2,46.9,46.92,53
114/06/24,82354,3867786,47.1,46.5,46.97,107
114/06/23,90077,4209644,48.35,46.4,46.73,55
