日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/15,3038481,358374992,120.0,113.5,117.95,2353
114/08/14,4050781,457884190,117.0,108.0,113.04,2657
114/08/13,2703286,295294538,112.0,107.0,109.24,1791
114/08/12,2485353,274292135,112.0,107.5,110.36,2065
114/08/11,3710061,399963458,110.5,102.5,107.81,2642
114/08/08,6869684,697802066,104.5,99.7,101.58,3688
114/08/07,8992924,964126106,112.0,105.0,107.21,7562
114/08/06,9883879,1055825687,111.5,101.0,106.82,9384
114/08/05,8216278,827359873,103.5,98.5,100.7,7144
114/08/04,11355365,1146416740,103.5,97.7,100.96,8938
114/08/01,10157519,979462977,97.8,93.2,96.43,8099
114/07/31,79542767,7714187909,99.2,94.7,96.98,47065
114/07/30,117453419,10896337893,95.3,88.9,92.77,69345
114/07/29,54791555,4695701674,86.7,81.0,85.7,26128
114/07/28,81524481,6258472730,79.3,74.0,76.77,45202
114/07/25,59483263,4388811705,76.4,69.6,73.78,36870
114/07/24,54662445,3919969174,75.1,69.1,71.71,32520
114/07/23,11897456,795967945,68.4,62.2,66.9,5778
114/07/22,4009133,253561775,65.2,62.0,63.25,3551
114/07/21,4887112,317246443,65.8,63.9,64.91,3567
114/07/18,2973671,188406833,64.7,62.5,63.36,2083
114/07/17,1728807,110333308,64.2,63.5,63.82,1365
114/07/16,2820251,181048614,65.1,63.5,64.2,2359
114/07/15,4240140,275222846,65.6,63.9,64.91,2905
114/07/14,6241385,404057968,66.6,63.5,64.74,4314
114/07/11,6549559,423018931,65.5,63.3,64.59,4581
114/07/10,1920430,121756999,64.1,62.9,63.4,1462
114/07/09,2578743,163778780,64.2,63.0,63.51,2372
114/07/08,6080552,383619763,64.2,61.2,63.09,4436
114/07/07,8834434,555863771,64.5,62.0,62.92,6104
114/07/04,1648489,100089080,62.0,60.0,60.72,1255
114/07/03,1154934,70166670,61.1,60.3,60.75,943
114/07/02,696693,41892338,60.4,59.6,60.13,583
114/07/01,850666,50820836,60.1,59.5,59.74,920
114/06/30,1402588,84173605,60.8,59.6,60.01,1319
114/06/27,1192469,72528377,61.2,60.5,60.82,983
114/06/26,1594160,97062062,61.4,60.5,60.89,1631
114/06/25,2560414,155692240,61.5,60.5,60.81,2038
114/06/24,7205074,440398854,61.8,60.1,61.12,4586
114/06/23,18976216,1226161236,66.5,63.0,64.62,12283
114/06/20,17769496,1145128363,67.2,62.7,64.44,16149
114/06/19,20853859,1376092365,68.2,62.0,65.99,13920
114/06/18,2729624,171854267,63.8,62.4,62.96,1871
114/06/17,3321267,207637771,63.3,61.9,62.52,2796
114/06/16,12079055,766395322,64.7,62.4,63.45,7895
114/06/13,10160552,638015249,64.9,61.3,62.79,6772
114/06/12,1714767,103969353,61.6,60.3,60.63,1390
114/06/11,1767021,109276793,62.6,61.1,61.84,1460
114/06/10,1834936,113698037,62.6,61.4,61.96,1566
114/06/09,3712633,228182590,62.6,60.0,61.46,2716
114/06/06,3756114,228216469,62.0,59.8,60.76,2775
114/06/05,1247831,74303072,60.1,59.2,59.55,901
114/06/04,1858098,110854929,60.0,59.1,59.66,1278
114/06/03,1633678,96143908,59.5,58.5,58.85,1590
114/06/02,5932479,352424581,60.6,57.4,59.41,4367
114/05/29,881646,50926029,58.2,57.5,57.76,743
114/05/28,953602,55663125,59.1,57.6,58.37,824
114/05/27,1413969,82698333,59.3,58.0,58.49,1035
114/05/26,1088610,64136442,59.4,58.4,58.92,908
114/05/23,1744034,103245607,60.4,58.6,59.2,1403
114/05/22,1798131,107253549,61.2,59.1,59.65,1418
114/05/21,1492660,90397935,61.2,60.3,60.56,1434
114/05/20,3329577,205832833,64.1,60.5,61.82,2943
114/05/19,2144021,135320315,64.6,62.4,63.12,1803
114/05/16,1686046,107734928,64.5,63.6,63.9,1731
