日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"7,146","306,775",42.95,42.95,42.90,42.90,-0.05,12
114/08/21,"15,284","656,783",42.90,43.00,42.90,42.95,-0.05,8
114/08/20,"13,117","563,467",42.95,43.00,42.95,43.00, 0.00,12
114/08/19,"25,535","1,097,653",42.95,43.00,42.95,43.00,X0.00,14
114/08/15,"23,159","993,480",42.90,43.00,42.85,43.00, 0.00,12
114/08/14,"15,471","665,061",43.00,43.00,42.95,43.00,+0.05,10
114/08/13,"10,901","468,432",43.00,43.00,42.95,42.95,-0.05,15
114/08/12,"195,679","8,413,444",43.00,43.10,42.95,43.00,+0.20,46
114/08/11,"23,370","1,000,943",42.95,43.00,42.50,42.80,-0.20,25
114/08/08,"33,106","1,423,558",43.00,43.00,43.00,43.00,-0.05,21
114/08/07,"17,055","733,754",43.05,43.05,43.00,43.05,+0.05,26
114/08/06,"28,576","1,228,069",42.90,43.00,42.90,43.00,+0.20,30
114/08/05,"3,112","133,270",42.85,42.85,42.80,42.80, 0.00,5
114/08/04,"1,055","45,149",42.80,42.80,42.80,42.80,+0.10,4
114/08/01,"12,321","525,890",42.70,42.75,42.70,42.70, 0.00,25
114/07/31,"10,118","431,633",42.60,42.70,42.60,42.70,+0.10,7
114/07/30,"28,201","1,203,119",42.70,42.75,42.55,42.60,-0.10,31
114/07/29,"15,436","659,188",42.70,42.80,42.70,42.70,+0.05,15
114/07/28,"3,858","164,455",42.65,42.65,42.65,42.65, 0.00,26
114/07/25,"3,194","136,206",42.65,42.65,42.65,42.65, 0.00,5
114/07/24,"19,762","842,152",42.60,42.65,42.55,42.65,+0.10,26
114/07/23,"5,296","225,343",42.55,42.55,42.55,42.55,+0.05,8
114/07/22,"7,544","320,760",42.50,42.60,42.50,42.50, 0.00,10
114/07/21,"9,038","384,117",42.60,42.60,42.45,42.50,-0.10,15
114/07/18,"7,093","302,152",42.60,42.60,42.60,42.60,+0.10,5
114/07/17,"12,404","527,138",42.50,42.50,42.50,42.50,-0.05,13
114/07/16,"4,121","175,560",42.65,42.65,42.55,42.55,-0.10,8
114/07/15,"7,026","299,204",42.55,42.65,42.55,42.65,+0.05,10
114/07/14,"7,020","299,052",42.60,42.60,42.60,42.60, 0.00,7
114/07/11,"5,991","255,216",42.70,42.70,42.60,42.60,+0.10,20
114/07/10,"7,822","332,176",42.40,42.50,42.40,42.50,-0.10,30
114/07/09,"6,124","260,887",42.60,42.60,42.60,42.60,-0.10,9
114/07/08,"3,636","155,187",42.75,42.75,42.70,42.70,X0.00,20
114/07/03,"10,547","450,536",42.80,42.80,42.70,42.75,+0.05,16
114/07/02,"5,090","217,092",42.55,42.70,42.55,42.70,+0.20,6
114/07/01,"7,618","323,903",42.55,42.55,42.50,42.50, 0.00,16
114/06/30,"14,269","606,405",42.50,42.50,42.50,42.50, 0.00,14
114/06/27,"24,117","1,024,973",42.50,42.50,42.50,42.50,-0.05,12
114/06/26,"17,967","763,291",42.50,42.60,42.50,42.55,+0.25,22
114/06/25,"39,968","1,689,546",42.20,42.35,42.20,42.30,X0.00,56
114/06/24,"82,105","3,623,789",44.10,44.15,44.10,44.15,+0.05,31
114/06/23,"29,200","1,286,319",44.10,44.10,44.00,44.10, 0.00,15
114/06/20,"45,121","1,989,674",44.10,44.10,44.00,44.10,+0.10,14
114/06/19,"30,408","1,337,746",44.00,44.00,44.00,44.00,+0.20,23
114/06/18,"19,499","858,983",44.10,44.10,43.80,43.80,-0.30,14
114/06/17,"14,559","642,078",44.15,44.15,44.10,44.10, 0.00,12
114/06/16,"29,542","1,302,612",44.00,44.10,44.00,44.10, 0.00,13
114/06/13,"37,056","1,634,114",44.10,44.10,44.05,44.10, 0.00,12
114/06/12,"63,000","2,778,050",44.00,44.15,44.00,44.10, 0.00,12
114/06/11,"33,403","1,472,011",44.00,44.10,44.00,44.10,+0.10,17
114/06/10,"44,635","1,963,198",43.90,44.00,43.90,44.00,+0.20,33
114/06/09,"7,405","323,948",43.80,43.85,43.80,43.80,-0.10,13
114/06/06,"13,056","573,255",43.95,43.95,43.90,43.90,-0.10,5
114/06/05,"2,002","88,088",44.00,44.00,44.00,44.00,+0.10,3
114/06/04,"9,000","395,350",43.95,43.95,43.90,43.90, 0.00,5
114/06/03,"11,857","520,160",43.85,43.90,43.85,43.90, 0.00,12
114/06/02,"6,281","275,623",43.95,43.95,43.85,43.90,-0.10,7
114/05/29,"7,613","334,909",44.00,44.00,44.00,44.00,+0.10,11
114/05/28,"6,056","265,922",43.95,43.95,43.90,43.90,X0.00,7
114/05/26,"44,000","1,933,350",44.00,44.00,43.90,43.95,+0.05,10
114/05/23,"10,000","439,000",43.90,43.90,43.90,43.90, 0.00,2
114/05/22,"4,168","182,735",43.80,43.90,43.80,43.90,-0.10,7
114/05/21,"6,229","274,276",44.10,44.10,44.00,44.00,-0.10,9
114/05/20,"2,505","110,370",44.05,44.10,44.05,44.10,X0.00,10
114/05/16,"7,355","324,547",44.20,44.20,44.05,44.10, 0.00,11
114/05/15,"13,122","578,766",44.05,44.15,44.05,44.10,+0.05,13
114/05/14,"7,168","315,399",43.90,44.05,43.90,44.05,+0.15,8
114/05/13,"17,336","758,242",43.50,43.90,43.50,43.90,+0.40,19
114/05/12,"2,339","101,657",43.50,43.50,43.50,43.50,+0.20,7
114/05/09,"5,257","227,610",43.30,43.30,43.30,43.30, 0.00,9
114/05/08,"1,858","80,927",43.30,43.30,43.30,43.30,+0.10,5
114/05/07,"2,921","126,144",43.20,43.20,43.20,43.20,+0.05,11
114/05/06,"17,111","740,339",43.35,43.40,43.15,43.15,-0.10,14
114/05/05,"24,460","1,060,930",43.50,43.50,43.25,43.25,-0.30,17
