日期,成交股數,成交金額,成交最高,成交最低,成交均價,成交筆數
114/08/15,103150,3013236,29.5,29.05,29.21,84
114/08/14,112433,3299183,29.65,29.1,29.34,84
114/08/13,126410,3709259,29.9,29.0,29.34,108
114/08/12,95223,2791849,29.55,29.05,29.32,79
114/08/11,127447,3715721,29.6,28.8,29.16,105
114/08/08,56842,1667865,29.8,29.15,29.34,119
114/08/07,81250,2415292,29.95,29.55,29.73,87
114/08/06,83377,2484300,30.45,29.6,29.8,106
114/08/05,98682,2965760,30.35,29.7,30.05,114
114/08/04,115592,3402231,30.0,28.8,29.43,108
114/08/01,408419,11755767,29.3,27.5,28.78,349
114/07/31,237591,7165290,30.85,29.95,30.16,177
114/07/30,112220,3409894,30.7,30.0,30.39,76
114/07/29,119013,3628809,31.3,30.3,30.49,113
114/07/28,112152,3430338,30.95,30.3,30.59,81
114/07/25,84040,2588836,31.0,30.5,30.8,57
114/07/24,58080,1785690,30.95,30.5,30.75,48
114/07/23,60230,1843070,30.95,30.3,30.6,57
114/07/22,134602,4108855,31.1,30.1,30.53,156
114/07/21,84388,2650770,32.0,31.2,31.41,127
114/07/18,242963,7732895,32.9,31.5,31.83,192
114/07/17,374509,12060069,32.65,31.55,32.2,305
114/07/16,134603,4229694,31.75,31.0,31.42,121
114/07/15,74096,2296305,31.2,30.75,30.99,58
114/07/14,78282,2423720,31.5,30.65,30.96,82
114/07/11,125777,3918630,31.5,30.6,31.16,116
114/07/10,141566,4361711,31.45,30.3,30.81,132
114/07/09,154430,4771394,31.5,30.35,30.9,132
114/07/08,184273,5491586,30.65,29.35,29.8,152
114/07/07,73231,2216980,30.85,29.8,30.27,76
114/07/04,145237,4436199,31.25,30.2,30.54,126
114/07/03,94264,2912999,31.15,30.5,30.9,90
114/07/02,86037,2628092,30.9,30.35,30.55,78
114/07/01,84549,2585159,30.95,30.25,30.58,83
114/06/30,112459,3438066,31.05,30.25,30.57,100
114/06/27,177400,5576159,32.0,30.95,31.43,133
114/06/26,163105,5116347,32.0,31.05,31.37,173
114/06/25,408156,13036782,32.55,31.2,31.94,396
114/06/24,109482,3370258,31.0,30.5,30.78,95
114/06/23,134051,4000239,30.1,29.5,29.84,116
114/06/20,159810,4825305,30.75,29.7,30.19,145
114/06/19,262125,7969410,30.75,30.2,30.4,194
114/06/18,163500,5099404,31.6,30.95,31.19,151
114/06/17,191920,6047968,31.95,31.15,31.51,141
114/06/16,213853,6727874,32.5,31.1,31.46,189
114/06/13,335007,10647978,32.35,31.35,31.78,317
114/06/12,348936,11211554,32.7,31.9,32.13,268
114/06/11,359561,11581374,32.6,31.8,32.21,269
114/06/10,383750,12521336,33.4,32.25,32.63,278
114/06/09,850553,28098136,33.7,32.6,33.04,715
114/06/06,306240,10666646,35.45,34.55,34.83,250
114/06/05,458115,16127045,35.75,34.65,35.2,381
114/06/04,1197039,42641985,36.3,34.5,35.62,826
114/06/03,314746,10739084,34.65,33.5,34.12,253
114/06/02,514125,17414065,35.05,33.6,33.87,388
114/05/29,676741,23691943,35.8,34.3,35.01,483
114/05/28,949423,33367929,36.25,34.35,35.15,656
114/05/27,1491680,53070981,37.55,34.5,35.58,1084
114/05/26,839398,30670815,37.35,35.95,36.54,662
114/05/23,1632836,60784512,38.1,36.7,37.23,1100
114/05/22,7582951,290856025,39.8,37.3,38.36,5481
114/05/21,6897437,264411357,38.85,35.35,38.33,4279
114/05/20,435568,15351697,35.7,34.85,35.25,276
114/05/19,708303,24861393,36.2,34.6,35.1,581
114/05/16,942421,34366263,37.4,35.95,36.47,731
114/05/15,2848829,105475259,38.1,35.2,37.02,1949
114/05/14,1208989,42841597,36.2,34.25,35.44,951
114/05/13,904572,32527427,37.1,35.15,35.96,696
114/05/12,1910678,69292447,37.9,34.75,36.27,1390
114/05/09,1939023,71400785,38.6,35.6,36.82,1376
114/05/08,1629445,58677719,37.2,35.1,36.01,1251
114/05/07,4679039,173248620,38.35,34.95,37.03,3345
114/05/06,1445895,50099259,34.95,32.6,34.65,630
114/05/05,1032446,33656181,35.0,31.5,32.6,773
114/05/02,1790074,63293956,37.6,34.4,35.36,1289
114/04/30,2417045,87001931,38.0,34.0,36.0,1991
114/04/29,2226150,79182106,36.45,34.6,35.57,1590
114/04/28,5408215,196778791,37.55,34.3,36.39,3156
114/04/25,3471685,117160214,34.15,31.15,33.75,1833
114/04/24,955303,30213121,33.2,30.65,31.63,878
114/04/23,2139473,68582965,33.15,31.05,32.06,1437
114/04/22,2471129,74989790,31.3,28.7,30.35,2366
114/04/21,1408160,41250888,29.7,27.5,29.29,854
114/04/18,146738,3791145,27.0,24.55,25.84,94
114/04/17,42026,1032424,24.85,24.2,24.57,38
114/04/16,100724,2517202,26.0,24.55,24.99,107
114/04/15,52839,1344477,25.8,25.15,25.44,65
114/04/14,131002,3302749,26.2,24.8,25.21,113
114/04/11,115154,2798407,24.75,22.55,24.3,76
114/04/10,122251,2995904,24.55,23.85,24.51,96
114/04/09,349065,7891762,23.55,22.35,22.61,254
114/04/08,391434,9677998,25.25,24.55,24.72,250
114/04/07,20857,568373,27.25,27.25,27.25,30
114/04/02,58004,1759826,30.5,30.2,30.34,47
114/04/01,54021,1619480,30.75,29.8,29.98,35
114/03/31,154477,4580425,30.3,29.3,29.65,121
114/03/28,114100,3524279,31.95,30.4,30.89,89
114/03/27,76242,2406358,32.4,31.3,31.56,84
114/03/26,76138,2445596,32.55,31.8,32.12,57
114/03/25,68015,2170665,32.15,31.6,31.91,64
114/03/24,40143,1282997,32.15,31.85,31.96,24
114/03/21,129059,4148826,32.85,31.8,32.15,111
114/03/20,260044,8567152,34.0,32.15,32.95,217
114/03/19,43200,1363706,32.0,31.4,31.57,40
114/03/18,59570,1889806,31.95,31.55,31.72,64
114/03/17,79755,2508614,32.25,30.8,31.45,75
114/03/14,67254,2115902,31.8,31.0,31.46,61
114/03/13,227171,7452286,34.45,31.75,32.8,239
114/03/12,560651,18418589,33.75,30.55,32.85,854
114/03/11,138438,4185100,30.75,29.3,30.23,95
114/03/10,50289,1544068,31.35,30.55,30.7,44
114/03/07,39186,1209458,31.15,30.75,30.86,42
114/03/06,30312,944677,31.3,31.0,31.17,30
114/03/05,104068,3223722,31.3,30.6,30.98,60
114/03/04,67290,2057678,30.95,30.0,30.58,63
114/03/03,150829,4612197,31.1,30.3,30.58,110
