日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"13,236","835,346",63.10,63.20,63.10,63.20, 0.00,10
114/08/21,"2,673","168,656",63.20,63.20,63.20,63.20, 0.00,19
114/08/20,"6,124","386,774",63.10,63.20,63.10,63.20, 0.00,8
114/08/19,"2,509","158,264",63.10,63.20,63.10,63.20, 0.00,7
114/08/18,"2,050","129,450",63.10,63.20,63.10,63.20, 0.00,4
114/08/15,"2,288","144,370",63.10,63.20,63.10,63.20,+0.20,13
114/08/14,"12,282","773,685",63.00,63.00,63.00,63.00, 0.00,11
114/08/13,"8,992","564,718",62.80,63.00,62.70,63.00, 0.00,30
114/08/12,"18,521","1,168,312",63.10,63.10,63.00,63.00,-0.20,24
114/08/11,"10,010","631,583",63.10,63.20,62.70,63.20,+0.10,24
114/08/08,"11,778","741,352",63.10,63.10,62.50,63.10,X0.00,29
114/08/06,"20,645","1,297,770",63.00,63.10,62.80,63.10,X0.00,29
114/08/04,"3,014","189,376",62.80,62.90,62.80,62.80,+0.10,4
114/08/01,"9,214","577,762",62.80,62.80,62.70,62.70,+0.30,9
114/07/31,"11,176","700,582",62.80,62.80,62.40,62.40,X0.00,7
114/07/29,"2,988","187,189",62.80,62.80,62.80,62.80, 0.00,9
114/07/28,"4,500","281,715",62.90,62.90,62.40,62.80,X0.00,21
114/07/24,"8,480","529,560",62.50,62.60,62.40,62.60,X0.00,15
114/07/22,"7,010","436,917",62.30,62.40,62.30,62.40, 0.00,17
114/07/21,"1,600","99,781",62.40,62.40,62.40,62.40,-0.10,5
114/07/18,"5,925","369,398",62.30,62.50,62.30,62.50,+0.10,21
114/07/17,"4,510","281,233",62.30,62.40,62.30,62.40, 0.00,13
114/07/16,"3,952","246,332",62.30,62.40,62.30,62.40,-0.10,13
114/07/15,"34,845","2,171,454",62.20,62.50,62.20,62.50,+0.10,27
114/07/14,"47,917","2,983,689",62.20,62.40,62.20,62.40,X0.00,40
114/07/11,"40,115","2,575,662",64.20,64.30,64.20,64.30,+0.10,49
114/07/10,"15,308","980,909",64.20,64.20,64.00,64.20, 0.00,24
114/07/09,"8,160","523,492",64.20,64.20,64.20,64.20,+0.10,121
114/07/08,"82,407","5,276,730",64.00,64.30,63.90,64.10,+0.10,23
114/07/07,"22,643","1,446,334",63.80,64.00,63.80,64.00,+0.20,24
114/07/04,"29,486","1,881,156",63.80,63.80,63.80,63.80, 0.00,11
114/07/03,"35,023","2,231,057",63.70,63.80,63.70,63.80,+0.20,30
114/07/02,"68,539","4,359,026",63.60,63.60,63.60,63.60, 0.00,42
114/07/01,"46,729","2,969,702",63.50,63.60,63.50,63.60, 0.00,50
114/06/30,"7,140","452,988",63.40,63.60,63.40,63.60, 0.00,8
114/06/27,"54,087","3,429,310",63.40,63.60,63.40,63.60,X0.00,9
114/06/25,"4,130","263,024",63.70,63.70,63.70,63.70, 0.00,9
114/06/24,"5,277","336,038",63.70,63.70,63.70,63.70, 0.00,12
114/06/23,"11,312","715,797",63.30,63.70,63.10,63.70, 0.00,10
114/06/20,"1,358","86,319",63.70,63.70,63.70,63.70,+0.20,10
114/06/19,"12,840","813,599",63.40,63.50,63.40,63.50, 0.00,19
114/06/18,"8,765","555,364",63.40,63.50,63.40,63.50, 0.00,21
114/06/17,"8,146","516,466",63.50,63.50,63.40,63.50, 0.00,26
114/06/16,"3,329","210,327",63.10,63.50,63.00,63.50, 0.00,9
114/06/13,"10,769","681,054",63.20,63.50,63.10,63.50,+0.20,12
114/06/12,"13,056","825,228",63.10,63.30,63.10,63.30, 0.00,16
114/06/11,"23,917","1,509,369",63.10,63.30,63.10,63.30,+0.10,28
114/06/10,"1,256","79,299",63.20,63.20,63.20,63.20,-0.10,9
