日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"2,000","43,500",21.75,21.75,21.75,21.75,+0.05,2
114/08/21,"3,000","65,100",21.70,21.70,21.70,21.70,+0.10,1
114/08/20,"1,000","21,600",21.60,21.60,21.60,21.60,X0.00,1
114/08/18,"5,000","108,250",21.60,21.70,21.60,21.65,X0.00,4
114/08/14,"1,000","21,900",21.90,21.90,21.90,21.90,+0.35,1
114/08/13,"2,000","43,100",21.55,21.55,21.55,21.55,X0.00,2
114/08/11,"3,000","64,450",21.45,21.50,21.45,21.50,+0.05,3
114/08/08,"16,000","344,750",21.65,21.65,21.45,21.45,-0.50,12
114/08/07,"1,000","21,950",21.95,21.95,21.95,21.95,+0.25,1
114/08/06,"2,000","43,450",21.75,21.75,21.70,21.70,-0.25,2
114/08/05,"3,000","65,850",21.95,21.95,21.95,21.95,X0.00,3
114/07/30,"5,000","109,700",21.90,22.00,21.90,22.00,+0.05,4
114/07/29,"10,000","219,000",21.85,21.95,21.85,21.95,+0.10,3
114/07/28,"1,000","21,850",21.85,21.85,21.85,21.85,+0.05,1
114/07/25,"13,000","284,550",21.85,21.90,21.80,21.80,+0.15,5
114/07/24,"7,000","149,950",20.85,21.65,20.85,21.65,+0.05,6
114/07/23,"2,000","43,200",21.60,21.60,21.60,21.60,X0.00,1
114/07/21,"2,000","43,350",21.50,21.85,21.50,21.85, 0.00,2
114/07/18,"3,000","65,350",21.70,21.85,21.70,21.85,+0.15,3
114/07/17,"4,475","96,462",21.45,21.70,21.45,21.70,X0.00,5
114/07/15,"5,000","107,350",21.50,21.50,21.45,21.45, 0.00,5
114/07/14,"4,300","92,305",21.35,21.45,21.35,21.45,-0.70,5
114/07/11,"2,000","44,600",22.45,22.45,22.15,22.15,X0.00,2
114/07/07,"1,102","23,913",21.70,21.70,21.70,21.70,X0.00,2
114/07/02,"2,000","43,400",21.70,21.70,21.70,21.70,+0.70,2
114/07/01,"13,000","278,500",21.50,21.55,21.00,21.00,-0.60,11
114/06/30,"5,000","107,850",21.55,21.60,21.55,21.60,-0.10,4
114/06/27,"2,000","43,350",21.65,21.70,21.65,21.70,+0.15,2
114/06/26,"6,000","130,550",21.80,21.80,21.55,21.55,-0.15,5
114/06/25,"4,500","97,600",21.85,21.85,21.60,21.70,-0.20,4
114/06/24,"1,000","21,900",21.90,21.90,21.90,21.90,+0.20,1
114/06/23,"8,000","172,400",21.50,21.70,21.50,21.70,+0.20,8
114/06/20,"15,000","320,900",21.45,21.50,21.30,21.50, 0.00,12
114/06/19,"2,000","43,000",21.50,21.50,21.50,21.50,-0.30,2
114/06/18,"3,000","65,400",21.80,21.80,21.80,21.80, 0.00,3
114/06/17,"12,000","262,050",21.85,21.90,21.80,21.80,-0.35,10
114/06/16,"6,000","132,600",22.10,22.15,22.05,22.15,+0.10,4
114/06/13,"1,000","22,050",22.05,22.05,22.05,22.05,-0.15,1
114/06/12,"389,000","8,647,450",22.25,22.25,22.20,22.20,-0.25,15
114/06/11,"193,000","4,325,700",22.40,22.45,22.25,22.45,-0.10,26
114/06/10,"3,000","67,650",22.55,22.55,22.55,22.55,-0.30,2
114/06/09,"3,000","68,550",22.85,22.85,22.85,22.85,-0.05,2
114/06/06,"1,000","22,900",22.90,22.90,22.90,22.90,X0.00,1
114/06/04,"1,000","22,550",22.55,22.55,22.55,22.55,X0.00,1
114/05/29,"7,000","159,550",22.80,22.80,22.75,22.80, 0.00,5
114/05/28,"5,000","114,250",22.90,22.90,22.80,22.80,+0.10,4
114/05/27,"2,001","45,371",22.65,22.70,22.65,22.70,X0.00,3
114/05/23,"3,000","68,600",22.85,22.95,22.80,22.95,+0.20,3
114/05/22,"8,000","182,500",22.95,22.95,22.75,22.75,-0.20,6
114/05/21,"59,000","1,354,100",23.00,23.00,22.95,22.95,-0.10,21
114/05/20,"1,100","25,355",23.05,23.05,23.05,23.05, 0.00,2
114/05/19,"12,100","278,905",23.05,23.05,23.05,23.05,-0.40,9
114/05/16,"4,000","94,100",23.55,23.55,23.45,23.45,+0.30,3
