日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"3,425,419","111,852,598",33.02,33.02,32.45,32.50,-0.32,"1,866"
114/08/21,"6,709,427","219,901,230",32.51,33.00,32.49,32.82,+0.54,"2,249"
114/08/20,"18,640,654","609,543,091",33.33,33.43,32.14,32.28,-1.78,"11,862"
114/08/19,"4,449,647","151,999,146",34.35,34.38,34.00,34.06,-0.28,"2,574"
114/08/18,"4,295,475","146,609,493",33.73,34.41,33.72,34.34,+0.36,"1,600"
114/08/15,"3,945,395","134,059,503",33.95,34.20,33.69,33.98,+0.03,"1,715"
114/08/14,"6,622,567","224,887,047",33.95,34.15,33.73,33.95,-0.10,"2,302"
114/08/13,"6,273,360","213,071,336",34.00,34.26,33.58,34.05,+0.39,"2,461"
114/08/12,"3,479,911","116,722,980",33.51,33.79,33.40,33.66,+0.08,"1,748"
114/08/11,"6,270,676","209,032,157",32.81,33.75,32.69,33.58,+0.52,"2,155"
114/08/08,"3,446,910","114,084,878",33.13,33.22,33.01,33.06,-0.04,"1,469"
114/08/07,"9,027,941","297,902,383",32.67,33.26,32.64,33.10,+1.52,"3,196"
114/08/06,"5,208,283","164,607,672",31.60,31.75,31.51,31.58,-0.40,"2,448"
114/08/05,"7,198,651","229,194,090",31.81,31.98,31.57,31.98,+0.79,"2,115"
114/08/04,"5,958,985","184,304,523",30.80,31.22,30.59,31.19,-0.31,"3,625"
114/08/01,"10,714,043","336,102,318",30.91,31.68,30.91,31.50,-0.55,"4,537"
114/07/31,"4,796,649","152,592,396",31.52,32.14,31.43,32.05,+0.64,"1,842"
114/07/30,"7,722,855","242,414,341",31.36,31.57,31.04,31.41,+0.51,"2,154"
114/07/29,"9,451,927","292,345,744",31.35,31.45,30.59,30.90,-0.62,"4,315"
114/07/28,"4,913,910","154,796,764",31.52,31.70,31.23,31.52,+0.29,"1,708"
114/07/25,"6,824,093","213,000,417",31.22,31.35,31.05,31.23,-0.11,"1,941"
114/07/24,"4,477,983","140,050,101",31.30,31.37,31.12,31.34,+0.28,"1,473"
114/07/23,"4,967,925","154,077,800",30.82,31.19,30.72,31.06,+0.54,"1,887"
114/07/22,"12,002,363","371,455,427",31.21,31.59,30.49,30.52,-0.56,"4,681"
114/07/21,"6,023,197","187,458,775",31.20,31.30,30.99,31.08,-0.21,"2,808"
114/07/18,"6,225,668","195,006,086",31.46,31.47,31.13,31.29,+0.58,"2,101"
114/07/17,"4,881,063","148,638,366",30.50,30.71,30.16,30.71,+0.47,"1,624"
114/07/16,"5,485,547","165,684,685",29.85,30.49,29.82,30.24,+0.51,"2,104"
114/07/15,"7,384,414","217,284,284",28.95,29.79,28.94,29.73,+0.86,"2,007"
114/07/14,"5,377,012","155,638,074",29.20,29.20,28.85,28.87,-0.50,"2,993"
114/07/11,"4,514,335","131,795,033",28.92,29.37,28.87,29.37,+0.40,"1,394"
114/07/10,"6,966,223","201,052,368",28.56,29.11,28.52,28.97,+0.37,"1,615"
114/07/09,"3,167,088","89,874,044",27.94,28.69,27.93,28.60,+0.49,"1,418"
114/07/08,"7,719,171","216,929,543",28.19,28.29,27.88,28.11,-0.23,"2,432"
114/07/07,"8,110,732","229,697,251",28.50,28.58,28.15,28.34,-0.33,"2,189"
114/07/04,"5,287,503","152,799,884",29.34,29.34,28.61,28.67,-0.54,"2,679"
114/07/03,"5,192,153","151,426,980",29.02,29.29,28.98,29.21,+0.76,"1,567"
114/07/02,"4,226,178","119,499,054",28.10,28.49,28.04,28.45,+0.06,"1,295"
114/07/01,"11,309,422","324,872,379",28.30,28.98,28.22,28.39,+0.58,"2,076"
114/06/30,"7,197,304","200,195,839",27.89,27.94,27.73,27.81,+0.12,"1,256"
114/06/27,"6,437,450","177,868,696",27.92,27.94,27.50,27.69,-0.04,"1,183"
114/06/26,"6,136,934","171,138,542",27.97,28.13,27.70,27.73,-0.16,"1,511"
114/06/25,"8,412,274","233,324,462",27.73,27.89,27.55,27.89,+0.59,"1,704"
114/06/24,"12,526,577","340,940,548",27.08,27.38,27.05,27.30,+1.10,"1,987"
114/06/23,"17,905,015","463,495,116",25.80,26.25,25.61,26.20,-0.44,"2,724"
114/06/20,"16,301,763","434,492,334",26.73,26.88,26.25,26.64,-0.14,"1,916"
114/06/19,"14,800,186","399,557,904",27.10,27.15,26.76,26.78,-0.54,"1,953"
114/06/18,"14,629,334","395,862,284",26.88,27.41,26.87,27.32,+0.38,"1,265"
114/06/17,"25,716,386","695,700,824",27.17,27.30,26.78,26.94,+0.13,"2,310"
114/06/16,"19,352,118","514,721,734",26.56,26.81,26.40,26.81,+0.18,"2,101"
114/06/13,"22,273,040","595,553,777",26.70,27.07,26.49,26.63,-0.72,"3,111"
114/06/12,"16,826,039","461,159,320",27.51,27.52,27.25,27.35,-0.22,"2,061"
114/06/11,"16,822,794","462,100,690",27.49,27.60,27.19,27.57,+3.27,"1,648"
114/06/03,"245,734","42,156,192",171.80,173.70,170.05,170.15,+2.30,130
114/06/02,"173,596","29,248,878",170.70,170.70,167.10,167.85,-7.55,81
114/05/29,"136,284","24,054,944",179.00,179.00,175.10,175.40,+0.75,40
114/05/28,"33,645","5,931,854",178.30,179.00,173.20,174.65,+0.90,42
114/05/27,"80,583","14,034,307",176.35,176.35,172.75,173.75,-3.35,72
114/05/26,"16,550","2,936,831",177.30,178.35,176.90,177.10,-1.05,28
114/05/23,"11,377","2,025,276",180.10,180.10,177.00,178.15,-0.45,25
114/05/22,"23,206","4,142,802",179.20,179.20,177.50,178.60,-3.70,45
114/05/21,"46,523","8,425,013",179.60,182.65,179.50,182.30,+4.55,40
114/05/20,"33,203","5,953,499",180.10,180.60,177.75,177.75,+0.45,21
114/05/19,"123,079","21,951,636",181.05,181.05,177.20,177.30,-5.60,65
114/05/16,"20,009","3,644,703",181.80,183.00,181.65,182.90,+2.20,27
