日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
114/08/22,"4,076","213,274",52.30,52.40,52.30,52.40,+0.10,6
114/08/21,"3,000","156,900",52.30,52.30,52.30,52.30,-0.10,2
114/08/20,"17,000","889,200",52.30,52.40,52.30,52.40,+0.10,13
114/08/19,"2,423","126,638",52.30,52.30,52.30,52.30,+0.20,6
114/08/18,"6,000","313,400",52.30,52.30,52.10,52.10,-0.20,4
114/08/15,"15,000","783,900",52.30,52.30,52.20,52.30, 0.00,14
114/08/14,"3,045","159,240",52.30,52.30,52.30,52.30,+0.10,4
114/08/13,"13,245","691,372",52.20,52.20,52.20,52.20, 0.00,14
114/08/12,"3,000","156,400",52.00,52.20,52.00,52.20,+0.10,3
114/08/11,"18,067","940,730",52.00,52.10,52.00,52.10,-0.10,20
114/08/08,"7,100","370,149",52.10,52.20,52.10,52.20,X0.00,8
114/08/06,"20,254","1,054,254",52.00,52.20,52.00,52.20,+0.20,25
114/08/05,"11,791","612,615",51.90,52.00,51.90,52.00, 0.00,9
114/08/04,"1,008","52,414",52.00,52.00,52.00,52.00, 0.00,2
114/08/01,"2,747","142,667",52.00,52.00,52.00,52.00, 0.00,6
114/07/31,"8,000","415,600",51.90,52.00,51.90,52.00,+0.10,8
114/07/30,"7,291","378,069",51.80,51.90,51.80,51.90,+0.10,11
114/07/29,"9,408","487,208",51.90,51.90,51.80,51.80,-0.10,8
114/07/28,"7,000","363,300",51.90,51.90,51.90,51.90,+0.10,5
114/07/25,"71,005","3,685,959",52.10,52.10,51.80,51.80,-0.30,39
114/07/24,"14,747","768,144",52.10,52.10,52.00,52.10,+0.10,14
114/07/23,"9,544","496,403",52.10,52.10,52.00,52.00,-0.10,11
114/07/22,"23,087","1,200,832",52.10,52.10,52.00,52.10, 0.00,15
114/07/21,"11,000","573,100",52.10,52.10,52.10,52.10,-0.10,4
114/07/18,"14,000","730,500",52.10,52.20,52.10,52.20,+0.10,12
114/07/17,"8,609","448,368",52.10,52.10,52.00,52.10, 0.00,15
114/07/16,"11,999","625,747",52.00,52.10,52.00,52.10,+0.10,11
114/07/15,"8,213","427,076",52.00,52.00,52.00,52.00, 0.00,6
114/07/14,"30,565","1,588,654",52.10,52.10,51.90,52.00,-0.10,21
114/07/11,"22,086","1,149,366",52.10,52.10,52.00,52.10,+0.10,16
114/07/10,"32,000","1,664,000",52.00,52.00,52.00,52.00,+0.10,23
114/07/09,"8,064","418,508",51.90,51.90,51.90,51.90,+0.10,8
114/07/08,"2,000","103,600",51.80,51.80,51.80,51.80,-0.10,2
114/07/07,"18,000","932,200",51.70,51.90,51.70,51.90,+0.20,15
114/07/04,"5,000","258,200",51.70,51.70,51.60,51.70, 0.00,4
114/07/03,"12,834","662,180",51.60,51.70,51.50,51.70,+0.20,14
114/07/02,"23,000","1,183,700",51.40,51.50,51.40,51.50,+0.10,8
114/07/01,"9,908","508,788",51.30,51.40,51.30,51.40,+0.10,8
114/06/30,"4,000","205,100",51.20,51.30,51.20,51.30, 0.00,4
114/06/27,"16,000","819,200",51.10,51.30,51.10,51.30,+0.20,11
114/06/26,"47,582","2,431,682",51.10,51.20,51.10,51.10, 0.00,16
114/06/25,"2,000","102,100",51.00,51.10,51.00,51.10,+0.20,2
114/06/24,"19,000","967,400",51.00,51.00,50.90,50.90,+0.10,6
114/06/23,"11,000","558,800",50.80,50.80,50.80,50.80,-0.10,3
114/06/20,"11,154","567,737",50.90,50.90,50.90,50.90,-0.20,5
114/06/19,"6,005","306,855",51.10,51.10,51.10,51.10, 0.00,2
114/06/18,"1,200","61,300",51.10,51.10,51.10,51.10,+0.10,2
114/06/17,"15,000","763,600",51.00,51.00,50.80,51.00, 0.00,19
114/06/16,"14,000","714,000",51.00,51.00,51.00,51.00,-0.10,8
114/06/13,"8,335","425,716",51.10,51.10,51.00,51.10, 0.00,11
114/06/12,"27,500","1,404,750",51.10,51.10,51.10,51.10,+0.10,11
114/06/11,"7,024","358,219",51.00,51.00,51.00,51.00, 0.00,7
114/06/10,"22,000","1,121,700",50.90,51.00,50.90,51.00,+0.10,11
114/06/09,"23,005","1,170,954",50.90,50.90,50.90,50.90, 0.00,5
114/06/06,"13,456","684,772",50.90,50.90,50.90,50.90, 0.00,6
114/06/05,"6,000","305,400",50.90,50.90,50.90,50.90,+0.10,2
114/06/04,"11,000","558,800",50.80,50.80,50.80,50.80, 0.00,3
114/06/03,"3,456","175,428",50.80,50.80,50.80,50.80,-0.10,4
114/06/02,"5,000","254,300",50.70,50.90,50.70,50.90,X0.00,2
114/05/28,"2,000","101,800",50.80,51.00,50.80,51.00,+0.20,2
114/05/27,"28,000","1,421,800",50.80,50.80,50.70,50.80, 0.00,18
114/05/26,"114,000","5,793,800",51.00,51.00,50.80,50.80,-0.20,23
114/05/23,"48,582","2,477,565",51.00,51.00,51.00,51.00, 0.00,20
114/05/22,"45,000","2,294,000",51.00,51.00,50.90,51.00,-0.20,17
114/05/21,"4,000","204,800",51.10,51.30,51.10,51.20,+0.20,4
114/05/20,"14,220","725,370",51.10,51.10,51.00,51.00,-0.10,9
114/05/19,"27,000","1,377,800",51.00,51.10,51.00,51.10,+0.10,14
114/05/16,"13,001","662,951",50.90,51.00,50.90,51.00, 0.00,12
114/05/15,"7,067","359,689",50.90,51.00,50.80,51.00,+0.10,8
114/05/14,"10,300","524,240",50.90,50.90,50.90,50.90,-0.10,9
114/05/13,"2,000","102,000",51.00,51.00,51.00,51.00,+0.30,2
114/05/12,"21,573","1,092,294",50.60,50.70,50.60,50.70,+0.10,12
114/05/09,"16,000","810,900",50.70,50.70,50.60,50.60,-0.20,4
114/05/08,"12,000","609,100",50.70,50.80,50.70,50.80,+0.20,9
114/05/07,"25,456","1,287,373",50.50,50.70,50.50,50.60,+0.20,14
114/05/06,"10,000","505,700",50.60,50.60,50.40,50.40,-0.10,9
114/05/05,"155,000","7,854,700",50.80,50.90,50.50,50.50,-0.20,19
114/05/02,"10,000","507,000",50.70,50.70,50.70,50.70, 0.00,5
114/04/30,"8,355","422,858",50.50,50.70,50.50,50.70,+0.30,14
114/04/29,"2,097","105,684",50.40,50.40,50.40,50.40,+0.10,4
114/04/28,"33,454","1,682,242",50.20,50.40,50.20,50.30, 0.00,27
114/04/25,"37,228","1,866,712",50.20,50.30,50.00,50.30,-0.50,23
114/04/24,"29,121","1,460,308",50.20,50.80,50.00,50.80,+0.30,23
114/04/23,"12,165","610,450",50.10,50.50,50.10,50.50,+0.50,8
114/04/22,"13,000","650,000",50.00,50.00,50.00,50.00, 0.00,10
114/04/21,"45,000","2,250,000",50.00,50.00,50.00,50.00,-0.30,14
114/04/18,"41,277","2,064,850",50.10,50.30,50.00,50.30,+0.30,18
114/04/17,"43,014","2,153,302",50.20,50.20,50.00,50.00,-0.20,21
114/04/16,"11,000","552,200",50.20,50.20,50.20,50.20,-0.10,4
114/04/15,"23,911","1,202,221",50.30,50.30,50.30,50.30,+0.10,8
114/04/14,"49,000","2,465,500",50.40,50.70,50.20,50.20,-0.60,23
114/04/11,"16,000","805,600",50.20,50.80,50.20,50.80,+0.30,12
114/04/10,"8,500","426,400",50.00,50.50,50.00,50.50,+1.00,6
114/04/09,"37,630","1,868,075",50.00,50.00,49.00,49.50,-0.40,28
114/04/08,"10,130","502,335",49.55,49.95,49.40,49.90,+0.35,8
114/04/07,"52,111","2,580,455",49.25,50.50,49.25,49.55,-1.85,36
114/04/02,"1,190","61,127",51.40,51.40,51.40,51.40,+0.20,7
114/04/01,"30,205","1,544,058",51.20,51.20,51.10,51.20, 0.00,24
114/03/31,"22,655","1,161,237",51.40,51.40,51.10,51.20,-0.30,25
114/03/28,"2,168","111,452",51.30,51.50,51.30,51.50,+0.20,4
114/03/27,"6,291","322,599",51.20,51.30,51.20,51.30, 0.00,4
114/03/26,"14,020","720,130",51.40,51.40,51.30,51.30,X0.00,11
114/03/24,"2,000","103,000",51.50,51.50,51.50,51.50,+0.10,2
114/03/21,"2,188","112,546",51.50,51.50,51.40,51.40,-0.10,4
114/03/20,"4,000","205,500",51.30,51.50,51.30,51.50,+0.10,4
114/03/19,"14,111","724,793",51.40,51.40,51.30,51.40, 0.00,12
114/03/18,"2,000","102,900",51.50,51.50,51.40,51.40, 0.00,2
114/03/17,"5,060","260,441",51.50,51.50,51.40,51.40, 0.00,7
114/03/14,"1,068","54,881",51.40,51.40,51.40,51.40,+0.10,2
114/03/13,"3,000","153,700",51.20,51.30,51.20,51.30, 0.00,2
114/03/12,"1,000","51,300",51.30,51.30,51.30,51.30,+0.10,1
114/03/11,"4,491","229,839",51.10,51.20,51.10,51.20,-0.10,13
114/03/10,"6,091","312,468",51.30,51.30,51.30,51.30, 0.00,4
114/03/07,"11,225","575,776",51.30,51.30,51.30,51.30, 0.00,17
114/03/06,"4,500","230,803",51.30,51.30,51.30,51.30,-0.10,6
114/03/05,"10,100","519,129",51.40,51.40,51.40,51.40,+0.10,5
114/03/04,"9,000","461,600",51.50,51.50,51.20,51.30,+0.10,6
114/03/03,"9,000","461,000",51.30,51.30,51.20,51.20,-0.10,7
